SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
80101101511,7,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,5,0,14,0,4,0,0,0,0,17,5,3,0,3,5,0,23,0,3,0,0,0,0,8,3,4,3,3,3,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,31,31,12,8,18,3,96,4,0,0,0,0,0,6,0,0,0,0,5,0,5,8,0,0,4,0,0,10,5,9,3,3,3,0,22,5,4,4,4,3,0,19,0,3,6,0,0,0,11,3,5,3,0,0,0,17,0,0,0,0,3,0,9,0,0,0,0,0,0,0,23,22,18,10,19,5,102,9,4,0,0,6,0,18,0,0,0,0,5,0,5,13,3,0,4,5,0,26,9,16,9,3,9,0,39,9,7,6,5,5,3,40,4,11,6,0,0,0,14,8,7,9,3,4,0,39,0,0,0,3,3,0,12,0,0,0,0
80101101512,8,0,0,0,0,0,8,3,5,0,0,3,0,12,11,8,0,0,3,0,26,3,8,0,3,4,0,22,3,7,7,0,0,0,12,4,3,0,0,3,0,15,0,4,0,0,6,0,18,0,0,0,0,6,0,5,0,0,0,0,0,0,0,31,32,9,5,30,7,117,10,0,0,0,0,0,8,9,4,0,0,0,0,14,4,6,0,4,10,0,33,4,6,4,0,4,0,17,3,6,4,0,0,0,14,0,5,0,0,3,0,16,0,4,0,3,3,0,16,0,6,4,0,6,0,20,0,0,0,0,0,0,6,33,38,17,13,25,0,130,11,0,0,0,3,0,18,13,6,0,0,3,0,26,17,17,0,3,14,0,58,8,13,5,3,7,0,42,3,13,5,4,3,0,27,9,7,4,0,6,0,25,7,13,5,3,10,0,24,4,6,3,3,12,0,24,0,0,0,0
80101101513,0,0,0,0,0,0,0,3,9,4,0,4,0,13,13,14,4,0,10,0,40,6,4,3,3,9,3,29,6,5,0,0,4,0,11,0,0,0,0,6,0,12,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,5,0,5,27,27,11,4,37,9,118,0,0,0,0,0,0,0,9,9,0,0,3,3,20,15,12,9,0,11,11,54,3,10,0,5,0,0,23,0,5,0,4,5,0,12,7,8,0,0,0,0,9,0,0,0,0,3,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,36,41,11,4,27,13,138,0,0,0,0,0,0,0,13,12,4,0,5,3,39,32,26,8,0,24,11,96,8,16,0,9,12,4,54,3,5,3,4,6,0,26,7,8,0,0,12,0,19,0,3,5,0,3,0,17,0,0,0,0,4,0,6,0,0,0,0
80101101514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101515,4,0,0,0,0,0,3,0,3,0,0,5,0,10,5,5,0,0,11,3,30,3,12,4,0,5,0,23,4,3,4,0,5,5,17,0,4,0,0,5,0,12,3,6,0,0,8,0,18,0,8,0,0,8,0,18,0,4,0,0,10,0,15,32,39,12,5,62,14,160,0,0,0,0,0,0,0,4,5,0,0,4,0,17,9,14,7,0,12,0,48,0,7,5,5,5,5,27,3,9,0,0,3,0,16,0,6,0,0,0,0,9,0,6,5,3,12,4,29,3,3,0,0,18,5,35,6,10,0,3,35,5,53,39,56,19,14,86,14,231,3,0,0,0,0,0,8,12,8,0,0,10,0,25,15,21,7,3,26,6,77,4,20,8,5,11,4,47,7,10,4,0,6,5,32,6,8,3,0,6,0,23,4,11,3,3,19,3,49,7,6,4,0,30,0,52,10,11,0,3
80101101516,8,5,0,0,10,0,19,6,0,0,0,4,0,18,28,20,0,3,23,0,85,20,32,3,0,21,0,76,0,15,3,0,11,0,34,7,3,4,0,6,0,16,0,5,0,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,68,95,15,5,77,3,262,3,0,0,0,4,0,8,8,3,6,3,5,0,27,15,36,17,14,24,3,106,3,27,15,14,7,0,71,7,8,6,0,6,0,33,3,12,0,0,5,3,24,0,7,0,0,3,0,11,0,0,0,0,5,0,4,0,0,0,0,0,0,0,38,91,45,32,64,8,283,13,5,0,0,12,0,29,12,11,6,3,10,0,40,43,64,17,17,51,3,187,17,58,18,15,32,3,148,12,21,6,3,14,3,69,5,11,7,0,11,3,35,3,10,0,0,9,0,19,0,0,0,0,5,0,7,0,0,0,0
80101101517,6,0,0,0,6,0,17,13,9,0,0,4,3,27,14,13,4,0,11,0,50,3,19,0,5,0,0,37,14,11,6,3,0,4,38,10,12,5,0,0,0,32,5,7,4,6,7,0,33,3,6,3,5,10,0,31,0,0,0,0,4,0,9,74,79,27,12,56,11,258,8,0,0,0,0,0,8,6,8,0,0,0,0,19,15,19,5,10,7,4,59,8,17,8,0,10,0,42,5,16,8,3,3,0,43,3,12,4,3,0,0,29,9,15,12,5,10,0,55,7,8,3,5,7,0,29,0,3,0,3,6,0,12,57,100,44,34,44,3,291,15,0,0,0,7,0,27,14,13,0,0,6,3,38,27,35,11,10,18,3,105,7,32,11,9,12,0,81,20,31,14,6,11,4,80,13,23,12,5,4,0,60,19,33,12,12,18,0,95,9,13,8,5,16,0,57,0,6,0,3
80101101601,10,0,0,0,12,0,17,10,7,0,0,8,5,29,5,11,3,0,4,0,25,4,11,3,0,6,0,36,8,4,0,0,0,0,23,0,12,3,0,4,0,22,0,7,3,0,4,0,25,3,4,0,0,0,0,7,0,0,0,0,0,0,0,48,55,19,7,46,10,187,7,0,0,0,3,0,11,9,3,0,0,6,0,15,6,11,6,0,4,0,22,0,12,10,8,0,0,34,0,7,4,4,3,0,22,3,9,10,3,5,0,29,4,8,3,0,7,0,20,0,8,0,3,4,0,11,0,0,0,0,0,0,4,25,52,38,20,29,5,168,13,0,0,0,12,0,31,19,12,0,0,18,5,44,15,19,7,0,6,0,48,5,22,17,7,8,0,69,11,18,8,6,4,0,44,5,12,11,7,9,0,51,7,10,9,3,14,3,46,3,7,0,0,5,0,20,0,0,0,0
80101101602,4,0,0,0,4,0,4,4,0,0,0,0,0,8,3,4,0,0,7,0,20,5,11,0,0,0,3,24,5,3,0,0,0,0,6,9,0,3,4,0,0,17,5,6,0,0,5,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,30,9,5,24,3,96,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,4,0,0,0,10,0,6,9,5,0,0,19,0,9,0,0,3,0,13,0,3,6,0,0,0,12,0,7,0,3,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,26,21,12,11,0,79,4,0,0,0,4,0,7,10,0,0,0,8,0,17,9,9,9,0,7,0,31,4,15,12,4,4,5,39,3,12,0,0,6,0,23,10,9,11,6,0,0,30,3,5,0,8,10,0,30,6,0,0,0,0,0,7,0,0,0,0
80101101603,7,0,0,0,10,0,17,5,0,0,0,3,0,11,10,18,0,0,23,4,52,13,16,0,0,11,0,41,4,3,9,0,7,6,30,7,8,0,0,6,0,21,7,13,5,0,8,0,40,0,8,0,0,0,0,14,0,0,0,0,0,0,0,50,74,21,7,66,10,227,3,0,0,0,0,0,3,3,3,0,0,7,0,11,8,17,0,0,12,0,46,4,18,13,3,0,0,37,0,9,0,0,8,3,22,5,13,4,3,3,4,38,4,13,3,13,7,0,33,0,6,4,3,4,0,23,0,0,0,0,3,0,5,33,74,34,29,50,8,226,7,0,0,0,7,0,21,10,6,0,0,7,0,19,17,34,3,0,36,4,97,15,32,14,0,15,0,81,4,12,13,7,11,5,52,8,26,4,3,10,4,62,8,25,9,14,16,0,75,4,14,9,5,7,0,40,0,0,0,0
80101101604,8,0,0,0,3,0,9,4,0,0,0,0,0,7,9,6,0,0,11,0,36,7,15,3,0,9,6,38,5,3,3,0,0,0,22,5,8,5,0,5,0,24,3,7,7,4,4,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,49,48,16,7,44,12,174,5,0,0,0,5,0,9,11,3,0,0,0,0,11,4,12,0,0,5,3,32,3,4,8,5,4,4,30,0,7,15,3,0,3,27,4,7,5,6,0,3,26,0,10,8,4,5,5,31,0,0,4,0,4,0,6,0,0,0,0,5,0,5,22,52,36,18,26,17,174,13,3,0,0,9,0,21,11,5,0,0,5,0,18,13,21,0,0,13,3,66,14,20,13,8,13,7,68,5,13,12,0,5,6,47,11,18,4,6,9,3,55,4,18,14,4,6,9,60,0,0,4,0,8,0,8,0,0,0,0
80101101605,8,0,0,0,9,0,11,6,5,0,0,4,0,8,12,10,0,0,10,0,39,7,3,3,0,10,0,22,10,10,0,0,8,0,26,3,9,8,0,9,0,23,6,8,6,0,6,0,23,0,3,0,0,0,3,8,0,0,0,0,0,0,0,43,55,17,3,48,9,175,4,0,0,0,6,0,8,5,4,0,0,0,0,11,7,9,0,5,3,0,22,0,15,6,4,0,0,26,0,11,7,4,4,0,21,4,16,3,3,0,0,29,0,8,5,5,10,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,59,24,20,24,3,150,9,0,0,0,7,0,21,8,5,0,0,0,0,21,14,17,3,7,17,3,63,7,17,10,4,15,0,51,11,23,4,4,14,0,51,11,25,9,0,6,0,56,0,14,10,5,16,0,46,0,7,0,0,0,0,9,0,0,0,0
80101101606,14,0,0,0,5,0,19,9,0,0,0,6,0,20,17,8,4,0,3,0,29,3,22,8,0,4,0,48,4,17,0,0,3,0,28,12,8,3,0,4,4,28,3,12,6,4,4,4,33,0,8,3,0,4,0,10,0,0,0,0,0,0,4,63,73,30,4,39,8,216,8,0,0,0,10,0,17,6,0,0,0,0,0,10,6,14,0,0,3,0,28,3,20,18,7,8,0,48,0,7,13,4,3,0,30,9,9,3,8,0,0,28,3,3,11,8,4,0,31,0,4,3,0,3,0,12,0,0,0,0,0,0,4,39,64,53,29,26,0,214,21,6,0,0,13,0,36,15,0,0,0,10,0,28,19,24,9,0,9,0,61,8,45,25,6,14,0,93,6,22,18,9,4,0,62,14,19,8,8,3,4,59,8,14,19,8,10,4,66,0,6,6,0,6,0,22,3,0,0,0
80101101607,9,0,0,0,3,0,9,3,0,0,0,0,0,6,5,3,0,0,10,0,17,3,10,3,4,4,4,17,4,12,0,0,5,0,26,0,8,0,0,4,0,15,3,3,0,0,3,0,13,0,0,5,0,0,0,5,0,0,0,0,0,0,0,28,39,15,4,27,4,110,6,0,0,0,0,0,6,4,4,0,0,0,0,8,4,4,0,4,0,0,14,5,12,12,4,0,0,28,3,6,3,0,4,0,19,0,6,0,4,0,0,15,0,4,4,0,6,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,33,15,14,17,5,106,6,5,0,0,3,0,14,9,0,0,0,0,0,11,3,8,0,4,13,0,28,4,17,11,6,7,0,49,9,19,5,0,6,0,42,4,12,0,4,4,0,24,7,6,8,0,6,4,31,0,0,3,0,0,0,6,0,0,0,0
80101101608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,9,0,9,0,0,0,0,14,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,9,0,13,0,0,0,0,18,0,18,0,0,0,0,32,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,15,0,24,0,0,0,0
80101101609,8,0,0,0,0,0,7,13,0,0,0,0,0,17,8,7,6,0,11,4,38,10,14,4,0,4,0,35,5,13,4,0,7,4,35,3,10,7,0,11,0,36,4,9,5,3,6,0,26,0,0,0,0,7,0,12,0,0,0,3,0,0,7,54,55,22,15,55,8,204,5,4,0,0,0,0,12,3,0,0,0,0,0,5,3,9,3,9,5,0,29,0,13,6,0,0,0,26,4,8,6,0,3,0,26,4,13,10,3,3,0,26,4,5,12,4,4,0,31,0,9,7,0,7,0,20,0,0,0,3,0,0,5,26,63,41,25,25,5,182,13,4,0,0,0,0,19,14,3,0,0,0,0,24,13,15,6,7,14,4,59,8,31,12,0,9,0,62,10,27,5,0,16,4,61,3,24,19,8,12,0,59,6,13,14,7,11,0,51,0,12,7,0,13,0,30,0,0,0,3
80101101610,3,0,0,0,8,0,16,5,0,0,0,0,0,5,3,3,0,0,7,0,12,8,4,0,0,4,0,20,4,8,0,0,4,0,16,3,6,0,0,4,0,14,5,4,0,0,7,0,17,0,3,0,0,0,0,7,0,0,0,0,0,0,0,34,27,10,0,34,0,106,0,0,0,0,0,0,6,3,0,0,0,3,0,3,4,4,0,0,0,0,12,0,6,3,3,6,0,16,3,4,4,0,0,0,14,0,5,4,3,5,0,15,0,6,8,0,4,0,15,0,6,3,0,3,0,8,0,0,0,0,0,0,0,14,34,25,8,22,5,102,6,0,0,0,13,0,20,7,0,0,0,3,0,10,9,4,0,0,11,0,21,8,13,8,3,10,0,36,10,14,4,0,10,0,31,6,10,3,3,9,0,29,5,9,13,0,7,0,36,3,8,3,0,4,0,17,0,0,0,0
80101101611,5,3,0,0,14,0,15,7,0,0,0,3,0,11,11,0,0,0,7,0,25,5,12,0,3,9,0,31,7,18,0,3,0,0,27,0,9,4,0,0,0,20,4,4,5,0,0,0,20,0,4,0,0,0,0,8,0,0,0,0,5,0,0,35,58,18,10,41,4,162,5,6,0,0,3,0,8,9,0,0,0,5,0,10,0,8,0,6,3,0,16,0,12,5,9,3,0,26,0,11,7,0,5,0,27,4,10,9,5,0,0,18,0,10,8,0,5,3,28,0,0,3,0,3,0,6,0,6,0,0,0,0,7,25,53,25,21,14,3,138,10,0,0,0,14,0,25,11,0,0,0,7,0,20,18,11,0,6,11,0,41,5,29,12,13,8,0,56,7,25,6,3,4,0,50,12,12,10,5,5,0,42,6,19,10,0,6,0,48,0,4,7,6,3,0,15,0,4,0,4
80101101612,7,0,0,0,11,0,24,7,3,0,0,3,6,16,10,7,0,0,10,3,26,8,24,4,0,12,0,47,3,10,0,0,13,0,27,9,7,0,0,3,0,23,7,19,3,5,9,0,39,0,9,4,0,3,0,15,0,0,0,0,0,0,0,56,74,18,6,64,13,219,9,0,0,0,0,0,12,0,0,0,0,5,0,10,8,11,3,5,3,5,25,5,19,4,5,3,0,37,6,13,7,4,4,0,29,4,16,8,0,0,5,33,7,12,12,8,7,0,39,3,0,0,3,9,0,13,0,0,0,0,0,0,3,31,71,41,21,29,6,199,14,3,0,0,12,0,32,7,3,0,0,4,5,22,17,13,4,4,15,6,54,12,40,11,5,18,3,87,6,21,7,4,13,0,56,12,23,9,3,7,5,60,4,31,16,5,15,0,75,6,5,0,0,9,0,28,0,0,0,0
80101101613,8,0,0,0,5,0,13,0,8,0,0,12,0,23,20,16,0,0,19,6,58,11,12,9,0,12,0,34,5,10,0,0,7,0,27,3,3,0,0,3,3,17,8,0,0,0,10,0,23,3,0,0,0,3,0,12,0,0,0,0,7,0,6,62,59,14,8,76,13,217,3,0,0,0,0,0,4,5,4,0,0,4,5,18,15,23,4,10,15,0,70,6,16,4,5,9,0,45,0,11,3,0,0,0,27,5,4,4,3,4,0,19,5,8,7,0,12,4,34,10,3,0,0,10,0,22,0,0,0,0,3,0,3,49,72,26,20,65,10,237,14,0,0,0,6,0,18,11,11,0,0,15,0,46,34,43,4,10,37,6,129,16,25,10,5,19,0,77,8,24,3,4,14,4,52,8,9,6,4,12,3,39,5,7,9,7,23,3,57,12,4,5,0,8,0,31,0,4,0,0
80101101614,7,0,0,0,6,0,16,4,0,0,0,0,0,4,9,6,0,0,0,0,20,4,17,4,0,0,6,25,11,13,5,0,4,0,29,4,19,3,0,0,0,20,6,14,8,0,7,0,45,4,3,4,0,0,0,11,0,0,0,0,0,0,0,49,73,23,3,21,6,175,8,0,0,0,5,0,14,6,0,0,0,0,0,10,4,0,3,7,0,0,15,0,8,8,4,0,0,23,0,14,10,0,0,0,24,8,13,13,0,0,0,30,3,19,8,6,4,5,46,0,8,0,0,0,0,8,0,0,0,0,0,0,4,33,54,40,26,15,8,176,16,0,0,0,10,3,27,11,0,0,0,0,0,10,15,7,10,5,0,0,34,7,23,10,4,0,9,49,10,23,11,0,4,0,50,10,25,19,0,4,0,57,9,35,17,12,8,7,91,9,9,5,0,0,0,18,0,0,0,4
80101101615,3,4,0,0,0,0,9,10,0,0,0,11,0,27,13,8,4,0,6,0,29,7,9,3,0,5,0,28,5,10,4,0,0,3,24,0,6,0,0,5,0,20,3,13,4,0,3,0,23,4,4,3,0,3,0,16,0,0,0,0,0,0,8,47,59,15,6,44,11,178,3,0,0,0,4,0,16,4,0,0,0,0,0,12,10,0,5,6,3,0,23,3,8,9,4,4,3,33,0,11,13,9,0,0,26,0,9,4,6,4,0,27,3,11,9,10,7,0,29,5,0,0,0,4,0,15,0,0,0,0,0,0,0,37,46,35,25,35,6,187,10,4,0,0,6,3,27,9,3,0,0,17,0,36,18,7,4,8,11,0,59,14,22,10,4,14,3,59,3,21,12,9,0,3,55,0,19,6,9,6,0,48,4,20,11,9,12,0,50,6,8,3,4,7,0,28,4,0,0,0
80101101616,12,0,0,0,11,0,27,7,4,0,0,3,0,11,17,14,0,0,12,0,40,12,7,3,0,7,3,24,7,10,0,7,8,0,35,5,12,3,0,0,3,26,7,8,5,3,0,0,25,7,6,0,0,3,0,21,0,0,0,0,9,0,7,66,62,17,11,48,13,217,8,0,0,0,3,0,11,7,6,3,0,0,0,26,4,3,0,0,9,3,22,9,12,0,7,3,0,30,5,10,9,0,6,0,35,3,14,4,0,0,0,25,3,6,6,12,7,3,39,0,6,7,3,4,0,17,0,0,0,0,3,0,7,46,62,32,25,36,13,217,21,0,0,0,20,0,37,12,11,3,0,5,0,37,23,18,5,0,20,3,70,17,15,3,5,6,3,59,16,25,15,4,11,0,68,8,26,11,3,0,3,52,12,21,10,13,11,3,66,4,9,11,9,7,0,42,4,4,0,0
80101101617,4,0,0,0,3,0,10,4,0,0,0,3,0,13,10,13,0,0,11,4,36,3,11,6,0,4,0,31,0,9,0,0,8,0,22,4,15,3,0,8,0,26,0,12,0,0,3,0,28,0,3,3,0,0,0,10,0,0,0,0,5,0,4,35,65,17,0,53,9,182,4,0,0,0,5,0,7,3,3,0,0,0,0,8,3,8,5,0,7,5,29,0,10,11,5,5,0,32,0,10,8,0,3,0,23,5,6,10,0,7,0,27,0,9,7,9,0,4,28,0,6,0,6,0,0,11,4,0,0,0,4,0,10,25,56,34,15,35,9,171,7,0,0,0,8,0,19,9,4,0,0,5,0,19,13,20,5,0,15,9,63,11,22,18,5,10,5,64,8,18,7,0,10,0,41,11,24,10,0,16,0,52,0,20,8,10,10,4,58,0,9,3,6,3,0,21,0,0,0,0
80101101618,11,3,0,0,0,3,14,4,4,0,0,3,0,12,0,7,0,0,11,0,26,3,9,4,0,5,0,24,13,14,6,0,6,4,32,5,8,0,0,4,0,17,7,11,0,0,0,0,21,0,5,5,0,3,0,7,0,0,0,0,0,0,4,44,55,13,0,31,10,163,3,0,0,0,7,0,10,4,0,0,0,3,0,13,5,6,0,3,5,5,20,4,13,10,0,0,0,25,3,8,5,3,0,3,24,4,8,6,0,3,0,23,4,6,3,0,4,0,23,0,3,0,4,0,0,8,0,0,0,0,3,0,4,21,53,26,16,19,5,147,13,3,0,0,5,3,21,7,5,0,0,7,0,23,6,22,0,3,16,5,48,12,22,12,0,9,3,51,11,25,13,3,9,4,64,6,15,7,4,4,0,33,13,17,5,0,3,0,39,0,5,8,0,3,0,17,0,5,0,0
80101101619,8,0,0,0,3,0,10,9,5,0,0,10,0,18,9,9,3,0,3,4,26,7,13,6,0,5,0,26,5,17,9,0,3,0,29,10,11,0,0,0,0,25,10,12,7,3,5,0,30,0,3,3,0,0,0,10,0,0,0,0,0,0,0,49,69,16,8,33,6,182,6,0,0,0,5,0,12,10,7,0,0,0,0,17,8,7,3,0,4,0,22,3,5,9,7,0,0,25,3,7,4,0,0,0,22,4,11,9,8,0,0,33,3,9,10,3,0,5,36,0,4,0,4,0,0,7,0,0,3,0,0,0,3,37,56,37,18,23,5,174,12,0,0,0,10,0,21,13,11,0,0,12,0,36,16,16,5,0,8,4,44,7,20,14,7,3,4,55,7,26,10,0,0,0,50,18,20,9,5,3,0,59,11,23,16,5,5,5,62,3,6,4,4,6,0,20,0,0,3,0
