SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
80104103507,5,0,0,4,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,7,5,0,0,0,0,0,20,0,0,5,4,0,0,3,0,0,18,0,0,3,4,4,0,0,0,0,16,0,0,4,3,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,10,0,0,3,8,3,4,3,0,0,26,0,0,0,5,3,0,0,0,0,9,0,0,0,9,3,0,0,0,0,7,0,0,7,0,0,0,0,0,0,12,17,11,29,50,23,8,10,7,0,148,8,0,3,4,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,8
80104103508,7,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,10,0,0,3,4,0,0,0,0,0,6,0,0,7,12,7,3,0,0,0,30,0,0,0,3,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,15,8,25,38,19,10,4,0,0,115,4,0,7,4,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
80104103509,10,0,7,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,0,5,5,4,0,0,0,0,23,0,0,5,3,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,9,0,0,3,11,6,4,0,0,0,27,0,0,0,5,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,11,0,0,4,3,4,0,0,0,0,9,17,4,32,51,31,12,4,0,0,158,7,0,5,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,8
80104103510,16,5,4,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,3,0,4,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,11,0,4,0,0,0,0,16,0,3,7,3,0,0,0,0,0,22,0,0,5,11,9,3,0,0,0,25,0,0,4,7,5,0,0,0,0,21,0,0,0,24,8,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,24,20,43,57,37,23,8,0,0,206,10,0,3,3,0,0,0,0,0,18,10,0,4,0,3,0,0,0,0,13,4,3,0,0,0,0,0,0,0,11
80104103511,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,4,0,3,8,5,0,0,0,0,0,15,0,0,6,3,3,0,0,0,0,17,0,0,0,3,5,7,0,0,0,14,0,0,5,3,0,0,0,0,0,7,0,0,5,12,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,19,21,35,20,3,0,0,0,118,8,0,0,3,3,0,0,0,0,11,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8
80104103512,7,4,0,0,0,0,3,0,0,22,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,0,4,0,0,6,4,4,0,0,0,0,14,0,0,5,6,6,0,0,0,0,17,0,4,5,5,0,0,0,0,0,15,0,0,0,5,8,0,0,0,0,14,0,0,3,11,5,0,0,0,0,21,0,0,3,12,10,6,0,0,0,29,0,0,0,5,4,0,0,0,0,9,0,0,4,8,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,22,15,30,55,45,12,9,5,0,196,10,0,8,6,0,6,8,0,0,36,5,0,4,4,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,16
80104103513,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,11,0,4,7,5,3,7,0,0,0,17,0,0,3,4,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,17,0,0,5,0,4,0,0,0,0,8,0,0,3,4,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,4,0,6,3,5,0,0,0,0,11,12,8,32,38,26,14,9,0,0,134,9,0,6,4,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8
80104103514,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,3,3,0,0,0,0,5,0,0,0,5,5,3,0,0,0,6,0,0,0,3,0,5,0,0,0,4,0,0,6,18,7,0,0,0,0,25,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,5,6,8,13,45,23,15,4,0,0,116,4,0,0,3,3,0,0,0,0,14,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
80104103515,9,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,3,0,0,0,13,0,0,0,13,4,4,0,0,0,20,0,0,0,3,6,0,0,0,0,5,0,0,0,9,5,0,0,0,0,17,0,0,0,0,3,0,0,0,0,4,16,7,10,39,26,9,9,4,0,123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
80104103516,8,0,0,0,0,0,0,3,0,12,6,0,0,0,0,0,0,0,0,6,4,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,6,7,0,0,0,0,19,0,0,8,8,0,0,0,0,0,23,0,0,13,8,0,0,0,0,0,28,0,0,10,3,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,16,0,0,4,10,5,4,0,0,0,20,0,0,0,4,0,0,0,0,0,3,0,0,0,5,6,0,0,0,0,9,0,0,5,4,5,0,0,0,0,15,25,11,51,71,25,5,4,6,0,193,3,3,7,0,0,3,3,0,0,28,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
80104103517,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,4,8,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,6,0,0,4,11,3,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,4,21,34,14,9,3,4,0,99,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
80104103518,7,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,3,3,4,0,0,0,13,0,0,4,7,0,3,0,0,0,17,0,0,5,3,7,0,0,0,0,11,0,0,6,3,4,0,0,0,0,18,0,0,7,15,7,0,0,0,0,30,0,0,0,7,3,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,3,0,4,0,0,0,0,11,12,18,38,49,32,12,7,5,6,171,10,0,4,6,0,4,4,0,0,30,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9
80104103519,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,11,0,0,6,3,0,0,0,0,0,18,0,6,3,5,4,0,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,6,0,0,4,11,7,0,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,3,0,0,0,14,0,0,3,0,0,0,0,0,0,8,5,13,28,43,26,10,3,0,0,126,3,0,4,5,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80104103520,5,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,3,8,0,0,0,0,0,15,0,0,9,4,0,0,0,0,0,19,0,0,7,5,0,0,0,0,0,17,0,0,3,3,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,9,8,9,0,0,0,0,22,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,8,7,10,46,36,21,0,4,3,0,129,0,0,3,3,0,0,5,0,0,15,6,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5
80104103521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103522,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,10,0,0,6,4,4,0,0,0,0,9,0,0,5,3,0,0,3,0,0,13,0,3,0,5,3,0,0,0,0,9,0,0,0,6,0,0,0,0,0,11,0,0,6,13,10,5,0,0,0,36,0,0,0,6,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,13,27,38,27,9,6,0,0,132,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80104103601,6,4,0,0,0,0,4,0,0,14,4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,14,0,3,14,3,0,0,5,0,0,26,0,0,6,3,8,0,0,0,0,20,0,3,6,5,0,3,0,0,0,15,0,0,3,7,0,0,0,0,0,12,0,0,0,22,4,4,0,0,0,35,0,0,4,5,4,5,0,0,0,12,0,0,0,4,3,4,0,0,0,14,0,0,0,4,0,0,0,0,0,4,14,21,41,50,31,20,10,4,0,188,3,0,4,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9
80104103604,9,6,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,10,0,4,0,3,0,0,0,0,0,6,0,0,4,7,0,4,0,0,0,20,0,0,6,7,0,0,0,0,0,12,0,0,5,7,3,0,0,0,0,23,0,0,7,5,0,0,0,0,0,15,0,0,7,20,10,0,0,0,0,41,0,0,0,4,0,0,0,0,0,8,0,0,3,10,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,13,10,44,69,28,13,7,4,0,182,5,0,3,6,4,5,0,0,0,22,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3
80104103605,4,0,0,6,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,4,0,0,0,0,0,0,8,0,0,5,10,3,3,0,0,0,15,0,0,0,3,0,0,0,0,0,6,0,0,0,4,5,0,0,0,0,12,5,0,0,6,3,0,0,0,0,10,12,9,17,32,18,15,3,0,0,103,5,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80104103606,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,16,0,0,0,5,4,0,3,0,0,7,0,6,4,3,0,0,0,0,0,12,0,0,7,10,0,0,0,0,0,19,0,0,3,9,3,0,0,0,0,22,0,0,5,6,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,3,7,35,51,15,5,13,4,0,136,10,3,9,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103607,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,12,0,0,3,6,0,0,0,0,0,14,0,0,5,6,3,3,0,0,0,10,0,0,5,10,9,0,3,0,0,24,0,0,0,4,0,0,0,0,0,8,0,0,5,3,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,8,10,18,40,24,13,3,0,0,112,3,0,3,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
80104103608,8,3,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,5,8,3,3,0,0,0,0,15,0,0,3,11,3,0,0,0,0,19,0,4,8,8,6,3,0,0,0,24,0,0,5,11,4,0,0,0,0,25,0,0,8,16,10,4,0,0,0,35,0,0,0,5,0,0,0,0,0,7,0,0,0,11,0,5,0,0,0,21,0,0,5,5,0,0,0,0,0,12,19,16,43,63,26,13,10,3,0,196,6,0,7,4,0,6,5,0,0,29,5,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5
80104103609,7,0,4,0,6,0,5,0,0,14,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,11,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,3,8,4,0,0,0,0,0,21,0,3,17,11,0,0,0,0,0,35,0,3,11,14,0,0,0,0,0,29,0,0,11,11,6,0,0,0,0,27,0,0,7,4,3,0,0,0,0,14,0,0,3,17,0,0,0,0,0,26,0,0,0,7,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,5,0,3,3,5,0,0,0,0,0,14,10,20,77,80,24,9,9,0,0,239,9,0,11,5,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,14
80104103610,3,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11,0,5,4,3,0,0,0,0,0,13,0,0,7,9,0,0,0,0,0,21,0,0,7,4,0,3,5,0,0,19,0,0,0,0,5,0,0,0,0,5,0,0,5,3,0,0,0,0,0,10,0,0,0,12,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,15,41,38,15,7,4,3,0,123,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103611,6,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,14,11,5,0,0,0,27,0,0,0,6,0,0,0,0,0,10,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,3,8,31,21,10,0,3,0,95,13,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3
80104103612,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,3,7,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,24,25,9,3,0,0,0,76,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103613,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,3,6,0,0,0,0,0,12,0,0,4,0,3,0,3,0,0,14,0,0,8,5,7,3,0,0,0,20,0,0,12,6,3,0,0,0,0,18,0,0,8,7,0,3,0,0,0,14,0,0,4,19,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,5,13,6,42,51,15,14,5,0,0,150,4,0,4,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,8
