SA1_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
80103111308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
80103111401,0,0,0,0,0,0,0,3,10,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,5,6,4,5,0,0,8,52
80103111501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111502,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,11,11,11,3,0,0,6,51
80103111503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111504,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,5,17
80103111505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111506,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,8,22
80103111507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103401,10,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,10,11,5,3,0,0,0,0,0,20,5,3,4,0,0,0,0,0,15,0,3,6,0,0,0,0,0,12,0,5,7,0,4,0,0,0,22,5,4,4,5,0,0,0,0,19,7,3,9,3,0,0,0,0,23,0,3,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,11,0,0,3,4,0,0,0,0,10,4,0,0,5,0,0,0,0,10,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,3,56,30,42,24,6,3,0,4,169
80104103402,12,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,7,7,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,10,0,0,4,0,0,0,0,4,12,0,4,0,4,0,0,0,0,11,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,28,9,5,0,0,5,96
80104103403,24,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,7,4,6,4,3,0,0,0,0,13,3,0,6,0,0,0,0,0,11,0,4,8,3,0,0,0,0,19,0,7,9,5,3,0,0,0,23,3,0,11,5,0,0,0,0,21,0,4,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,6,0,3,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,29,60,30,5,3,0,6,182
80104103404,18,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,3,12,0,3,3,0,0,0,0,0,6,3,5,13,4,0,0,0,0,22,5,0,10,3,0,0,0,0,28,0,8,8,5,6,0,0,0,26,0,5,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,13,0,3,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,48,24,63,21,8,0,0,9,167
80104103405,17,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,12,3,0,4,3,0,0,0,0,14,6,8,7,4,0,0,0,0,23,0,3,18,8,0,0,0,0,30,0,0,9,9,0,0,0,0,22,0,8,9,0,0,0,0,0,25,0,0,7,0,0,0,0,0,18,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,62,27,6,3,3,13,185
80104103406,9,0,0,0,0,0,0,5,12,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,14,0,3,0,3,0,0,0,0,14,3,0,5,6,5,0,0,0,20,0,0,7,7,0,0,0,0,23,3,0,3,0,0,0,0,0,15,0,0,7,0,0,0,0,0,13,0,4,10,4,0,0,0,0,17,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,48,19,48,24,10,0,0,5,158
80104103407,15,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,5,0,5,8,0,0,0,0,5,11,0,0,10,5,0,0,0,0,11,0,0,4,3,6,0,0,0,11,0,3,6,0,0,0,0,0,9,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,32,20,8,0,0,3,107
80104103408,25,0,0,0,0,0,0,4,32,40,0,0,0,0,0,0,8,54,38,9,8,0,0,0,0,8,54,13,11,10,0,0,0,0,3,48,6,13,17,8,0,0,0,0,40,5,6,9,3,0,0,0,0,27,10,6,15,3,0,0,0,0,34,4,0,9,5,6,0,0,0,24,5,0,8,0,9,0,0,0,19,3,4,8,3,0,0,0,0,15,0,0,3,0,4,0,0,0,17,0,4,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,146,64,87,33,21,6,7,27,382
80104103409,16,0,0,0,0,0,0,3,17,10,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,14,5,0,4,3,3,0,0,0,11,3,4,5,0,0,0,0,0,14,0,8,4,0,0,0,0,0,17,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,6,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,20,38,12,9,0,0,4,118
80104103410,16,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,14,0,0,13,6,0,0,0,0,22,4,5,18,10,4,0,0,0,32,0,9,10,5,4,0,0,0,26,3,3,3,0,0,0,0,0,15,0,0,5,0,0,0,0,0,9,0,0,5,3,4,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,67,26,12,0,0,5,194
80104103411,21,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,11,8,7,4,4,0,0,3,0,19,0,9,18,6,0,0,0,0,25,5,7,17,9,5,0,0,0,30,0,0,18,4,0,0,0,0,22,0,3,14,3,0,0,0,0,16,6,0,9,4,0,0,0,0,19,0,5,3,0,0,0,0,0,6,0,0,4,5,0,0,0,0,4,3,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,57,35,83,27,10,0,3,3,208
80104103412,25,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,12,0,0,14,0,0,0,0,0,14,0,5,11,6,0,0,0,0,19,4,5,20,7,4,0,0,0,36,0,0,15,4,0,0,0,0,26,3,6,7,0,3,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,22,72,27,14,0,0,8,192
80104103413,13,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,15,6,0,3,0,0,0,0,0,13,4,3,8,0,0,0,0,0,15,8,4,9,6,0,0,0,0,20,0,9,9,0,0,0,0,0,18,3,4,5,7,0,0,0,0,15,5,0,5,4,3,0,0,0,17,0,0,3,3,0,0,0,0,10,0,0,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,24,44,20,5,0,8,5,169
80104103414,10,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,8,0,0,4,3,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,6,0,0,0,0,0,12,4,0,0,3,0,0,0,0,14,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,32,16,0,0,0,0,88
80104103501,8,0,0,0,0,0,0,7,12,10,0,0,0,0,0,0,0,11,15,5,5,0,0,0,0,0,25,8,10,5,0,0,0,0,0,17,6,4,5,0,0,0,0,0,16,4,5,8,4,0,0,0,0,19,3,0,4,3,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,13,0,0,4,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,33,20,0,0,0,9,143
80104103505,4,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,8,6,3,3,0,0,0,0,0,14,0,8,13,6,0,0,0,0,29,5,0,4,3,0,0,0,0,17,5,0,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,36,23,3,0,0,8,120
80104103506,15,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,11,8,4,0,0,0,0,0,0,13,8,3,6,4,0,0,0,0,16,5,13,9,4,0,0,0,4,30,4,0,12,0,0,0,0,0,22,0,0,4,3,4,0,0,0,15,0,0,6,0,0,0,0,0,16,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,45,21,11,0,3,7,154
80104103507,10,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,5,7,6,0,3,0,0,0,0,0,15,3,4,6,7,0,0,0,0,20,0,3,15,7,6,0,0,4,33,0,4,10,6,0,0,0,0,17,0,8,4,0,0,0,0,0,9,0,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,52,16,5,0,0,9,142
80104103508,7,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,14,0,3,8,3,0,0,0,0,11,5,4,9,4,4,0,0,0,25,0,0,8,4,0,0,0,0,15,0,3,8,4,0,0,0,0,13,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,44,15,6,3,6,8,115
80104103509,16,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,17,7,6,0,3,0,0,0,0,12,3,3,4,6,0,0,0,0,19,0,8,3,9,0,0,0,0,24,3,3,19,6,5,0,0,0,28,0,8,4,0,0,0,0,0,15,0,3,3,0,3,0,0,0,14,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,45,19,12,0,5,0,165
80104103510,15,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,3,15,8,0,0,0,0,0,0,0,15,9,11,9,0,0,0,0,0,30,8,5,9,5,0,0,0,0,26,0,4,11,5,4,0,0,0,24,0,0,9,6,0,0,0,0,26,5,7,3,5,0,0,0,0,15,0,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,65,37,45,20,11,0,3,11,195
80104103511,15,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,14,9,4,3,0,0,0,0,0,11,5,0,5,0,0,0,0,0,14,6,6,3,0,0,0,0,3,18,5,0,8,6,0,0,0,0,22,5,4,9,3,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,35,11,6,0,3,3,126
80104103512,22,0,0,0,0,0,0,0,24,14,6,0,0,0,0,0,3,24,13,0,3,0,0,0,0,0,22,5,10,5,3,0,0,0,0,26,3,9,8,13,0,0,0,0,36,0,4,15,6,3,0,0,0,33,3,3,9,0,0,0,0,3,23,0,0,9,7,3,0,0,0,14,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,39,55,40,13,0,0,12,221
80104103513,16,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,4,20,10,5,0,0,0,0,0,0,19,5,4,3,0,0,0,0,0,23,7,0,7,0,0,0,0,0,18,6,9,8,0,0,0,0,0,22,0,0,8,0,4,0,0,6,15,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,24,41,10,5,0,0,6,155
80104103514,16,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,12,0,3,11,6,0,0,0,0,27,6,4,4,0,0,0,0,4,22,0,0,5,5,3,0,0,0,15,0,3,3,6,0,0,0,0,16,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,37,26,4,0,0,12,129
80104103515,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,8,6,0,3,0,0,0,0,0,10,0,3,9,0,0,0,0,0,17,0,3,7,0,0,0,0,0,18,0,0,11,3,3,0,0,0,22,0,0,4,4,0,0,0,0,10,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,43,13,9,4,0,5,121
80104103516,7,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,4,11,10,6,4,0,0,0,0,0,24,14,9,7,4,0,0,0,0,41,5,7,8,5,3,0,0,0,26,4,6,12,6,4,0,0,0,30,0,0,11,3,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29,50,26,15,0,0,4,188
