SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
80104103507,122,413,0,0,4,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,424,3,..,128,424
80104103508,81,264,0,4,24,67,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,337,3,..,110,337
80104103509,96,366,0,13,28,84,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,464,0,..,128,464
80104103510,145,504,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,517,8,..,158,517
80104103511,92,297,0,11,14,31,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,334,5,..,106,334
80104103512,164,583,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,585,3,..,168,585
80104103513,105,368,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,371,0,..,107,371
80104103514,94,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,333,0,..,94,333
80104103515,90,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,332,0,..,93,332
80104103516,159,520,4,12,3,5,7,28,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,171,548,10,..,176,548
80104103517,77,269,0,0,5,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,280,0,..,84,280
80104103518,127,457,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,465,4,..,139,465
80104103519,93,315,4,8,0,0,5,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,98,328,3,..,100,328
80104103520,50,177,29,77,33,90,57,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,342,6,..,107,342
80104103521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104103522,71,236,3,5,50,130,53,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,375,8,..,130,375
80104103601,149,457,20,29,0,7,23,30,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,168,490,7,..,177,490
80104103604,106,329,7,21,59,153,66,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,506,6,..,181,506
80104103605,83,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,245,0,..,82,245
80104103606,125,321,8,16,16,31,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,368,8,..,148,368
80104103607,89,283,0,0,17,58,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,341,0,..,106,341
80104103608,153,473,14,29,30,69,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,568,8,..,204,568
80104103609,223,576,9,25,11,41,23,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,636,5,..,252,636
80104103610,59,169,11,33,6,8,14,43,0,0,37,86,0,0,0,0,0,0,37,86,0,0,0,0,0,0,0,0,0,0,0,0,117,301,15,..,130,301
80104103611,77,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,286,0,..,80,286
80104103612,11,17,0,0,75,175,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,189,10,..,96,189
80104103613,107,310,3,15,46,82,51,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,404,10,..,165,404
80104103614,91,306,0,0,7,21,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,321,3,..,102,321
80104103615,172,534,10,14,15,46,27,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,590,0,..,193,590
80104103616,163,494,16,34,7,11,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,545,4,..,186,545
80104103617,68,216,0,0,65,166,65,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,376,9,..,136,376
80104103618,0,0,0,0,46,84,46,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,84,0,..,50,84
80104103702,78,206,0,0,70,139,70,139,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,154,351,11,..,164,351
80104103703,100,290,0,0,57,141,57,141,19,35,0,0,0,0,0,0,0,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,173,462,15,..,185,462
80104103704,147,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,466,0,..,152,466
80104103705,0,0,0,0,22,49,22,49,0,0,41,72,20,27,0,0,0,0,61,97,0,0,0,0,0,0,0,0,0,0,0,0,92,153,11,..,95,153
80104103706,89,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,297,0,..,89,297
80104103707,38,102,0,0,75,166,75,166,19,38,0,0,0,0,0,0,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,0,133,306,8,..,142,306
80104103708,158,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,157,498,6,..,163,498
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104103710,144,453,8,13,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,468,4,..,157,468
80104103711,155,525,0,0,11,31,11,31,0,0,50,75,0,0,0,0,0,3,47,81,0,0,0,0,0,0,0,0,0,0,0,0,218,639,6,..,225,639
80104103712,26,86,10,48,0,6,12,51,0,0,0,0,96,129,0,0,0,0,96,129,0,0,0,0,0,0,0,0,0,0,0,0,136,265,12,..,147,265
80104103713,100,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,315,0,..,104,315
80104103714,143,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,471,4,..,144,471
80104103804,135,433,0,0,12,25,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,460,0,..,142,460
80104103805,108,337,0,0,12,22,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,361,0,..,116,361
80104103806,80,291,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,290,0,..,81,290
80104103807,88,292,0,0,8,18,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,307,3,..,99,307
80104103808,85,259,0,3,41,103,45,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,356,3,..,135,356
80104103809,89,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,311,3,..,92,311
80104103810,97,320,5,8,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,335,3,..,109,335
80104103811,76,246,0,5,7,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,262,4,..,85,262
80104103812,161,492,0,0,5,17,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,514,0,..,167,514
80104103813,96,318,0,0,22,59,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,375,3,..,118,375
80104103814,34,99,0,0,64,161,64,161,6,20,16,29,0,0,0,0,0,0,25,53,0,0,0,0,0,0,0,0,0,0,0,0,119,314,9,..,127,314
80104103815,123,363,0,0,8,35,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,399,0,..,137,399
80104103907,67,225,0,0,0,13,0,13,5,11,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,3,3,79,242,9,..,87,242
80104103908,72,218,13,33,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,250,7,..,96,250
80104103910,12,41,0,0,75,200,75,200,0,0,72,158,108,229,0,0,0,0,178,387,0,0,0,0,0,0,0,0,0,0,0,3,271,632,29,..,303,632
80104103911,0,0,0,0,0,0,0,0,0,0,94,185,0,0,0,0,0,0,94,185,0,0,0,0,0,0,0,0,0,0,0,0,94,185,12,..,104,185
80104103912,106,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,353,0,..,109,353
80104103913,0,0,0,0,24,65,24,65,0,0,62,113,0,0,0,0,0,0,62,113,0,0,0,0,0,0,0,0,0,0,0,0,87,175,3,..,92,175
80104103914,137,450,0,4,0,0,0,4,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,139,461,6,..,147,461
80104103915,92,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,325,3,..,94,325
80104103916,10,18,0,0,144,426,144,426,0,0,5,12,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,155,459,3,..,157,459
80104103917,0,0,0,0,12,36,12,36,0,0,69,156,0,0,0,0,0,0,69,156,0,0,0,0,0,0,0,0,0,0,0,0,83,199,4,..,88,199
80104103918,0,0,0,0,0,0,0,0,0,0,88,188,0,0,0,0,0,0,88,188,0,0,0,0,0,0,0,0,0,0,0,0,88,188,5,..,99,188
80104103919,71,248,3,8,0,0,3,8,4,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,76,259,8,..,81,259
80104103920,0,0,0,0,0,0,0,0,0,0,101,192,0,0,0,0,0,0,101,192,0,0,0,0,0,0,0,0,0,0,0,0,101,192,14,..,119,192
80104103921,0,0,0,0,0,0,0,0,0,0,0,0,181,379,0,0,0,0,181,379,0,0,0,0,0,0,0,0,0,0,0,0,181,379,11,..,197,379
80104103922,91,328,0,0,41,124,41,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,455,3,..,137,455
80104103923,138,472,3,9,0,0,3,9,6,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,145,479,8,..,151,479
80104103924,106,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,392,5,..,120,392
80104103925,128,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,410,0,..,128,410
80104103926,0,0,0,0,0,0,0,0,35,73,55,87,0,0,0,0,0,0,96,162,0,0,0,0,0,0,0,0,0,0,0,0,96,162,10,..,103,162
80104103927,146,492,3,9,16,32,21,42,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,169,543,4,..,172,543
80104103928,80,256,0,0,7,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,268,6,..,86,268
80104103929,38,118,0,0,10,33,10,33,0,0,0,0,59,134,0,0,0,0,61,131,0,0,0,0,0,0,0,0,0,0,0,0,112,282,16,..,123,282
80104104001,96,297,8,12,74,227,80,238,0,0,51,72,0,0,0,0,0,0,51,72,0,0,0,0,0,0,0,0,0,0,0,7,227,625,59,..,287,625
80104104002,72,216,0,0,44,109,44,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,117,322,5,..,120,322
80104104005,123,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,377,9,..,134,377
80104104006,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,295,0,..,104,295
80104104007,154,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,495,11,..,163,495
80104104008,104,367,0,0,60,159,59,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,525,10,..,175,525
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104013,70,218,28,78,0,0,34,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,300,4,..,104,300
80104104014,59,205,0,0,49,155,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,115,364,12,..,120,364
80104104015,113,380,0,0,4,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,391,6,..,125,391
80104104017,65,223,0,0,62,141,62,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,362,8,..,127,362
80104104018,7,15,0,0,3,14,3,14,21,41,0,0,35,65,0,0,0,0,57,109,0,0,0,0,0,0,0,0,0,0,0,0,71,135,4,..,72,135
80104104019,63,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,209,4,..,66,209
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,32,38,0,0,0,0,32,38,0,0,0,0,0,0,0,0,0,0,0,0,32,38,0,..,35,38
80104104022,0,0,0,0,0,0,0,0,0,0,0,0,121,229,0,0,0,0,121,229,0,0,0,0,0,0,0,0,0,0,0,0,121,229,11,..,133,229
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104024,43,141,3,12,42,153,46,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,305,4,..,92,305
80104104025,14,64,0,0,103,310,103,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,370,3,..,123,370
80104104026,63,182,0,0,74,169,74,169,0,0,135,243,0,0,0,0,0,0,135,243,0,0,0,0,0,0,0,12,0,12,0,5,275,608,28,..,303,608
80104104027,0,0,0,0,0,0,0,0,0,0,11,31,71,140,125,272,0,0,210,445,0,0,0,0,0,0,0,0,0,0,0,0,210,445,28,..,235,445
80104104028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,269,0,0,131,269,0,0,0,0,0,0,0,0,0,0,0,0,131,269,29,..,161,269
80104104029,0,0,0,0,0,0,0,0,0,0,0,0,57,114,105,230,0,0,161,343,0,0,0,0,0,0,0,0,0,0,7,10,168,356,13,..,176,356
80104104030,0,0,0,0,0,0,0,0,0,0,0,0,360,762,0,0,0,0,360,762,0,0,0,0,0,0,0,0,0,0,0,0,360,765,44,..,406,765
80104104031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,245,0,0,125,245,0,0,0,0,0,0,0,0,0,0,0,0,125,245,18,..,141,245
80104104032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,199,0,0,104,199,0,0,0,0,0,0,0,0,0,0,0,0,104,199,10,..,117,199
80104104301,91,275,13,16,3,3,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,298,17,..,122,298
80104104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104401,136,466,0,0,42,107,42,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,570,4,..,181,570
80104104402,174,537,0,0,17,29,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,566,3,..,197,566
80104104404,137,447,0,0,48,129,48,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,574,7,..,188,574
80104104405,131,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,463,6,..,137,463
80104104409,94,322,0,0,11,29,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,352,6,..,110,352
80104104410,0,0,0,0,0,0,0,0,0,0,73,189,0,0,0,0,0,0,73,189,0,0,0,0,0,0,0,0,0,0,0,0,73,189,8,..,81,189
80104104411,65,223,0,0,27,85,27,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,309,3,..,97,309
80104104412,70,239,0,0,18,39,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,281,0,..,85,281
80104104413,112,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,396,7,..,117,396
80104104414,63,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,213,5,..,69,213
80104104415,50,152,0,0,20,46,20,46,0,0,0,0,70,155,0,0,0,0,70,155,0,0,0,0,0,0,0,0,0,0,0,0,142,354,7,..,153,354
80104104416,100,356,30,71,14,31,44,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,457,6,..,148,457
80104104417,99,319,0,0,15,34,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,353,6,..,116,353
80104104418,0,0,0,0,70,173,70,173,0,0,115,329,0,0,0,0,0,0,115,329,0,0,0,0,0,0,0,0,0,0,0,0,185,504,20,..,199,504
80104104419,0,0,0,0,0,0,0,0,0,0,0,0,163,336,0,0,0,0,163,336,0,0,0,0,0,0,0,0,0,0,0,0,163,336,16,..,179,336
80104104420,21,51,30,56,61,144,87,206,0,0,120,223,4,7,0,0,0,0,126,227,0,0,0,0,0,0,0,0,0,0,0,0,233,486,7,..,244,486
80104104421,0,0,0,0,0,0,0,0,0,0,0,0,145,283,0,0,0,0,145,283,0,0,0,0,0,0,0,0,0,0,0,0,145,283,14,..,160,283
80104104422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104423,96,296,0,0,8,23,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,322,5,..,116,322
80104104424,132,459,10,26,0,3,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,492,0,..,142,492
80104104425,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,12,15,4,..,12,15
80104104426,65,238,0,0,0,0,0,0,0,0,71,149,49,116,0,0,0,0,113,266,0,0,0,0,0,0,0,0,0,0,0,0,181,500,8,..,189,500
80104104502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104504,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,..,4,3
80104104601,75,214,3,14,5,16,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,246,3,..,84,246
80104104602,0,0,35,61,156,317,189,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,384,14,..,200,384
80104104603,67,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,228,0,..,70,228
80104104604,53,159,23,44,20,36,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,237,3,..,97,237
80104104605,33,97,67,146,16,43,82,187,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,114,289,3,..,122,289
80104104606,87,245,38,86,16,33,52,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,363,0,..,146,363
80104104607,57,147,37,82,0,5,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,231,7,..,105,231
80104104609,66,169,43,101,0,0,43,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,268,4,..,112,268
80104104612,38,71,57,129,0,0,57,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,206,5,..,101,206
80104104613,93,320,22,56,4,10,24,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,387,0,..,126,387
80104104614,79,273,15,27,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,300,0,..,91,300
80104104616,26,57,49,103,13,32,62,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,190,4,..,93,190
80104104617,143,419,30,64,0,0,30,64,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,174,488,7,..,183,488
80104104618,112,303,30,63,0,0,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,368,4,..,144,368
80104104619,106,250,26,52,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,307,5,..,131,307
80104104620,65,163,34,75,26,72,60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,312,17,..,144,312
80104104621,80,211,28,62,21,58,55,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,334,15,..,144,334
80104104622,59,174,50,123,15,38,62,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,338,6,..,125,338
80104104623,170,448,14,38,7,14,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,495,14,..,204,495
80104104624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80104104625,107,303,35,91,11,25,43,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,410,9,..,158,410
80104104626,108,279,20,40,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,325,3,..,131,325
80104104627,105,283,41,87,0,5,41,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,373,5,..,154,373
80104104628,81,246,39,84,12,27,49,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,361,6,..,136,361
80104104629,0,0,152,220,0,0,152,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,220,8,..,157,220
80104104630,91,252,22,62,0,0,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,315,4,..,118,315
80104104631,102,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,341,0,..,102,341
80104104632,214,584,4,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,589,3,..,226,589
80104104633,162,476,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,475,3,..,167,475
