SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
80105106121,0,0,5,11,0,0,0,0,16,0,0,0,0,5,0,0,0,5,0,0,4,0,0,3,0,0,9,0,0,9,12,0,3,0,0,26,15,5,14,18,9,11,7,0,89,0,0,0,0,0,0,0,0,0,22,5,29,29,13,12,5,0,113,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,7,4,0,0,0,10,11,7,30,16,15,13,5,0,102,0,0,0,0,0,0,0,0,0,11,7,28,24,19,13,5,0,115,0,0,6,7,0,0,0,0,21,0,0,0,0,5,0,0,0,5,0,0,4,5,4,3,0,0,15,0,0,8,14,4,3,0,0,35,30,9,49,44,21,24,15,0,189,0,0,0,0,0,0,0,0,0,28,9,55,55,30,26,17,6,223
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,0,4,3,3,0,0,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,4,15,5,4,3,4,0,8,0,4,28,46,41,28,22,25,19,18,7,204,7,0,0,0,0,5,3,0,20,52,48,33,30,28,31,18,12,258,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,10,57,40,23,32,23,28,29,24,249,0,0,0,0,0,0,7,8,17,57,45,25,35,29,26,39,29,281,0,4,3,5,0,0,0,0,19,4,0,0,0,0,0,0,0,4,0,0,5,0,0,13,0,4,17,5,7,6,5,0,13,0,4,35,97,74,54,56,57,41,46,24,455,7,0,0,4,4,4,14,12,45,108,91,60,67,56,62,56,41,534
80105112402,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0,3,6,5,0,0,11,3,0,0,3,7,5,0,0,20,21,32,22,19,16,14,13,5,143,0,5,0,0,0,0,0,0,5,25,36,22,27,20,20,13,0,163,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,4,0,0,10,21,31,26,24,23,14,17,3,166,0,0,0,0,0,0,0,0,0,25,35,26,31,25,21,17,3,174,3,0,0,5,0,0,0,0,6,0,0,0,3,4,0,0,0,6,0,0,0,3,6,9,0,0,18,3,0,0,8,4,9,0,0,31,42,62,51,51,42,31,28,10,305,0,5,0,0,0,0,0,0,3,46,62,51,56,45,40,30,8,339
80105112403,0,0,3,3,0,0,0,0,5,0,6,0,6,0,0,0,0,9,0,0,0,0,10,3,0,0,18,0,6,4,7,9,3,0,0,25,38,17,20,25,17,16,9,0,129,0,5,0,0,0,0,0,0,3,34,24,21,27,26,19,6,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,13,0,0,0,3,0,3,0,0,12,34,15,29,26,16,21,12,11,166,5,3,0,0,0,0,5,0,10,40,14,27,32,21,25,12,12,192,0,0,3,4,0,0,0,0,5,0,6,0,6,3,0,0,0,8,0,0,3,3,8,5,3,0,31,0,6,3,15,13,5,3,0,46,72,34,49,48,30,38,13,15,299,3,5,0,0,0,0,5,0,15,75,43,54,62,45,45,19,14,351
80105112404,0,0,10,6,7,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,3,0,4,4,0,0,16,3,0,6,12,11,4,0,0,40,38,33,23,19,15,16,8,0,152,0,0,0,0,0,0,0,0,6,44,35,33,29,22,20,13,0,196,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,35,33,24,26,31,12,10,3,176,0,0,0,0,0,0,0,0,3,37,32,27,36,31,12,10,3,188,0,3,5,6,7,0,0,0,27,0,3,0,6,3,0,0,0,6,0,0,3,9,4,4,0,0,21,3,5,9,22,14,4,0,0,52,75,63,49,44,49,26,19,5,324,0,0,0,0,0,0,0,0,3,81,66,60,61,60,27,21,5,381
80105112405,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,7,0,5,0,0,18,0,0,0,9,7,5,0,0,28,34,18,12,30,28,21,7,0,152,17,18,17,28,17,12,0,0,112,43,37,31,67,53,38,15,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,4,31,9,16,34,29,18,4,4,140,0,0,0,0,0,0,0,0,6,29,9,16,40,29,18,4,4,147,0,0,0,4,0,0,0,0,4,0,0,0,3,7,0,0,0,8,0,0,0,9,3,5,0,0,25,0,0,0,15,4,5,0,0,30,60,25,27,65,53,42,15,10,290,12,18,17,28,17,12,0,0,112,75,51,45,110,78,59,19,10,435
80105112406,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,6,5,6,7,0,19,0,0,3,12,8,6,7,0,31,45,17,13,23,25,13,9,5,140,0,0,0,0,0,0,0,0,3,42,18,10,31,33,15,16,3,174,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,4,0,0,0,12,43,16,15,27,35,14,9,6,173,0,0,0,0,0,0,0,0,5,42,15,21,32,41,20,14,6,189,0,0,3,6,0,0,0,0,8,0,3,0,5,4,0,0,0,4,0,0,0,9,8,3,6,0,23,0,3,3,13,11,3,6,0,42,86,29,32,52,60,27,17,6,313,0,0,0,0,0,0,0,0,11,91,36,28,61,76,30,26,13,363
80105112407,11,14,7,7,4,0,0,0,37,0,6,0,0,0,0,0,0,5,0,0,0,12,5,6,3,0,20,11,18,7,14,12,6,3,0,67,47,61,37,24,23,20,6,5,221,0,0,0,0,0,0,0,0,3,53,79,38,42,33,30,8,4,287,5,9,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,9,4,0,7,0,0,0,22,38,67,42,31,35,19,7,9,244,0,0,0,0,0,0,0,0,6,43,71,47,32,41,24,7,9,269,13,15,10,7,3,0,0,0,51,0,6,0,0,6,0,0,0,3,0,0,0,12,4,6,3,0,30,11,21,11,14,9,6,3,0,82,86,127,74,51,62,43,14,12,469,0,0,4,3,5,5,0,0,14,99,150,86,73,72,53,14,9,558
80105112408,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,5,13,0,0,5,3,5,0,3,5,17,22,12,17,11,8,7,4,5,88,0,3,0,0,0,0,0,0,6,18,14,23,17,11,6,8,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,4,4,0,0,9,15,8,18,26,15,9,5,4,104,0,4,0,0,0,0,0,0,6,15,13,17,24,19,12,7,4,115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,3,5,18,0,0,3,3,5,4,3,5,21,37,27,34,36,24,20,10,8,188,0,4,0,0,0,0,4,0,9,35,33,40,42,28,19,16,7,227
80105112410,5,12,4,0,0,0,0,0,21,0,6,0,0,0,0,0,0,7,0,3,4,0,3,5,0,0,15,5,19,7,5,3,5,0,0,46,28,42,15,11,8,11,3,0,111,0,9,0,3,0,0,0,0,13,30,66,25,19,13,11,4,0,167,9,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,8,9,9,6,3,0,0,0,0,21,22,53,22,21,19,10,5,0,153,0,0,5,0,0,0,0,0,12,26,66,32,26,16,10,5,0,187,15,16,4,7,0,0,0,0,37,0,6,0,0,3,0,0,0,8,0,8,3,3,3,5,0,0,21,15,25,17,8,4,5,0,0,66,46,98,40,34,28,21,6,0,268,0,8,11,5,0,0,0,0,25,55,133,59,46,31,25,9,0,353
80105112411,0,3,6,7,5,0,0,0,15,0,7,4,5,0,0,0,0,16,0,5,0,8,3,3,4,0,24,0,10,8,15,3,3,4,0,54,25,54,26,11,28,12,4,4,157,0,0,0,0,3,0,0,0,4,26,65,34,25,32,18,8,4,217,0,5,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,3,0,0,0,13,24,64,26,22,33,24,10,0,207,0,9,0,0,0,0,0,0,8,26,73,32,29,33,26,15,0,231,0,4,6,10,0,0,0,0,31,0,7,4,5,0,0,0,0,15,0,7,0,8,6,3,4,0,23,0,21,10,22,9,3,4,0,70,49,118,53,32,59,38,15,4,362,0,10,0,0,3,0,0,0,18,52,142,62,56,76,40,16,4,448
80105112501,128,94,52,25,5,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,94,52,25,5,0,0,0,300,12,7,0,0,0,0,0,0,17,118,47,13,3,0,0,0,0,189,252,154,61,24,11,0,0,0,508,33,29,15,3,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,33,36,17,0,0,0,0,0,84,15,46,27,10,3,0,0,0,99,34,12,3,0,0,0,0,0,54,80,87,41,14,4,0,0,0,232,155,129,64,24,5,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,155,133,64,22,5,0,0,0,382,25,49,23,10,3,0,0,0,117,154,68,18,3,5,0,0,0,244,333,246,107,37,12,0,0,0,735
80105112502,653,14,3,0,3,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,14,3,0,3,0,0,0,676,38,7,0,0,0,0,0,0,41,66,4,0,0,0,0,0,0,69,752,21,5,0,3,0,0,0,780,280,4,7,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,4,7,0,0,0,0,0,293,5,0,0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,34,324,9,7,0,0,0,0,0,342,938,20,7,0,3,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,20,7,0,3,0,0,0,969,42,10,0,0,0,0,0,0,53,96,9,0,0,0,0,0,0,102,1076,29,8,0,3,0,0,0,1125
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,4,0,0,6,0,0,0,13,18,30,20,25,27,16,5,0,139,5,5,3,7,6,0,3,0,34,26,37,23,36,35,17,10,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,15,10,6,10,16,17,6,0,81,6,0,5,3,0,0,0,0,14,21,10,6,19,19,16,6,0,98,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,9,0,4,0,0,7,4,0,0,13,33,36,24,38,43,29,9,0,220,11,5,11,8,5,4,3,0,50,47,44,32,54,48,30,16,0,279
80105112702,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,8,3,0,3,0,6,0,4,0,16,36,78,31,20,15,14,3,0,196,0,5,0,0,0,0,0,0,8,42,83,33,22,18,11,7,3,221,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,66,25,12,17,9,11,7,182,4,3,5,0,0,3,0,0,11,31,70,32,19,18,12,11,7,195,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,8,3,3,3,0,6,0,4,0,18,69,143,57,38,28,21,20,7,375,0,9,5,0,0,3,0,0,21,72,151,63,43,37,28,22,3,409
80105112703,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,4,4,0,17,4,6,0,0,4,4,4,0,20,33,40,32,22,33,22,15,0,199,0,3,0,0,0,3,0,0,5,37,46,30,20,39,31,16,6,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,49,41,17,23,43,36,15,9,233,0,0,0,0,5,0,0,0,7,50,43,25,26,44,39,15,9,240,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,4,4,0,22,4,6,0,0,6,4,4,0,26,76,78,49,42,77,57,28,9,426,0,4,3,0,3,3,0,0,16,81,83,51,46,82,70,34,14,471
80105112704,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,4,7,0,0,0,15,19,15,10,11,18,20,12,0,105,0,0,0,0,4,0,4,0,7,19,15,10,14,30,20,12,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,7,19,3,18,15,27,20,13,0,123,5,0,0,0,0,6,0,0,5,21,6,19,16,30,26,13,0,137,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,4,5,0,0,0,12,0,0,0,4,11,0,0,0,20,40,18,26,23,46,43,23,0,232,5,0,4,5,4,6,4,0,13,40,22,27,31,60,49,28,0,265
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,10,13,30,0,0,0,0,3,6,10,13,33,5,11,15,17,16,20,21,12,119,0,0,0,0,3,0,0,0,7,5,11,17,16,24,25,29,25,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,4,0,5,14,14,23,20,18,36,75,51,251,0,0,0,0,4,0,0,0,10,14,16,28,20,24,40,77,49,269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,11,13,35,0,0,5,0,3,6,11,13,43,20,23,40,33,35,63,96,63,374,0,0,0,0,6,3,4,0,17,20,26,40,33,48,70,106,79,424
80106106202,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,6,21,0,4,3,6,6,6,4,6,28,24,16,19,21,31,25,13,0,160,0,5,0,0,0,0,0,0,9,33,26,30,34,35,34,16,5,197,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,3,0,0,10,65,13,25,47,27,27,15,3,225,3,0,0,0,4,0,0,0,15,66,21,30,48,30,34,19,3,245,5,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,4,6,24,5,7,3,3,6,9,4,6,36,88,33,47,70,60,51,28,7,389,8,3,3,0,0,0,0,0,16,92,45,56,81,67,65,33,5,443
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,9,4,0,0,0,5,4,0,0,20
80106106204,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,4,3,0,0,6,0,13,10,24,26,14,10,8,8,0,107,5,0,0,5,0,0,0,0,8,12,24,28,15,15,11,15,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,28,22,18,22,11,4,138,3,0,0,3,0,0,0,0,8,23,12,33,24,18,25,9,4,151,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,0,0,4,3,0,4,6,0,14,30,34,53,35,28,30,24,7,244,3,0,0,0,0,3,0,0,13,37,36,58,39,31,37,30,7,270
80106106205,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,15,0,0,3,3,3,0,0,0,17,28,21,33,35,24,14,9,6,174,0,0,0,0,0,0,0,0,9,30,27,40,42,30,17,12,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,33,43,32,25,20,7,10,207,0,0,0,0,0,0,0,0,9,33,33,43,35,25,20,8,10,220,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,3,0,5,0,0,0,0,19,0,3,3,9,3,0,0,0,21,61,58,78,69,54,42,16,12,378,4,0,0,3,0,0,0,0,13,64,62,78,85,55,46,21,12,418
80106106206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,13,0,0,8,5,3,0,0,0,15,16,7,9,14,20,14,8,5,89,0,0,0,0,0,0,0,0,0,14,7,17,19,23,12,9,7,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,14,21,15,16,7,0,96,0,0,0,0,0,0,0,0,3,15,11,18,21,19,16,7,0,102,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,13,0,0,6,5,3,0,0,0,17,28,17,29,36,39,23,15,7,187,0,0,0,0,0,3,0,0,5,26,17,35,38,37,25,20,8,207
80106106207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,4,0,0,13,0,0,0,8,5,4,0,0,15,20,13,18,17,22,15,10,4,123,0,0,0,0,0,0,0,0,5,22,13,24,24,31,20,10,4,144,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,25,16,24,28,20,26,9,6,151,0,0,0,0,0,0,0,0,0,25,16,30,29,18,29,9,6,164,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,8,6,7,0,0,15,0,0,3,8,3,7,0,0,18,50,28,46,48,39,43,20,4,283,0,0,0,0,0,0,0,5,9,51,28,48,54,47,52,22,8,305
80106106208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,4,0,0,19,0,0,5,9,5,4,0,0,25,12,6,12,21,16,3,6,0,86,0,0,0,6,4,0,0,0,13,18,8,17,36,27,13,10,0,118,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,21,27,16,12,5,3,108,3,4,0,0,0,0,0,0,18,22,7,24,29,14,18,5,3,128,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,5,8,5,4,0,0,19,0,0,3,9,5,4,0,0,26,34,17,37,44,29,17,9,3,192,9,8,0,5,3,6,0,0,26,41,13,41,62,39,28,18,3,246
