SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
80104103928,0,3,4,10,9,18,4,3,10,4,0,7,19,12,33,6,3,10,7,4,9,3,4,3,13,14,22,0,0,0,0,0,0,3,0,3,4,4,10,0,0,0,3,4,7,0,7,9,0,0,0,0,0,0,3,0,6,0,0,0,5,11,15,12,12,24,0,0,0,0,0,3,0,0,0,5,0,4,5,4,3,48,41,98
80104103929,5,0,6,4,5,14,0,0,4,0,0,0,10,9,13,0,5,0,0,0,4,0,0,0,0,3,6,0,0,0,4,3,3,0,0,0,3,4,5,0,0,0,4,9,15,11,6,15,7,4,7,0,0,0,4,3,6,0,0,0,19,12,30,25,29,46,0,0,3,0,4,6,0,0,0,5,11,14,7,0,3,46,45,93
80104104001,7,9,16,6,6,17,5,0,8,5,4,11,18,16,38,7,9,14,0,0,0,7,4,9,13,17,25,0,0,0,7,3,14,5,0,7,0,4,8,0,0,0,12,18,29,8,6,16,11,18,31,0,3,10,3,0,8,0,0,0,29,30,57,40,44,81,5,4,6,10,7,11,0,0,0,7,12,17,21,13,33,111,103,217
80104104002,3,4,6,6,6,3,0,0,4,0,3,10,3,8,15,0,0,3,8,12,18,3,6,11,11,19,32,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,3,9,13,0,5,8,0,0,0,0,0,0,7,0,3,0,0,0,6,10,20,10,13,28,0,6,3,0,0,0,0,0,0,0,4,9,3,4,10,39,55,94
80104104005,5,0,10,22,5,26,0,0,3,0,0,5,25,13,38,5,9,17,0,6,7,0,7,3,11,18,28,3,0,0,0,4,3,0,0,0,0,3,3,0,0,0,5,7,6,3,5,7,5,0,8,4,6,7,5,3,9,0,0,0,13,14,28,16,21,37,5,4,7,6,8,4,0,0,0,3,6,10,8,5,12,65,63,131
80104104006,3,0,3,5,11,16,3,3,8,0,0,6,8,13,26,9,12,16,6,0,7,0,0,3,17,11,24,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,3,7,5,7,9,12,4,7,8,0,0,0,4,4,9,0,0,0,18,20,31,15,24,40,0,0,3,0,8,8,0,0,0,0,6,11,6,9,14,51,65,114
80104104007,8,5,9,17,19,30,8,8,18,3,5,5,29,26,52,11,11,31,0,5,9,0,4,11,20,29,43,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,6,8,9,4,6,10,0,5,4,0,0,0,8,4,12,0,0,0,10,17,29,15,23,44,0,0,0,3,3,7,0,0,0,3,3,7,4,3,8,76,94,172
80104104008,6,4,9,9,10,21,12,3,12,0,3,11,29,15,45,14,18,36,5,12,17,3,3,7,22,33,57,0,0,0,3,0,5,0,6,10,7,4,10,0,0,0,8,12,18,8,9,20,3,0,12,0,0,0,10,6,13,0,0,0,23,23,48,31,36,66,0,4,7,3,4,5,0,0,0,5,9,16,6,4,14,105,98,202
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,4,4,11,13,16,27,7,6,9,0,0,0,19,22,37,6,9,12,6,0,6,3,0,6,14,10,26,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,8,4,13,3,3,8,0,4,4,4,0,4,0,3,6,0,0,0,9,7,19,16,9,28,0,0,0,0,0,4,0,0,0,0,0,4,5,4,6,61,43,102
80104104014,5,0,5,4,15,20,3,6,6,8,0,9,9,21,29,0,7,9,3,0,5,3,3,8,5,12,20,0,4,3,0,0,4,0,0,0,3,0,7,0,0,0,7,6,12,9,6,21,0,7,7,4,0,4,4,7,8,0,0,0,13,22,38,25,21,48,0,9,5,5,0,4,0,0,0,4,8,12,7,5,12,53,74,129
80104104015,4,0,4,9,3,17,4,0,4,4,7,11,21,15,35,6,11,20,3,3,12,3,3,9,16,20,38,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,6,3,12,3,3,8,0,0,8,0,0,0,3,6,12,0,0,0,16,11,23,21,20,38,0,0,5,0,4,4,0,0,0,0,6,6,3,0,6,79,59,136
80104104017,3,3,10,10,14,23,5,3,7,0,0,0,19,20,31,18,9,26,0,0,0,0,0,0,20,11,26,0,0,4,0,0,3,3,0,3,4,4,8,0,0,0,10,5,13,10,6,12,9,6,10,0,0,5,3,8,15,0,0,0,19,19,41,31,25,54,4,5,8,7,0,3,0,0,0,8,8,9,3,3,13,79,67,151
80104104018,0,0,5,4,5,6,0,0,0,0,0,0,4,5,6,0,6,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10,13,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,4,11,3,11,19,4,6,3,3,0,3,0,0,0,4,6,8,4,8,12,22,38,59
80104104019,0,0,0,3,0,4,3,3,7,3,5,10,13,12,19,7,4,8,7,0,7,4,0,0,11,7,17,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,6,0,6,4,6,10,5,0,3,0,0,0,0,0,0,0,0,0,8,7,14,11,10,23,0,4,4,3,3,8,0,0,0,4,3,12,8,4,5,47,29,75
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,5,3,7,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,4,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,12,15,21
80104104022,0,0,4,5,0,3,3,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,0,0,3,3,8,0,0,0,7,7,15,0,6,4,0,6,14,0,0,0,0,0,3,0,0,0,8,15,18,9,23,34,0,4,3,0,0,5,0,0,0,3,5,10,3,6,11,27,39,58
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104024,4,5,7,4,10,12,7,3,10,4,4,3,13,12,27,10,9,17,0,0,0,0,0,3,12,10,21,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,8,4,9,9,4,16,6,0,4,0,0,0,3,8,13,0,0,0,16,16,32,25,16,42,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,57,41,100
80104104025,0,0,4,12,10,20,0,0,6,4,4,9,16,17,36,12,11,21,3,0,4,0,7,5,15,17,28,5,4,8,0,8,3,0,0,0,0,4,4,0,0,0,9,6,15,9,0,7,5,9,7,0,0,0,10,6,13,0,0,0,17,11,28,27,22,43,0,0,4,9,0,8,0,0,0,11,0,10,8,5,8,74,65,136
80104104026,6,5,14,8,9,18,7,0,5,5,0,4,12,13,25,5,3,11,0,0,6,0,0,0,11,6,20,0,4,4,12,4,8,0,0,3,5,10,15,0,0,0,15,17,31,16,17,35,12,16,27,0,6,6,8,10,27,0,0,0,39,54,91,54,68,120,6,5,7,6,5,9,0,0,0,8,11,10,16,20,33,109,117,223
80104104027,3,3,3,4,5,13,3,0,3,0,4,3,5,6,15,8,4,10,0,0,0,0,0,0,7,4,11,0,0,0,0,5,5,0,0,0,3,4,9,0,0,0,8,8,11,3,11,13,9,7,17,0,0,5,11,4,14,0,0,0,22,26,51,36,32,62,0,4,8,0,3,3,0,0,0,4,11,13,11,13,22,65,65,136
80104104028,0,0,0,0,0,6,0,0,5,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,4,9,0,0,0,4,9,13,12,10,17,6,8,11,3,3,4,6,4,4,0,0,0,22,21,45,25,33,58,0,0,0,5,0,4,0,0,0,4,0,7,3,4,9,42,37,80
80104104029,0,0,0,5,4,12,0,0,0,0,0,0,5,4,12,3,4,10,0,0,0,0,0,0,3,4,4,3,0,8,0,0,0,0,0,0,6,5,12,0,0,0,15,14,25,8,9,13,4,5,9,0,0,0,0,6,13,0,0,0,16,24,37,30,28,63,3,3,7,0,14,14,0,0,0,3,12,18,6,10,12,53,63,114
80104104030,0,3,10,12,8,19,0,5,3,0,0,0,13,11,23,11,4,14,0,0,0,0,0,0,7,4,13,0,3,3,6,11,11,0,9,10,11,3,10,0,0,0,12,24,34,9,18,23,16,22,42,0,6,6,10,10,21,0,0,0,31,54,86,45,76,122,8,5,12,4,10,14,0,0,0,16,14,24,25,29,56,104,144,245
80104104031,3,0,7,4,0,8,0,0,5,0,0,0,5,3,8,0,0,3,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,3,3,3,0,0,0,3,4,9,0,0,0,0,4,9,0,3,4,3,7,8,0,0,0,6,14,21,15,19,32,0,0,0,0,3,3,0,0,0,0,3,3,3,4,5,28,36,61
80104104032,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,9,9,0,0,0,0,4,0,0,0,0,4,10,12,4,5,3,0,6,11,0,5,3,3,0,5,0,0,0,9,15,26,7,27,42,0,0,0,0,3,3,0,0,0,0,3,3,0,0,4,18,40,60
80104104301,0,0,9,0,0,6,6,8,14,3,3,9,12,15,21,3,4,9,8,6,16,7,4,12,25,15,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,5,7,13,9,9,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,45,48,88
80104104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104401,4,3,11,18,18,38,13,19,37,0,3,3,36,47,78,17,10,23,9,12,16,5,8,9,34,25,58,3,4,0,0,5,5,0,0,3,9,3,6,0,0,0,6,10,19,3,9,9,3,3,14,0,4,3,7,3,11,0,0,0,16,23,39,29,31,57,0,0,0,3,3,11,0,0,0,5,3,9,7,4,10,110,112,222
80104104402,6,4,16,15,19,34,13,6,24,3,9,15,36,34,73,8,15,21,3,5,14,8,3,9,17,24,42,0,0,7,0,0,5,4,0,6,4,6,10,0,0,0,7,12,17,3,9,16,4,3,6,0,0,0,6,8,10,0,0,0,20,16,32,27,25,50,0,0,4,10,3,15,0,0,0,12,4,16,19,10,28,116,108,223
80104104404,4,6,12,22,21,38,12,8,27,3,9,11,41,34,77,18,13,30,10,6,12,3,6,14,26,27,53,0,0,0,0,8,8,7,0,5,0,9,6,0,0,0,8,12,20,0,9,12,6,6,7,0,0,0,8,15,27,0,0,0,21,23,46,28,34,67,3,4,7,0,0,0,0,0,0,4,4,3,7,5,15,113,111,228
80104104405,5,3,8,24,24,45,13,12,31,8,9,11,44,48,94,22,10,30,9,9,13,3,3,5,34,21,47,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,6,11,3,8,10,6,0,6,0,0,0,11,4,19,0,0,0,23,15,33,24,16,45,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,115,98,216
80104104409,0,9,9,12,16,35,9,10,15,4,3,6,26,32,60,18,18,31,3,3,5,3,3,11,21,21,49,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,4,3,9,4,9,11,3,0,0,0,0,0,5,5,8,0,0,0,12,13,27,19,16,33,5,0,5,4,5,8,0,0,0,7,5,8,0,0,3,78,86,163
80104104410,4,3,7,0,3,4,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,0,0,0,0,3,0,4,4,4,0,0,0,0,0,4,0,4,0,0,0,7,8,13,3,0,8,4,3,9,5,0,5,0,6,5,0,0,0,10,9,21,17,15,32,0,0,0,4,0,4,0,0,0,8,0,8,6,0,11,38,23,61
80104104411,0,3,3,12,9,22,6,9,15,0,0,0,17,13,34,14,15,30,0,3,8,0,0,0,15,19,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,5,11,15,0,0,3,0,0,0,5,5,10,0,0,0,12,18,33,16,24,40,0,0,0,0,0,0,0,0,0,0,0,4,8,12,15,64,74,134
80104104412,4,3,9,6,9,12,9,6,19,0,0,0,19,17,30,9,3,17,3,4,12,0,0,3,15,16,33,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,4,3,6,6,3,11,0,4,4,0,0,0,6,0,6,0,0,0,8,8,22,14,14,23,0,3,3,5,0,5,0,0,0,5,3,5,7,0,9,59,48,106
80104104413,5,4,11,10,15,27,13,11,26,4,6,11,36,33,59,10,11,21,7,14,24,3,0,3,20,27,46,4,0,6,0,0,0,0,0,5,0,0,9,0,0,0,6,3,16,3,7,10,6,0,9,0,0,4,3,5,5,0,0,0,12,11,28,17,21,43,0,4,4,0,0,0,0,0,0,0,4,0,3,0,3,82,85,168
80104104414,9,6,6,9,6,9,3,9,12,6,0,6,15,16,30,7,15,25,0,0,3,4,0,0,13,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,50,46,94
80104104415,4,0,5,10,13,19,3,0,3,4,0,4,14,18,28,3,10,14,0,0,0,0,4,6,4,12,18,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,6,0,12,10,4,11,3,0,4,0,4,4,4,0,4,0,0,0,14,8,18,20,14,28,0,0,0,0,5,10,0,0,0,6,5,8,4,11,13,49,60,102
80104104416,12,8,22,14,13,27,14,7,18,6,3,8,29,25,55,14,14,25,5,0,3,4,0,3,16,15,32,0,0,0,3,3,3,0,3,8,5,0,13,0,0,0,13,10,25,4,9,12,0,0,5,0,0,0,3,4,6,0,0,0,14,14,27,22,22,47,4,0,0,3,0,5,0,0,0,5,4,9,15,15,30,104,92,193
80104104417,8,5,12,15,10,25,9,6,15,4,5,11,30,18,52,5,3,12,3,0,7,0,0,3,11,10,21,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,9,3,10,6,3,10,0,0,0,0,0,0,6,8,13,0,0,0,11,12,22,14,16,32,6,0,3,0,0,6,0,0,0,5,7,8,0,3,9,74,51,126
80104104418,5,11,13,18,24,43,5,8,14,0,6,3,30,34,59,10,11,19,0,0,0,0,0,0,10,11,19,0,0,0,4,0,3,0,0,0,6,5,8,0,0,0,11,7,13,15,4,19,6,10,17,0,3,5,5,3,11,0,0,0,30,24,55,42,32,68,0,4,4,7,4,4,0,0,0,7,10,8,12,13,20,98,106,195
80104104419,0,3,5,8,5,10,0,6,6,0,0,0,8,10,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,15,0,0,3,7,3,7,0,0,0,15,14,26,7,5,11,6,6,17,0,6,0,3,4,11,0,0,0,16,23,40,30,37,65,0,0,5,4,3,8,0,0,0,3,8,9,6,9,11,52,64,112
80104104420,6,0,8,12,16,21,4,6,6,0,0,0,11,21,30,4,6,5,0,0,0,4,0,4,5,5,14,0,0,0,0,6,6,0,0,0,3,3,11,0,0,0,6,11,19,5,18,21,0,6,13,5,0,5,12,10,24,0,0,0,20,38,58,31,46,77,0,4,8,0,6,4,0,0,0,4,3,10,14,8,20,71,84,153
80104104421,6,0,4,4,5,11,0,0,0,0,0,0,6,5,14,3,0,3,0,0,0,0,0,0,3,5,7,0,0,0,0,4,4,0,0,0,9,5,14,0,0,0,8,11,19,3,8,14,4,4,8,0,0,3,3,0,4,0,0,0,19,13,28,23,25,48,0,0,0,4,5,5,0,0,0,4,5,5,11,4,14,44,41,89
80104104422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3
80104104423,4,0,4,13,14,27,4,7,13,4,0,3,25,21,42,5,0,11,8,0,9,3,8,10,21,7,27,0,0,0,0,0,0,0,5,7,6,0,4,0,0,0,9,9,11,10,0,13,3,0,6,0,0,0,5,7,10,0,0,0,19,15,32,23,19,46,0,0,5,0,0,0,0,0,0,3,0,0,4,6,8,75,56,128
80104104424,4,4,8,14,10,27,9,11,22,6,6,16,32,28,59,17,13,25,5,0,4,0,7,7,18,18,39,0,4,3,6,0,4,5,4,8,0,0,4,0,0,0,7,4,17,12,9,19,0,3,8,0,0,3,0,4,9,0,0,0,16,17,35,30,23,51,0,0,0,4,7,10,0,0,0,4,0,10,10,7,17,95,87,188
80104104425,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3
80104104426,4,6,10,9,14,22,6,6,8,8,5,7,21,18,43,9,7,16,4,0,6,4,0,4,15,7,20,3,0,3,0,3,5,0,0,0,0,3,3,0,0,0,5,6,13,13,17,23,0,11,14,0,0,3,9,12,18,0,0,0,23,35,60,30,43,75,0,0,4,4,0,3,0,0,0,6,4,7,6,7,13,85,85,169
80104104502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
80104104601,3,4,7,4,3,12,3,3,9,5,0,4,10,7,22,5,7,11,0,4,5,0,0,0,9,11,17,0,0,0,3,0,3,0,0,3,0,3,4,0,0,0,3,3,9,6,0,5,0,0,4,0,0,0,4,3,9,0,0,0,9,7,15,13,10,29,0,0,0,7,7,8,0,0,0,4,5,11,3,5,7,47,43,90
80104104602,7,4,10,9,13,20,0,0,0,0,0,0,9,15,26,8,4,10,0,3,3,0,0,0,7,8,15,4,0,4,5,0,0,0,4,8,3,7,10,0,0,0,10,10,21,6,5,5,0,9,3,0,0,3,0,11,14,0,0,0,12,16,26,21,28,51,0,0,0,3,0,3,0,0,0,3,5,3,15,11,26,62,65,131
80104104603,0,0,0,0,6,10,0,0,0,0,0,0,4,10,14,4,5,9,6,3,4,3,7,8,13,12,26,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,9,4,7,8,8,11,0,0,0,0,0,5,0,0,0,0,0,0,6,10,16,13,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,66
80104104604,6,0,4,7,13,17,0,4,4,0,0,5,3,14,24,3,8,10,0,0,0,0,8,6,6,6,19,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,60
80104104605,4,10,7,15,12,24,0,0,0,0,0,0,16,12,27,7,9,16,0,0,0,0,0,0,7,6,13,0,0,0,0,0,4,0,0,0,0,6,7,0,0,0,3,10,8,0,0,0,0,8,5,0,0,0,0,11,10,0,0,0,5,14,18,3,24,29,0,0,0,4,0,3,0,0,0,4,0,3,12,8,17,47,53,97
80104104606,9,0,6,19,12,35,6,0,9,0,7,9,28,20,51,9,7,13,3,0,3,0,0,0,5,7,18,0,0,0,0,0,0,3,0,5,3,3,5,0,0,0,4,3,7,5,10,12,0,0,9,0,0,0,0,5,5,0,0,0,0,16,19,9,19,31,0,0,0,6,7,10,0,0,0,5,5,11,0,3,10,54,65,121
80104104607,5,3,6,4,10,12,0,3,12,0,0,3,13,18,25,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,9,7,0,7,0,0,0,0,0,0,5,0,3,0,0,0,9,5,15,10,13,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,33,39,73
80104104609,5,4,6,4,7,15,0,0,4,0,0,0,6,13,15,6,4,4,0,0,0,0,0,0,4,4,10,0,0,0,0,0,6,3,0,3,0,3,5,0,0,0,7,10,18,5,4,3,0,3,3,0,7,7,0,10,8,0,0,0,3,12,21,11,24,31,0,0,0,0,3,3,0,0,0,0,7,7,15,18,30,42,55,98
80104104612,0,4,8,13,4,17,5,0,5,0,0,0,9,6,16,3,9,8,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,3,4,4,0,3,3,0,0,0,0,0,0,4,4,4,0,0,0,3,6,12,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,28,58
80104104613,6,0,10,13,16,27,8,7,8,0,0,3,18,16,35,12,10,20,3,0,8,0,0,0,19,13,31,0,0,5,0,0,0,3,0,0,4,8,7,0,0,0,6,6,17,4,7,12,0,3,7,3,0,3,6,3,10,0,0,0,11,19,33,23,28,48,0,0,0,0,0,0,0,0,0,3,0,3,3,6,7,76,65,136
80104104614,6,7,6,7,10,19,3,4,5,0,3,4,14,18,30,8,8,16,3,0,4,6,5,12,20,11,33,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,0,7,7,0,0,0,0,0,0,0,4,4,0,0,0,0,8,16,4,19,20,0,0,0,0,0,3,0,0,0,0,0,3,7,8,12,54,59,109
80104104616,4,0,3,4,10,16,0,0,0,0,0,0,4,10,13,4,7,13,5,0,4,0,0,0,9,9,15,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,7,9,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,34,35,69
80104104617,3,6,11,17,13,28,7,10,17,3,0,7,35,19,52,12,16,31,3,4,10,4,0,4,28,19,42,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,14,6,17,5,3,9,0,0,0,0,0,0,0,7,8,0,0,0,7,9,19,19,11,32,5,0,5,0,3,4,0,0,0,0,3,8,8,4,13,88,66,154
80104104618,5,5,7,14,21,32,3,0,0,0,0,5,12,23,39,8,9,25,0,3,3,0,4,5,11,17,32,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,7,9,3,3,7,0,4,6,0,0,0,0,3,6,0,0,0,9,12,20,15,17,25,0,0,0,0,0,4,0,0,0,0,4,3,8,12,18,52,76,128
80104104619,3,5,11,7,3,11,3,0,7,0,0,0,11,10,23,0,0,7,0,3,5,0,0,0,8,4,13,6,0,6,0,0,0,0,4,10,0,3,4,0,0,0,6,7,17,4,3,6,0,0,0,0,0,4,5,0,3,0,0,0,3,6,12,9,16,28,0,0,0,0,0,0,0,0,0,0,5,6,7,0,6,38,44,82
80104104620,0,6,9,23,8,32,3,4,6,0,0,0,22,14,36,5,5,14,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,0,0,4,3,4,8,0,0,0,7,12,15,8,12,14,3,0,3,0,0,3,0,0,0,4,0,5,13,7,14,53,42,97
80104104621,0,0,4,15,7,26,0,6,6,0,0,3,18,16,38,4,5,14,4,4,4,0,0,0,9,10,22,0,0,0,0,0,0,3,0,5,6,3,9,0,0,0,6,6,16,0,6,3,3,4,4,0,0,0,3,4,3,0,0,0,11,10,22,17,15,30,0,0,0,0,0,4,0,0,0,0,0,4,5,0,7,47,51,100
