SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
80107109006,0,0,0,0,10,10,0,0,0,0,11,11,13,0,0,0,24,40,14,0,4,0,8,20,12,0,5,0,10,31,9,0,5,3,0,16,12,0,0,0,0,16,3,0,0,0,0,6,0,0,0,0,0,0,65,0,13,3,60,145,0,0,0,0,10,10,0,0,0,0,12,12,17,0,0,0,8,29,16,0,0,0,5,19,10,0,3,0,9,19,5,0,7,3,3,23,10,0,4,3,0,24,3,0,6,0,0,10,0,0,0,0,0,0,63,3,25,10,46,151,0,0,0,0,23,23,0,0,0,0,23,23,29,0,0,0,30,65,26,0,0,0,10,42,27,5,6,0,15,46,13,0,11,3,4,36,24,0,3,3,5,33,9,0,6,0,0,14,0,0,0,0,0,8,123,7,35,13,111,294
80107109007,0,0,0,0,11,12,0,0,0,0,11,11,19,0,0,0,24,43,16,3,4,0,13,30,6,0,0,0,27,37,12,4,3,0,10,28,11,0,8,0,5,22,5,0,0,0,0,12,0,0,0,0,0,0,68,10,24,4,100,199,0,0,0,0,4,4,3,0,0,0,15,12,15,0,0,0,12,28,17,0,5,0,11,37,12,0,10,0,8,26,17,0,12,0,4,33,5,0,0,10,0,17,5,0,0,0,0,10,0,0,0,5,0,5,72,10,31,12,58,180,0,0,0,0,9,10,4,0,0,0,25,28,36,0,0,0,43,70,33,3,13,0,22,66,22,0,4,0,29,59,25,6,20,0,13,68,13,0,16,9,5,43,8,0,7,0,6,25,0,0,0,5,0,6,140,14,53,14,151,380
80107109008,0,0,0,0,22,22,0,0,0,0,20,20,23,0,0,0,21,44,22,0,0,0,6,33,23,4,4,0,4,32,10,0,3,0,4,23,17,0,6,0,6,27,7,0,0,0,0,6,0,0,0,0,0,0,105,5,9,0,82,207,0,0,0,0,15,15,4,0,0,0,13,13,14,0,0,0,14,30,32,0,0,0,5,42,21,0,0,0,8,38,12,3,4,3,7,35,19,4,4,6,0,28,4,0,0,6,0,14,0,0,0,6,0,4,107,11,16,18,66,223,0,0,0,0,33,33,4,0,0,0,31,31,32,0,0,0,35,72,51,0,0,0,17,74,46,4,7,0,14,67,25,6,9,5,10,60,36,4,3,6,3,58,12,0,0,6,0,23,0,0,0,6,0,4,210,15,26,20,149,423
80107109009,0,0,0,0,3,3,0,0,0,0,6,6,6,0,0,0,14,24,17,0,0,0,11,24,15,0,0,0,3,23,6,0,0,0,5,19,14,0,0,0,0,19,4,0,0,0,0,11,0,0,0,0,0,4,71,0,6,6,44,126,0,0,0,0,6,6,0,0,0,0,8,8,5,0,0,0,24,27,19,3,4,0,3,27,9,0,4,0,0,12,11,0,3,0,4,16,21,0,3,0,0,28,5,0,0,6,0,7,0,0,0,0,0,0,64,4,18,3,50,138,0,0,0,0,14,14,0,0,0,0,20,20,16,0,0,0,37,50,36,3,3,0,12,47,25,0,5,0,3,39,18,0,10,0,4,34,32,0,6,0,0,43,14,0,5,0,0,13,0,0,0,3,0,0,138,4,25,3,91,261
80107109010,0,0,0,0,28,28,0,0,0,0,16,16,3,0,0,0,6,12,14,0,0,0,12,28,31,0,0,0,6,39,30,0,0,0,0,33,27,0,6,0,0,35,13,0,0,4,0,16,0,0,0,0,0,3,124,4,9,0,75,218,0,0,0,0,13,13,0,0,0,0,13,13,5,0,0,0,9,16,22,0,0,0,8,36,19,0,3,0,7,35,31,4,8,0,0,49,28,0,3,5,0,35,12,0,0,0,0,13,0,0,0,3,0,0,124,5,17,11,52,214,0,0,0,0,38,38,0,0,0,0,27,27,7,0,0,0,14,25,38,0,0,0,21,69,51,5,3,0,9,71,71,4,6,0,0,86,59,0,11,6,0,74,25,0,0,4,0,33,3,0,0,3,0,6,254,7,30,15,127,431
80107109011,0,0,0,0,14,14,0,0,0,0,9,9,10,0,0,0,17,31,20,0,5,0,15,33,25,0,6,0,11,43,17,0,0,0,6,26,33,0,5,0,4,41,11,0,0,4,0,12,0,0,0,0,0,0,118,0,12,4,76,207,0,0,0,0,18,18,0,0,0,0,13,13,12,0,0,0,5,19,28,0,0,0,8,37,23,0,4,0,3,32,19,0,7,0,0,34,29,0,7,5,0,48,7,0,0,0,0,11,0,0,0,4,0,4,119,0,29,9,54,213,0,0,0,0,32,32,0,0,0,0,23,23,23,0,0,0,26,48,43,0,3,0,25,73,53,5,10,0,17,74,37,0,12,0,9,60,66,0,17,5,4,84,16,0,0,7,0,26,0,0,0,4,0,5,232,6,40,14,129,424
80107109012,0,0,0,0,15,15,0,0,0,0,9,12,3,0,0,0,17,19,15,0,0,0,0,18,7,0,3,0,4,14,13,0,3,0,6,19,15,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,54,5,5,0,46,108,0,0,0,0,3,3,0,0,0,0,7,10,3,0,0,0,5,13,14,0,6,0,0,21,11,3,0,0,4,18,6,0,0,3,0,13,9,0,7,6,0,22,0,0,0,3,0,8,0,0,0,0,0,3,56,4,16,10,31,108,0,0,0,0,20,20,4,0,0,0,11,16,8,0,0,0,19,31,29,0,6,0,3,36,21,0,3,0,13,35,22,0,3,3,7,34,24,3,7,6,0,40,5,0,0,5,0,14,0,0,0,0,0,3,109,3,21,15,74,224
80107109013,0,0,0,0,11,11,0,0,0,0,13,13,3,0,0,0,17,23,16,3,6,0,4,23,15,0,0,0,12,25,17,0,0,0,0,12,24,0,3,0,0,29,8,0,0,0,0,6,0,0,0,0,0,3,82,3,9,0,51,147,0,0,0,0,4,4,0,0,0,0,13,13,3,0,0,0,8,17,8,0,0,0,6,15,16,0,0,0,3,16,17,0,4,0,0,29,19,0,8,0,0,31,6,0,0,0,0,6,0,0,0,0,0,0,77,0,16,0,29,124,0,0,0,0,13,13,0,0,0,0,27,27,10,0,0,0,26,41,22,3,0,0,6,36,27,0,0,0,11,47,32,0,8,0,0,37,47,0,6,0,0,55,9,0,0,0,0,16,0,0,0,0,0,3,155,3,21,4,85,269
80107109014,0,0,0,0,11,11,0,0,0,0,9,9,14,0,0,0,12,30,17,0,0,0,5,29,17,0,6,0,11,33,16,0,8,0,3,28,26,0,6,0,0,32,12,0,0,0,0,14,5,0,0,0,0,5,98,3,18,4,57,188,0,0,0,0,7,7,0,0,0,0,7,10,17,0,0,0,19,29,27,4,0,0,6,38,13,4,0,0,9,31,12,0,6,3,4,28,15,0,5,3,0,27,9,0,3,9,0,19,0,0,0,3,0,4,99,7,22,11,49,186,0,0,0,0,19,19,0,0,0,0,19,17,23,0,0,0,31,59,45,4,4,0,15,64,34,4,13,0,18,64,32,0,8,0,3,52,41,0,7,3,0,63,17,0,3,4,0,32,5,0,0,3,0,4,194,11,37,13,113,371
80107109015,0,0,0,0,7,7,0,0,0,0,12,12,6,0,0,0,10,17,24,0,0,0,8,34,14,0,0,0,3,20,14,0,0,0,0,14,10,0,0,0,0,12,6,0,0,0,0,10,0,0,0,0,0,0,69,6,8,0,42,132,0,0,0,0,12,12,0,0,0,0,12,12,16,0,0,0,10,24,18,0,5,0,9,29,15,3,3,0,0,24,8,0,6,0,7,12,14,0,3,0,0,16,0,0,0,3,0,3,0,0,0,0,0,0,70,4,8,7,37,125,0,0,0,0,16,16,0,0,0,0,24,24,23,0,0,0,20,45,40,0,0,0,21,64,23,3,5,0,5,38,21,0,5,0,3,32,21,0,4,0,0,26,8,0,0,0,0,13,0,0,0,3,0,7,145,7,20,7,85,258
80107109016,0,0,0,0,17,17,0,0,0,0,17,18,17,0,0,0,20,35,31,0,0,0,8,37,16,0,0,0,9,30,21,6,3,0,3,37,26,0,0,3,0,29,5,0,0,0,0,11,0,0,0,0,0,0,109,8,13,4,74,202,0,0,0,0,5,5,0,0,0,0,6,6,18,0,0,0,14,30,31,5,0,0,5,43,19,0,0,0,9,34,18,0,4,0,0,25,18,3,0,4,0,29,4,0,0,9,0,13,0,0,0,0,0,0,113,7,14,9,42,183,0,0,0,0,21,21,0,0,0,0,24,21,31,0,0,0,33,70,61,5,3,0,17,83,40,0,6,0,20,65,43,3,13,0,3,61,46,8,0,4,0,54,9,0,4,9,0,16,0,0,0,0,0,0,222,12,21,12,121,391
80107109017,0,0,0,0,3,3,0,0,0,0,5,7,3,0,0,0,5,12,6,0,0,0,3,16,6,0,0,0,9,16,8,0,0,0,0,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,31,64,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,11,19,7,0,6,0,3,16,3,0,6,0,9,16,7,0,4,0,0,24,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,4,15,10,30,84,0,0,0,0,11,11,0,0,0,0,7,6,10,0,0,0,20,31,13,0,7,0,11,28,8,0,6,0,11,21,18,0,8,0,3,28,7,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57,9,20,6,65,150
80107109018,0,0,0,0,3,3,0,0,0,0,4,9,5,0,0,0,13,19,21,0,0,0,6,24,12,0,0,0,3,14,14,0,3,0,0,20,19,0,0,0,0,21,10,0,0,0,0,12,0,0,0,0,0,0,88,0,6,0,33,127,0,0,0,0,10,10,0,0,0,0,8,10,11,0,0,0,13,22,21,0,4,0,4,30,11,0,0,0,3,17,21,0,0,0,0,29,23,0,4,3,0,26,0,0,0,0,0,9,3,0,0,0,0,5,90,3,10,5,36,148,0,0,0,0,13,13,0,0,0,0,18,19,15,0,0,0,21,40,41,0,4,0,6,54,25,0,3,0,0,33,37,5,3,0,3,46,43,0,7,3,0,49,17,0,0,0,0,20,5,0,0,0,0,9,179,3,18,10,69,276
80107109019,0,0,0,0,19,19,0,0,0,0,13,13,13,0,0,0,23,36,23,3,0,0,11,38,17,0,0,0,9,29,17,0,4,0,3,24,13,0,0,3,0,19,12,0,0,0,0,14,0,0,0,0,0,0,95,6,5,4,81,194,0,0,0,0,14,14,0,0,0,0,4,10,19,0,0,0,12,32,21,0,3,0,8,38,16,0,3,0,4,19,12,0,6,0,0,27,17,0,4,5,0,29,3,0,0,3,0,10,3,0,0,0,0,5,94,5,15,14,49,181,0,0,0,0,30,30,0,0,0,0,14,14,31,0,4,0,37,75,52,3,6,0,21,78,29,0,6,0,14,51,30,0,9,3,10,53,32,0,4,9,4,51,14,0,0,3,5,20,3,0,0,0,0,7,186,13,25,18,136,381
80107109020,0,0,0,0,16,16,0,0,0,0,3,3,3,0,0,0,20,28,16,0,0,0,5,22,9,0,0,0,4,18,4,5,11,0,3,24,7,0,4,0,0,10,0,0,0,0,0,5,3,0,0,4,0,3,48,3,18,3,54,124,0,0,0,0,12,12,0,0,0,0,0,0,7,0,0,0,14,29,11,0,3,0,7,24,6,0,4,0,5,19,6,0,9,0,4,19,7,0,3,3,0,14,4,0,0,0,0,3,0,0,0,0,0,0,44,3,21,8,49,123,0,0,0,0,25,25,0,0,0,0,8,8,18,0,0,0,37,61,24,3,3,0,8,48,17,0,7,0,13,36,12,3,16,0,6,45,11,0,5,3,0,25,8,0,0,6,0,7,3,0,0,4,0,3,95,10,35,13,106,248
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
80108109101,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,9,18,0,0,0,0,19,12,0,0,0,5,17,15,0,0,0,0,22,21,0,0,0,6,21,12,0,0,0,0,12,0,0,0,0,0,0,82,0,0,6,20,107,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,0,4,14,0,0,0,6,24,10,0,0,0,5,20,19,0,5,0,0,23,17,0,3,0,0,24,9,0,0,6,0,13,0,0,0,0,0,7,78,0,8,11,26,117,0,0,0,0,7,7,0,0,0,0,9,9,0,0,0,0,11,9,34,0,0,0,9,39,25,0,0,0,8,36,43,0,5,0,0,49,33,0,4,5,6,41,25,0,0,6,0,26,3,0,0,0,0,9,158,0,8,9,41,222
80108109102,0,0,0,0,13,13,0,0,0,0,5,5,0,0,0,0,6,10,17,0,0,0,7,28,23,0,0,0,3,21,16,0,0,0,0,16,19,0,0,0,0,21,8,0,0,0,0,10,0,0,0,0,0,0,89,0,0,4,39,128,0,0,0,0,19,19,0,0,0,0,11,11,8,0,0,0,5,11,21,0,0,0,6,28,21,0,3,0,0,27,14,0,0,0,4,20,17,0,0,3,0,20,7,0,0,6,0,10,0,0,0,0,0,5,86,0,6,11,39,145,0,0,0,0,27,27,0,0,0,0,15,15,13,0,0,0,12,19,41,0,0,0,8,51,43,0,0,0,4,48,34,0,0,0,8,40,37,0,0,4,0,42,13,0,0,5,0,19,5,0,0,0,0,6,176,3,9,15,77,277
80108109103,0,0,0,0,9,9,0,0,0,0,15,15,0,0,0,0,10,14,14,0,0,0,3,16,17,0,8,0,5,26,15,0,0,0,3,23,12,0,4,0,0,21,11,4,3,0,0,19,5,0,0,0,0,9,79,6,22,0,44,145,0,0,0,0,9,9,0,0,0,0,13,13,3,0,0,0,9,11,11,0,0,0,7,22,12,0,5,0,3,31,14,0,0,0,4,19,13,0,10,5,0,30,13,0,9,17,0,39,3,0,0,5,0,8,78,5,31,29,44,183,0,0,0,0,12,12,0,0,0,0,25,25,3,0,0,0,14,22,25,0,3,0,14,43,27,5,14,0,13,61,26,0,0,0,8,39,28,0,16,5,0,53,23,0,15,17,0,59,10,0,0,8,0,17,153,7,52,30,88,333
80108109104,0,0,0,0,6,6,0,0,0,0,8,8,8,0,0,0,7,7,5,0,0,0,0,11,9,0,0,0,3,14,14,0,0,0,0,14,12,0,0,0,0,12,14,0,0,0,0,9,0,0,0,0,0,0,59,3,4,0,25,89,0,0,0,0,8,8,0,0,0,0,4,4,8,0,0,0,6,7,11,0,0,0,0,17,9,3,3,0,6,17,14,0,0,0,0,24,14,0,0,5,0,19,3,0,0,9,0,16,0,0,0,0,0,3,61,5,10,16,17,114,0,0,0,0,11,11,0,0,0,0,8,8,8,0,0,0,10,20,22,4,0,0,0,28,17,0,3,0,3,29,28,0,0,0,0,33,27,0,0,5,0,37,13,0,3,9,0,28,0,0,0,0,0,3,121,7,17,16,45,203
80108109105,0,0,0,0,24,24,0,0,0,0,9,9,0,0,0,0,9,9,14,0,0,0,3,17,20,0,3,0,0,24,22,0,4,0,4,26,16,0,3,0,0,24,10,0,0,0,0,11,5,0,0,4,0,3,87,4,12,4,41,143,0,0,0,0,13,13,0,0,0,0,9,9,0,0,0,0,5,10,20,0,5,0,9,28,20,0,4,0,5,27,20,0,6,0,0,25,23,0,0,0,0,23,11,0,0,0,0,11,0,0,0,5,0,0,86,0,11,4,41,149,0,0,0,0,36,36,0,0,0,0,15,15,0,0,0,0,12,14,29,0,3,0,11,47,44,0,4,0,0,51,39,5,9,0,3,55,35,0,4,0,0,44,21,0,0,0,0,21,0,0,0,8,0,5,173,6,19,8,83,286
80108109106,0,0,0,0,13,13,0,0,0,0,5,5,0,0,0,0,15,16,16,0,0,0,8,22,31,4,0,0,9,35,24,0,3,0,0,24,29,0,0,5,0,34,20,0,0,0,0,22,5,0,0,5,0,4,118,4,7,8,48,180,0,0,0,0,19,19,0,0,0,0,6,6,0,0,5,0,5,15,19,5,0,0,3,24,29,0,3,0,4,38,24,0,6,0,9,37,24,0,0,3,0,33,18,0,0,9,0,21,0,0,0,4,0,0,117,9,15,10,50,193,0,0,0,0,30,30,0,0,0,0,17,17,6,0,5,0,16,29,36,5,0,0,10,50,54,3,3,0,9,75,47,0,8,0,9,61,52,0,0,7,0,65,35,0,0,7,0,39,0,0,0,6,0,8,232,9,21,19,94,374
80108109107,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,4,7,12,0,3,0,7,17,19,0,0,0,3,23,21,0,0,0,7,24,13,0,0,0,0,14,28,0,0,0,0,28,6,0,0,0,0,6,90,4,7,0,46,147,0,0,0,0,6,6,0,0,0,0,9,9,4,0,0,0,13,14,7,3,4,0,3,15,26,0,6,0,0,28,25,0,0,0,0,24,17,0,0,0,0,19,13,0,0,0,0,20,0,0,0,0,0,4,93,4,12,11,30,148,0,0,0,0,23,23,0,0,0,0,21,21,4,0,0,0,12,14,17,3,3,0,8,30,41,0,7,0,4,53,48,0,3,0,5,51,29,0,4,0,0,40,38,0,0,0,0,49,6,0,0,0,0,7,181,8,15,8,78,290
80108109108,0,0,0,0,21,21,0,0,0,0,14,14,3,0,0,0,15,14,23,0,0,0,7,26,31,0,0,0,0,32,22,0,0,0,0,30,29,0,0,0,0,31,14,0,0,0,0,12,0,0,0,0,0,6,114,6,7,0,51,184,0,0,0,0,11,11,0,0,0,0,4,4,3,0,0,0,9,7,23,0,0,0,7,31,35,0,6,0,0,41,27,0,8,0,0,34,23,4,5,7,0,33,10,0,0,9,0,20,0,0,0,7,0,7,113,4,16,15,31,182,0,0,0,0,31,31,0,0,0,0,19,19,4,0,0,0,21,27,47,3,0,0,13,60,68,0,4,0,3,74,52,0,10,0,4,62,46,4,5,7,0,60,21,0,5,9,0,33,0,0,0,3,0,5,236,4,22,23,90,368
80108109201,0,0,0,0,20,20,4,0,0,0,21,24,13,0,5,0,30,48,17,3,0,0,17,34,20,3,0,0,12,34,19,0,4,0,9,27,7,4,4,3,4,20,5,0,0,0,3,14,0,0,0,0,0,0,82,11,15,3,113,226,0,0,0,0,12,13,4,0,0,0,14,15,19,0,0,0,30,52,21,0,0,0,16,36,15,0,6,0,9,35,13,0,9,4,14,35,10,0,8,5,0,21,0,0,4,4,0,13,0,0,0,6,0,7,84,9,29,18,95,235,0,0,0,0,36,36,3,0,0,0,32,41,34,5,5,0,63,96,27,6,0,0,33,70,37,3,8,0,21,69,25,0,15,4,20,63,22,4,9,5,7,47,9,0,7,4,3,25,0,0,6,6,0,14,169,18,47,19,199,458
80108109202,0,0,0,0,12,12,0,0,0,0,11,11,9,0,0,0,14,20,20,0,3,0,6,30,18,0,8,0,4,32,14,0,0,0,4,22,19,0,3,0,0,21,4,0,0,0,0,12,3,0,0,4,0,5,80,0,18,0,49,155,0,0,0,0,18,18,0,0,0,0,12,12,8,0,5,0,16,27,19,0,4,0,6,33,19,0,8,0,3,34,20,0,3,3,0,27,17,0,0,8,4,29,4,0,4,0,0,5,4,0,0,0,0,4,92,0,17,13,60,183,0,0,0,0,30,30,0,0,0,0,22,22,13,0,5,0,31,42,38,0,10,0,12,61,37,3,15,0,9,62,36,0,5,3,9,46,36,0,3,3,4,49,5,0,5,6,0,16,4,0,0,8,0,9,176,0,33,19,113,337
80108109203,0,0,0,0,14,14,0,0,0,0,12,15,4,0,0,0,20,26,21,0,0,0,12,35,12,3,0,0,9,25,17,5,0,0,3,30,7,0,8,0,0,17,6,0,6,0,0,8,0,0,0,0,0,0,76,4,12,0,67,161,0,0,0,0,9,9,0,0,0,0,17,17,8,0,0,0,17,25,21,5,0,0,9,36,17,3,6,0,4,26,20,0,0,0,0,25,9,0,5,9,6,19,3,0,0,0,0,10,0,0,0,4,0,4,75,3,20,16,60,174,0,0,0,0,20,20,0,0,0,0,31,30,13,0,0,0,35,52,41,5,4,0,21,68,28,4,12,0,6,49,39,6,5,0,5,53,17,0,6,9,9,42,12,0,5,0,0,21,5,0,0,4,0,5,154,8,33,16,131,340
80108109204,0,0,0,0,9,9,0,0,0,0,13,13,5,0,0,0,8,15,17,0,0,0,5,23,11,0,0,0,8,20,17,0,3,0,4,19,6,0,0,0,0,11,10,0,0,0,0,11,0,0,0,3,0,3,71,0,9,3,47,127,0,0,0,0,8,8,0,0,0,0,10,10,7,0,0,0,13,17,14,0,3,0,9,24,16,4,3,0,3,28,11,0,0,0,0,10,9,0,3,0,0,21,6,0,0,5,0,8,0,0,0,0,0,0,65,4,15,9,37,133,0,0,0,0,14,14,0,0,0,0,24,20,17,0,0,0,18,33,33,0,3,0,8,47,29,4,3,0,13,48,23,0,0,0,8,33,20,0,10,0,0,30,16,0,4,5,0,24,0,0,0,0,0,5,140,8,20,13,87,255
80108109205,0,0,0,0,15,15,0,0,0,0,10,10,11,0,0,0,13,20,15,0,0,0,10,26,17,0,0,0,9,24,13,0,4,0,3,17,4,0,0,0,0,10,10,0,0,3,0,17,4,0,0,0,0,0,71,0,3,6,62,143,0,0,0,0,9,9,0,0,0,0,4,4,12,0,0,0,10,24,12,4,0,0,0,23,13,0,0,0,7,24,16,0,0,0,3,19,11,0,4,0,4,12,9,0,0,5,0,8,0,0,0,0,0,0,70,4,15,4,33,129,0,0,0,0,26,26,0,0,0,0,10,10,21,0,0,0,20,46,27,4,3,0,13,51,29,0,0,0,11,47,26,0,3,0,3,34,17,0,8,0,3,25,16,0,4,5,0,30,6,0,0,3,0,6,142,7,16,7,96,270
80108109206,0,0,0,0,25,25,0,0,0,0,4,4,3,0,0,0,11,15,22,0,0,0,7,30,19,0,0,0,7,26,14,3,0,0,0,21,9,0,0,0,0,9,14,0,0,0,3,10,0,0,0,0,0,0,79,3,0,0,63,140,0,0,0,0,11,11,0,0,0,0,8,8,4,0,0,0,12,19,15,0,0,0,3,22,27,3,0,0,5,27,11,0,0,0,5,18,10,0,3,7,0,23,9,0,0,0,0,14,0,0,0,0,0,0,75,3,9,12,35,135,0,0,0,0,35,35,0,0,0,0,9,9,6,0,0,0,25,33,36,0,0,0,10,47,45,3,0,0,9,54,23,4,4,0,4,33,21,0,3,7,0,30,21,0,0,0,3,25,0,0,0,0,0,6,159,7,9,9,94,275
80108109207,0,0,0,0,13,13,0,0,0,0,5,5,7,0,0,0,12,18,17,0,0,0,6,18,18,0,3,0,3,29,19,0,0,0,10,29,10,0,4,0,0,13,16,0,0,3,0,18,4,0,0,0,0,4,85,4,5,3,37,134,0,0,0,0,11,11,0,0,0,0,8,8,3,0,0,0,9,11,16,0,0,0,11,27,25,4,5,0,4,39,11,0,5,0,0,22,12,0,5,0,0,22,9,0,0,4,0,18,0,0,0,5,0,5,84,4,18,9,37,152,0,0,0,0,25,25,0,0,0,0,12,12,13,0,0,0,20,27,33,0,0,0,8,42,44,3,9,0,7,64,39,0,5,0,8,47,25,0,3,0,0,32,27,0,0,8,0,30,4,0,0,5,0,10,167,4,22,10,81,290
