SA1_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
80101101203,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,..,..,..,..
80101101301,19,23,6,0,6,11,5,4,37,0,29,73,4,152,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,0,3,0,0,7,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,10,10,28,21,9,0,9,10,9,5,34,0,29,102,12,213,..,..,..,..
80101101302,16,44,6,0,8,8,3,4,63,7,35,155,8,278,0,0,3,0,0,0,0,0,0,0,3,7,0,14,5,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,3,7,5,0,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,30,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,0,8,0,0,0,0,0,5,145,0,153,0,0,0,0,5,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,9,9,6,5,0,11,5,4,0,12,6,22,215,0,262,0,0,0,0,0,0,0,0,0,0,0,0,47,52,32,45,7,0,17,13,8,13,72,10,53,369,60,593,..,..,..,..
80101101303,36,33,12,0,11,19,0,8,26,0,34,194,8,320,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,6,0,0,0,0,0,0,0,4,6,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,5,0,4,0,0,0,4,4,12,27,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,32,20,0,12,16,0,7,31,4,43,222,13,376,..,..,..,..
80101101304,30,19,10,0,8,7,0,0,5,5,19,117,5,197,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,4,0,5,4,0,0,0,0,5,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,15,3,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,3,6,0,6,4,0,0,3,4,11,43,0,76,0,0,0,0,0,0,0,0,0,0,0,4,4,7,34,21,13,0,18,16,0,3,11,3,28,153,12,273,..,..,..,..
80101101305,27,29,17,9,11,18,3,4,17,0,45,191,10,329,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,5,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,13,6,0,4,0,3,7,0,0,3,0,4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,4,3,0,4,10,0,4,3,0,9,52,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6,6,40,37,25,5,15,24,3,3,19,0,49,248,19,425,..,..,..,..
80101101306,32,26,10,0,12,9,3,3,32,0,31,146,12,266,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,6,0,0,3,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,3,6,0,12,0,4,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,0,5,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,4,6,3,8,4,3,0,5,0,8,47,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,12,0,20,16,5,5,34,4,44,195,8,353,..,..,..,..
80101101307,15,24,10,0,0,0,3,5,24,4,15,73,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,3,3,0,0,3,0,13,4,0,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,0,4,0,3,7,0,5,29,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,33,12,0,3,10,3,11,29,0,21,109,0,206,..,..,..,..
80101101308,29,35,18,0,7,3,0,3,45,0,43,139,9,261,5,0,0,0,3,0,0,0,0,0,3,4,0,9,0,5,4,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,0,11,7,3,0,3,0,6,25,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,5,41,41,18,0,18,15,3,9,44,0,51,164,11,325,..,..,..,..
80101101309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
80101101310,30,27,8,0,9,13,5,16,16,3,28,95,7,191,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,3,5,0,0,0,0,5,27,3,47,0,0,0,0,0,0,0,0,0,0,0,0,9,9,36,28,8,0,16,11,5,16,17,6,31,127,11,238,..,..,..,..
80101101401,46,32,12,0,15,23,9,10,31,3,32,130,5,264,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,3,3,0,4,6,0,0,0,0,5,12,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,4,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,3,9,0,13,16,4,3,0,5,11,75,0,122,0,0,0,0,0,0,0,0,0,0,0,0,18,23,62,39,24,3,27,39,11,17,33,8,46,199,23,408,..,..,..,..
80101101402,37,52,7,0,15,14,6,6,56,0,35,258,3,403,0,0,0,0,0,0,0,0,0,0,0,10,0,8,7,3,0,0,7,3,0,0,3,5,3,7,0,17,3,0,0,0,0,3,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,4,9,0,11,5,0,3,4,5,11,56,5,93,0,0,0,0,0,3,0,0,0,0,0,0,4,7,49,57,13,0,26,24,11,6,62,7,50,311,12,498,..,..,..,..
80101101403,37,66,13,0,20,11,6,4,69,4,56,270,20,490,5,0,3,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,9,0,14,4,0,0,0,6,0,0,0,0,0,3,7,7,20,3,0,0,0,3,4,0,0,0,0,4,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,4,0,0,0,0,0,3,16,0,26,0,0,0,0,3,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,15,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,11,0,13,6,6,5,13,4,19,76,9,144,0,0,0,0,0,0,0,0,0,0,0,0,16,21,57,78,27,0,32,22,5,12,80,8,75,350,42,648,..,..,..,..
80101101404,30,56,10,0,17,19,3,4,54,3,44,237,11,401,0,0,0,0,3,0,0,0,0,0,0,4,0,16,3,4,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,3,4,0,13,5,4,3,0,3,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,29,0,35,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,10,11,18,3,0,9,4,3,0,0,4,10,77,5,124,0,4,0,0,0,0,0,0,0,0,0,0,10,17,46,75,12,0,26,21,6,11,58,3,55,310,29,544,..,..,..,..
80101101405,22,33,16,0,11,7,6,4,36,4,45,174,16,297,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,0,3,0,0,5,0,0,0,0,3,3,4,13,0,3,0,0,4,0,0,0,0,4,0,8,0,12,4,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,3,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,4,0,4,8,4,4,4,4,12,50,4,93,0,0,0,0,0,0,0,0,0,0,0,0,12,20,37,34,14,0,19,17,11,11,41,6,51,224,29,403,..,..,..,..
80101101406,17,22,6,0,9,3,0,3,23,0,21,109,5,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,5,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,3,0,0,3,0,0,0,3,3,6,35,5,55,0,0,0,0,0,0,0,0,0,0,0,0,7,8,25,21,6,4,11,6,0,8,28,0,34,150,11,251,..,..,..,..
80101101407,47,53,13,0,17,11,0,13,59,5,37,239,13,413,0,0,0,0,0,0,0,0,0,0,0,11,4,12,4,0,0,0,0,4,0,0,5,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,17,0,29,3,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,19,3,0,0,0,4,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,10,14,6,5,0,13,4,6,0,9,0,12,83,10,141,0,0,0,0,0,0,0,0,0,0,0,0,6,8,63,62,12,0,31,17,3,12,68,5,57,321,28,562,..,..,..,..
80101101502,16,23,3,0,11,7,4,0,37,0,34,121,8,225,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,3,5,0,14,5,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,5,10,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,3,3,7,4,6,5,3,3,0,11,35,0,62,0,0,0,0,0,0,0,0,0,0,0,0,11,11,31,29,9,7,14,16,4,3,42,0,46,155,21,297,..,..,..,..
80101101503,26,28,8,4,15,9,0,0,25,0,22,135,10,240,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,5,11,0,15,4,0,0,0,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,8,8,0,4,10,0,13,34,5,71,0,0,0,0,0,0,0,0,0,0,0,0,10,13,41,32,10,4,21,13,3,3,34,0,41,175,22,322,..,..,..,..
80101101504,31,44,13,0,24,11,3,5,31,8,32,165,8,294,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,4,0,0,0,0,0,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,6,12,5,0,0,9,0,0,0,8,0,8,50,0,73,0,0,0,0,0,0,0,0,0,0,0,0,17,17,36,47,17,0,27,14,7,8,44,8,38,209,27,380,..,..,..,..
80101101505,37,58,6,0,20,16,3,9,47,7,54,246,9,414,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,4,0,0,3,0,0,5,5,0,14,8,0,0,0,0,0,0,5,0,0,4,5,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,4,0,0,3,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,5,8,0,8,0,0,7,3,0,11,55,6,95,0,0,0,0,0,0,0,0,0,0,0,3,3,8,50,63,9,0,28,15,3,17,52,3,72,310,14,519,..,..,..,..
80101101506,28,35,11,0,7,8,10,7,46,3,36,136,4,252,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,4,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,6,0,0,8,0,11,39,7,76,0,0,0,0,0,0,0,0,0,0,0,0,3,3,38,33,19,0,17,14,7,9,59,6,45,173,16,328,..,..,..,..
80101101508,22,31,10,0,23,11,4,5,39,0,30,148,5,274,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,7,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,9,3,0,3,8,0,6,26,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,5,26,30,12,0,29,15,4,6,45,0,43,175,10,326,..,..,..,..
