SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
80103111308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
80103111401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,8,5,4,0,0,0,39,0,4,0,3,0,0,0,0,0,7,13,14,6,17,8,4,0,3,0,65,0,0,0,0,5,0,0,0,0,5,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,15,11,10,14,0,4,0,83
80103111501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,14,8,5,4,7,7,0,3,0,48,0,0,0,0,3,3,0,0,0,6,12,7,5,7,12,15,6,7,0,71,0,0,0,0,4,6,7,0,0,17,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,11,16,12,3,5,17,9,5,4,0,71
80103111503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,7,4,0,8,0,0,0,0,19,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,4,0,3,0,0,0,0,11
80103111505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
80103111506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,5,0,8,8,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,4,0,0,0,0,0,77
80103111507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,9,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,3,6,3,3,7,0,0,4,0,26,46,11,17,19,15,7,5,0,0,120,0,0,0,3,0,0,0,0,0,3,47,20,37,29,37,18,17,9,3,217,0,0,3,4,4,7,8,9,0,35,4,8,5,5,6,4,3,6,0,41,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,4,7,4,0,21,0,0,0,0,0,4,6,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,8,9,8,7,7,8,0,0,47,0,0,0,0,0,3,0,0,0,3,11,5,7,8,7,9,3,0,0,50,75,29,46,35,29,17,3,4,0,238
80104103402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,12,8,4,0,0,0,60,0,0,0,0,4,0,0,0,0,4,10,18,26,17,20,10,8,0,0,109,0,0,0,0,6,0,0,5,0,11,3,5,5,0,5,0,5,5,0,28,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,29,28,34,27,21,7,0,0,0,146
80104103403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,0,0,0,20,41,25,13,24,24,11,6,0,0,144,0,0,3,0,0,0,0,0,0,3,44,31,20,33,46,27,17,4,0,222,0,0,0,0,12,14,9,5,0,40,17,7,3,9,10,6,3,0,0,55,0,0,0,0,0,5,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,18,0,0,0,0,3,7,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,7,4,7,8,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,8,6,7,0,44,78,51,30,44,50,21,13,3,0,290
80104103404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,4,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,9,12,4,0,0,0,32,33,21,11,32,14,11,6,0,0,128,6,0,3,0,4,0,0,0,0,13,54,30,15,52,37,18,14,8,0,228,0,0,0,0,12,8,0,3,0,23,11,6,7,6,8,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,9,11,14,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,12,3,4,9,17,7,3,0,0,55,73,32,32,44,33,14,12,0,0,240
80104103405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,5,10,8,6,3,0,0,0,35,50,23,17,29,26,8,0,3,0,156,7,0,0,9,7,0,0,0,0,23,69,27,30,53,46,22,7,5,0,259,0,0,3,7,7,9,3,3,0,32,9,12,9,6,4,7,0,3,0,50,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,4,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,9,7,10,8,13,11,0,0,0,58,110,37,36,56,53,19,0,3,0,314
80104103406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,5,0,0,17,0,0,0,0,0,0,0,4,0,4,7,0,3,10,6,3,3,0,0,32,33,17,17,19,16,9,4,0,0,115,0,0,0,0,3,0,0,0,0,3,33,17,24,32,30,30,17,6,0,189,0,0,0,0,7,9,3,4,0,23,0,4,8,4,11,6,0,0,0,33,0,0,0,0,0,9,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,0,21,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,6,5,3,0,0,32,0,0,0,0,0,0,0,4,0,4,15,0,4,11,15,8,3,3,0,59,61,30,30,40,38,21,15,0,0,235
80104103407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,7,0,0,0,18,28,19,6,13,14,5,0,0,0,85,8,0,0,5,0,0,0,0,0,13,40,23,17,21,27,16,6,0,0,150,0,0,0,0,9,14,3,0,0,26,0,3,3,4,9,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,14,0,0,0,23,55,34,23,28,32,5,6,0,0,183
80104103408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0,22,22,7,8,6,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,7,7,3,7,8,6,3,0,41,85,44,56,37,35,16,10,0,0,283,5,12,4,5,0,0,0,0,0,26,103,77,101,62,56,32,30,7,5,473,0,0,3,3,14,18,9,5,4,56,15,10,19,13,4,12,9,3,0,85,0,0,3,0,4,0,5,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,9,10,0,0,41,0,0,0,4,4,6,6,3,0,23,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3,6,0,9,8,25,27,15,17,10,5,0,0,107,0,0,0,0,0,0,0,0,0,0,5,9,17,14,17,11,6,5,0,84,164,87,125,94,64,28,10,0,0,572
80104103409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,4,0,0,16,30,18,14,15,9,4,0,0,0,90,0,3,0,0,0,0,0,0,0,3,38,28,20,25,20,13,10,3,0,157,0,0,0,3,0,9,10,4,0,26,11,3,0,0,8,6,0,0,0,28,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,13,0,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,10,7,5,3,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,4,6,7,7,8,0,0,39,57,37,26,30,17,8,0,0,0,175
80104103410,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,5,8,0,3,5,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,3,8,0,9,5,3,0,3,0,31,36,23,8,23,32,12,9,0,0,143,6,3,6,0,3,0,0,0,0,18,53,39,17,39,56,24,17,7,0,252,0,0,0,4,9,8,0,0,0,21,13,9,0,16,7,0,4,0,0,49,0,0,0,5,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,16,0,0,0,0,3,4,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,3,0,7,5,7,3,7,15,4,4,0,0,45,0,0,0,5,0,0,0,0,0,5,13,10,0,10,15,5,0,3,0,56,75,63,19,48,69,26,12,0,0,312
80104103411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,5,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,7,0,6,4,0,4,5,0,0,26,60,28,21,35,33,14,5,0,0,196,0,0,0,3,0,0,0,0,0,3,76,30,29,56,43,25,18,10,6,293,0,0,3,5,7,4,9,5,0,33,14,3,7,9,0,3,5,0,0,41,0,0,5,3,6,6,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,14,0,0,0,0,0,4,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,8,3,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,7,0,3,9,4,6,6,0,0,35,125,51,47,80,61,30,9,0,0,403
80104103412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,5,3,0,0,19,44,28,9,20,38,9,7,3,0,158,0,0,0,0,3,0,0,0,0,3,53,41,12,40,57,24,13,5,4,249,0,0,0,0,9,4,3,0,0,16,12,11,3,5,15,0,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,6,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,7,5,3,11,5,3,0,0,42,107,67,22,51,67,22,9,5,0,350
80104103413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,3,6,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,5,5,0,25,26,10,19,24,15,12,10,0,0,116,0,3,0,0,0,0,0,0,0,3,26,24,28,38,29,26,16,11,0,198,0,0,0,0,6,10,8,10,0,34,5,3,5,8,10,7,8,0,0,46,0,0,0,4,3,9,0,4,0,20,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,10,4,0,0,21,0,0,0,0,0,6,6,3,0,15,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,3,5,0,8,0,7,10,10,6,9,0,6,0,48,0,0,0,0,0,3,0,0,0,3,0,0,3,6,8,9,8,4,0,38,52,37,36,35,37,16,14,0,0,227
80104103414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,15,16,14,6,13,7,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,18,19,8,17,16,23,7,4,0,112,0,0,0,4,0,7,5,0,0,16,3,3,3,0,3,3,0,0,0,15,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,12,41,29,17,25,22,12,4,0,0,150
80104103501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,9,0,0,0,23,32,13,32,23,8,9,0,0,0,117,0,0,0,3,0,3,0,0,0,6,42,17,41,41,18,24,3,0,0,186,0,0,0,3,0,4,0,0,0,7,0,3,11,3,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,5,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,3,3,10,3,11,0,0,0,36,80,34,70,41,20,16,7,0,0,268
80104103505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,42,11,19,25,7,4,4,0,0,112,4,0,0,3,0,0,0,0,0,7,48,16,28,46,16,7,8,6,0,175,0,0,3,3,4,0,4,3,0,17,8,0,8,9,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,5,0,0,17,82,20,31,63,9,6,5,0,0,216
80104103506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,12,48,16,18,31,20,4,4,0,0,141,0,0,0,4,0,0,0,0,0,4,61,24,29,57,27,7,10,3,0,218,0,0,0,3,7,3,0,0,0,13,12,3,9,9,6,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,18,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,0,4,9,4,0,0,0,0,21,91,45,43,64,41,13,6,0,0,303
80104103507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,64,11,25,33,10,3,0,0,0,146,6,5,0,4,0,0,0,0,0,15,78,22,33,49,20,15,6,3,0,226,0,0,0,3,3,3,4,5,0,18,3,0,0,13,4,8,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,0,0,18,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,5,8,10,5,4,0,0,0,35,0,0,0,0,0,0,4,0,0,4,8,4,3,5,9,0,0,0,0,29,110,33,49,67,22,14,6,0,0,301
