SA1_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
80103111309,..,0,0,0,0,0,5,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80103111401,..,0,5,7,4,3,0,0,0,13,..,0,3,0,6,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,5,8,3,8,6,0,0,0,44,..,0,7,4,0,4,0,0,0,13,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,11,..,..,..,..,..,..,..,..,11,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5
80103111501,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80103111502,..,0,0,3,6,5,5,5,0,28,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,6,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,7,14,7,5,5,3,56,..,0,0,4,8,4,6,3,0,25,..,0,0,0,0,0,0,0,0,4,..,0,6,0,0,0,0,0,0,9,12,..,..,..,..,..,..,..,..,12,..,11,..,..,..,..,..,..,..,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,6
80103111503,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80103111504,..,0,0,0,3,0,0,0,0,3,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,9,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80103111505,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80103111506,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80103111507,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103401,..,0,13,26,14,9,3,6,3,73,..,0,3,4,0,0,4,0,0,13,..,0,6,0,0,0,0,0,0,5,41,..,..,..,..,..,..,..,..,41,..,12,..,..,..,..,..,..,..,12,..,7,5,4,4,0,0,0,0,17,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,5,0,5,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,41,21,34,28,21,21,9,6,3,179,..,0,17,21,23,9,6,6,0,71,..,0,5,4,5,0,0,0,0,15,..,0,3,4,7,5,3,0,0,21,48,..,..,..,..,..,..,..,..,48,..,12,..,..,..,..,..,..,..,12,..,10,3,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103402,..,0,3,12,12,3,3,3,0,43,..,0,8,0,6,0,0,0,0,14,..,0,0,0,3,0,0,0,0,3,21,..,..,..,..,..,..,..,..,21,..,9,..,..,..,..,..,..,..,9,..,7,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,21,13,16,16,4,3,3,0,110,..,0,12,6,9,3,8,0,0,44,..,4,8,3,0,0,0,0,0,16,..,0,0,3,3,0,0,0,0,4,10,..,..,..,..,..,..,..,..,10,..,5,..,..,..,..,..,..,..,5,..,9,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103403,..,0,14,20,37,14,10,6,0,101,..,0,0,3,4,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,54,..,..,..,..,..,..,..,..,54,..,23,..,..,..,..,..,..,..,23,..,10,0,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,55,33,20,32,43,21,12,6,0,228,..,0,16,24,37,16,13,0,0,103,..,0,4,0,4,0,0,0,0,18,..,0,0,0,0,0,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,23,..,..,..,..,..,..,..,23,..,9,4,0,0,0,0,0,0,10,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0
80104103404,..,0,7,23,24,12,14,0,0,83,..,0,3,0,0,0,0,0,0,11,..,0,0,0,4,0,0,0,0,0,51,..,..,..,..,..,..,..,..,51,..,14,..,..,..,..,..,..,..,14,..,10,4,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,7,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,50,23,30,26,34,12,10,3,0,192,..,0,7,35,24,14,3,0,0,87,..,3,3,3,3,0,0,0,0,11,..,0,0,3,7,0,0,0,0,17,48,..,..,..,..,..,..,..,..,48,..,10,..,..,..,..,..,..,..,10,..,10,0,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80104103405,..,0,15,29,33,15,5,6,0,96,..,0,0,3,6,3,0,0,0,13,..,0,0,0,0,0,0,0,0,7,74,..,..,..,..,..,..,..,..,74,..,23,..,..,..,..,..,..,..,23,..,9,4,0,0,0,0,0,0,10,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,26,16,37,45,19,3,6,0,224,..,0,16,39,30,13,3,4,0,103,..,0,0,0,0,0,0,0,0,11,..,0,0,7,10,0,0,0,0,15,59,..,..,..,..,..,..,..,..,59,..,16,..,..,..,..,..,..,..,16,..,14,0,0,0,0,0,0,0,13,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3
80104103406,..,0,10,12,27,15,12,4,0,82,..,0,9,7,9,0,0,0,0,17,..,0,0,0,3,0,0,0,0,3,40,..,..,..,..,..,..,..,..,40,..,17,..,..,..,..,..,..,..,17,..,13,3,4,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,40,31,28,22,43,22,12,5,0,192,..,0,13,21,21,25,4,7,0,81,..,0,3,6,5,0,0,0,0,20,..,0,0,0,0,3,4,0,0,10,33,..,..,..,..,..,..,..,..,33,..,13,..,..,..,..,..,..,..,13,..,5,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103407,..,0,6,10,22,9,7,0,0,54,..,0,5,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,6,29,..,..,..,..,..,..,..,..,29,..,12,..,..,..,..,..,..,..,12,..,6,4,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,24,17,13,32,12,7,5,0,136,..,0,9,14,24,9,3,0,0,60,..,3,0,4,0,0,0,0,0,8,..,0,0,0,5,0,0,0,0,5,31,..,..,..,..,..,..,..,..,31,..,15,..,..,..,..,..,..,..,15,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80104103408,..,0,30,48,32,19,11,8,4,153,..,15,17,10,3,6,0,0,0,49,..,0,0,0,3,0,0,0,0,10,91,..,..,..,..,..,..,..,..,91,..,13,..,..,..,..,..,..,..,13,..,24,13,4,3,0,0,0,0,36,..,6,8,3,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,8,0,0,0,0,0,0,13,..,0,12,11,8,0,0,0,0,43,3,0,3,0,0,0,0,0,0,10,89,62,89,81,60,28,18,8,4,435,..,3,46,45,33,19,17,3,0,163,..,19,18,6,4,0,0,0,0,50,..,3,4,8,13,3,0,4,0,31,96,..,..,..,..,..,..,..,..,96,..,23,..,..,..,..,..,..,..,23,..,6,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,10
80104103409,..,0,6,10,18,6,4,0,0,48,..,0,6,4,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,28,..,..,..,..,..,..,..,..,28,..,9,..,..,..,..,..,..,..,9,..,9,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,28,21,23,19,24,11,6,0,0,133,..,0,12,16,16,3,3,0,0,52,..,0,8,0,0,0,0,0,0,9,..,0,0,0,6,4,0,0,0,13,36,..,..,..,..,..,..,..,..,36,..,13,..,..,..,..,..,..,..,13,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103410,..,0,8,29,44,18,6,4,0,107,..,3,0,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,49,..,..,..,..,..,..,..,..,49,..,24,..,..,..,..,..,..,..,24,..,26,0,5,0,0,0,0,0,35,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,10,0,0,0,0,0,0,9,..,0,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,49,54,18,37,51,28,15,4,0,256,..,0,7,37,47,14,7,0,0,112,..,4,0,0,3,7,0,0,0,16,..,0,0,3,5,0,0,0,0,10,53,..,..,..,..,..,..,..,..,53,..,18,..,..,..,..,..,..,..,18,..,10,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
80104103411,..,0,15,41,34,21,9,0,0,127,..,0,3,3,4,0,0,0,0,17,..,0,0,5,0,0,0,0,0,4,83,..,..,..,..,..,..,..,..,83,..,23,..,..,..,..,..,..,..,23,..,4,3,0,0,5,0,0,0,13,..,5,3,0,0,0,0,0,0,10,..,0,5,0,0,0,0,0,0,5,..,0,7,0,0,0,0,0,0,6,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,83,38,31,55,41,28,7,0,0,300,..,0,22,44,38,17,10,0,0,128,..,0,4,4,6,0,0,0,0,15,..,0,0,3,3,3,0,0,0,10,76,..,..,..,..,..,..,..,..,76,..,22,..,..,..,..,..,..,..,22,..,10,0,0,0,0,0,0,0,7,..,0,0,0,0,0,4,0,0,7,..,0,0,0,0,0,0,0,0,0
80104103412,..,0,3,24,47,17,9,7,0,102,..,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,73,..,..,..,..,..,..,..,..,73,..,23,..,..,..,..,..,..,..,23,..,21,0,0,0,0,0,0,0,27,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,72,52,18,28,54,16,9,4,0,250,..,0,7,31,50,11,3,0,0,107,..,0,5,5,0,0,0,0,0,10,..,0,0,5,4,0,0,0,0,16,44,..,..,..,..,..,..,..,..,44,..,36,..,..,..,..,..,..,..,36,..,12,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,4,7,..,0,0,0,0,0,0,0,0,0
80104103413,..,0,10,12,27,13,10,4,5,76,..,4,11,3,3,0,0,0,0,18,..,0,0,0,3,0,0,0,0,4,33,..,..,..,..,..,..,..,..,33,..,15,..,..,..,..,..,..,..,15,..,12,8,0,0,0,0,0,0,13,..,0,0,3,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,5,0,6,0,0,0,0,7,..,0,0,0,8,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,33,26,27,22,41,20,14,7,5,189,..,0,14,22,17,10,3,3,0,80,..,0,4,0,0,0,0,0,0,13,..,0,4,0,8,6,5,0,0,15,26,..,..,..,..,..,..,..,..,26,..,11,..,..,..,..,..,..,..,11,..,8,0,0,0,0,0,0,0,10,..,0,0,0,0,0,4,3,0,6,..,0,0,0,0,0,0,0,0,0
80104103414,..,0,0,11,16,10,3,0,0,46,..,0,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,6,..,..,..,..,..,..,..,6,..,6,3,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,11,12,15,13,3,0,0,100,..,0,4,9,11,9,3,0,0,39,..,0,0,0,0,0,0,0,0,5,..,0,0,4,3,3,0,0,0,10,15,..,..,..,..,..,..,..,..,15,..,6,..,..,..,..,..,..,..,6,..,7,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103501,..,0,20,21,12,10,3,3,0,72,..,0,11,0,5,3,0,0,0,14,..,0,0,0,0,0,0,0,0,0,48,..,..,..,..,..,..,..,..,48,..,10,..,..,..,..,..,..,..,10,..,3,3,0,0,0,0,0,0,13,..,11,5,0,0,0,0,0,0,16,..,0,4,0,0,0,0,0,0,9,..,0,6,4,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,48,28,53,28,18,12,3,0,0,187,..,0,25,22,9,15,3,0,0,76,..,6,5,4,0,3,0,0,0,19,..,0,0,6,5,6,0,0,0,10,40,..,..,..,..,..,..,..,..,40,..,6,..,..,..,..,..,..,..,6,..,6,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0
80104103505,..,0,12,27,9,5,7,0,0,57,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,47,..,..,..,..,..,..,..,..,47,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,15,20,44,12,3,7,0,0,148,..,0,14,31,5,0,7,0,0,57,..,0,6,4,0,0,0,0,0,13,..,0,0,6,6,0,0,0,0,11,47,..,..,..,..,..,..,..,..,47,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3
80104103506,..,0,10,34,25,3,5,3,0,79,..,0,7,4,0,0,0,0,0,14,..,0,0,0,3,0,0,0,0,5,50,..,..,..,..,..,..,..,..,50,..,20,..,..,..,..,..,..,..,20,..,10,0,0,0,0,0,0,0,12,..,0,6,0,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,4,..,0,6,0,0,0,0,0,0,5,..,0,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,53,34,34,43,34,9,5,3,0,207,..,0,17,38,19,5,0,0,0,72,..,0,8,9,4,0,0,0,0,16,..,0,0,3,7,4,3,0,0,16,61,..,..,..,..,..,..,..,..,61,..,16,..,..,..,..,..,..,..,16,..,5,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3
80104103507,..,0,9,38,12,7,6,3,0,82,..,0,4,7,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,53,..,..,..,..,..,..,..,..,53,..,14,..,..,..,..,..,..,..,14,..,4,0,0,0,0,0,0,0,6,..,0,0,6,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,7,..,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,25,29,50,20,7,10,3,0,203,..,0,18,35,15,6,4,3,0,80,..,0,3,7,0,0,0,0,0,13,..,0,3,3,7,0,0,0,0,18,77,..,..,..,..,..,..,..,..,77,..,8,..,..,..,..,..,..,..,8,..,9,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,0,..,0,0,0,0,0,0,0,0,0
80104103508,..,0,6,27,11,6,0,0,0,55,..,0,8,3,0,0,0,0,0,13,..,0,0,0,4,0,0,0,0,3,60,..,..,..,..,..,..,..,..,60,..,12,..,..,..,..,..,..,..,12,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,20,23,38,19,10,3,0,0,168,..,0,15,22,14,0,4,0,0,58,..,0,4,7,0,0,0,0,0,13,..,0,0,4,4,0,0,0,0,12,53,..,..,..,..,..,..,..,..,53,..,5,..,..,..,..,..,..,..,5,..,6,4,0,0,0,0,0,0,5,..,0,0,0,0,0,4,0,0,3,..,0,0,0,0,0,0,0,0,0
