SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
80107108802,0,0,3,5,0,0,0,3,4,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,12,7,5,13,3,0,47,0,0,0,0,0,0,0,0,10,15,14,8,13,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,14,9,13,3,0,66
80107108803,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,15,12,10,5,7,0,0,51,0,0,0,0,0,0,0,0,21,15,13,4,8,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,13,21,17,17,4,12,4,0,78
80107108804,0,0,7,3,0,0,4,19,4,5,0,6,0,0,0,11,6,0,0,0,0,0,0,12,16,6,3,6,9,3,3,51,0,0,0,0,0,0,0,0,29,12,14,11,7,5,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,14,29,12,19,18,15,11,4,99
80107108805,0,13,3,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,7,11,0,0,0,0,41,0,0,0,0,0,0,0,0,21,19,16,3,4,3,0,61,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,3,5,3,3,4,3,0,0,24,0,0,0,0,0,0,0,0,8,5,3,4,6,0,0,28,28,24,17,3,10,0,0,88
80107108806,4,0,0,0,3,3,0,10,3,3,0,0,3,0,0,10,0,0,0,0,0,0,0,3,12,11,6,0,7,0,0,30,0,0,0,0,0,0,0,0,17,13,3,5,14,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,18,13,7,3,16,3,0,67
80107108807,0,0,0,0,0,0,0,4,5,4,0,0,6,0,0,6,7,10,0,0,0,6,0,18,16,14,14,10,13,0,0,70,0,0,0,0,0,0,0,0,28,25,16,8,15,0,0,96,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,5,5,5,5,3,0,0,29,31,32,21,14,15,4,0,122
80107108808,4,0,0,6,3,0,0,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,8,5,4,11,0,0,43,0,0,0,0,0,0,0,0,10,18,7,9,12,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,14,0,0,0,0,0,0,0,0,6,7,0,4,4,0,0,23,13,26,14,14,10,3,0,79
80107108809,3,5,4,3,0,0,0,13,0,4,5,0,0,0,0,12,0,5,3,0,4,0,0,7,14,14,13,9,5,3,5,61,0,0,0,0,0,0,0,0,19,30,15,12,11,5,5,103,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,3,3,0,0,20,0,0,0,0,0,0,0,0,4,13,0,4,6,3,0,23,21,40,23,14,18,3,5,129
80107108810,4,7,0,0,3,0,0,12,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,13,6,6,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,5,0,0,3,3,0,14,0,0,0,0,0,0,0,0,3,11,0,0,5,3,0,24,17,18,3,3,11,4,0,65
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107109001,0,3,5,5,0,0,0,13,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,3,6,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,9,9,9,7,5,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,4,0,4,0,32,0,0,0,0,0,0,0,0,7,12,4,4,0,4,0,34,20,24,15,13,9,5,0,83
80107109002,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,6,13,10,0,4,3,4,0,32,0,0,0,0,0,0,0,0,17,14,4,4,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,14,0,3,7,0,0,54
80107109003,3,0,3,0,0,0,0,9,0,0,0,5,4,0,0,13,5,4,5,0,0,0,0,11,19,18,13,3,8,4,3,80,0,0,0,0,0,0,0,0,26,29,21,9,15,7,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,26,29,22,13,13,10,3,117
80107109004,3,0,0,0,0,0,0,14,0,3,4,0,4,0,0,11,3,3,0,0,0,0,0,12,15,10,10,4,6,4,4,55,0,0,0,0,0,0,0,0,22,22,20,11,12,4,5,92,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,5,3,0,0,15,0,0,0,0,0,0,0,0,0,4,6,4,3,0,0,18,27,26,27,13,17,4,5,114
80107109005,6,4,7,3,0,0,0,27,6,4,0,0,0,0,0,9,4,3,3,0,0,0,0,16,8,12,12,6,0,0,0,43,0,0,0,0,0,0,0,0,21,26,19,10,4,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,13,0,0,0,0,0,0,0,0,4,3,5,0,10,0,0,21,19,26,26,8,8,3,0,104
80107109006,11,3,0,0,0,0,0,19,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,10,16,0,5,8,0,3,38,0,0,0,0,0,0,0,0,19,19,4,7,3,0,3,64,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,5,0,3,5,4,0,0,13,22,21,4,6,9,5,3,78
80107109007,11,5,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,5,0,0,0,35,0,0,0,0,0,0,0,0,20,17,11,5,4,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,11,0,0,0,0,0,0,0,4,0,3,5,3,4,0,0,13,22,23,19,4,6,4,0,77
80107109008,10,4,3,0,0,0,0,20,5,5,4,0,0,0,0,11,4,3,0,0,0,0,0,13,11,17,11,5,16,4,0,61,0,0,0,0,0,0,0,0,28,31,21,5,14,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,15,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,14,30,31,26,8,18,6,0,124
80107109009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,12,17,13,3,0,3,0,51,0,0,0,0,0,0,0,0,12,17,12,3,6,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,12,23,17,5,5,8,0,69
80107109010,7,7,8,0,4,4,4,35,6,3,3,0,4,0,0,18,0,4,4,0,0,0,0,14,0,9,4,7,10,5,5,47,0,0,0,0,0,0,0,0,17,29,25,14,18,13,9,117,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,21,22,26,29,12,20,12,8,134
80107109011,0,6,3,0,3,0,0,18,0,0,0,5,0,0,0,8,0,5,0,4,5,0,0,10,22,22,6,6,9,4,0,68,0,0,0,0,0,0,0,0,25,36,12,13,15,4,0,107,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,5,5,0,0,11,0,0,0,0,0,0,0,0,3,3,4,3,7,0,0,25,23,37,17,20,20,10,0,131
80107109012,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,4,9,6,5,3,8,0,0,34,0,0,0,0,0,0,0,0,13,15,7,10,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,7,7,15,0,0,57
80107109013,0,7,3,0,0,0,0,7,0,0,3,3,0,0,0,5,0,0,6,0,3,0,0,9,8,8,13,5,6,3,0,40,0,0,0,0,0,0,0,0,11,7,14,9,10,7,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,14,9,10,7,7,69
80107109014,9,7,5,6,3,0,0,30,0,7,0,0,3,0,0,9,0,0,5,0,0,0,0,3,17,18,9,8,4,0,0,51,0,0,0,0,0,0,0,0,23,31,18,13,8,0,0,98,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,8,4,0,5,4,0,17,24,34,23,12,11,0,3,112
80107109015,7,4,0,3,0,0,0,19,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,9,13,13,8,5,6,0,0,50,0,0,0,0,0,0,0,0,24,24,12,7,9,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,3,0,0,15,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,23,22,31,18,10,13,4,5,102
80107109016,5,9,4,4,0,0,0,25,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,7,20,22,16,4,4,3,0,67,0,0,0,0,0,0,0,0,20,39,19,9,8,3,0,103,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,4,0,5,0,0,16,22,45,26,12,11,4,0,115
80107109017,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,9,3,3,3,3,5,0,30,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,16,12,11,10,8,5,5,0,39
80107109018,6,4,0,4,4,0,0,20,0,10,0,4,0,0,0,15,0,0,0,0,0,0,0,7,9,21,12,7,4,3,0,51,0,0,0,0,0,0,0,0,21,35,16,15,5,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,35,12,14,5,0,4,95
80107109019,9,6,0,0,0,0,0,19,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,7,26,24,9,9,12,0,3,87,0,0,0,0,0,0,0,0,44,39,13,9,14,0,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,18,0,0,0,0,0,0,0,0,3,12,3,0,4,0,0,25,46,51,14,9,17,4,4,146
80107109020,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,3,0,0,6,0,0,0,10,12,6,9,6,7,0,0,35,0,0,0,0,0,0,0,0,21,7,9,10,12,0,0,51,4,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,0,0,15,0,0,0,0,0,0,0,0,9,5,3,8,3,0,0,29,24,15,8,16,17,0,0,80
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,0,5,0,3,0,0,0,8,0,0,0,0,4,0,0,4,0,4,5,0,0,0,0,3,11,8,8,7,7,0,0,44,0,0,0,0,0,0,0,0,7,12,15,13,6,0,0,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,15,8,7,0,5,62
80108109102,0,11,4,0,0,0,0,20,0,0,0,0,4,0,0,5,8,4,0,0,0,0,0,14,5,16,8,4,5,0,0,45,0,0,0,0,0,0,0,0,12,30,16,4,18,6,0,88,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,16,25,18,11,21,7,0,95
80108109103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,3,16,8,17,11,3,4,6,0,41,0,0,0,0,0,0,0,0,8,15,14,3,9,6,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,8,10,19,16,5,9,5,3,69
80108109104,5,0,4,0,0,0,0,11,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,5,8,11,0,3,4,0,0,24,0,0,0,0,0,0,0,0,11,14,4,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,11,22,4,4,3,0,0,56
80108109105,0,5,0,3,3,8,6,13,0,0,0,0,3,0,0,6,0,6,4,3,3,0,0,11,6,18,13,10,17,0,0,72,0,0,0,0,0,0,0,0,8,28,15,20,19,7,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,30,19,23,25,7,4,117
80108109106,0,3,3,0,7,0,3,12,0,0,0,0,0,0,0,6,4,7,0,3,4,0,0,15,16,10,11,9,14,5,0,56,0,0,0,0,0,0,0,0,20,22,12,13,21,4,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,14,16,26,17,13,26,8,5,104
80108109107,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,5,6,12,10,9,10,4,0,48,0,0,0,0,0,0,0,0,7,17,15,9,8,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,4,0,6,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,18,8,21,19,7,15,10,3,79
80108109108,4,4,0,0,0,0,6,11,4,0,0,3,3,4,0,15,5,9,4,0,0,0,0,15,3,24,16,17,18,6,7,80,0,0,0,0,0,0,0,0,17,30,25,23,21,6,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,33,25,23,26,9,3,124
80108109201,8,0,0,3,0,0,0,13,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,11,12,15,10,9,11,3,0,58,0,0,0,0,0,0,0,0,29,18,12,10,12,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,0,0,21,0,0,0,0,0,0,0,0,5,4,3,3,7,0,0,22,36,23,12,14,21,7,0,111
80108109202,0,0,6,3,0,3,0,11,0,0,0,4,0,0,0,6,3,0,0,0,0,3,0,10,13,10,10,6,5,3,0,54,0,0,0,0,0,0,0,0,18,19,14,14,10,6,0,81,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,3,0,0,16,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,23,23,26,17,19,13,10,6,104
80108109203,0,9,0,0,0,0,0,11,0,3,0,0,0,0,0,9,10,3,5,0,0,0,3,21,14,13,7,8,7,3,0,58,0,0,0,0,0,0,0,0,26,32,14,15,11,9,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,20,24,31,18,13,17,9,3,119
80108109204,0,4,6,6,0,0,0,10,4,0,0,5,0,0,0,15,3,7,0,0,4,0,0,12,8,17,5,3,0,5,0,39,0,0,0,0,0,0,0,0,15,28,15,11,3,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,18,30,12,13,5,3,0,78
80108109205,3,3,0,0,5,0,0,6,3,6,0,0,0,0,0,14,6,3,0,0,4,0,0,14,13,14,5,0,8,0,0,46,0,0,0,0,0,0,0,0,26,27,8,8,12,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,25,30,8,3,19,3,0,87
80108109206,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,12,3,0,0,0,0,0,0,7,10,11,12,10,9,3,0,54,0,0,0,0,0,0,0,0,13,18,12,11,18,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,13,17,11,12,16,8,0,87
80108109207,3,0,5,4,4,0,0,12,3,0,0,0,3,0,0,9,0,4,3,0,0,0,0,10,14,13,0,4,7,6,0,49,0,0,0,0,0,0,0,0,21,12,12,17,7,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,17,12,17,12,6,0,79
80108109208,3,0,6,0,0,0,0,12,5,12,3,0,0,0,0,19,0,4,0,4,0,3,0,9,15,34,12,8,15,5,0,94,0,0,0,0,0,0,0,0,30,47,21,13,14,7,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,29,47,29,19,16,7,3,144
80108109209,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,8,7,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,5,7,6,27
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,5,6,3,9,6,0,0,25,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,10,12,10,0,0,0,0,35,0,0,0,0,0,0,0,0,25,21,15,9,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,25,24,13,5,7,0,3,80
80108109302,0,5,0,0,0,0,0,6,0,3,4,4,0,0,0,9,4,0,0,0,0,0,0,3,3,13,6,4,0,0,0,34,0,0,0,0,0,0,0,0,13,20,8,9,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,10,14,20,8,13,10,0,0,64
80108109303,9,7,0,0,6,0,0,23,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,8,15,15,5,8,14,7,0,70,0,0,0,0,0,0,0,0,32,35,8,9,16,8,4,103,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,11,32,37,10,11,15,12,4,120
80108109304,4,10,3,0,3,0,0,27,4,6,3,0,4,3,0,25,0,7,0,0,0,0,0,9,23,32,26,14,18,7,0,128,6,0,0,0,0,0,0,6,36,55,40,19,26,16,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,41,58,40,21,27,12,4,204
80108109305,19,13,10,3,5,0,0,40,0,0,0,0,4,0,0,13,5,0,0,0,0,0,0,13,22,23,13,20,12,0,0,85,0,0,0,0,0,0,0,0,46,39,23,22,15,0,0,148,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,16,0,0,0,0,0,0,0,0,3,4,3,3,11,0,0,29,46,43,31,27,24,6,5,176
80108109306,12,3,0,8,4,0,0,26,4,3,0,0,0,0,0,9,6,0,5,0,0,0,0,13,29,24,8,12,9,4,0,86,0,0,0,0,0,0,0,0,46,33,14,17,19,6,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,13,3,0,0,3,0,26,0,0,0,0,0,0,0,0,3,16,5,0,0,5,0,31,48,45,22,16,20,5,0,164
80108109401,0,5,0,0,6,0,0,13,0,5,4,0,3,0,0,9,0,0,0,0,0,0,0,3,16,19,9,7,7,5,0,66,0,0,0,0,0,0,0,0,15,29,14,9,18,3,0,89,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,6,4,4,7,7,0,24,21,36,21,14,20,8,3,115
