SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
80105105803,0,4,6,0,0,0,0,0,0,9,0,7,4,0,0,0,5,0,0,21,0,4,4,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,15,0,3,0,3,0,0,4,0,0,13,0,3,0,7,0,0,0,0,0,21,0,0,10,3,0,0,0,0,0,12,0,0,11,5,3,4,0,0,0,19,0,0,11,8,0,0,0,0,0,23,0,0,12,8,5,0,0,0,0,25,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,10,36,74,43,18,20,11,0,4,215,18,0,4,5,0,5,0,0,0,37,3,0,0,0,0,0,0,0,0,9,4,8,3,5,4,0,0,0,0,16,0,8,6,0,6,3,0,0,0,18,0,10,6,0,0,0,5,0,0,23,3,6,10,0,0,0,0,0,0,26
80105105804,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,3,6,0,12,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,11,0,0,8,3,3,0,7,0,0,19,0,0,0,5,0,0,0,0,0,9,0,0,5,3,5,3,0,0,0,22,0,0,0,0,5,4,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,26,22,21,28,13,17,11,0,155,9,0,7,3,0,0,0,0,0,19,6,0,0,0,0,4,0,0,0,15,4,4,3,0,0,6,0,0,0,15,0,4,0,3,0,0,5,0,6,22,0,10,0,0,0,0,7,3,0,22,0,9,4,0,0,0,3,6,0,22
80105105805,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,6,0,9,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,3,0,0,10,0,3,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,15,14,19,18,10,4,4,98,6,0,0,0,5,5,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3,0,0,10,0,0,3,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,8
80105105806,0,3,0,6,0,0,0,0,0,12,0,3,0,0,0,0,0,3,0,12,0,3,3,0,0,0,0,3,0,16,0,0,0,0,0,0,3,4,0,11,0,0,0,5,0,0,4,0,0,11,0,3,5,4,0,0,5,0,0,12,0,0,4,0,0,0,3,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,3,3,0,5,0,0,0,5,0,0,0,6,8,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,24,21,26,16,13,15,11,3,136,3,0,0,0,0,0,5,0,0,12,0,3,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,6,0,3,3,7,3,3,0,5,0,25,0,3,3,0,0,0,3,4,0,15,0,3,7,0,3,3,0,3,0,20
80105105807,0,3,4,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,16,0,6,3,0,0,3,0,0,0,18,0,8,0,0,0,0,0,0,0,13,0,6,0,0,3,0,0,0,0,19,0,0,0,0,0,3,6,0,0,19,0,0,5,4,0,4,4,0,0,25,0,0,7,5,0,0,3,0,0,19,0,0,6,5,6,3,3,0,0,19,0,0,3,4,17,13,4,0,0,40,0,0,0,0,5,0,0,0,0,11,0,0,0,8,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,19,56,29,22,46,34,35,7,8,259,15,8,0,0,0,0,4,0,0,28,11,6,0,0,0,0,4,0,0,20,3,9,6,0,0,0,0,0,3,25,0,5,4,0,0,0,0,0,0,14,0,12,0,0,0,0,3,0,4,24,0,11,5,0,0,10,4,0,5,33
80105105808,0,7,0,0,0,0,0,0,0,8,0,10,6,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,3,4,0,0,8,0,0,0,0,0,3,3,0,0,17,0,0,4,0,4,0,4,0,0,18,0,4,3,0,0,0,4,0,0,19,0,0,3,3,5,4,5,0,0,19,0,0,3,0,4,6,0,0,0,12,0,0,5,12,13,8,3,0,0,37,0,0,0,0,3,4,0,0,0,4,0,0,0,0,9,10,0,0,0,19,0,0,0,5,0,0,0,4,0,9,16,25,35,34,45,37,24,5,4,227,15,3,4,3,0,5,0,0,0,27,7,9,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,11,0,3,0,0,0,3,0,4,0,22,0,9,10,0,0,0,0,0,0,19,0,9,4,3,0,0,3,0,0,21
80105105809,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,9,0,0,3,0,0,0,0,16,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,5,4,0,0,16,0,0,6,0,0,5,0,0,0,8,0,0,5,0,5,0,3,0,0,14,0,0,0,3,6,0,0,0,0,7,0,0,4,4,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,0,0,13,0,0,4,0,0,0,0,0,0,4,15,18,22,16,33,19,15,9,5,154,15,0,0,0,6,0,0,0,0,21,7,0,0,0,3,0,0,4,0,16,3,0,0,0,3,0,0,0,0,14,5,5,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0,8,0,11,4,0,3,0,0,0,0,18
80105105810,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,10,0,4,5,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,0,4,0,0,0,0,4,0,0,9,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,6,8,0,0,0,0,20,0,0,0,0,3,6,0,0,0,6,0,0,0,5,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,10,31,18,24,28,12,10,6,0,144,12,0,0,4,0,0,0,0,0,21,8,3,0,0,0,0,0,0,0,9,7,6,0,0,0,0,6,0,0,19,0,3,3,0,0,0,0,0,0,12,5,10,0,0,3,0,0,3,0,17,0,10,4,4,0,0,0,0,3,22
80105105811,0,3,0,0,0,0,4,0,0,15,4,0,0,0,0,0,10,3,5,21,0,8,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,6,0,0,0,6,0,4,0,3,0,16,0,0,3,3,0,0,3,0,0,15,0,0,6,0,4,0,3,0,0,21,0,0,5,0,7,0,0,0,0,19,0,0,4,8,0,4,0,0,0,20,0,0,4,7,8,6,0,0,0,30,0,0,0,5,3,0,0,0,0,10,0,0,0,3,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,7,21,29,32,37,43,35,33,12,3,239,12,6,0,3,4,3,4,0,0,31,13,0,4,0,0,5,0,0,0,17,6,9,0,0,0,5,0,0,0,18,0,8,3,0,0,0,6,0,0,17,4,8,0,0,0,0,17,3,5,36,3,7,7,0,0,0,4,4,0,24
80105105812,0,5,0,0,0,5,0,0,0,10,0,3,0,0,0,0,0,0,0,18,0,8,3,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,8,0,5,3,0,0,0,9,0,0,17,0,0,3,4,0,6,0,0,0,14,0,3,11,0,3,0,0,4,0,18,0,0,0,0,0,5,0,0,0,3,0,0,4,6,9,4,5,0,0,26,0,0,0,0,0,4,0,0,0,9,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,4,0,0,0,5,9,39,33,26,19,26,21,3,4,182,12,10,3,0,0,0,3,0,0,25,0,0,0,3,0,6,0,0,0,4,6,3,4,0,0,0,5,0,0,17,0,6,0,0,0,5,3,0,0,20,0,11,4,0,0,0,0,0,0,22,0,5,7,0,0,3,3,0,0,23
80105105813,0,0,0,0,0,0,0,0,0,8,0,5,3,0,3,3,4,5,0,19,0,8,3,5,0,0,4,0,0,18,0,5,4,0,0,0,0,0,0,14,0,5,4,6,0,0,0,4,0,16,0,12,5,0,3,0,4,0,0,24,0,10,18,0,3,3,0,0,0,35,0,4,14,5,4,0,0,0,0,32,0,0,13,4,4,0,0,0,0,26,0,0,21,13,8,3,0,0,0,51,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,12,5,51,105,43,37,22,16,14,0,290,5,4,7,3,4,0,0,0,0,17,7,0,0,0,5,0,0,0,0,12,3,0,3,0,0,5,0,0,0,23,0,8,4,4,3,3,0,0,0,21,0,8,0,3,3,3,5,5,0,31,0,14,12,5,0,3,4,0,0,34
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106003,0,3,0,0,0,0,6,3,0,12,0,11,0,0,0,0,4,6,0,18,0,4,4,3,0,0,0,0,0,18,0,7,13,0,0,0,5,0,0,22,0,9,7,0,0,0,0,0,0,19,0,9,3,0,0,0,0,0,0,20,0,18,17,0,0,0,0,0,0,36,0,7,35,7,3,0,0,0,0,56,0,0,23,8,0,0,0,0,0,33,0,0,36,27,11,5,0,0,0,73,0,0,3,6,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,12,0,4,4,0,0,0,6,0,0,19,9,73,156,76,31,19,23,13,0,397,0,3,4,8,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,6,0,10,0,3,3,0,0,6,0,22,0,12,0,0,0,6,6,5,0,25,0,13,0,0,0,0,9,6,0,30,0,10,7,5,3,0,0,0,0,32
80105106006,0,3,0,0,0,0,0,0,0,10,0,6,4,5,0,0,0,0,0,18,0,4,3,6,0,3,0,0,0,18,0,4,0,5,0,0,0,0,4,8,0,3,3,6,0,0,0,0,0,12,0,10,8,0,0,0,3,4,0,17,0,3,5,0,3,0,3,0,0,19,0,5,4,0,0,7,3,3,0,24,0,0,4,3,3,0,0,0,0,11,0,0,4,7,9,6,0,0,0,23,0,0,0,0,3,0,0,0,0,6,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,16,42,44,23,31,22,24,8,6,223,5,3,6,0,3,0,0,0,0,27,15,4,0,0,0,0,0,0,0,17,3,6,0,3,0,0,0,0,0,12,0,17,4,0,0,0,3,3,0,28,0,8,6,7,0,0,0,0,0,20,0,11,6,3,0,3,0,0,0,30
80105106007,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,0,0,3,0,14,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,8,0,0,12,0,0,5,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,6,0,0,0,21,0,0,0,0,3,3,0,0,0,6,0,0,0,4,6,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,22,17,14,25,17,24,12,3,147,3,5,0,0,4,4,0,0,0,22,7,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,9,5,5,5,0,0,0,0,3,5,24
80105106008,0,12,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,13,0,3,9,0,0,0,0,0,0,16,0,9,10,0,0,0,0,0,0,19,0,3,3,0,0,0,0,0,0,13,0,0,13,4,3,0,0,0,0,19,0,3,9,0,4,0,0,0,0,17,0,0,15,6,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,11,9,56,86,26,16,11,0,3,0,209,0,7,12,0,0,3,0,0,0,28,0,0,4,3,0,0,0,0,0,8,0,12,7,0,0,5,0,0,0,19,0,11,8,7,3,0,0,0,0,26,0,0,3,0,3,0,0,0,0,12,0,18,8,3,3,0,0,0,0,29
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106010,0,3,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,7,0,5,5,0,0,0,0,0,0,14,0,6,12,0,0,0,0,0,0,25,0,0,14,3,0,0,0,0,0,15,0,3,7,3,0,0,0,0,0,18,0,0,13,12,8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,31,69,32,11,5,7,3,0,158,0,7,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,12,0,6,4,0,0,0,0,0,0,8
80105106011,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,15,0,5,3,0,0,0,0,0,0,9,0,4,4,0,0,4,0,0,0,11,0,3,10,0,3,0,0,0,0,14,0,5,17,4,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,12,0,0,5,5,0,0,0,0,0,3,11,32,49,22,24,14,15,5,0,164,3,3,4,0,6,0,0,0,0,21,11,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,14,0,3,0,0,0,0,0,0,0,5
80105106012,0,3,0,0,0,0,0,3,0,15,0,5,0,0,0,0,3,3,0,13,0,4,3,0,0,3,3,0,0,16,0,4,4,0,0,0,0,0,0,12,0,3,4,4,0,0,0,0,0,6,0,4,4,0,0,0,3,0,0,16,0,9,15,0,0,0,0,3,0,28,0,3,17,0,3,0,0,0,0,31,0,0,7,0,0,5,0,0,0,13,0,3,20,12,5,6,0,0,0,56,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,4,0,0,0,6,0,0,0,3,5,0,0,0,0,14,9,52,86,29,25,28,17,8,0,257,3,9,5,0,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,4,0,3,0,15,0,7,0,0,0,0,0,0,0,20,0,5,0,4,0,0,7,3,3,28,0,8,4,0,0,3,3,0,0,23
80105106013,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,9,8,5,5,4,0,70,0,8,6,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
80105106014,0,3,0,0,0,0,6,0,0,9,0,3,0,0,0,0,0,4,0,13,0,7,4,4,0,0,0,0,0,17,0,10,3,0,0,0,0,0,0,15,0,7,6,3,0,4,0,0,0,17,0,16,12,4,0,0,3,0,0,40,0,7,22,6,0,0,6,0,0,33,0,4,18,5,5,6,0,0,0,33,0,3,14,6,0,4,0,0,0,29,0,0,26,16,4,6,0,0,0,56,0,0,0,3,4,6,0,0,0,10,0,0,4,3,3,3,0,0,0,9,0,4,0,0,0,0,0,0,0,7,4,71,129,53,19,22,8,3,0,315,8,7,5,4,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,17,0,6,5,0,0,0,6,0,0,15,0,3,5,5,0,0,0,4,0,18,0,8,11,4,3,0,0,0,0,25
80105106015,0,4,0,0,0,0,5,0,0,13,0,0,0,0,0,4,3,0,0,8,0,5,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,10,0,0,7,0,0,0,4,0,0,18,0,4,6,3,0,0,4,3,0,22,0,5,13,0,3,0,3,0,0,26,0,6,8,4,0,0,0,0,0,14,0,0,3,3,3,7,0,0,0,16,0,0,12,11,12,3,6,0,0,42,0,0,0,0,3,0,0,0,0,3,0,0,0,3,7,0,0,0,0,7,0,0,5,0,3,0,0,0,0,13,0,32,64,34,29,26,30,14,9,240,0,5,0,5,0,3,5,0,0,18,5,0,0,0,0,0,3,3,0,13,4,5,0,0,4,0,0,0,0,12,0,4,3,0,0,10,3,0,0,24,0,7,3,0,0,4,3,0,0,20,0,4,5,3,0,0,3,0,0,23
80105106101,0,4,0,0,0,4,0,4,0,11,0,0,3,0,0,9,6,3,0,13,0,0,0,0,4,0,4,0,0,11,0,0,5,0,0,0,0,0,0,11,0,0,3,0,0,4,6,4,0,13,0,0,5,4,4,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,0,0,0,8,9,0,0,0,0,17,0,0,0,3,4,4,0,0,0,11,0,0,9,8,15,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,0,0,9,0,0,0,0,0,8,7,12,31,32,37,23,14,17,3,177,11,0,0,0,4,3,0,0,0,16,4,0,0,0,4,0,0,0,0,12,3,0,0,3,4,0,0,0,0,15,0,4,0,0,4,4,8,4,0,19,0,0,3,0,0,8,7,3,0,23,0,6,6,0,4,0,4,0,0,19
80105106102,0,0,3,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,16,0,0,0,0,0,3,0,5,3,14,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,13,0,0,6,0,0,0,0,0,0,12,0,0,0,4,4,4,5,0,0,13,0,0,4,5,0,0,0,0,0,12,0,0,6,4,5,0,0,0,0,16,0,0,0,6,13,7,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,9,15,11,38,25,24,22,9,13,3,162,12,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,6,0,0,9,0,9,0,0,0,0,0,0,0,17,0,3,3,0,0,0,8,0,0,13,0,3,5,4,0,0,0,4,0,22,0,0,4,0,0,3,4,5,3,24
80105106103,0,0,0,6,0,4,0,0,0,8,0,3,0,0,0,4,0,4,0,15,0,4,3,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,11,0,6,3,0,0,0,8,0,0,21,0,0,5,4,0,6,0,0,0,12,0,0,4,7,0,0,0,0,0,14,0,4,10,4,0,3,4,0,0,24,0,0,9,7,0,10,0,0,0,20,0,0,14,12,10,5,0,0,0,36,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,7,0,0,0,0,0,9,11,18,55,55,23,32,18,4,0,214,3,0,0,6,4,4,0,0,0,15,0,5,0,0,0,0,0,0,0,3,6,3,0,0,0,4,4,0,0,13,0,3,0,6,0,5,0,0,0,10,0,3,0,0,0,3,0,5,0,13,0,3,6,3,3,5,3,0,0,19
80105106106,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,3,0,4,0,0,0,0,0,13,0,0,5,0,3,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,0,5,11,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,4,23,18,27,13,8,6,4,0,107,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,10,0,3,5,0,0,0,5,0,0,11
