SA1_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
80101101602,3,19,4,49,0,75,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,3,0,7,0,0,0,0,0,0,11,5,9,49,0,74,3,0,0,0,0,3,3,0,0,0,0,3,3,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,3,4,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,4,0,40,0,0,0,0,6,6,70,17,20,107,6,220
80101101603,9,14,9,110,3,145,0,0,0,19,0,19,28,0,0,0,0,28,0,0,0,0,0,0,4,0,0,7,0,11,29,14,7,99,3,152,11,0,0,0,0,11,0,0,0,0,0,0,3,0,3,12,0,18,5,0,4,0,0,9,0,0,0,0,0,0,16,0,0,0,0,16,10,6,3,56,0,75,8,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,0,11,0,0,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,39,0,55,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,7,12,0,0,0,0,12,4,0,0,5,0,9,75,4,5,12,0,96,7,0,0,6,16,29,229,32,22,243,21,547
80101101604,0,21,7,91,0,119,0,0,0,3,0,3,19,0,0,0,0,19,7,0,0,4,0,11,4,0,0,0,0,4,23,13,7,64,0,107,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,7,0,5,39,0,51,9,6,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,6,4,0,29,0,39,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,18,0,0,0,0,18,0,0,0,7,0,7,42,7,9,13,0,71,0,0,0,0,30,30,154,41,23,186,33,437
80101101605,4,15,18,94,0,131,0,0,0,0,0,0,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,4,0,4,17,14,8,88,0,127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,12,3,3,0,35,0,41,4,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,18,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,4,0,0,0,0,4,49,4,4,6,0,63,4,0,0,0,14,18,147,33,29,169,13,391
80101101606,7,24,19,114,0,164,0,0,0,10,0,10,46,0,0,0,0,46,8,0,0,3,0,11,0,0,0,0,0,0,24,16,16,123,0,179,4,0,4,0,0,8,0,0,0,0,0,0,4,0,0,26,0,30,7,0,0,11,0,18,0,0,0,0,0,0,13,0,0,0,0,13,8,3,6,73,0,90,10,6,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,3,0,0,0,9,0,9,0,0,0,0,0,0,4,4,6,49,0,63,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,3,3,0,6,32,4,10,10,0,56,0,0,0,4,3,7,171,44,38,289,7,549
80101101607,0,6,9,74,0,89,0,0,0,0,0,0,3,4,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,5,10,8,56,0,79,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,17,0,17,18,0,7,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,7,0,0,7,20,4,0,3,0,27,0,0,0,0,5,5,94,15,26,139,13,287
80101101608,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,7,24,0,6,23,13,66
80101101609,0,12,10,94,0,116,0,0,0,15,0,15,52,0,0,0,0,52,8,0,0,5,0,13,0,4,0,0,0,4,16,7,11,74,3,111,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,11,9,0,0,0,0,9,3,0,0,0,0,3,11,0,0,0,0,11,3,4,3,32,0,42,18,7,0,6,0,31,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,3,4,30,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,54,4,4,5,0,67,0,5,0,8,5,18,209,31,22,188,16,466
80101101610,0,14,3,41,0,58,0,0,0,14,0,14,14,0,0,0,0,14,10,0,0,0,0,10,3,0,0,0,0,3,12,0,16,51,0,79,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,5,5,0,17,0,27,7,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,19,3,3,3,0,28,4,0,0,0,3,7,100,17,22,110,13,262
80101101611,11,15,19,68,0,113,0,0,5,11,0,16,32,0,0,0,0,32,7,0,4,0,0,11,5,0,0,5,0,10,25,22,13,72,0,132,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,13,9,0,0,0,0,9,0,0,0,0,0,0,11,0,0,4,0,15,0,6,4,33,0,43,13,5,0,17,0,35,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,3,9,0,16,0,0,0,0,0,0,13,0,0,0,0,13,0,11,0,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,27,4,13,7,0,51,4,0,0,0,3,7,168,30,35,167,8,408
80101101612,4,29,6,129,0,168,0,0,0,7,0,7,27,0,0,0,0,27,8,0,0,0,0,8,8,3,0,0,0,11,18,28,10,113,0,169,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,30,6,0,0,0,0,6,4,0,0,0,0,4,17,0,0,0,0,17,0,5,3,57,0,65,3,0,0,3,0,6,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,38,0,48,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,50,6,0,6,0,62,0,0,0,0,14,14,175,48,13,252,18,506
80101101613,17,20,21,120,0,178,0,6,0,21,0,27,36,0,0,0,0,36,8,0,0,0,0,8,3,0,0,7,0,10,38,14,12,85,0,149,20,0,3,0,0,23,0,0,0,0,0,0,11,4,0,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,8,0,0,42,0,50,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,22,0,22,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,117,5,8,13,3,146,8,0,0,3,12,23,249,31,35,211,22,548
80101101614,0,14,17,124,0,155,0,0,0,0,0,0,20,0,0,4,0,24,4,0,0,5,0,9,9,0,0,0,0,9,18,8,10,89,0,125,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,15,0,19,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,6,3,4,31,0,44,19,5,0,7,0,31,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,42,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,35,3,0,10,0,48,0,0,0,0,15,15,141,26,20,216,18,421
80101101615,3,22,26,119,0,170,0,0,0,15,0,15,30,0,4,3,0,37,5,0,3,0,0,8,3,0,0,0,0,3,23,16,14,99,0,152,0,0,5,0,0,5,0,0,0,5,0,5,5,3,6,6,0,20,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,4,9,4,34,0,51,5,0,6,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,21,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,5,3,0,56,0,0,0,0,16,16,141,33,37,203,17,431
80101101616,4,19,13,86,0,122,0,0,0,10,0,10,33,0,0,0,0,33,9,0,0,0,0,9,6,0,0,0,0,6,18,15,16,90,0,139,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,19,34,8,0,4,0,46,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,45,0,51,18,4,3,11,0,36,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,6,3,0,40,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,74,9,4,12,0,99,3,0,0,4,13,20,238,35,25,196,19,513
80101101617,5,17,11,83,0,116,0,0,0,8,0,8,31,0,0,3,0,34,4,0,0,3,0,7,5,0,0,3,0,8,26,10,10,79,0,125,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,16,0,20,7,0,0,0,0,7,6,0,0,0,0,6,8,0,0,0,0,8,9,4,0,33,0,46,21,0,0,8,0,29,0,0,0,0,0,0,7,4,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,48,4,8,7,0,67,0,0,0,0,15,15,172,28,19,190,14,423
80101101618,0,12,14,82,0,108,0,0,0,0,0,0,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,21,18,16,80,0,135,0,0,7,0,0,7,0,0,0,0,0,0,4,0,0,5,0,9,4,0,0,0,0,4,0,0,0,4,0,4,7,0,0,0,0,7,4,3,7,28,0,42,8,0,3,9,0,20,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,47,0,58,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,34,5,6,3,0,48,0,0,0,0,24,24,126,31,27,181,22,387
80101101619,9,34,12,105,0,160,0,0,3,4,0,7,25,0,0,0,0,25,8,0,0,0,0,8,0,0,0,0,0,0,18,20,4,104,0,146,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,6,4,0,0,7,0,11,0,0,0,0,0,0,8,0,0,0,0,8,13,10,0,50,0,73,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,0,6,5,0,28,0,39,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,3,0,3,18,14,0,8,0,40,0,0,0,5,20,25,116,48,24,226,21,435
80101101701,0,15,8,85,0,108,0,0,0,12,0,12,14,0,0,0,0,14,0,0,0,0,0,0,9,4,0,3,0,16,17,11,11,89,0,128,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,4,5,0,34,0,43,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,6,0,11,16,4,4,6,0,30,0,0,0,0,13,13,100,30,14,175,15,334
80101101702,0,42,20,150,3,215,0,0,0,15,0,15,6,5,0,0,0,11,3,3,0,0,0,6,8,0,0,0,0,8,16,24,14,112,3,169,3,0,0,0,0,3,3,0,0,0,0,3,0,4,4,12,0,20,0,0,0,8,0,8,0,0,4,0,0,4,8,0,0,0,0,8,8,6,5,53,0,72,0,5,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,8,5,40,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,3,0,3,63,9,6,5,0,83,0,0,0,10,24,34,142,65,33,287,29,556
80101101703,0,40,12,172,0,224,0,0,0,9,0,9,17,0,0,4,0,21,4,0,0,3,0,7,3,0,0,4,0,7,34,36,12,141,3,226,3,0,3,0,0,6,0,0,0,0,0,0,6,7,0,19,4,36,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,8,10,3,72,0,93,15,3,0,6,0,24,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,6,5,0,0,3,0,8,7,0,0,0,0,7,0,0,0,0,0,0,12,3,4,33,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,5,0,5,45,4,9,4,0,62,3,0,0,0,24,27,170,63,29,321,29,612
80101101704,3,8,13,99,0,123,0,0,0,9,0,9,14,0,0,4,0,18,4,7,0,0,0,11,3,0,0,4,0,7,12,12,7,77,0,108,4,0,0,0,0,4,4,0,0,0,0,4,4,3,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,10,4,7,34,0,55,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,32,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,3,0,0,42,0,0,0,0,3,3,102,27,20,188,4,341
80101101705,3,10,19,99,0,131,0,0,0,5,0,5,7,0,3,0,0,10,3,0,0,0,0,3,3,0,0,6,0,9,26,15,14,90,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,3,0,0,3,0,6,15,0,0,0,0,15,4,0,0,37,0,41,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,34,4,6,6,0,50,0,0,0,4,7,11,103,25,25,203,9,365
80101101706,5,33,20,194,0,252,0,0,0,10,0,10,12,0,0,3,0,15,3,5,0,4,0,12,6,7,0,7,0,20,29,17,7,160,0,213,4,0,0,0,0,4,4,0,0,3,0,7,3,0,0,10,0,13,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,0,0,3,11,6,8,76,0,101,16,3,0,6,0,25,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,5,0,0,5,0,0,0,0,0,0,11,4,3,56,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,34,15,5,11,0,65,0,0,0,0,31,31,126,52,30,372,31,611
80101101707,3,19,12,131,0,165,0,0,0,16,0,16,14,0,0,0,0,14,0,0,0,0,0,0,0,3,4,0,0,7,27,10,7,93,0,137,11,0,3,0,0,14,0,0,0,0,0,0,3,0,3,13,0,19,0,0,3,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,35,0,35,4,0,0,4,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,5,44,0,53,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,3,0,6,59,0,5,16,0,80,0,0,0,3,5,8,139,31,28,234,14,446
80101101708,3,3,3,56,0,65,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,14,3,6,43,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,17,0,0,0,0,21,21,34,13,10,100,21,178
80101101709,3,18,12,93,0,126,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,9,19,12,13,92,0,136,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,3,0,9,16,0,0,0,0,16,9,3,5,42,0,59,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,3,0,7,3,0,0,0,0,3,0,0,0,0,0,0,20,9,4,4,0,37,0,0,0,0,10,10,91,28,20,186,9,334
80101101802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
