SA1_CODE_2021,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
80107108207,77,155,3,11,4,14,0,4,37,134,42,163,0,12,3,17,17,64,31,96,67,258,0,0,0,0,3,9,18,42,23,54,3,11,9,11,14,25,18,50,39,102,3,8,193,523
80107108208,30,53,0,0,5,25,0,3,16,46,18,74,0,0,0,4,7,27,9,32,31,102,0,3,0,0,0,0,4,8,7,11,0,4,0,3,0,0,4,9,7,23,0,0,63,182
80107108209,26,61,0,9,0,12,0,0,12,59,19,89,3,11,0,5,5,20,9,39,30,126,0,0,0,5,0,0,6,9,3,8,0,0,0,5,9,21,6,27,16,40,0,3,74,226
80107108210,59,125,0,0,11,33,3,12,32,123,42,174,7,12,0,8,13,32,16,52,58,229,0,0,0,8,0,0,9,20,8,25,0,7,0,0,9,8,4,14,22,42,0,7,144,400
80107108211,42,79,0,4,0,6,0,5,30,110,34,134,0,7,5,8,10,32,12,44,49,178,0,0,0,0,0,3,7,14,5,11,0,7,5,9,5,11,12,28,15,40,0,0,103,296
80107108212,48,88,0,5,3,20,4,11,20,77,30,110,0,13,9,25,12,32,18,70,49,183,0,0,0,4,0,0,13,22,12,31,0,3,0,4,3,16,10,22,21,56,0,0,117,324
80107108213,53,106,0,0,10,43,0,0,55,209,64,257,3,8,11,26,9,38,17,70,83,329,0,3,3,6,0,3,9,23,13,32,4,8,4,3,10,17,13,32,25,68,6,3,165,502
80107108214,25,56,0,3,0,4,0,0,14,55,15,63,0,8,3,8,6,30,13,43,27,108,0,5,0,10,0,0,0,6,5,16,0,0,0,3,5,15,9,18,13,34,0,0,67,196
80107108215,33,75,0,7,3,8,0,0,23,84,27,98,0,8,4,4,5,7,6,20,35,121,0,0,0,7,0,0,21,50,22,54,0,0,5,6,11,20,17,24,37,79,8,16,113,289
80107108216,44,89,0,0,4,14,0,0,27,93,27,107,0,0,0,13,7,15,6,23,32,131,0,0,0,0,0,0,17,35,14,41,0,0,0,0,12,24,12,24,29,69,0,0,107,285
80107108217,48,97,0,0,0,3,3,17,30,107,33,133,0,11,5,13,13,38,26,70,56,196,0,0,4,6,0,0,3,12,5,23,0,4,0,0,8,14,12,23,20,42,0,5,122,337
80107108218,49,98,0,3,5,26,0,3,26,101,35,142,0,14,4,11,12,32,19,59,50,196,0,0,0,0,0,0,7,15,7,15,0,0,0,0,4,4,4,4,6,18,0,0,111,318
80107108219,59,120,0,6,8,24,0,5,30,110,38,144,0,20,0,9,10,27,14,52,51,195,3,6,4,15,0,0,11,20,18,38,0,3,0,0,5,20,11,24,24,63,7,16,142,400
80107108220,59,115,0,3,3,16,0,10,22,87,30,120,0,0,0,5,5,19,8,18,40,143,0,9,0,8,0,0,6,14,12,24,0,0,0,6,4,20,8,22,20,49,0,0,115,310
80107108221,32,61,0,0,6,33,0,4,28,122,36,162,0,3,3,20,7,24,16,48,51,204,0,0,3,7,0,0,7,11,5,20,0,0,0,0,4,8,4,8,14,29,3,3,95,303
80107108222,52,106,0,0,9,26,0,0,13,55,22,79,4,35,3,12,9,32,18,79,40,157,0,0,5,17,0,4,10,13,10,38,4,11,3,3,9,12,14,27,24,57,0,0,119,326
80107108223,24,53,0,0,7,25,0,0,17,67,23,93,0,9,6,3,8,20,10,39,34,120,0,0,3,5,0,0,8,25,12,28,0,0,0,0,7,16,8,12,19,44,0,6,79,226
80107108224,45,88,0,0,9,31,4,10,27,119,38,153,3,7,3,14,9,32,16,56,53,208,0,0,3,5,0,0,11,22,11,26,0,4,0,3,17,27,15,35,27,61,0,0,122,363
80107108225,29,69,0,0,0,3,0,3,20,89,25,98,0,3,4,8,4,13,10,26,30,127,0,0,0,4,0,5,7,12,6,19,0,0,0,3,9,18,11,21,18,40,0,3,81,235
80107108226,40,77,0,0,3,17,0,0,46,181,49,200,0,4,0,15,12,31,13,49,66,244,0,0,0,0,0,0,11,25,11,25,0,6,6,3,3,6,6,12,15,40,6,6,122,363
80107108227,42,94,0,7,4,13,0,0,39,163,44,184,7,17,0,0,4,16,5,30,54,213,0,3,0,6,0,0,3,12,8,25,0,0,0,6,12,27,15,34,23,59,0,0,126,371
80107108228,29,57,0,7,0,9,0,0,16,52,13,63,0,0,0,4,4,6,0,13,21,78,0,0,0,0,0,5,3,5,4,10,0,3,3,12,3,10,11,19,12,33,5,10,63,169
80107108229,65,124,3,17,12,36,6,22,33,128,45,194,3,13,6,34,14,41,22,90,73,282,0,0,0,0,0,0,9,15,9,15,0,0,0,5,11,17,11,18,15,34,0,3,147,445
80107108230,46,87,0,0,6,27,0,3,19,80,25,107,0,0,6,15,3,11,12,28,35,139,0,0,3,8,0,0,6,14,14,26,0,0,0,4,6,13,8,12,15,39,0,5,97,265
80107108231,37,76,0,5,4,15,0,3,12,57,17,84,0,14,5,10,4,22,15,41,29,125,0,0,4,9,0,5,6,15,8,32,4,9,0,5,3,15,8,24,15,50,0,0,88,255
80107108232,40,80,0,0,4,11,0,5,23,81,27,92,0,3,15,58,15,42,30,101,56,197,0,0,0,0,0,0,0,9,0,9,0,0,0,5,4,10,5,10,6,20,0,0,103,297
80107108233,17,37,0,0,4,19,0,0,15,69,20,88,3,16,0,4,8,26,11,46,33,134,0,4,5,5,4,15,8,15,12,40,0,0,0,0,9,20,9,20,22,65,0,3,78,237
80107108234,35,64,0,7,9,35,0,7,21,89,31,135,0,4,0,9,3,11,5,22,40,158,0,0,5,5,0,0,9,20,12,27,0,0,0,3,7,12,12,13,19,41,0,0,89,268
80107108235,53,113,3,18,5,37,5,19,33,129,46,196,0,15,7,19,12,32,21,74,66,268,0,0,5,12,3,11,12,37,15,60,0,7,4,5,11,21,15,29,32,92,9,10,161,485
80107108236,56,115,0,10,12,55,4,11,38,165,58,243,0,8,4,15,7,28,17,48,73,294,0,6,4,12,0,0,10,28,17,46,0,0,0,4,16,35,18,36,34,88,0,3,164,494
80107108237,55,114,0,0,11,41,0,7,20,75,34,125,3,8,9,35,17,55,27,97,60,222,0,0,0,3,0,0,0,3,5,5,0,3,0,0,7,9,10,14,10,19,0,0,122,356
80107108238,58,111,3,13,9,30,0,3,21,75,29,128,0,0,7,29,19,52,28,87,55,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,0,0,114,331
80107108239,27,54,0,6,5,15,0,12,24,98,30,123,3,7,4,16,6,17,7,42,43,169,0,0,5,3,0,0,3,17,7,24,0,0,0,0,7,10,7,10,18,32,5,5,82,261
80107108240,28,56,0,3,3,31,0,4,10,51,20,90,0,12,6,16,10,36,16,67,39,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,215
80107108241,55,108,0,4,0,9,0,5,34,118,37,139,7,14,6,25,11,34,17,75,54,209,0,4,3,6,0,0,6,9,6,15,0,3,0,9,11,28,17,40,25,53,0,4,133,370
80107108301,51,95,0,11,4,22,0,9,54,217,67,262,6,12,6,25,18,61,29,98,95,367,0,4,0,5,0,0,3,11,5,28,0,3,0,0,6,9,4,14,13,38,0,0,156,500
80107108302,40,82,0,0,7,38,7,16,32,118,38,172,10,26,8,24,16,44,25,88,68,262,0,0,0,3,0,3,4,14,6,22,0,0,3,0,3,7,8,14,15,34,0,0,124,381
80107108303,58,123,4,13,9,46,0,11,27,104,40,165,3,15,10,26,13,35,17,71,65,232,0,5,0,9,0,0,6,27,9,39,0,0,0,3,9,12,7,13,19,49,0,0,143,410
80107108401,25,45,0,0,0,0,0,0,12,42,12,42,3,9,5,14,6,25,14,38,21,83,0,0,0,6,0,0,0,0,0,6,0,3,0,0,7,17,7,20,9,20,0,0,53,150
80107108402,31,63,3,13,5,19,0,0,23,96,31,126,6,11,3,3,0,4,7,21,35,144,0,0,3,7,0,0,0,5,0,13,0,0,0,0,0,3,0,3,3,16,0,0,73,224
80107108403,29,67,0,0,3,24,0,0,27,113,32,133,0,4,3,15,7,30,13,47,45,177,0,4,0,3,0,0,6,15,8,26,0,9,0,0,0,0,0,11,13,31,3,11,95,286
80107108404,36,80,0,0,9,48,0,0,31,128,39,170,0,0,11,23,4,7,6,32,52,203,0,0,0,6,0,0,3,13,8,20,0,4,0,8,4,15,12,27,15,47,3,0,107,329
80107108405,52,110,0,0,0,5,0,4,17,63,19,73,4,15,0,8,15,54,20,70,39,145,0,0,0,0,0,0,4,3,4,11,0,0,3,9,11,19,9,23,17,33,4,5,113,295
80107108406,29,61,0,0,4,22,0,6,21,84,30,113,0,5,3,12,10,23,9,39,37,148,0,0,0,9,0,0,4,15,9,23,0,0,0,0,3,16,3,16,11,38,0,0,83,247
80107108407,38,77,0,4,0,12,0,8,23,90,28,117,6,11,0,3,9,38,12,49,39,164,0,0,0,0,0,0,0,3,0,11,0,0,4,3,6,3,3,8,11,25,0,5,91,268
80107108408,50,91,0,0,4,28,3,14,34,143,43,178,5,17,0,5,12,32,15,52,63,229,0,0,0,4,0,8,3,10,10,25,0,5,0,0,4,8,5,14,8,39,0,0,115,363
80107108409,32,63,0,0,0,3,0,0,17,68,15,70,4,20,6,22,7,26,19,71,33,145,0,0,0,0,0,3,5,3,0,7,0,0,0,0,7,12,5,15,8,20,0,0,80,229
80107108410,15,39,0,4,3,13,0,8,14,66,25,93,4,11,9,30,12,31,18,65,42,155,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,11,21,7,24,0,0,67,218
80107108411,33,63,0,0,6,33,0,8,28,106,36,139,3,6,4,14,25,69,24,90,64,228,0,0,0,0,0,0,4,16,7,21,0,0,0,5,11,21,12,23,23,46,0,4,119,342
80107108412,46,91,0,4,0,0,0,7,25,90,27,111,0,0,0,7,8,21,6,26,36,131,0,0,0,0,0,0,8,24,8,24,0,0,4,10,11,25,16,36,29,62,0,9,109,293
80107108413,22,51,0,0,5,12,0,0,14,56,21,70,0,0,0,6,8,28,8,36,31,106,0,0,0,0,0,0,0,4,0,4,0,0,0,9,5,14,8,19,8,23,0,0,63,179
80107108414,30,59,0,0,3,7,0,5,18,63,20,81,0,7,0,7,0,0,5,8,26,93,0,0,4,9,0,0,11,26,13,35,0,4,4,6,7,15,11,20,25,52,0,0,81,203
80107108415,29,56,5,15,0,4,0,7,32,131,33,154,0,9,0,0,14,38,12,46,50,202,0,4,6,17,0,0,4,10,8,32,3,4,0,0,8,26,17,30,27,62,3,9,103,328
80107108417,75,151,0,8,4,18,0,0,17,65,22,85,5,19,0,3,7,15,16,38,34,123,0,0,0,3,0,0,0,8,3,9,0,4,3,5,7,12,11,19,14,34,3,4,123,312
80107108418,19,43,0,6,0,10,0,3,23,93,27,111,3,7,0,0,8,29,11,39,41,149,0,10,0,0,0,0,7,5,3,9,0,0,5,3,4,6,8,12,10,20,0,0,69,215
80107108419,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
80107108420,6,5,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,3,8,3,8,0,0,0,6,3,6,3,11,5,12,0,0,15,33
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,31,66,0,0,7,27,3,8,23,80,30,115,5,18,3,6,7,29,15,45,43,162,0,10,0,4,0,0,4,20,9,33,0,0,0,0,3,5,3,9,14,41,0,5,90,273
80107108602,22,45,0,0,6,31,0,0,13,64,22,93,0,3,0,11,11,35,13,43,38,139,0,0,0,0,0,0,3,11,3,11,0,4,0,3,3,12,3,14,12,28,0,5,71,214
80107108603,43,90,6,9,8,35,0,11,30,120,45,177,0,6,3,22,5,20,16,42,56,219,0,7,0,4,7,16,11,21,17,45,0,0,0,4,6,5,5,16,18,58,5,12,123,377
80107108604,27,67,0,0,6,21,0,4,16,63,25,88,0,0,0,10,9,29,11,39,31,125,0,0,4,11,0,0,0,10,7,16,0,4,0,4,0,5,5,10,13,30,0,0,79,223
80107108605,58,123,0,0,0,11,0,11,32,111,37,129,4,7,0,6,11,42,16,56,54,185,0,0,0,3,0,3,10,20,9,21,0,0,4,12,12,24,10,34,25,57,0,5,130,361
80107108701,43,90,0,0,7,30,3,9,36,129,41,171,6,20,9,22,9,28,20,68,62,234,0,3,3,7,0,0,15,36,18,48,0,0,0,3,11,25,11,36,34,83,0,5,137,411
80107108702,34,75,0,0,3,22,5,16,21,85,33,123,4,16,5,8,7,30,19,59,44,174,0,6,4,28,0,7,6,13,14,54,0,0,0,6,4,5,7,19,20,71,0,4,104,324
80107108703,54,104,0,13,0,9,0,0,37,153,42,170,5,17,3,14,24,55,28,91,72,261,0,0,9,20,5,10,15,40,21,67,0,0,3,12,16,29,22,41,42,114,5,6,172,483
80107108704,29,59,0,4,3,6,0,7,12,40,17,55,0,7,4,9,3,7,8,22,17,79,0,0,3,11,0,0,3,11,6,21,0,5,0,4,7,20,15,23,21,48,0,8,74,183
80107108705,40,72,0,9,6,31,0,4,29,118,39,165,0,0,7,25,11,39,21,63,58,228,0,0,0,0,0,9,8,29,12,38,4,8,3,3,17,37,16,41,30,82,3,7,128,389
80107108706,57,110,0,7,14,53,0,7,37,141,53,210,8,25,5,26,17,68,35,113,87,319,0,4,4,4,0,5,8,22,15,40,0,0,0,6,6,12,3,17,19,55,3,9,167,495
80107108707,35,61,0,9,0,12,0,0,19,63,23,73,6,21,0,3,5,21,12,43,36,120,0,0,4,9,0,5,9,25,11,32,0,0,0,0,0,6,3,7,12,42,0,4,77,226
80107108801,47,89,3,17,9,60,0,14,26,106,47,195,4,16,8,22,11,46,25,88,66,282,0,0,0,0,0,3,8,18,8,21,4,13,0,4,9,28,11,39,23,62,0,0,137,432
80107108802,32,59,0,0,7,27,0,0,19,83,27,110,0,0,5,17,17,46,21,66,47,176,0,0,0,5,0,0,5,0,5,11,3,4,0,0,0,9,3,18,11,20,0,0,91,256
80107108803,37,80,0,0,8,20,4,25,28,95,30,135,3,10,3,11,19,48,20,74,59,214,0,0,4,7,0,0,0,3,6,12,3,4,0,6,0,6,6,18,10,29,0,0,108,325
80107108804,49,97,0,3,7,32,0,0,35,126,43,162,6,13,8,23,10,38,25,73,65,237,0,0,0,7,0,0,0,4,0,10,4,5,0,0,6,14,8,22,11,35,0,0,124,365
80107108805,24,48,0,9,0,8,4,5,34,109,39,138,0,0,0,3,3,14,8,15,41,152,0,5,0,5,0,0,8,29,10,39,0,0,4,9,7,18,11,33,29,71,0,9,95,276
80107108806,21,52,0,18,0,13,3,5,24,71,30,110,4,18,3,15,12,38,18,66,51,181,0,0,0,3,0,0,0,4,3,9,0,0,0,0,4,11,6,11,11,24,0,0,82,250
80107108807,40,75,0,0,11,40,4,5,33,135,47,181,0,0,11,22,15,50,25,70,69,252,0,0,0,4,0,11,4,24,10,43,0,3,5,6,4,11,8,18,21,55,0,4,130,389
80107108808,24,54,0,0,4,31,0,5,21,69,23,104,5,15,6,7,14,34,15,65,43,169,0,0,4,9,0,0,7,28,13,29,0,0,0,0,3,3,3,3,9,39,0,3,81,255
80107108809,56,118,3,11,5,23,0,0,34,144,40,171,7,33,4,15,17,64,29,107,71,278,0,0,0,3,0,6,8,33,11,40,3,16,3,5,13,35,17,57,31,97,0,4,166,492
80107108810,19,35,0,0,0,13,0,4,17,59,19,74,0,5,0,6,3,11,7,16,27,91,0,0,0,0,5,7,7,20,12,30,0,5,3,6,6,10,9,27,22,55,0,9,65,194
80107108901,3,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17
80107109001,20,41,0,0,3,12,0,0,20,71,24,87,0,0,5,8,0,3,0,12,27,92,0,0,0,7,0,0,8,38,14,47,3,3,0,3,4,8,4,18,22,66,6,3,63,205
80107109002,20,34,0,0,3,12,0,7,15,67,23,86,0,9,3,12,5,17,12,39,32,122,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,6,8,13,10,19,0,0,58,177
80107109003,68,139,0,0,12,53,0,9,35,123,44,184,5,20,5,15,15,49,27,91,70,276,0,0,0,4,0,0,0,3,5,10,0,5,0,0,3,15,7,22,10,23,0,4,153,439
80107109004,72,141,4,11,8,16,0,11,32,129,44,173,5,23,4,23,13,28,25,74,67,250,0,6,0,0,0,3,7,26,11,30,0,0,3,5,12,27,12,29,23,58,0,8,166,463
80107109005,41,85,0,8,6,32,0,9,34,126,43,171,0,9,0,3,8,22,8,27,53,202,0,5,5,8,0,0,8,20,9,30,0,0,3,6,8,13,12,22,18,48,4,3,119,339
80107109006,31,62,3,7,0,15,0,8,27,88,31,125,0,8,5,13,3,19,14,41,46,163,0,0,0,7,0,0,7,14,9,19,0,0,3,4,12,19,10,25,20,42,3,7,98,278
80107109007,46,86,0,0,4,8,0,0,36,125,32,131,0,0,6,10,0,12,3,22,38,154,0,0,0,0,0,0,9,18,9,18,0,4,4,4,12,28,18,39,25,54,0,0,109,295
80107109008,58,115,0,0,12,47,3,10,32,143,51,201,3,21,0,9,9,32,22,62,68,264,0,4,0,0,0,4,6,11,7,20,0,0,3,6,16,31,18,39,23,56,0,3,144,441
80107109009,37,75,0,7,0,8,4,17,23,87,31,111,4,13,5,9,8,19,11,40,43,155,0,0,0,5,0,0,3,10,5,14,0,0,5,7,10,23,11,28,15,41,0,0,100,268
80107109010,64,132,0,6,16,54,0,0,32,123,42,191,10,32,7,20,12,43,28,102,71,283,0,6,0,6,0,0,6,7,8,25,0,0,7,6,0,3,6,13,11,37,0,0,152,458
80107109011,65,130,0,3,5,33,3,14,32,139,47,194,7,32,7,15,6,33,23,78,71,268,0,0,4,15,0,0,9,20,9,38,0,0,0,3,9,19,6,16,22,52,0,3,152,449
80107109012,30,58,0,0,3,18,0,3,14,59,21,82,3,12,4,18,5,24,16,47,34,133,0,0,0,0,0,0,3,10,4,4,0,0,3,6,0,0,7,7,6,13,0,4,72,206
80107109013,47,96,0,8,4,17,0,0,24,88,30,111,7,22,3,13,9,31,22,73,51,180,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,11,6,8,6,8,0,0,102,286
80107109014,49,98,0,0,5,36,0,8,39,155,52,199,0,7,3,7,14,26,10,39,62,241,0,0,0,5,0,9,3,12,5,22,0,0,5,8,14,21,19,33,24,58,0,5,139,400
80107109015,32,64,0,4,3,23,0,11,31,119,39,159,0,0,4,23,3,9,10,28,47,189,3,12,0,0,0,4,5,14,10,28,0,0,3,8,6,12,8,17,17,48,0,0,97,302
80107109016,56,104,0,5,7,19,7,24,39,158,49,204,0,7,4,6,11,33,17,45,62,252,0,4,0,0,0,0,9,15,6,21,0,8,0,0,11,19,8,28,21,46,3,6,137,404
80107109017,16,25,0,4,0,9,0,3,7,38,15,59,0,0,0,4,5,15,7,16,24,73,0,0,0,0,0,3,8,19,10,21,0,3,0,0,6,16,11,23,16,42,0,3,54,149
80107109018,50,107,0,6,4,21,0,4,33,132,36,169,0,0,0,7,8,14,4,23,47,184,0,0,0,0,0,0,3,5,3,5,0,3,0,0,3,3,0,5,8,13,0,0,102,304
80107109019,51,99,0,4,7,29,0,0,44,183,53,221,4,23,0,9,9,21,10,45,67,267,0,4,0,3,0,0,12,24,12,37,0,7,0,0,11,21,13,31,24,70,0,0,138,429
80107109020,29,62,0,3,4,22,0,9,18,65,25,108,0,0,3,11,5,15,8,25,39,126,0,0,0,0,0,3,12,26,11,39,0,0,7,11,9,22,13,30,27,73,0,0,93,262
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
80107113202,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80108109101,40,80,0,3,3,10,0,0,22,92,23,106,0,4,4,11,7,32,19,45,39,150,0,0,0,0,0,6,0,4,6,3,0,0,0,0,5,12,5,16,11,21,0,0,90,257
80108109102,41,87,0,4,9,33,0,0,25,108,37,143,5,19,5,21,7,17,19,60,50,204,0,3,0,0,0,0,0,7,3,10,0,0,0,4,9,7,4,17,10,26,0,5,104,319
80108109103,50,98,0,3,3,19,0,8,17,76,25,103,3,8,3,14,4,25,14,49,40,148,0,0,0,0,0,0,6,13,5,15,0,0,0,5,6,21,12,19,19,39,4,11,112,290
80108109104,34,62,0,0,0,4,0,0,17,72,19,74,0,5,4,25,6,14,11,39,33,109,0,0,0,3,0,0,7,11,8,14,0,0,0,0,3,10,3,10,8,21,0,0,73,202
80108109105,38,77,0,14,11,59,0,0,26,96,41,169,6,11,10,32,4,18,19,59,58,231,0,0,0,3,0,0,4,3,3,8,3,7,0,3,4,5,7,19,9,25,0,0,109,338
80108109106,62,115,0,5,8,43,0,0,27,104,35,153,0,8,11,38,13,39,23,82,60,235,0,0,0,0,0,0,4,13,4,13,0,5,4,5,7,21,10,26,20,37,0,0,137,387
80108109107,40,82,0,0,7,23,0,0,21,81,28,99,3,8,7,21,11,38,22,73,49,172,0,0,3,6,0,6,6,10,8,22,0,0,3,12,3,8,10,19,17,43,0,0,105,303
80108109108,48,100,0,3,10,46,0,0,42,155,46,207,8,24,9,33,9,28,23,77,74,289,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,21,7,24,11,28,0,0,133,414
80108109201,44,89,0,3,5,21,0,4,34,123,40,159,3,9,6,24,11,38,24,69,62,230,0,0,0,15,0,7,13,30,20,43,0,0,6,7,11,13,14,24,28,67,9,9,141,390
80108109202,49,96,0,0,4,21,0,3,30,112,37,132,8,22,3,17,10,30,21,66,59,205,0,0,0,10,0,0,15,26,18,37,0,0,3,9,9,9,7,20,25,57,0,4,131,362
80108109203,49,100,0,9,4,22,0,0,32,137,37,165,0,0,11,33,8,26,17,62,59,227,0,0,0,5,0,3,8,17,5,21,0,3,0,0,5,17,9,16,14,43,0,4,123,369
80108109204,35,68,0,10,0,5,0,9,28,114,32,136,0,9,0,5,8,23,9,41,43,178,0,0,0,4,0,0,7,8,4,14,0,0,0,0,6,14,6,14,16,30,0,0,96,278
80108109205,34,64,3,12,4,22,0,0,23,104,33,134,3,13,5,11,9,22,12,55,50,192,0,0,6,9,0,0,3,12,7,19,0,0,0,0,4,13,4,13,12,31,0,3,98,288
80108109206,35,78,0,0,3,24,0,5,21,94,33,118,4,16,7,21,7,24,15,61,48,183,0,0,0,3,0,0,8,9,9,12,0,4,0,0,3,13,6,20,10,27,0,3,96,295
80108109207,41,83,0,3,7,31,0,5,29,106,38,140,6,13,3,11,11,29,18,50,49,192,0,0,0,0,0,0,3,5,6,11,0,0,0,0,5,9,4,4,8,21,0,0,103,296
80108109208,58,116,0,4,11,41,0,4,48,190,60,247,6,8,12,28,11,36,18,73,80,316,0,11,0,5,0,0,3,7,4,16,0,0,0,3,5,3,0,8,7,23,0,8,153,466
80108109209,0,11,0,4,0,0,0,0,5,13,3,19,0,12,3,17,0,11,11,35,12,58,0,0,0,0,0,0,0,0,4,7,0,0,0,0,8,19,6,22,13,28,0,0,30,97
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,55,114,0,9,3,16,0,0,31,122,34,141,0,8,0,0,5,17,6,22,44,165,0,0,0,0,0,0,8,10,6,13,0,0,0,5,6,16,10,27,16,44,0,4,118,317
80108109302,26,44,0,0,6,15,0,0,21,80,28,101,0,0,3,17,3,11,9,22,34,122,0,0,0,0,0,0,0,7,0,7,0,3,5,8,11,23,12,31,11,38,0,0,71,202
80108109303,43,77,0,4,7,33,0,0,43,156,51,196,3,5,10,36,11,21,20,60,70,254,0,4,3,9,0,0,4,8,7,25,0,0,0,4,7,21,15,22,20,46,5,3,128,381
80108109304,79,153,0,6,16,76,0,13,62,245,81,345,0,6,16,45,15,50,29,95,108,442,0,4,0,0,0,4,4,12,9,16,0,0,3,3,0,11,6,12,16,35,6,5,206,639
80108109305,54,107,0,0,13,63,0,4,55,217,67,284,3,13,4,14,8,18,16,44,84,336,0,10,0,5,6,8,3,16,12,31,0,5,3,15,16,24,19,46,32,77,3,3,171,522
80108109306,68,132,0,3,7,42,0,4,54,206,66,256,4,4,4,23,7,30,18,58,81,314,0,0,0,4,3,9,13,39,19,43,0,5,0,4,5,16,9,23,28,68,0,0,175,520
80108109401,43,94,0,3,7,28,0,0,31,127,42,161,0,10,8,32,11,32,19,66,60,229,0,0,0,5,0,0,10,29,14,37,3,6,5,3,5,10,10,25,23,58,0,0,129,381
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,37,70,0,0,6,8,0,0,14,52,19,65,5,8,6,15,3,16,13,37,28,99,0,0,0,0,0,0,4,8,4,8,0,4,3,6,5,14,9,22,14,35,0,0,75,204
80108109404,83,167,0,0,8,27,0,4,43,165,56,195,4,18,4,9,10,29,18,55,72,254,0,0,3,12,0,0,10,24,14,38,0,0,4,9,12,19,18,31,32,68,0,5,185,492
80108109405,62,125,0,3,11,64,0,4,51,205,65,276,0,4,8,27,10,40,21,71,89,347,0,0,0,3,0,0,8,23,8,24,0,0,0,4,12,21,12,22,19,48,0,4,172,523
80108109406,52,107,4,14,4,10,0,3,34,125,43,159,0,3,8,21,6,16,15,39,51,196,0,4,4,7,0,0,13,24,14,38,0,0,0,4,12,17,9,20,23,65,0,3,130,364
80108109407,51,93,0,0,5,16,0,0,31,105,32,123,3,6,3,17,4,22,12,46,45,167,0,0,0,0,0,0,3,6,3,6,0,0,5,5,4,12,6,23,11,24,3,3,105,293
