SA1_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
80101102604,0,4,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,78,4,80,0,80,..,3,0,3,3,3,405,80,4,86,4,490
80101102605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,14,0,14,..,6,0,6,0,6,..,62,0,62,0,62,..,0,0,0,9,7,197,62,0,60,9,270
80101102606,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,10,..,13,0,13,0,13,..,121,18,135,0,137,..,0,0,0,12,15,474,117,18,132,11,626
80101102607,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,7,0,7,0,7,..,87,0,93,0,93,..,0,0,0,10,11,347,88,0,88,10,448
80101111101,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,8,0,0,0,3,12
80101114201,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80101114301,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,3,21,0,21,..,109,12,114,0,119,..,0,0,0,7,3,58,104,12,114,9,177
80101114302,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,35,4,35,0,35,..,250,14,262,0,264,..,0,0,0,24,27,243,253,14,268,23,540
80101114401,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,6,6,13,3,0,3,6,25
80103103102,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,376,376,0,0,0,0,376,376
80103103103,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,15,0,0,0,0,14
80103103201,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,24,0,0,0,3,25
80103111301,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,3,20,0,20,..,69,11,79,0,81,..,5,0,5,84,89,208,71,11,87,81,375
80103111302,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,15,0,12,..,30,0,36,0,35,..,0,0,0,34,34,194,30,0,36,38,270
80103111303,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,18,16,0,0,0,18,39
80103111304,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,16,4,0,4,0,26
80103111305,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,24,7,0,7,0,30
80103111306,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
80103111307,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,22,3,26,0,26,..,0,0,0,176,179,148,27,3,26,176,351
80103111308,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80103111309,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
80103111401,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,33,0,33,0,33,..,0,0,0,31,31,70,33,0,33,31,125
80103111501,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80103111502,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,3,0,3,0,4,..,0,0,0,12,12,118,3,0,3,12,137
80103111503,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80103111504,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,7,7,26,3,0,3,7,34
80103111505,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
80103111506,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,9,0,9,..,16,0,13,0,13,..,0,0,0,29,29,71,16,0,13,29,117
80103111507,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104103401,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,63,10,77,0,77,..,0,0,4,12,11,314,66,14,81,12,404
80104103402,0,5,0,5,..,0,6,4,0,4,..,0,0,0,0,0,..,11,0,10,0,10,..,10,0,8,0,8,..,53,9,65,0,64,..,0,0,0,5,5,150,52,9,63,4,213
80104103403,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,13,0,13,..,106,11,117,0,117,..,3,0,3,3,8,334,109,11,120,3,460
80104103404,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,21,0,21,..,92,14,104,0,104,..,0,0,0,14,14,305,92,14,104,14,428
80104103405,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,15,0,15,..,110,11,117,0,117,..,0,0,0,29,33,342,113,11,123,29,493
80104103406,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,10,0,10,..,10,0,9,0,9,..,87,6,98,0,98,..,0,0,0,0,0,290,87,6,98,4,389
80104103407,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,50,0,47,0,49,..,0,0,0,8,8,220,50,0,47,11,280
80104103408,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,43,0,43,0,45,..,276,22,300,5,302,..,3,0,3,58,64,593,277,22,297,64,961
80104103409,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,53,14,60,0,60,..,0,0,0,8,7,218,50,14,68,8,294
80104103410,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,82,6,92,0,92,..,5,0,5,9,10,404,84,6,93,9,510
80104103411,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,4,28,0,28,..,142,6,148,5,150,..,0,5,8,0,9,434,146,17,156,5,590
80104103412,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,20,5,21,0,21,..,83,4,87,0,87,..,6,0,6,6,9,406,88,4,93,6,501
80104103413,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,78,9,82,0,80,..,0,0,0,6,6,307,78,9,82,7,399
80104103414,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,5,0,5,..,0,0,0,0,0,..,47,3,52,0,52,..,0,0,0,0,0,155,47,3,52,0,208
80104103501,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,30,0,28,4,32,..,180,20,202,9,203,..,0,0,3,24,23,159,184,25,204,23,393
80104103505,0,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,18,3,15,0,15,..,89,20,114,4,109,..,0,0,0,15,15,197,89,20,114,11,322
80104103506,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,4,11,0,11,..,35,3,35,0,35,..,141,24,168,0,166,..,0,0,0,8,8,260,141,24,168,8,432
80104103507,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,13,0,13,..,174,8,183,0,181,..,6,0,10,17,24,219,180,10,191,18,429
80104103508,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,7,..,22,4,24,0,23,..,137,20,148,0,153,..,0,0,0,15,19,187,135,20,147,24,357
80104103509,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,34,3,35,0,35,..,206,8,220,0,220,..,6,0,11,16,22,240,209,12,223,16,478
80104103510,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,9,0,9,..,35,4,31,0,37,..,228,27,254,0,256,..,3,0,3,19,28,246,231,27,259,19,534
80104103511,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,3,0,3,..,16,3,20,0,20,..,134,13,140,0,140,..,0,0,0,6,7,181,130,13,143,6,337
80104103512,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,35,4,37,0,41,..,260,19,276,0,280,..,5,6,12,10,18,301,268,18,284,13,598
80104103513,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,33,0,35,0,35,..,126,16,148,0,148,..,3,0,3,15,23,221,130,16,151,15,386
80104103514,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,32,0,32,0,32,..,109,6,112,0,112,..,0,0,0,21,21,223,109,6,112,21,357
80104103515,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,6,0,9,0,9,..,30,3,33,0,33,..,155,13,163,0,163,..,0,0,5,7,8,162,153,11,169,7,337
80104103516,0,10,0,10,..,5,4,7,0,7,..,0,0,0,0,0,..,11,6,16,0,16,..,44,4,47,0,47,..,285,40,324,0,324,..,0,0,0,9,11,222,283,38,323,9,555
80104103517,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,8,0,8,..,14,0,14,0,14,..,110,4,122,3,124,..,4,0,4,0,6,148,114,4,122,4,277
80104103518,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,10,0,10,..,22,9,31,4,34,..,166,24,190,5,198,..,4,0,4,15,18,259,173,24,191,25,475
80104103519,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,3,17,0,16,..,140,17,156,0,153,..,0,0,0,20,22,160,138,17,155,18,331
80104103520,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,4,0,4,..,26,0,25,0,25,..,148,17,160,0,162,..,0,0,0,12,12,184,148,17,160,11,363
80104103521,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104103522,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,20,0,20,0,20,..,160,7,168,0,168,..,3,0,3,11,13,203,162,7,168,11,376
80104103601,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,17,0,17,..,163,18,184,0,183,..,3,0,6,13,25,304,174,21,189,13,514
80104103604,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,31,0,31,..,146,14,158,0,158,..,0,0,0,12,11,346,146,8,159,14,519
80104103605,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,71,6,73,0,73,..,0,0,0,16,19,169,71,6,76,16,263
80104103606,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,22,4,27,..,117,12,130,4,134,..,0,0,6,5,16,236,119,14,136,10,380
80104103607,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,9,25,0,28,..,109,16,127,0,126,..,0,0,0,19,19,216,112,16,126,24,361
80104103608,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,28,5,28,0,28,..,178,20,195,0,198,..,9,0,9,20,25,368,186,20,203,24,597
80104103609,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,8,4,14,0,14,..,47,16,59,0,64,..,282,39,320,4,321,..,0,0,0,23,22,312,281,39,315,27,661
80104103610,0,10,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,98,6,102,3,108,..,0,0,0,6,6,192,99,6,109,9,305
80104103611,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,59,4,62,0,64,..,0,0,0,4,9,216,60,4,64,6,290
80104103612,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,45,4,49,0,49,..,0,0,0,8,11,139,43,4,50,8,198
80104103613,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,120,8,126,3,133,..,0,0,0,5,7,277,120,9,128,7,415
80104103614,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,9,0,9,..,70,13,84,0,86,..,0,0,0,8,8,231,70,13,84,10,319
80104103615,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,4,7,0,7,..,25,0,25,3,28,..,144,11,155,3,163,..,3,0,3,13,24,425,151,11,162,17,599
80104103616,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,23,4,27,..,173,8,186,4,184,..,0,0,0,15,15,366,173,8,186,20,563
80104103617,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,9,0,9,..,84,11,93,0,93,..,0,0,0,3,3,292,84,11,93,3,387
80104103618,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,4,..,17,4,24,0,22,..,0,0,0,10,6,62,17,3,25,7,97
80104103702,0,4,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,5,0,5,..,23,3,22,0,22,..,119,16,130,3,138,..,0,3,6,7,13,205,121,19,135,9,357
80104103703,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,3,..,7,0,11,0,12,..,34,0,36,0,36,..,165,24,189,4,192,..,4,0,4,19,28,273,168,24,186,22,490
80104103704,0,4,0,4,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,22,5,27,0,27,..,138,13,157,0,153,..,0,0,0,6,9,287,144,13,155,5,452
80104103705,0,3,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,4,34,0,36,..,0,0,0,5,9,129,25,4,37,8,168
80104103706,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,5,0,5,0,5,..,16,0,16,0,16,..,114,6,122,0,122,..,4,0,4,9,7,167,120,6,127,9,305
80104103707,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,19,0,17,0,17,..,91,10,100,0,100,..,0,0,0,3,3,200,87,10,99,3,310
80104103708,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,3,0,3,..,17,0,17,0,17,..,164,12,179,0,179,..,0,0,0,4,6,324,164,12,176,4,512
80104103709,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104103710,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,34,0,34,0,38,..,227,14,241,8,244,..,0,0,0,3,7,221,227,14,246,6,470
80104103711,0,3,0,3,..,4,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,40,4,40,0,40,..,291,32,325,3,324,..,4,0,4,16,19,320,291,32,326,19,663
80104103712,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,53,3,60,0,61,..,0,0,0,5,5,204,53,3,60,5,269
80104103713,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,11,6,16,0,12,..,96,14,107,0,111,..,5,3,3,9,12,202,95,15,111,9,326
80104103714,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,16,4,18,0,18,..,191,20,216,0,216,..,0,0,0,12,12,264,191,20,216,12,483
80104103804,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,24,3,26,0,26,..,117,4,125,0,125,..,4,0,4,5,7,336,118,4,127,5,462
80104103805,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,99,0,100,0,105,..,0,0,0,4,4,262,99,0,100,6,370
80104103806,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,58,5,64,0,64,..,0,0,0,0,0,236,58,5,64,0,296
80104103807,0,7,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,0,23,0,23,..,90,0,89,5,90,..,0,0,0,10,10,218,90,0,89,13,327
80104103808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,105,19,119,0,124,..,0,0,0,34,35,243,109,19,123,32,395
80104103809,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,7,0,7,0,7,..,81,3,84,0,84,..,0,0,0,16,15,233,81,5,90,16,331
80104103810,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,9,..,10,0,10,0,11,..,99,9,109,4,110,..,0,0,0,6,6,223,99,9,109,4,334
80104103811,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,15,..,80,7,84,4,82,..,0,0,0,4,3,187,80,8,82,6,273
80104103812,0,3,0,3,..,4,0,5,0,5,..,0,0,0,0,0,..,6,0,5,0,5,..,10,3,18,0,18,..,163,28,190,0,195,..,0,0,0,18,20,311,167,28,194,19,522
80104103813,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,10,0,10,..,16,0,15,0,16,..,140,26,162,3,166,..,0,0,0,7,4,209,141,26,165,10,377
80104103814,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,7,..,97,9,111,0,106,..,0,0,0,17,19,207,101,9,107,20,336
80104103815,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,20,..,106,17,123,0,122,..,0,0,0,17,16,276,108,17,123,13,412
80104103907,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,19,0,17,0,21,..,85,23,110,0,109,..,0,0,0,11,11,126,85,23,110,12,248
80104103908,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,17,0,17,0,24,..,156,16,171,3,175,..,0,0,0,16,14,62,160,12,176,13,252
80104103910,0,4,0,4,..,4,3,3,0,3,..,0,0,0,0,0,..,9,4,15,0,15,..,24,7,27,0,27,..,309,42,344,0,344,..,4,0,7,39,44,266,309,40,347,36,655
80104103911,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,76,7,79,5,82,..,0,0,0,0,0,101,76,7,79,5,181
80104103912,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,15,0,14,0,14,..,14,0,17,0,19,..,118,15,134,0,138,..,5,0,5,3,3,213,121,15,141,3,359
80104103913,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,10,0,10,..,81,11,94,4,98,..,4,0,4,10,8,78,83,11,99,12,185
80104103914,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,20,17,36,0,36,..,27,0,25,0,25,..,206,41,243,3,245,..,0,0,0,10,17,218,206,41,243,16,470
80104103915,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,17,4,26,0,26,..,22,0,24,0,24,..,176,34,211,0,211,..,0,0,4,0,3,111,177,37,212,0,327
80104103916,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,9,0,6,..,31,4,30,0,30,..,283,44,324,4,328,..,4,0,4,32,35,121,284,44,329,33,480
80104103917,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,3,0,3,..,97,10,109,0,113,..,0,0,0,6,11,84,98,10,111,12,206
80104103918,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,11,0,11,0,11,..,86,12,102,0,105,..,0,0,0,4,8,80,90,16,105,9,191
80104103919,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,26,4,29,0,29,..,133,13,140,0,142,..,3,0,3,0,10,105,133,12,144,5,259
80104103920,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,9,6,17,0,21,..,84,15,99,0,100,..,0,0,0,3,4,90,83,15,98,4,197
80104103921,0,0,0,0,..,9,0,10,0,10,..,4,0,4,0,4,..,7,4,11,0,11,..,9,5,13,0,13,..,200,22,220,0,225,..,3,0,3,13,13,153,205,22,226,13,391
80104103922,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,25,9,28,0,28,..,24,0,24,0,25,..,186,45,233,0,235,..,0,0,0,13,15,217,191,45,235,10,462
80104103923,0,6,0,6,..,7,0,5,0,5,..,0,0,0,0,0,..,8,4,12,0,12,..,25,10,34,0,34,..,226,31,255,0,259,..,0,0,0,28,28,224,227,31,262,32,512
80104103924,0,0,8,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,6,32,0,32,..,121,15,136,8,143,..,0,0,0,18,20,248,124,15,136,25,410
80104103925,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,0,0,0,..,41,3,47,0,46,..,169,16,183,4,188,..,0,0,0,17,18,210,173,16,185,22,417
80104103926,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,6,0,6,0,6,..,72,8,78,4,82,..,0,0,0,8,8,78,72,8,78,10,168
80104103927,0,10,0,10,..,6,0,7,0,7,..,0,0,0,0,0,..,13,5,19,0,19,..,43,7,52,0,52,..,280,34,318,0,315,..,0,0,0,17,16,214,287,34,319,20,547
80104103928,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,7,0,7,..,12,6,15,0,15,..,129,13,139,0,139,..,0,0,0,3,6,127,128,13,143,3,272
80104103929,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,3,3,0,3,..,171,19,190,0,190,..,4,0,4,3,7,83,174,19,192,3,287
80104104001,0,8,0,8,..,4,0,3,0,3,..,0,0,0,0,0,..,15,4,19,0,19,..,35,4,34,0,34,..,304,65,367,0,367,..,8,5,11,28,42,249,315,65,377,28,659
80104104002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,10,..,4,0,7,0,7,..,95,11,106,0,106,..,0,0,0,4,4,227,95,11,106,4,334
80104104005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,6,11,0,11,..,6,0,4,0,10,..,115,29,148,5,148,..,0,0,0,8,8,238,114,29,148,12,392
80104104006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,12,0,12,..,9,0,9,0,9,..,103,24,125,0,124,..,0,0,0,12,12,175,103,24,125,14,313
80104104007,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,27,3,29,0,29,..,173,46,217,0,218,..,4,0,7,10,12,283,171,46,217,9,511
80104104008,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,6,0,6,..,24,4,28,0,28,..,156,31,181,0,185,..,0,0,0,12,12,344,156,31,181,17,534
80104104011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,6,0,6,0,6,..,18,0,16,0,16,..,89,9,93,0,97,..,0,0,3,4,4,196,89,12,98,3,300
80104104014,0,8,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,19,0,19,..,5,5,8,0,8,..,162,30,186,0,188,..,3,0,3,4,10,178,166,30,192,8,375
80104104015,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,13,0,13,..,7,3,10,0,10,..,136,36,172,0,172,..,4,0,0,7,13,219,141,40,176,7,404
80104104017,0,4,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,6,5,0,5,..,26,4,32,3,37,..,163,28,189,3,194,..,3,0,3,8,14,160,169,28,194,12,366
