SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
80101100306,8,0,8,3,0,4,4,0,7,0,4,10,4,0,6,11,13,26,7,3,8,0,0,5,4,0,4,0,3,3,0,0,0,9,15,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,0,0,4,0,0,0,0,0,0,4,0,4,6,0,6,6,0,8,3,5,8,4,3,9,5,8,14,6,6,8,3,7,9,18,29,52,4,3,4,6,6,17,7,3,11,5,4,14,5,8,14,34,26,59,0,12,12,3,4,13,5,4,8,0,3,3,9,4,13,23,31,51,0,0,0,3,4,8,3,5,11,4,3,3,5,3,7,16,22,39,0,0,0,0,5,5,0,5,9,0,4,4,4,0,4,11,14,27,0,3,3,0,4,4,0,4,4,0,0,3,0,6,5,10,15,24,0,4,4,0,0,0,6,0,6,0,0,0,0,0,5,0,3,12,0,0
80101100307,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,10,4,11,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,3,6,5,4,7,8,4,5,12,3,10,12,6,5,9,21,28,47,5,0,7,5,5,10,7,5,12,3,4,5,6,5,11,20,20,44,6,3,14,0,0,0,0,0,6,0,0,5,0,0,0,15,8,19,4,3,6,0,3,0,0,0,0,3,0,7,0,0,4,10,8,21,5,0,4,3,0,6,0,3,4,0,0,5,0,0,0,7,7,12,6,0,3,6,4,6,0,0,0,0,0,0,0,0,4,8,8,14,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,5,9,0,0
80101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,75,118,59,127,185,107,203,304,56,105,160,73,77,148,43,51,89,22,42,64,18,21,41,215,296,505,18,6,29,13,16,29,10,12,22,4,0,6,22,3,26,66,37,106,6,6,10,3,5,9,3,3,10,5,0,7,0,3,4,25,18,39,0,3,3,0,0,0,0,4,4,3,3,4,0,0,0,0,7,16,0,0,0,0,0,6,0,0,0,4,3,4,0,0,0,9,9,11,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
80101100309,3,0,3,3,0,4,3,0,5,4,0,4,0,0,0,8,4,16,0,0,3,4,0,4,0,0,0,5,3,8,0,0,0,9,5,17,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,4,12,0,0,3,0,3,3,4,0,4,0,0,0,0,0,3,8,15,16,0,6,4,3,5,9,6,5,10,6,14,11,8,10,9,17,36,51,3,5,6,10,5,10,9,5,12,8,5,3,3,5,9,26,21,47,4,3,13,4,9,15,3,8,11,4,4,8,3,0,3,23,25,45,4,0,7,3,0,3,0,3,3,3,4,5,0,0,3,7,15,23,0,0,4,3,0,3,6,4,3,0,4,4,3,7,3,8,11,16,0,0,0,0,0,8,0,5,3,3,0,3,0,0,0,10,10,16,0,5,4,4,5,6,0,0,0,0,0,0,0,0,0,8,9,10,0,0
80101100310,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,8,0,0,0,5,0,3,3,0,0,3,0,3,0,0,0,10,0,12,7,0,5,0,0,4,0,3,3,0,0,4,0,0,4,7,7,15,4,0,3,0,4,4,0,0,4,3,0,4,0,3,5,9,13,19,6,0,3,0,5,8,4,0,8,0,0,6,9,6,9,14,14,30,3,0,5,3,4,7,0,5,4,0,0,0,5,0,8,14,10,25,0,4,3,4,4,9,4,4,5,0,3,3,3,0,7,9,13,20,3,3,11,6,0,7,4,0,4,3,0,3,0,5,6,12,8,27,0,0,0,0,3,3,0,0,3,0,0,0,0,4,4,8,8,15,0,0,0,3,0,3,0,0,0,4,4,9,5,4,6,8,9,18,4,6,6,0,0,0,0,0,6,0,0,0,0,0,0,7,9,13,0,0
80101100311,0,6,6,0,0,0,0,0,0,3,3,5,0,0,0,5,6,6,0,0,0,3,0,3,0,0,0,0,0,5,6,0,3,8,4,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,4,9,8,0,3,8,4,0,6,3,0,0,0,8,6,5,0,10,18,16,34,5,10,13,8,7,12,0,5,5,9,0,7,5,9,10,22,29,53,0,6,6,6,4,11,4,3,9,5,0,3,0,4,4,12,21,32,0,9,9,5,0,5,0,0,0,0,0,0,0,0,5,6,8,13,0,0,0,0,0,0,0,0,4,4,0,4,0,6,6,8,8,9,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,9,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,5,10,0,4
80101100312,0,5,8,3,0,4,0,3,4,5,5,3,3,4,5,14,17,37,4,0,4,0,6,7,5,0,3,6,3,8,0,3,5,17,8,30,0,0,0,0,7,7,0,0,3,0,0,3,0,3,6,13,13,26,0,6,6,5,4,9,5,0,9,3,0,3,6,5,10,23,11,34,6,0,7,5,8,12,3,8,14,14,10,22,6,18,25,30,44,78,5,7,12,9,13,23,6,19,27,4,9,14,3,4,12,35,45,84,7,7,19,5,5,14,3,5,11,6,0,9,4,3,9,35,30,59,4,4,12,3,3,4,3,3,8,10,5,12,4,9,13,21,24,46,0,4,4,8,8,9,3,6,13,9,0,4,5,4,9,20,21,42,0,5,3,3,6,10,0,3,6,3,0,3,10,8,14,14,23,38,4,0,4,3,7,9,4,0,0,0,3,7,3,0,3,10,12,25,0,7
80101100314,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,13,10,0,10,0,6,5,25,10,33,9,4,11,0,0,0,3,0,3,0,0,0,0,0,0,11,4,18,0,0,0,3,0,6,0,0,0,0,0,0,0,0,5,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100315,3,0,3,4,0,4,0,0,0,0,3,7,3,0,3,10,3,13,0,0,0,0,5,3,0,0,0,0,0,0,3,0,3,6,3,12,3,0,0,0,0,3,3,5,6,0,0,0,0,5,5,6,12,17,3,0,4,3,0,0,0,5,5,3,5,3,4,4,7,13,10,22,0,3,9,0,3,9,3,0,5,4,0,4,7,4,5,13,17,31,5,0,8,0,4,6,5,4,6,0,7,11,3,4,4,21,13,37,5,0,5,6,0,5,0,0,0,5,5,3,0,3,3,7,11,21,4,0,4,0,0,5,0,0,0,0,5,3,5,0,0,9,4,18,0,7,10,0,0,6,3,4,7,0,0,0,0,7,3,6,16,22,3,0,3,0,0,0,0,0,0,3,3,3,7,8,12,11,10,24,4,5,11,0,0,3,3,0,0,0,3,3,5,4,4,13,8,24,0,0
80101100316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,3,6,3,0,5,0,0,0,0,6,3,0,0,0,3,0,6,4,8,16,0,0,3,4,0,0,0,5,3,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,0,4,0,0,0,3,0,3,0,0,0,10,5,18,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,3,7,8,0,0
80101100317,3,0,6,0,3,4,0,0,4,3,0,3,0,0,3,12,8,15,4,0,4,0,0,0,4,0,3,0,0,0,0,0,0,3,3,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,4,0,4,9,12,14,13,5,22,11,6,18,11,20,31,49,45,93,14,16,29,18,10,29,15,14,31,23,18,34,9,12,19,73,67,147,14,16,25,9,6,21,9,11,24,4,7,10,5,4,17,50,46,96,6,3,13,3,6,11,3,3,8,0,6,6,3,4,8,17,26,43,4,0,8,3,3,3,0,3,3,5,0,8,0,0,0,14,10,21,3,4,7,0,0,0,3,0,3,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0
80101100318,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,8,7,4,0,4,5,0,4,4,0,5,5,4,11,0,5,4,15,13,22,0,0,0,0,4,7,0,0,0,4,0,8,4,0,3,10,7,20,0,0,7,0,0,5,0,0,4,3,3,4,3,0,3,9,11,19,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,7,7,13,5,0,8,0,0,0,3,0,3,0,0,0,0,3,3,6,3,13,5,0,5,0,3,4,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,0,4,4,6,4,3,3,3,3,0,0,0,4,4,6,11,17,24,3,0,3,4,0,8,4,7,7,3,0,0,3,0,7,16,10,29,3,4,6,0,5,3,3,0,3,0,0,0,5,0,0,8,8,12,0,0
80101100319,0,0,0,3,0,5,0,3,3,0,0,5,3,0,3,5,3,17,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,4,4,7,0,4,5,0,0,3,0,0,5,3,0,0,0,4,5,8,4,13,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,5,11,0,3,0,0,5,5,4,5,4,0,6,3,0,0,0,3,14,21,0,7,4,4,4,7,0,9,10,5,4,11,6,0,6,13,14,29,5,0,5,0,0,3,6,3,7,0,5,4,0,5,4,13,8,23,3,0,3,0,0,5,0,0,3,0,0,0,4,3,3,7,8,18,0,0,0,3,4,10,0,7,9,0,0,0,0,3,4,6,9,16,0,3,3,0,0,0,0,0,5,3,4,6,0,0,0,9,10,13,3,3,6,0,0,0,3,0,3,0,0,6,0,0,0,7,5,12,0,0
80101100320,0,0,3,0,4,4,9,0,9,4,7,9,5,4,5,20,12,29,11,6,15,0,6,9,6,3,10,5,3,4,3,9,9,25,25,54,3,5,5,3,4,8,4,4,5,0,0,5,0,5,5,16,15,25,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,7,0,12,5,6,9,3,7,8,5,0,9,5,8,9,9,10,21,25,29,57,8,8,14,12,6,16,11,7,23,4,3,4,3,0,3,36,26,56,0,3,9,6,3,6,0,4,11,9,3,11,4,8,8,24,24,43,9,6,11,8,14,19,14,8,20,7,8,6,3,6,5,32,33,65,3,3,8,3,3,7,4,6,11,0,0,3,8,6,8,19,15,38,4,0,6,7,4,8,0,3,3,5,5,13,0,0,0,14,12,25,0,0,4,3,0,0,0,0,3,0,0,3,4,0,4,9,4,11,0,0
80101100321,9,0,5,0,0,0,8,0,8,6,6,8,0,0,0,18,14,31,4,0,0,4,5,7,0,0,0,0,0,0,0,0,0,5,5,12,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,9,11,0,0,5,5,0,5,0,0,0,0,0,3,0,3,3,7,6,17,9,7,11,3,9,10,7,11,10,8,11,15,8,11,21,29,38,72,7,5,16,5,6,16,9,13,22,10,5,12,10,14,23,42,41,86,10,10,23,17,14,29,6,9,17,6,10,11,13,12,25,45,57,101,4,3,7,9,0,10,8,4,14,5,8,13,0,4,3,25,19,45,7,0,7,7,8,6,3,8,9,0,0,3,3,3,4,21,14,31,3,0,3,0,4,3,4,4,8,3,0,8,0,0,0,14,13,22,0,4,0,0,3,4,0,0,4,3,0,3,0,0,0,4,8,12,0,0
80101100322,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,5,0,0,3,3,0,6,3,3,9,0,8,11,3,12,13,4,6,9,5,3,9,10,12,24,21,47,61,11,11,17,6,7,15,9,6,17,11,14,14,10,8,24,45,50,91,19,8,20,11,10,19,0,8,10,10,11,14,6,9,12,39,38,80,13,4,14,0,3,5,6,5,12,5,4,7,5,3,11,27,22,52,0,5,3,3,0,3,0,0,0,0,6,4,3,0,3,8,8,23,0,3,0,0,0,4,0,0,0,0,0,0,3,0,3,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0
80101100401,0,0,0,4,5,8,0,0,0,0,3,8,0,3,3,8,11,19,0,0,5,0,0,0,7,0,9,4,0,4,0,0,0,11,5,12,0,6,6,4,0,6,8,0,8,0,0,0,0,0,4,18,8,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,6,0,4,4,0,0,3,4,0,4,4,0,5,9,8,13,0,3,4,0,3,3,0,0,0,0,0,0,5,4,5,6,7,15,0,0,0,3,0,0,0,0,0,5,0,7,0,0,0,11,10,12,3,3,3,3,5,4,0,0,5,5,0,5,0,0,3,10,8,20,0,0,3,4,0,4,0,3,4,0,0,0,0,0,0,4,5,12,0,3,3,0,0,6,0,0,0,6,5,3,7,3,3,13,9,23,0,4,4,0,0,0,0,0,3,0,0,0,0,5,0,4,4,13,0,0
80101100402,0,0,0,4,3,5,5,0,3,0,4,11,0,3,8,9,14,22,0,4,4,3,5,3,4,7,9,0,4,4,3,3,10,19,16,35,0,3,8,6,5,10,0,5,8,0,0,4,5,0,5,20,8,31,0,4,4,3,0,3,5,0,9,0,0,0,4,0,4,11,5,19,0,3,4,0,0,0,4,0,7,0,4,4,5,0,3,9,14,15,4,0,9,4,5,5,3,0,0,0,4,3,6,4,11,18,10,25,0,0,3,3,4,12,3,7,10,3,0,6,9,0,9,17,19,42,3,4,6,4,4,4,6,3,8,4,7,14,4,0,6,25,17,42,3,3,6,3,3,4,0,5,6,0,6,9,0,4,3,11,14,28,5,10,10,6,3,9,0,7,7,3,0,5,3,6,9,22,25,43,5,0,6,4,0,5,9,0,6,0,5,7,3,3,3,24,13,29,0,0
80101100403,4,4,3,0,4,8,0,4,4,8,4,11,7,0,3,16,12,32,6,4,8,3,5,7,4,4,12,0,0,3,6,0,13,23,21,43,3,0,4,3,3,9,0,4,8,6,4,8,7,3,6,21,17,35,5,0,7,0,0,0,5,3,11,5,5,7,3,5,3,18,15,36,0,0,0,0,3,9,0,0,0,0,0,5,0,0,0,9,0,12,0,0,4,0,6,6,0,10,8,3,0,3,0,3,3,9,19,28,0,0,6,6,4,10,3,0,9,0,8,8,0,4,12,17,19,36,4,8,14,3,0,6,7,0,12,4,6,11,6,6,11,29,26,50,4,4,3,5,5,9,0,3,6,3,3,8,3,8,12,16,27,39,0,6,14,3,6,5,3,4,8,0,0,3,0,0,7,12,18,31,0,3,9,6,3,9,7,0,5,0,4,6,5,4,8,9,13,27,4,0
80101100404,0,0,0,10,5,6,0,5,12,6,4,3,4,0,8,17,17,38,0,9,9,3,3,5,3,0,3,4,5,8,0,5,10,15,20,33,0,0,4,6,3,7,11,4,10,0,0,6,0,3,3,18,11,29,0,6,4,3,0,9,0,0,0,0,0,5,4,4,5,15,5,25,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,3,3,11,3,3,3,0,0,4,4,0,5,0,0,3,5,0,6,12,10,17,5,3,13,0,0,6,3,3,9,0,3,5,4,5,3,16,16,37,4,5,5,5,6,10,0,5,11,7,11,12,0,7,5,17,33,50,5,6,10,5,3,8,7,0,7,3,5,8,3,0,3,21,15,35,4,4,9,6,0,8,4,4,9,5,0,4,0,4,4,12,12,31,5,5,8,3,0,0,0,0,0,3,0,3,5,0,3,14,11,18,0,5
80101100405,7,5,10,9,0,10,0,5,3,3,5,10,0,5,7,17,15,34,0,0,0,6,4,6,0,4,8,0,4,4,3,0,6,6,15,27,3,0,7,5,4,7,3,0,3,8,3,7,6,0,9,13,15,29,5,0,7,3,0,3,0,10,8,0,5,7,3,0,3,14,13,27,0,0,3,0,5,5,7,0,5,4,0,6,5,7,8,13,12,26,3,6,7,6,4,4,0,6,6,7,0,8,9,3,13,19,16,36,8,3,8,4,6,12,3,6,11,4,5,7,0,4,7,24,32,48,0,3,3,0,0,8,3,0,7,0,0,0,0,0,3,16,13,27,3,9,11,3,4,5,3,3,6,5,0,5,4,0,4,15,10,30,3,7,7,0,3,7,0,4,4,0,4,7,5,3,5,14,20,34,0,3,3,5,0,7,0,0,0,0,0,0,0,5,6,9,12,23,4,0
80101100406,4,7,10,11,4,11,10,7,16,3,3,8,4,6,7,25,20,45,4,3,9,5,0,5,3,3,6,0,5,5,9,4,12,22,16,39,3,5,8,3,0,7,8,0,6,3,8,7,0,0,0,14,10,29,4,6,11,7,6,6,3,5,8,5,7,16,0,7,5,26,21,43,9,0,7,0,4,4,5,5,11,3,10,12,4,6,12,18,25,45,7,4,14,3,0,3,7,3,11,4,9,12,9,3,11,35,20,54,3,5,14,0,5,5,11,4,8,5,4,9,3,9,8,22,25,44,9,8,14,7,3,9,0,6,12,4,8,13,0,3,7,20,29,47,5,3,3,4,3,8,4,9,12,3,3,6,3,4,6,13,22,34,4,3,6,5,3,3,3,8,8,4,0,4,0,3,4,16,18,33,3,0,4,6,0,7,5,4,6,0,3,3,3,6,11,18,13,35,0,6
80101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,3,6,0,0,5,4,7,0,0,0,3,0,3,7,7,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,8,7,8,0,0,3,0,0,0,0,3,3,4,4,5,0,4,4,7,11,15,0,0,0,4,0,3,0,6,6,3,0,6,4,3,3,6,10,19,4,0,3,0,0,0,3,0,8,0,3,8,0,3,7,9,9,20,4,0,4,0,0,0,6,0,6,0,0,6,4,5,6,12,9,17,0,0,0,3,4,3,0,3,3,0,4,6,0,0,0,5,9,18,0,0,0,0,3,4,0,0,0,0,0,3,0,0,3,4,3,11,0,3
80101100409,0,0,3,3,3,6,4,0,6,5,0,5,0,3,6,19,10,28,0,0,0,0,4,8,4,0,4,4,0,7,0,0,0,10,8,21,0,3,3,4,0,0,0,4,4,0,4,4,0,0,3,7,13,17,3,4,3,0,0,0,0,0,0,0,4,4,3,0,3,7,8,14,0,7,6,3,3,10,0,4,4,0,0,3,0,0,0,10,13,20,3,3,4,6,0,3,4,4,7,0,0,5,5,4,11,18,13,27,3,5,9,4,9,7,5,0,5,3,0,3,0,0,7,20,18,33,5,0,0,6,0,6,0,0,3,7,4,12,5,5,8,16,16,30,0,0,0,4,0,10,0,3,3,7,3,7,0,3,7,12,14,30,3,3,7,0,0,0,4,0,5,3,0,0,5,4,10,10,9,24,3,4,9,3,3,0,0,0,0,0,0,0,0,0,0,8,11,19,0,4
80101100501,0,8,5,3,6,4,0,0,7,0,3,3,3,3,4,5,18,25,0,0,0,6,3,8,0,0,0,0,3,3,5,0,7,14,5,20,5,0,4,0,0,0,3,3,4,4,0,4,0,8,10,16,5,24,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,6,5,11,0,5,3,0,3,8,0,0,3,6,4,7,0,0,0,9,15,21,0,4,4,0,0,0,0,4,9,3,0,3,7,4,11,11,15,23,6,3,9,0,0,7,0,4,3,4,3,8,4,3,7,12,19,30,0,3,0,11,8,8,0,5,3,3,0,5,3,0,4,15,17,26,7,0,4,0,4,0,7,3,5,5,0,0,0,0,0,12,8,20,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,3,12,0,0
80101100502,0,4,5,7,4,10,3,3,5,4,0,4,3,3,8,14,17,34,0,5,3,5,0,4,0,0,4,5,0,4,0,4,8,12,14,21,0,0,4,0,3,8,0,0,0,3,0,4,3,6,3,14,13,21,0,6,8,0,7,7,3,4,3,0,0,0,5,6,5,11,13,21,6,0,3,0,0,3,3,0,4,4,0,4,0,0,3,19,3,19,0,0,0,3,3,3,0,3,3,5,3,5,5,5,6,11,13,24,6,5,5,3,4,4,0,0,9,0,3,4,0,7,4,9,22,24,3,5,10,4,7,9,0,8,7,0,0,3,3,9,12,13,25,34,4,3,6,3,6,5,5,6,3,3,6,5,3,0,0,14,13,34,0,0,3,6,0,8,5,5,11,0,0,3,3,7,8,16,15,35,7,4,14,0,3,6,4,3,8,0,4,3,0,10,8,16,22,38,4,4
80101100503,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,9,15,0,4,4,0,3,3,4,0,4,0,0,0,0,6,3,6,6,15,0,5,5,0,0,3,0,7,6,3,0,4,0,0,0,6,7,17,0,0,4,0,4,3,6,0,7,0,3,10,0,0,0,10,14,18,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,5,7,14,0,4,4,0,0,0,0,3,6,0,5,7,0,0,0,7,11,16,0,3,4,0,0,0,3,0,5,0,3,6,0,5,0,4,11,14,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,3,9,0,4,3,3,5,6,0,0,4,10,6,12,4,4,3,20,15,33,4,4,7,7,8,7,0,0,4,6,3,9,4,0,3,12,10,25,3,0
80101100504,0,0,0,4,0,5,0,3,4,3,0,5,0,0,7,10,8,19,0,0,0,0,0,0,0,0,3,0,0,3,3,4,6,7,8,10,0,0,0,4,0,4,4,0,4,0,0,0,0,3,0,10,4,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,10,0,0,0,0,3,3,0,0,6,0,0,4,0,0,0,8,6,10,4,0,3,0,4,4,3,0,3,0,3,3,4,0,9,7,11,20,0,3,3,0,6,4,0,6,11,5,0,5,0,7,7,5,17,25,3,0,3,3,0,0,8,0,8,0,0,6,5,4,6,13,9,26,6,7,7,5,0,12,3,0,3,0,4,8,0,3,4,18,17,35,0,3,4,3,0,8,0,4,4,0,3,0,6,0,6,11,10,20,3,0,3,3,4,4,0,8,6,5,5,5,0,3,3,12,14,24,0,0
80101100505,9,0,3,0,4,9,3,0,0,0,0,4,3,4,8,17,9,29,0,0,3,4,0,3,0,0,0,0,0,4,3,4,6,8,4,11,0,0,3,0,0,0,0,5,5,0,0,0,4,0,4,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,4,0,0,0,0,0,0,7,0,11,0,5,5,0,3,3,9,12,20,6,0,6,5,0,8,0,0,6,0,6,6,0,0,0,18,7,31,0,7,8,0,0,3,6,4,10,5,8,14,5,0,7,14,17,33,7,9,10,7,4,13,5,5,8,6,3,8,5,0,5,23,21,46,0,7,8,0,0,3,0,7,7,6,5,11,0,6,7,9,17,26,0,0,6,3,0,4,3,0,5,0,4,4,0,0,3,12,13,19,5,5,4,0,6,5,0,0,0,0,4,6,4,5,11,12,13,22,3,3
