SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
80107108105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,10,0,12,0,6,3,0,8,6,7,0,0,8,3,16,0,0,20,6,7,0,0,13,7,16,3,0,26,0,3,3,0,12,0,0,0,0,0,24,60,20,5,108
80107108106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,4,0,0,4,0,0,3,0,3,0,0,0,0,4,3,8,6,0,18,5,10,0,0,15,3,6,0,0,9,8,3,0,0,13,7,11,0,0,16,0,5,0,0,8,0,0,0,0,0,34,51,20,0,103
80107108107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,5,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,4,4,0,0,7,5,6,0,0,9,0,18,0,0,21,0,10,0,0,9,0,20,0,0,20,0,0,0,0,5,0,0,0,0,0,25,57,6,0,94
80107108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,4,3,0,12,0,0,6,0,3,3,0,3,0,7,0,5,0,0,9,4,8,4,0,20,5,6,4,0,21,6,8,0,0,11,0,9,0,0,12,5,12,0,0,12,0,0,0,0,8,0,0,0,0,0,31,60,32,0,125
80107108109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,4,0,0,6,3,8,6,0,15,3,16,0,0,16,6,6,0,0,16,0,10,0,0,12,0,7,0,0,9,0,6,0,0,4,0,0,0,0,0,31,57,16,0,99
80107108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,3,0,0,8,10,3,0,0,14,4,3,0,0,17,0,3,0,0,3,8,10,0,0,21,0,9,0,0,6,0,0,0,0,5,37,38,11,3,89
80107108112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,5,0,7,9,0,0,0,7,0,4,3,0,9,0,0,0,0,4,3,9,5,0,16,9,0,0,0,12,0,5,0,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,16,0,82
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,6,0,0,0,6,4,0,0,0,4,7,0,0,0,7,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,7,36,0,0,0,36
80107108114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,9,0,0,0,0,4,3,0,6,0,5,0,3,3,0,5,0,0,9,0,8,3,6,0,0,17,5,0,0,0,6,4,0,0,0,4,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,31,22,23,3,69
80107108201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,0,3,0,4,0,0,5,0,8,4,0,0,0,8,0,3,0,0,9,0,5,0,0,6,6,7,0,0,12,0,7,0,0,5,0,6,5,0,10,0,3,0,0,6,0,0,0,0,0,20,31,23,0,74
80107108202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,9,0,0,0,0,4,0,4,0,0,4,3,6,0,0,10,3,4,0,0,12,4,10,0,0,8,0,5,0,0,9,0,7,0,0,10,0,4,0,0,3,0,0,0,0,0,20,34,7,0,64
80107108203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,6,5,0,0,0,3,0,0,7,0,5,5,3,0,0,9,0,0,0,0,10,4,0,0,0,4,15,3,0,0,23,6,5,0,0,8,4,3,0,0,7,0,4,0,0,4,5,7,0,0,15,0,3,0,0,10,0,0,0,0,0,52,41,27,4,122
80107108204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,0,0,5,0,0,0,0,3,8,3,0,0,11,0,0,4,0,4,3,0,0,0,3,3,0,0,0,9,0,8,0,0,12,5,5,0,0,19,3,5,0,0,10,5,23,4,0,35,0,0,5,0,5,0,0,0,0,0,45,42,22,0,106
80107108205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,3,0,0,0,5,3,5,0,0,7,3,3,0,0,8,0,0,4,0,4,4,0,11,0,13,4,8,0,0,9,5,9,0,0,7,0,6,0,0,6,5,7,0,0,11,0,0,0,0,3,0,0,0,0,0,24,34,18,0,82
80107108206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,4,3,0,0,0,5,0,0,0,0,6,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,8,0,8,0,0,5,3,11,0,0,14,0,4,0,0,8,0,5,0,0,10,0,0,0,0,0,20,45,7,0,72
80107108207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,6,0,3,3,0,4,13,3,9,0,25,18,0,4,0,21,5,0,4,0,11,9,4,0,0,9,12,11,9,0,29,9,5,0,0,11,6,11,0,0,16,5,7,0,0,15,4,28,0,0,25,5,0,3,0,4,0,0,0,0,0,77,67,39,3,193
80107108208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,5,5,0,0,8,0,3,0,0,6,7,21,0,0,23,0,4,0,0,4,0,0,0,0,0,30,31,7,0,63
80107108209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,0,0,3,3,0,0,0,3,0,0,5,0,7,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,3,0,0,6,4,0,8,0,9,0,4,0,0,4,3,14,0,0,19,0,0,3,0,3,0,0,0,0,0,26,30,16,0,74
80107108210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,0,8,7,0,4,0,10,0,0,0,0,0,5,0,0,0,12,8,3,0,0,13,3,8,0,5,17,6,11,0,0,11,0,9,0,0,5,11,20,0,0,36,0,3,0,0,8,0,0,0,0,0,59,58,22,0,144
80107108211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,4,3,3,0,8,6,0,3,0,8,6,0,0,0,6,5,0,0,0,7,5,6,6,0,9,4,11,4,0,17,0,8,0,0,8,5,20,0,0,24,0,4,0,0,6,0,0,0,0,0,42,49,15,0,103
80107108212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,8,5,0,4,0,4,4,0,0,0,8,3,0,0,0,7,0,0,0,0,0,6,5,3,0,18,10,3,0,0,13,0,3,0,0,10,0,7,0,0,4,8,15,0,0,28,0,7,5,0,6,0,0,0,0,0,48,49,21,0,117
80107108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,3,3,3,0,5,4,0,0,0,8,0,0,5,6,7,5,0,0,0,10,0,14,0,0,23,7,9,4,0,16,6,12,0,0,21,4,9,0,0,15,10,32,3,0,43,0,3,0,0,5,0,0,0,0,0,53,83,25,6,165
80107108214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,7,0,0,5,0,10,0,0,4,0,9,0,4,0,0,5,4,3,0,0,11,3,9,0,0,6,3,14,0,0,15,0,0,0,0,0,0,0,0,0,0,25,27,13,0,67
80107108215,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,3,0,3,0,6,4,0,3,0,7,3,5,4,0,13,0,0,5,0,3,5,7,3,3,21,8,5,0,0,19,0,4,0,0,5,0,3,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,33,35,37,8,113
80107108216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,5,0,0,0,7,3,0,3,0,3,3,0,0,0,3,3,0,3,0,11,8,3,3,0,19,5,0,0,0,8,6,4,0,0,7,0,3,0,0,7,0,12,0,0,14,0,0,0,0,5,0,0,0,0,0,44,32,29,0,107
80107108217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,11,3,0,0,0,5,0,3,0,0,7,10,9,3,0,18,10,5,0,0,13,4,7,0,0,13,9,3,0,0,10,8,18,0,0,32,0,8,0,0,7,0,0,0,0,0,48,56,20,0,122
80107108218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,5,0,7,3,0,0,0,5,6,0,0,0,6,10,3,0,0,16,5,3,0,0,9,3,4,0,0,14,3,11,0,0,15,8,21,0,0,23,0,0,0,0,7,0,0,0,0,0,49,50,6,0,111
80107108219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,7,6,0,0,3,5,4,0,0,0,4,8,0,5,0,15,5,5,0,0,7,8,7,4,0,25,5,0,0,0,9,5,7,0,0,19,8,3,0,0,8,8,18,3,0,26,0,7,4,0,9,0,0,0,0,0,59,51,24,7,142
80107108220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,8,0,0,0,9,4,0,5,0,9,3,0,0,0,3,9,4,3,0,15,5,0,0,0,8,9,3,4,0,17,3,7,0,0,7,3,11,0,0,18,8,4,0,0,8,0,0,0,0,0,59,40,20,0,115
80107108221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,6,0,0,6,0,5,0,0,0,0,7,0,0,0,0,0,3,7,0,0,15,5,3,0,0,12,0,7,0,0,11,3,9,0,0,13,4,15,0,0,21,0,4,0,0,4,0,0,0,0,0,32,51,14,3,95
80107108222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,4,0,7,3,3,3,0,13,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,3,3,0,12,3,0,0,0,8,9,9,3,0,17,0,5,0,0,8,9,14,0,0,26,0,0,0,0,6,0,0,0,0,0,52,40,24,0,119
80107108223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,3,0,3,4,0,0,0,4,0,0,0,0,5,7,3,0,0,18,5,3,0,0,10,0,0,0,0,3,0,6,0,0,6,0,6,0,0,10,0,4,4,0,4,0,0,0,0,0,24,34,19,0,79
80107108224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,8,0,3,0,0,7,6,4,6,0,20,0,0,0,0,3,3,0,3,0,6,3,6,5,0,14,0,5,0,0,9,6,10,0,0,13,3,4,0,0,10,9,15,0,0,20,0,4,0,0,4,0,0,0,0,0,45,53,27,0,122
80107108225,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,4,5,0,0,0,5,3,0,4,0,7,0,0,0,0,4,6,3,0,0,5,4,6,0,0,8,4,5,6,0,14,0,4,0,0,4,3,14,0,0,16,0,0,0,0,6,0,0,0,0,0,29,30,18,0,81
80107108226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,4,0,3,0,11,3,0,0,0,3,0,0,3,0,6,4,0,0,0,0,7,4,0,0,14,3,11,0,0,11,3,11,0,0,18,5,15,0,0,16,3,7,0,0,12,4,8,0,0,15,0,0,0,0,3,0,0,0,0,0,40,66,15,6,122
80107108227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,5,4,0,5,0,4,4,3,0,0,9,3,0,0,0,8,0,0,3,0,3,3,5,0,0,9,8,3,7,0,11,7,5,0,0,11,9,9,5,0,18,3,4,3,0,10,0,15,4,0,19,0,0,0,0,5,0,0,0,0,0,42,54,23,0,126
80107108228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,3,4,0,3,0,8,10,0,4,0,9,4,5,0,0,8,0,0,0,0,4,0,4,0,0,3,4,5,0,0,9,0,0,4,0,3,0,0,0,0,0,29,21,12,5,63
80107108229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,4,4,0,0,0,8,5,0,0,0,3,6,0,0,0,6,5,4,0,0,9,6,3,3,0,22,8,5,0,0,18,0,12,0,0,14,4,4,0,0,7,12,33,3,0,49,0,4,0,0,10,0,0,0,0,0,65,73,15,0,147
80107108230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,4,0,8,0,0,0,0,0,8,0,5,0,14,3,0,0,0,4,3,0,4,0,8,6,0,5,0,12,4,4,0,0,4,5,4,0,0,3,0,5,0,0,0,4,19,0,0,23,0,4,0,0,6,0,0,0,0,0,46,35,15,0,97
80107108231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,9,0,0,0,6,0,5,0,0,9,0,0,0,0,5,11,0,6,0,14,5,0,0,0,6,9,5,0,0,9,0,8,0,0,11,0,10,0,0,12,4,0,3,0,5,0,0,0,0,0,37,29,15,0,88
80107108232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,5,0,0,8,0,9,0,0,9,4,3,0,0,7,13,28,3,0,46,0,3,0,0,9,0,0,0,0,0,40,56,6,0,103
80107108233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,3,0,10,0,0,4,0,3,0,0,0,0,4,0,10,4,0,13,0,0,0,0,7,4,3,6,0,7,7,9,0,0,9,0,5,0,0,9,0,0,3,0,3,0,0,0,0,0,17,33,22,0,78
80107108234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,5,0,0,0,8,4,0,6,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,5,0,0,16,7,3,0,0,8,0,4,0,0,4,0,5,0,0,10,3,9,0,0,17,0,0,0,0,4,0,0,0,0,0,35,40,19,0,89
80107108235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,5,6,0,0,0,0,0,0,3,0,8,5,3,0,3,15,8,0,0,0,10,0,5,7,0,11,12,7,3,0,25,9,12,0,0,22,7,11,4,0,24,0,7,0,0,8,3,17,3,0,26,0,6,0,0,9,0,0,0,0,0,53,66,32,9,161
80107108236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,4,0,4,0,3,6,0,3,0,6,5,0,0,0,10,11,5,0,0,8,3,5,0,0,9,6,4,3,0,19,11,7,0,0,14,4,4,0,0,11,0,12,5,0,17,6,28,3,0,30,4,3,6,0,9,0,0,0,0,0,56,73,34,0,164
80107108237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,6,7,0,0,0,9,0,0,5,0,4,3,0,0,0,3,10,0,0,0,7,3,3,4,0,10,0,5,3,0,10,7,0,0,0,5,14,48,0,0,56,3,0,0,0,8,0,0,0,0,0,55,60,10,0,122
80107108238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,10,4,0,0,0,4,5,0,0,0,5,8,0,0,0,11,6,0,0,0,10,0,4,0,0,13,0,7,0,0,11,15,27,0,0,45,0,3,0,0,6,0,0,0,0,0,58,55,4,0,114
80107108239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,4,0,14,0,3,0,0,10,4,3,0,0,11,0,4,0,0,7,6,14,6,0,23,0,0,0,0,3,0,0,0,0,0,27,43,18,5,82
80107108240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,6,0,0,8,5,4,0,0,11,0,8,0,0,6,7,19,0,0,29,0,0,0,0,0,0,0,0,0,0,28,39,0,0,66
80107108241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,3,0,0,0,0,3,9,0,0,0,7,0,3,3,0,5,0,7,0,0,7,7,9,0,0,13,3,6,0,0,15,3,0,0,0,7,11,0,0,0,9,7,23,0,0,36,0,6,0,0,8,0,0,0,0,0,55,54,25,0,133
80107108301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,0,0,11,4,0,0,0,7,0,0,4,0,10,9,7,0,0,10,6,8,0,0,15,6,16,0,0,23,0,13,0,0,16,10,44,4,0,51,0,5,0,0,8,0,0,0,0,0,51,95,13,0,156
80107108302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,9,0,0,0,9,4,0,0,0,0,0,0,0,0,0,9,4,7,0,14,3,6,3,0,11,8,7,0,0,14,0,15,0,0,14,10,29,0,0,37,0,3,0,0,6,0,0,0,0,0,40,68,15,0,124
80107108303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,10,11,0,0,0,11,3,0,0,0,3,8,0,3,0,4,4,6,4,0,16,0,15,0,0,11,11,8,0,0,18,3,5,0,0,11,14,29,0,0,46,0,0,0,0,7,0,0,0,0,0,58,65,19,0,143
80107108401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,6,4,0,0,0,5,0,0,0,0,4,0,7,5,0,8,5,9,4,0,14,0,3,0,0,3,0,0,0,0,3,25,21,9,0,53
80107108402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,0,0,0,10,4,5,5,0,8,4,3,0,0,4,3,6,0,0,10,5,17,0,0,21,0,0,0,0,5,0,0,0,0,0,31,35,3,0,73
80107108403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,5,3,0,0,0,3,4,0,0,0,8,0,0,0,0,0,7,0,0,0,6,6,5,0,0,13,0,8,0,0,5,0,4,0,0,14,3,6,0,0,11,0,15,0,0,21,0,0,4,0,6,0,0,0,0,0,29,45,13,3,95
80107108404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,3,0,4,0,10,3,0,0,0,3,3,6,0,0,5,0,4,0,0,3,0,5,4,0,16,3,7,0,0,9,4,8,0,0,11,0,12,0,0,10,5,15,5,0,21,0,0,0,0,4,0,0,0,0,0,36,52,15,3,107
80107108405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,7,0,0,7,0,6,4,0,0,0,4,6,0,0,0,6,0,0,0,0,4,0,7,4,0,11,9,3,0,0,9,10,4,0,0,14,4,4,3,0,15,7,20,0,0,36,0,0,0,0,8,0,0,0,0,0,52,39,17,4,113
80107108406,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,3,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,4,4,5,0,12,0,6,0,0,6,3,8,0,0,12,0,4,0,0,4,0,10,0,0,9,0,3,0,0,3,0,0,0,0,0,29,37,11,0,83
80107108407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,0,0,0,10,3,0,3,0,4,6,0,0,0,4,3,5,0,0,7,4,3,0,0,8,4,3,0,0,9,4,10,0,0,16,7,21,0,0,26,0,0,0,0,6,0,0,0,0,0,38,39,11,0,91
