SAL_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
SAL80001,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,13
SAL80002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL80003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL80005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SAL80007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80008,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8
SAL80009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
SAL80010,0,0,0,0,0,0,0,48,0,56,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,66,0,77,0,0,0,0,0,0,0,9,0,11,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,11,0,24
SAL80011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SAL80012,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,5,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,5,0,7,0,24
SAL80013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80014,0,0,0,0,0,4,0,0,0,7,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,3,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,19
SAL80015,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,19,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,4,0,0,0,0,17
SAL80016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80017,0,7,0,5,0,0,0,0,0,5,4,129,16,3,4,7,0,3,0,165,3,11,0,0,0,0,0,0,0,16,25,103,29,0,0,0,0,0,0,160,5,28,16,0,5,0,0,0,0,56,11,39,16,0,0,0,0,0,0,71,5,3,8,0,0,0,0,0,0,14,6,23,9,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,6,53,345,103,8,10,11,0,5,3,546,0,9,0,0,5,4,0,0,0,14,9,124,9,3,5,7,0,0,0,162,0,8,0,0,0,0,0,0,0,7,43,243,50,8,0,0,0,0,0,343,9,57,17,0,0,0,0,0,0,92,26,103,23,0,9,0,0,0,0,163,0,4,0,0,0,0,0,0,0,3,7,25,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,89,564,109,17,18,11,5,0,8,821
SAL80018,22,4,7,7,41,84,37,92,0,299,7,54,39,29,111,137,43,65,3,495,6,11,7,3,19,34,9,24,0,119,3,30,17,3,14,10,7,0,0,89,0,20,8,6,30,22,0,4,0,89,6,28,4,0,8,4,0,3,0,62,0,9,5,0,5,4,0,0,0,30,0,16,12,0,11,6,0,3,0,58,0,0,0,4,0,8,0,0,0,27,51,179,100,65,246,313,111,195,12,1267,31,7,29,23,61,66,41,61,0,310,37,62,65,59,129,118,35,60,3,567,0,0,15,3,7,4,0,0,0,28,8,65,30,14,15,9,0,3,0,148,7,33,31,22,67,43,7,7,0,206,4,43,19,12,4,0,0,0,0,88,0,3,0,0,0,0,0,0,0,3,0,10,11,0,5,4,0,0,0,29,0,5,0,4,0,5,0,5,3,28,86,234,196,128,291,245,85,137,10,1413
SAL80019,7,7,17,14,70,114,44,66,0,352,10,13,14,15,131,169,29,59,4,444,10,19,11,17,68,101,36,45,9,306,3,23,21,5,24,35,8,14,4,132,4,7,8,15,60,33,7,25,0,158,5,29,11,11,16,14,5,5,0,95,3,8,8,5,16,18,3,13,4,89,9,18,19,10,14,13,9,16,0,104,0,4,0,0,10,6,5,5,7,37,47,131,113,91,411,504,146,253,25,1719,17,17,14,24,63,87,17,40,0,273,23,41,71,45,126,109,22,30,5,477,6,9,16,0,17,7,0,0,0,69,8,55,45,33,48,19,9,5,0,231,15,30,54,38,138,99,21,17,5,404,10,59,31,17,22,11,0,0,0,143,0,0,0,0,4,0,0,3,0,13,0,25,13,5,3,5,0,0,0,55,0,0,0,4,3,6,0,0,3,25,79,232,236,161,430,346,78,101,11,1682
SAL80020,7,0,4,8,20,45,22,48,0,154,3,21,19,15,47,72,21,44,0,253,0,8,0,3,20,16,8,5,0,63,3,8,7,4,3,6,3,4,0,42,4,3,0,3,8,18,3,6,0,44,0,12,0,0,0,4,0,5,0,28,0,0,3,0,0,0,0,0,0,6,8,7,5,0,9,16,3,3,0,49,0,0,0,0,7,4,0,0,5,16,20,64,55,37,116,169,67,125,5,649,13,4,19,16,19,35,11,25,0,139,18,38,31,35,64,53,16,27,0,274,0,0,3,0,3,5,0,6,0,17,4,23,11,3,12,4,0,0,0,59,3,11,14,8,26,14,0,7,0,82,3,25,12,6,3,0,0,8,0,45,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,4,0,3,0,20,0,0,0,0,0,5,0,0,0,9,34,111,89,64,138,120,30,64,0,655
SAL80021,12,6,4,6,49,74,25,44,0,216,6,9,9,9,83,88,30,23,0,260,11,11,18,17,95,128,32,53,4,366,4,18,11,11,21,14,9,15,0,108,7,9,6,8,73,36,11,7,0,161,4,15,14,4,19,11,6,12,0,78,8,19,9,5,30,33,19,46,0,162,6,30,22,0,28,30,6,11,0,130,0,0,4,0,4,12,0,9,8,37,59,110,93,61,407,422,145,213,13,1520,8,7,4,11,59,54,20,27,0,197,16,23,31,33,84,63,22,23,4,290,7,3,9,10,23,21,3,0,0,75,17,46,40,30,35,19,11,12,0,214,24,25,50,45,159,82,20,21,5,435,8,58,31,11,29,7,3,0,0,152,0,0,0,0,0,0,0,0,0,11,7,14,12,7,8,11,0,0,0,58,0,3,0,0,11,5,0,0,6,32,83,191,171,149,421,257,88,81,19,1463
SAL80022,7,0,4,4,21,53,19,52,0,152,10,17,8,10,80,108,30,39,0,295,0,0,0,0,8,9,5,5,0,30,3,8,4,0,3,23,0,9,0,47,0,0,0,3,23,13,0,4,0,46,0,6,0,5,0,0,3,9,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,8,0,0,0,0,5,0,3,0,0,20,16,42,17,26,142,208,57,117,7,625,14,9,3,7,34,36,21,36,0,154,21,18,13,13,80,79,30,27,0,280,0,0,0,0,6,0,0,0,0,0,3,5,0,3,8,22,0,0,0,40,3,12,7,3,31,32,6,7,0,105,4,7,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,4,8,0,19,39,47,24,30,158,173,55,84,0,614
SAL80023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80024,13,16,19,14,111,84,36,45,0,345,14,51,54,43,352,282,45,56,3,893,7,29,42,12,120,96,30,29,8,378,16,49,43,29,53,47,27,22,8,286,10,19,27,10,118,54,8,21,0,273,4,41,53,17,59,12,9,9,7,220,11,23,22,6,26,20,9,12,5,130,4,35,56,16,32,30,7,12,4,188,0,0,0,4,19,10,0,8,6,53,84,271,308,149,890,650,166,216,42,2775,9,13,22,14,94,74,22,29,4,283,30,66,55,63,309,189,44,58,8,822,9,16,18,3,42,14,4,0,0,109,28,97,132,55,96,56,16,15,0,495,15,41,48,14,184,85,8,12,0,414,15,80,78,30,58,10,3,3,0,278,0,3,3,0,0,0,0,0,0,11,7,26,36,17,13,15,5,8,0,120,0,5,8,0,19,8,0,5,12,54,108,345,400,196,816,452,108,133,33,2589
SAL80025,11,11,10,12,95,98,35,63,0,332,7,14,16,18,201,220,33,46,5,558,5,14,30,22,92,110,13,34,8,326,8,15,12,18,39,35,19,15,3,172,6,12,12,11,83,43,14,9,0,190,9,31,19,8,28,15,0,7,0,116,0,8,18,11,20,24,10,19,5,119,7,35,22,9,32,31,7,12,3,161,4,0,7,0,15,15,0,5,16,67,50,140,139,104,610,588,136,211,46,2028,10,7,13,23,59,56,26,23,3,217,25,35,57,56,184,117,30,49,6,558,0,11,18,8,15,27,7,0,0,90,14,60,63,51,87,21,12,17,0,321,20,31,50,40,160,66,15,11,4,405,10,71,34,7,29,13,5,5,0,167,0,0,0,0,3,0,0,0,0,7,4,30,15,4,23,4,0,3,3,82,3,8,4,3,5,8,0,0,14,46,85,251,246,196,565,321,89,111,31,1900
SAL80026,5,4,4,0,49,50,16,29,0,165,3,11,5,12,76,86,16,27,4,244,7,10,11,10,43,84,14,30,7,206,0,10,10,3,17,12,8,14,0,73,6,11,10,3,51,34,9,6,0,133,0,13,10,7,4,9,0,0,0,58,6,7,8,3,12,7,0,11,0,51,3,21,8,5,12,13,5,8,0,75,0,5,0,3,11,0,0,5,0,27,33,92,64,47,276,311,63,119,8,1025,8,6,16,7,45,39,11,15,0,148,18,32,39,23,90,67,16,12,0,299,0,10,0,6,11,7,0,0,0,43,3,26,23,22,27,11,0,3,7,126,19,22,30,34,96,59,8,14,5,285,6,39,17,9,9,6,0,5,0,88,0,0,0,0,0,0,0,0,0,3,0,11,12,4,5,0,0,0,0,34,3,0,3,0,10,5,0,4,3,30,55,140,139,106,300,197,51,55,12,1052
SAL80027,20,18,20,11,105,172,54,107,0,502,20,62,33,36,397,332,80,113,0,1084,4,11,12,0,41,38,14,19,0,154,3,24,28,8,37,44,7,17,7,167,4,16,15,13,96,59,5,17,0,228,9,10,17,4,15,11,4,4,4,78,0,3,4,0,5,6,3,3,0,33,7,9,11,4,4,14,0,4,0,58,0,3,0,0,13,13,6,9,7,46,68,162,147,82,721,680,172,300,15,2355,22,17,21,18,121,124,50,91,0,469,32,57,57,48,377,296,75,100,4,1053,0,6,12,10,11,12,0,9,0,65,12,64,53,11,38,25,8,8,0,215,18,47,42,30,149,70,12,20,0,391,0,28,24,4,19,6,0,3,0,92,0,0,0,0,6,0,0,0,0,3,0,7,11,0,8,4,0,0,0,33,0,0,0,0,11,10,0,5,8,38,96,229,217,118,750,555,157,228,13,2365
SAL80028,14,13,14,7,87,115,35,59,0,353,18,61,34,28,253,221,47,84,6,752,5,22,18,14,68,76,13,19,5,243,14,74,46,13,32,30,10,11,10,242,9,18,24,8,90,50,12,7,3,210,7,60,41,16,21,17,0,9,4,174,3,7,11,7,9,12,3,8,0,58,4,55,49,11,23,18,3,6,10,170,0,5,3,0,12,12,0,5,22,54,70,309,243,104,595,557,121,210,57,2261,19,15,18,15,89,67,26,34,0,286,27,88,68,60,247,178,51,58,7,792,0,18,11,7,34,20,0,3,0,99,32,182,95,35,63,26,8,21,3,466,14,54,50,35,138,68,13,8,5,377,16,128,55,19,28,14,3,6,3,269,0,3,7,0,0,0,0,0,0,13,0,27,22,9,8,0,0,7,0,80,4,0,4,4,16,7,0,9,12,48,118,513,332,179,622,389,103,151,30,2434
SAL80029,6,11,6,9,51,73,25,55,0,248,7,10,21,18,96,102,25,29,0,316,11,12,20,21,108,125,19,59,0,369,7,25,14,7,27,19,15,21,0,135,9,6,10,5,62,40,5,14,0,155,4,26,10,5,14,18,3,5,0,89,6,8,7,5,14,18,10,23,4,96,5,27,19,5,18,33,9,12,7,127,3,0,5,5,14,3,0,8,0,37,55,129,107,76,407,438,121,221,11,1574,21,6,14,15,60,66,32,32,0,244,25,36,55,45,100,91,27,29,0,409,11,9,12,3,12,13,4,3,0,67,8,52,44,29,33,14,10,9,6,206,28,37,57,42,149,99,9,19,7,445,6,59,26,10,13,10,0,0,0,130,0,0,0,0,0,5,0,0,0,8,0,22,8,6,10,0,0,5,0,52,0,5,5,3,11,4,0,4,5,34,99,216,222,158,403,285,89,102,17,1594
