SAL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,3,0,0,0,13,3,3,6,0,4,0,0,4,0,20,11,6,72,0,0,0,6,26,0,122,7,0,3,0,0,0,4,0,0,17,17,3,9,0,4,54,8,3,0,93,17,0,20,25,6,14,0,31,0,110,0,0,0,0,0,5,14,0,0,27,3,13,3,0,3,3,0,0,0,19,5,4,0,0,11,0,0,0,0,14,3,0,0,0,3,6,0,0,0,14,20,95,10,0,27,0,0,0,4,166,0,5,6,7,4,0,0,19,0,43,120,134,10,33,96,0,0,5,7,398,12,111,7,27,13,0,0,3,0,185,11,61,7,68,17,3,3,3,0,182,7,11,0,10,4,0,0,0,0,37,5,3,14,6,7,5,0,4,0,48,0,3,3,5,3,0,4,3,9,28
SAL80118,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,25,0,5,0,0,4,0,0,0,0,12,12,3,89,0,8,3,3,15,0,138,0,0,0,0,0,3,0,0,0,5,6,0,12,0,0,50,3,10,0,88,9,0,4,16,0,12,3,18,0,62,0,0,0,0,5,0,16,0,0,21,5,9,4,0,5,4,0,0,0,23,3,3,0,0,6,0,0,0,0,14,4,3,0,0,5,6,0,0,0,16,25,72,4,0,15,0,0,0,0,119,0,8,13,0,4,0,0,11,0,44,88,102,13,25,92,0,4,0,10,329,16,72,7,35,19,0,0,3,0,145,17,52,4,48,34,0,0,3,0,163,5,6,5,7,0,0,0,0,0,24,0,0,18,18,9,0,0,3,0,48,4,0,4,0,3,3,3,0,3,25
SAL80119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,0,32,0,4,0,0,14,0,69,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,36,0,0,0,53,14,0,8,17,0,14,0,7,0,57,0,0,0,0,3,0,7,0,0,18,3,8,0,0,3,0,0,0,0,10,0,5,0,0,4,4,0,0,0,19,0,0,0,0,0,5,0,0,0,17,22,55,6,0,12,0,0,6,0,88,3,4,3,0,3,0,0,5,0,25,97,89,10,34,53,0,5,3,12,304,8,57,3,16,12,0,0,0,0,90,5,47,0,33,18,0,0,0,4,110,0,0,0,6,3,4,0,0,0,19,4,6,4,9,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7
SAL80120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,21,0,0,0,37,7,0,4,0,3,0,0,9,0,24,0,0,0,0,3,0,13,0,0,12,0,3,0,0,4,0,0,0,0,10,0,4,0,0,7,0,0,0,0,11,3,0,0,0,4,3,0,0,0,17,4,26,4,0,6,0,0,0,0,44,6,0,0,0,5,0,0,7,0,12,8,28,3,4,30,0,0,0,0,86,0,10,6,7,6,0,0,5,0,37,4,36,0,32,8,0,0,0,0,87,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9
SAL80121,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,5,0,0,9,0,0,9,0,0,0,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,0,0,3,3,0,4,0,7,0,20,0,0,0,0,4,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,3,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,13,0,21,0,6,0,0,12,0,4,0,0,32,0,6,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,8
SAL80122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,15,0,0,4,0,3,0,0,0,0,4,15,9,41,0,6,0,4,11,3,85,0,0,0,0,0,0,4,0,0,12,20,0,4,0,3,56,0,10,0,98,5,0,16,15,0,14,0,10,0,70,4,6,0,0,8,0,37,0,0,55,0,6,5,0,4,0,0,0,0,17,0,4,0,0,14,4,0,0,0,22,4,0,0,0,0,6,0,0,0,12,22,82,6,0,22,0,0,0,0,123,4,0,0,4,9,0,0,12,0,23,66,85,18,18,70,0,0,0,5,262,3,41,0,21,7,0,0,0,0,79,9,52,8,95,23,0,0,3,3,188,0,0,0,3,0,0,0,0,0,10,5,0,12,5,0,0,0,4,0,31,0,9,0,4,3,3,3,4,14,44
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,17,7,17,0,8,3,13,4,3,64,8,0,0,0,4,3,9,8,0,26,22,4,138,0,13,0,18,43,7,230,9,0,9,0,8,10,0,4,3,36,16,3,10,0,13,103,0,14,0,165,18,0,8,37,0,16,5,17,0,103,4,3,4,0,19,0,34,0,0,70,0,7,3,0,3,3,0,0,0,26,3,11,0,0,16,0,0,0,0,31,8,0,0,0,0,3,0,0,0,17,25,70,16,0,32,0,0,0,0,144,5,15,8,5,14,0,3,26,0,72,150,171,19,52,188,0,0,10,29,623,17,78,0,46,23,0,0,0,3,171,12,73,11,87,44,3,0,4,0,242,11,9,0,6,5,0,0,3,0,37,7,9,42,13,12,0,4,3,0,89,4,5,8,7,13,4,4,4,6,48
SAL80125,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,4,0,5,0,0,0,0,26,0,3,0,0,0,0,0,0,0,6,16,3,46,0,5,0,0,11,0,89,5,0,0,0,0,0,0,0,0,8,16,4,3,0,0,42,0,6,0,80,13,0,18,10,5,16,0,16,0,75,4,0,0,0,9,0,17,0,0,36,3,6,0,0,0,0,0,0,0,17,0,5,0,0,11,0,0,0,0,23,6,0,0,0,6,10,0,0,0,14,30,114,22,0,15,0,0,0,0,181,9,6,0,3,5,0,0,11,0,31,78,159,16,30,77,0,0,0,8,368,9,56,0,17,17,0,0,0,3,103,11,65,7,59,19,0,0,3,0,168,0,0,0,5,3,0,0,0,0,14,0,3,14,5,3,0,0,0,0,30,0,9,6,5,0,0,0,4,18,50
SAL80126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,3,0,24,0,4,3,0,6,0,0,0,0,10,12,4,45,0,7,0,3,7,4,87,0,0,0,0,0,0,0,0,0,6,9,0,3,0,4,38,0,3,0,65,8,0,8,21,0,6,0,14,0,57,0,0,0,0,5,0,4,0,0,26,3,12,3,0,0,0,0,0,0,21,5,11,0,0,3,0,0,0,0,21,3,3,0,0,0,3,0,0,0,17,30,86,11,0,27,0,0,0,3,158,7,5,3,0,0,0,0,9,0,31,110,131,4,19,84,0,0,0,13,361,12,76,0,8,8,0,0,0,0,105,16,73,6,41,29,0,0,0,0,166,4,3,0,13,4,0,0,0,0,18,5,3,24,8,4,0,0,0,0,40,3,0,0,0,5,0,0,0,3,21
SAL80127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,6,0,0,0,32,8,15,0,0,5,0,0,0,0,24,26,13,27,0,14,0,0,8,0,93,3,6,0,0,0,8,0,0,0,17,17,7,5,4,8,76,0,11,4,133,36,0,24,76,8,7,4,17,0,171,7,7,0,0,5,0,11,0,0,30,12,24,0,0,5,8,0,0,0,46,6,30,0,0,19,0,0,0,0,56,14,5,0,0,6,8,0,0,0,35,71,325,12,0,78,0,0,0,6,492,9,16,0,4,7,0,0,20,0,57,322,541,19,17,218,4,0,5,43,1164,27,206,10,30,28,4,0,3,3,305,8,115,8,58,29,6,0,3,4,224,13,29,4,14,6,0,0,3,0,69,8,8,13,10,11,0,0,5,0,48,0,9,3,0,7,0,0,0,13,37
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,0,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,23,16,0,3,4,0,0,0,4,49,0,6,4,4,3,0,0,0,0,18,0,4,0,4,4,0,0,0,0,19,0,0,0,0,4,0,0,0,0,5,0,0,11,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,7
SAL80129,5,3,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,4,10,8,26,0,3,8,6,3,0,80,6,0,8,0,12,0,7,3,0,39,27,8,163,0,31,4,17,43,3,299,12,5,8,0,0,7,5,0,0,37,38,8,16,0,13,150,11,28,6,264,33,0,21,73,3,41,8,43,4,227,6,6,8,0,18,0,44,4,4,95,8,18,13,0,11,0,0,0,0,57,8,24,0,0,21,0,0,0,0,46,4,0,0,0,4,18,0,0,0,32,46,198,32,5,55,0,0,0,0,339,16,14,17,6,9,3,3,43,0,110,328,372,34,64,316,5,11,7,37,1165,22,208,9,72,44,0,0,10,0,366,31,213,12,160,82,4,7,10,5,520,15,12,7,15,13,0,0,4,0,65,12,20,41,15,15,5,0,13,3,114,12,7,13,3,4,0,9,0,19,63
SAL80130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,14,3,0,5,0,4,0,33,0,5,0,0,0,0,0,0,0,8,18,3,58,0,3,0,4,16,0,99,3,4,0,0,0,0,0,0,0,10,10,0,7,0,0,42,3,6,0,70,5,0,8,25,0,8,5,8,0,62,0,3,4,0,5,5,10,0,0,30,3,3,0,0,8,3,0,0,0,18,6,6,0,0,0,0,0,0,0,9,6,0,0,0,3,6,0,0,0,20,26,90,5,0,10,0,0,0,0,134,4,0,5,0,8,0,0,10,0,34,165,127,11,25,86,0,0,4,10,428,15,73,0,27,12,0,0,0,0,121,12,86,0,54,21,0,0,3,5,185,4,5,0,4,5,0,0,4,0,21,10,4,19,10,7,0,0,9,0,49,0,6,7,0,4,0,0,3,3,29
SAL80131,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,10,14,0,3,5,0,10,0,60,3,10,0,0,4,0,0,0,0,25,27,8,84,0,9,4,6,29,0,169,3,3,0,0,5,4,3,0,0,27,30,9,11,0,6,116,9,15,5,197,30,0,27,71,5,21,3,36,0,201,10,6,0,4,7,0,14,0,0,50,20,51,6,0,7,3,3,0,0,93,9,18,0,0,14,0,0,0,0,44,6,3,6,0,3,17,0,0,0,37,84,314,28,0,56,3,0,3,9,498,8,25,10,4,13,0,0,68,0,125,433,473,25,61,218,0,0,17,29,1253,51,319,12,54,30,0,0,8,0,485,32,158,16,128,39,3,0,4,0,383,24,43,5,25,15,7,0,3,0,121,16,16,30,28,9,0,0,7,0,104,13,21,6,3,6,0,3,0,14,65
SAL80132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,0,0,3,0,23,0,0,0,0,3,0,0,0,0,6,17,4,32,3,10,0,4,8,0,68,6,5,0,0,4,3,0,0,0,16,10,3,9,0,3,56,0,6,0,78,17,4,7,30,0,20,0,22,0,98,0,0,0,0,0,5,12,4,0,27,3,5,3,0,0,5,0,0,0,18,4,20,0,0,11,0,0,0,0,32,6,0,0,0,4,3,0,0,0,16,45,103,13,0,32,0,0,0,3,193,6,4,5,0,9,0,0,7,0,27,150,143,6,18,76,0,0,0,10,398,21,104,4,41,12,0,0,7,0,193,15,75,3,41,12,0,0,3,0,149,8,6,0,22,0,0,0,0,0,36,0,10,6,5,5,0,0,0,0,28,4,6,3,0,0,3,0,3,3,19
SAL80133,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,23,0,3,0,0,4,0,0,0,0,17,19,6,73,0,3,5,4,9,0,122,5,3,0,0,0,0,0,0,0,9,11,4,10,0,4,51,3,9,0,82,10,4,6,33,0,15,3,8,0,82,3,4,0,3,5,4,14,0,0,32,7,24,0,0,3,5,0,0,0,37,11,17,0,0,7,0,0,0,0,38,0,4,0,0,3,10,0,0,0,22,45,132,17,0,23,6,0,0,4,225,7,9,7,5,14,0,3,13,0,52,211,214,13,20,123,4,0,6,11,602,20,126,8,24,6,0,0,5,0,201,16,118,12,44,37,0,0,9,0,236,5,4,0,18,7,0,0,0,0,38,6,6,13,3,9,0,0,0,0,41,9,11,4,8,0,5,0,5,10,43
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,5,13,3,4,4,4,3,0,37,0,0,0,0,5,0,3,0,0,10,25,4,48,0,12,0,3,14,0,108,9,7,0,0,5,0,0,0,0,17,22,13,3,0,9,65,0,13,0,127,34,0,23,24,6,11,0,16,4,119,10,4,0,0,5,0,22,0,0,37,3,11,3,0,4,0,0,0,0,25,5,15,0,0,12,4,0,0,0,40,0,4,0,0,3,12,0,0,0,27,35,201,29,0,36,0,0,0,5,305,6,11,0,3,9,0,0,13,0,48,188,273,14,50,191,0,3,7,18,743,19,145,7,33,22,0,0,0,0,223,26,225,5,102,36,0,3,9,7,415,5,4,0,17,4,3,0,0,0,35,9,5,17,7,9,0,0,3,0,48,0,13,9,0,5,3,0,0,14,46
SAL80136,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,6,5,3,0,0,0,0,0,0,13,25,0,19,0,8,6,0,6,0,68,4,5,0,0,4,0,0,0,0,7,17,3,3,0,10,49,0,3,0,84,20,0,3,23,4,0,0,11,0,61,4,8,0,0,0,0,4,0,0,19,0,13,0,0,0,4,0,0,0,23,7,22,0,0,8,0,0,0,5,30,3,8,0,0,3,18,0,0,0,25,64,158,6,0,24,3,0,0,10,270,4,3,3,0,5,0,0,13,0,28,148,133,8,19,62,0,0,0,12,390,15,66,0,18,11,0,0,0,0,109,20,140,0,28,20,0,0,0,0,213,7,14,5,11,0,0,0,0,0,42,8,4,10,7,7,0,0,0,0,36,6,3,0,4,6,0,0,4,12,33
SAL89494,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,14,0,0,0,22,3,0,0,12,0,3,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,15,4,0,0,3,0,0,0,0,0,4,11,12,0,4,10,0,0,0,0,40,0,5,0,4,0,0,0,0,0,19,0,16,0,4,5,0,0,0,0,30,0,0,0,0,0,3,0,0,0,11,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
