SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL80102,..,222,112,12,11,10,9,6,0,373,..,15,42,28,45,67,79,40,22,341,11,11,15,4,5,3,4,4,3,73,427,513,453,354,420,326,238,102,48,2874,..,11,140,390,494,328,234,88,30,1714,..,56,215,106,129,95,51,10,0,655,..,6,22,32,61,48,17,9,11,197,885,..,..,..,..,..,..,..,..,885,..,328,..,..,..,..,..,..,..,328,..,94,72,9,10,10,0,0,0,203,..,25,18,0,8,15,15,10,8,91,..,46,73,4,5,3,0,0,0,135,..,419,241,32,26,18,11,6,0,751,..,29,80,71,89,101,125,64,32,594,12,27,28,14,10,16,10,5,3,124,891,1043,881,656,835,638,457,191,81,5675
SAL80103,..,0,0,0,0,0,4,0,0,6,..,0,0,0,0,3,8,11,3,27,0,4,0,0,0,0,0,0,0,3,66,60,26,34,75,68,78,43,5,454,..,0,15,41,112,111,122,63,16,482,..,0,9,5,5,3,0,0,0,29,..,0,0,5,10,3,0,0,0,20,117,..,..,..,..,..,..,..,..,117,..,70,..,..,..,..,..,..,..,70,..,27,27,14,4,0,0,0,0,76,..,0,3,0,0,0,3,9,0,13,..,5,4,0,0,0,0,0,0,7,..,5,6,0,0,7,5,0,0,19,..,3,0,5,3,3,8,17,4,44,0,0,0,0,0,0,0,0,0,11,117,109,63,64,144,130,148,90,19,886
SAL80104,..,0,5,0,0,0,0,0,0,3,..,0,7,3,7,3,3,0,0,18,0,0,0,0,0,0,0,0,0,6,21,7,23,19,15,16,9,0,4,112,..,0,16,25,12,5,6,6,0,79,..,0,4,3,3,3,4,0,0,16,..,0,0,5,6,0,0,0,0,11,45,..,..,..,..,..,..,..,..,45,..,6,..,..,..,..,..,..,..,6,..,8,5,0,0,0,0,0,0,14,..,0,0,0,0,3,0,0,4,8,..,0,0,0,0,0,0,0,0,3,..,0,10,12,6,0,0,0,0,22,..,0,17,8,15,19,11,0,0,69,0,0,0,0,0,0,3,0,0,13,45,20,53,56,40,36,30,4,3,289
SAL80105,..,0,5,0,0,0,0,0,0,3,..,6,4,0,9,26,21,5,6,67,0,4,0,0,0,0,0,0,0,9,152,70,112,103,102,140,99,24,5,791,..,0,48,132,121,170,141,30,3,641,..,27,56,15,39,17,6,0,0,167,..,0,10,17,24,12,6,0,0,78,321,..,..,..,..,..,..,..,..,321,..,88,..,..,..,..,..,..,..,88,..,56,48,9,10,6,0,0,0,120,..,8,9,4,0,10,8,3,0,43,..,9,11,0,0,0,5,0,0,28,..,5,5,3,0,0,0,0,0,18,..,0,9,9,11,38,34,6,6,121,0,3,0,3,0,8,0,4,0,23,320,204,199,191,198,256,203,48,13,1630
SAL80106,..,32,29,0,6,9,4,0,0,85,..,0,15,21,27,34,58,88,56,295,6,5,4,3,0,0,4,3,0,24,211,148,232,182,164,108,136,148,79,1411,..,7,143,220,146,110,89,101,47,864,..,26,130,51,41,9,8,5,3,283,..,0,8,28,35,19,9,11,9,122,455,..,..,..,..,..,..,..,..,455,..,85,..,..,..,..,..,..,..,85,..,61,34,7,18,12,0,0,0,127,..,9,21,3,0,3,11,4,3,55,..,21,37,3,8,4,0,0,0,70,..,57,81,13,17,14,11,0,0,186,..,3,30,41,43,47,78,106,70,409,8,9,8,8,5,4,4,5,0,46,460,281,487,383,307,213,208,231,124,2697
SAL80107,..,12,25,10,0,10,5,0,0,56,..,10,16,29,36,54,66,35,16,259,7,8,11,4,6,4,3,3,0,41,522,300,417,405,378,325,244,93,33,2716,..,8,297,502,438,405,273,85,11,2029,..,38,208,110,71,26,13,4,0,469,..,0,29,73,80,54,17,14,5,268,1078,..,..,..,..,..,..,..,..,1078,..,270,..,..,..,..,..,..,..,270,..,175,101,45,18,7,3,0,0,346,..,33,25,18,9,12,23,4,8,138,..,20,25,8,12,4,0,0,0,69,..,37,65,26,14,18,11,4,0,169,..,14,33,57,73,95,99,48,21,444,13,14,16,14,7,14,3,3,0,89,1097,621,799,841,725,627,450,159,46,5368
SAL80108,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,..,5,7,0,6,3,0,3,0,29,..,3,8,16,15,27,58,44,21,189,3,4,0,4,0,3,3,4,0,22,204,137,128,169,202,157,129,116,45,1287,..,9,96,217,239,190,126,119,28,1025,..,15,56,32,38,33,12,4,0,184,..,0,3,20,44,20,5,0,10,102,443,..,..,..,..,..,..,..,..,443,..,170,..,..,..,..,..,..,..,170,..,83,39,8,8,8,0,0,0,149,..,6,8,3,3,6,3,7,3,44,..,10,19,3,0,0,0,0,0,28,..,10,16,4,7,3,0,5,0,57,..,7,21,17,38,60,81,66,31,318,4,6,9,4,0,6,3,3,0,42,451,315,259,313,380,326,244,206,67,2567
SAL80110,..,42,94,13,9,4,5,0,0,161,..,40,214,97,76,94,54,39,14,625,0,5,17,7,3,0,4,0,0,39,264,317,964,390,239,190,118,59,25,2568,..,44,608,389,164,125,91,46,18,1481,..,129,412,121,46,17,9,0,5,734,..,0,17,48,62,21,11,4,0,165,563,..,..,..,..,..,..,..,..,563,..,95,..,..,..,..,..,..,..,95,..,45,30,8,0,4,0,0,0,84,..,37,41,14,12,7,6,0,0,126,..,31,80,9,0,0,0,0,0,124,..,84,183,36,20,8,3,0,0,333,..,77,401,219,155,162,81,45,19,1164,6,12,31,20,7,3,7,0,0,91,567,547,1796,870,461,347,216,99,42,4944
SAL80111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,5,5,12,11,6,7,0,61,..,0,6,4,12,7,11,3,0,50,..,0,0,3,0,0,0,0,0,3,..,0,6,0,0,0,0,0,0,7,23,..,..,..,..,..,..,..,..,23,..,8,..,..,..,..,..,..,..,8,..,3,0,0,6,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,18,3,11,22,16,11,5,3,119
SAL80112,..,15,9,4,0,6,0,0,0,32,..,5,7,0,9,21,23,18,22,101,0,0,7,0,6,0,0,0,0,15,263,181,109,174,227,200,142,57,47,1396,..,0,54,266,337,283,209,78,27,1251,..,4,34,17,36,22,14,0,0,127,..,0,0,12,38,19,0,6,3,82,540,..,..,..,..,..,..,..,..,540,..,269,..,..,..,..,..,..,..,269,..,67,47,7,5,3,3,0,0,134,..,10,5,7,5,9,6,7,8,56,..,5,8,0,0,0,0,0,0,14,..,42,36,4,0,9,0,0,0,95,..,12,17,15,19,36,38,33,28,191,0,9,11,8,8,3,5,4,0,44,541,415,220,340,448,387,268,129,73,2820
SAL80113,..,50,32,6,0,0,0,0,0,94,..,3,13,12,15,23,24,25,7,124,0,4,5,0,0,0,5,0,0,11,64,111,117,66,68,98,81,46,14,662,..,0,56,68,68,105,93,45,0,438,..,18,66,22,13,16,6,0,0,142,..,0,5,5,8,3,7,0,4,35,115,..,..,..,..,..,..,..,..,115,..,45,..,..,..,..,..,..,..,45,..,18,13,0,7,0,0,0,0,44,..,9,7,0,0,0,4,5,3,27,..,7,15,0,0,6,0,0,0,23,..,101,71,20,8,7,5,0,0,210,..,11,33,42,44,64,46,33,7,280,0,3,8,0,0,0,8,0,0,25,115,221,273,154,158,207,155,89,18,1397
SAL80114,..,0,4,3,0,0,3,0,0,19,..,0,4,9,16,44,31,16,6,127,8,3,3,7,5,0,0,0,0,23,281,145,220,192,202,207,121,41,15,1437,..,12,151,193,219,208,157,34,6,987,..,19,113,69,38,37,13,4,0,304,..,0,29,55,54,25,11,11,3,189,575,..,..,..,..,..,..,..,..,575,..,157,..,..,..,..,..,..,..,157,..,122,64,23,10,0,6,0,0,223,..,22,18,10,3,14,11,4,5,83,..,13,16,5,0,0,0,0,0,41,..,6,18,13,7,6,4,4,0,57,..,7,25,26,47,71,51,23,11,253,6,15,11,11,5,3,0,0,0,58,577,370,439,409,391,371,249,86,25,2916
SAL80115,..,7,0,4,0,6,0,0,0,20,..,4,12,10,19,27,68,53,21,204,0,4,0,4,3,3,3,0,0,26,324,161,196,244,213,166,203,116,42,1660,..,0,158,292,225,172,198,115,30,1184,..,15,117,76,60,27,18,5,0,315,..,5,8,33,54,40,14,16,4,160,651,..,..,..,..,..,..,..,..,651,..,154,..,..,..,..,..,..,..,154,..,87,43,27,17,4,0,0,0,170,..,10,12,3,5,10,18,9,4,67,..,14,10,5,4,0,0,0,0,31,..,11,8,7,10,5,8,0,0,52,..,9,29,17,47,46,94,64,30,331,5,12,8,5,3,4,5,3,0,46,652,314,393,471,415,316,344,210,64,3175
SAL80116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,..,18,16,0,0,3,7,0,0,42,..,6,15,20,20,33,37,24,14,168,8,12,11,0,0,3,4,4,0,38,285,155,238,251,192,125,126,64,16,1458,..,5,185,292,199,115,118,85,10,1006,..,28,109,66,46,28,10,6,0,288,..,0,16,37,46,20,10,3,3,141,620,..,..,..,..,..,..,..,..,620,..,120,..,..,..,..,..,..,..,120,..,79,42,17,11,3,0,0,0,148,..,13,15,14,10,9,13,11,0,70,..,17,26,6,0,4,0,0,0,50,..,27,46,12,5,7,8,0,0,114,..,11,37,43,50,55,59,39,17,311,8,12,18,9,4,6,3,3,0,71,628,310,487,497,371,254,225,138,28,2936
SAL80118,..,8,10,3,4,3,4,0,0,37,..,3,11,8,11,18,46,16,10,119,4,3,7,3,0,0,3,4,0,27,227,140,152,204,165,122,161,63,16,1254,..,0,88,252,195,138,183,79,11,951,..,15,82,59,33,21,20,0,0,233,..,0,7,19,36,16,8,3,0,102,491,..,..,..,..,..,..,..,..,491,..,136,..,..,..,..,..,..,..,136,..,96,43,20,19,4,0,0,0,173,..,11,16,4,3,3,4,3,0,53,..,6,4,3,0,0,0,0,0,15,..,14,24,7,7,7,4,0,0,67,..,3,17,28,25,34,57,23,11,201,3,6,8,4,0,6,3,3,0,43,497,296,293,400,320,236,279,125,26,2465
SAL80119,..,0,9,0,4,5,0,3,0,21,..,0,3,0,8,21,33,32,26,132,0,0,0,0,0,0,0,0,0,9,156,88,108,119,145,138,138,87,35,1012,..,0,50,152,181,135,188,97,19,818,..,13,52,30,25,21,5,0,0,140,..,0,13,19,25,17,8,0,3,90,364,..,..,..,..,..,..,..,..,364,..,99,..,..,..,..,..,..,..,99,..,65,43,20,7,5,0,0,0,137,..,6,9,4,0,7,8,4,0,45,..,9,4,5,3,0,0,0,0,24,..,3,8,0,9,8,6,3,0,46,..,0,8,5,22,29,52,36,25,188,0,4,7,3,5,4,5,4,0,28,365,207,194,240,277,223,266,148,50,1978
SAL80120,..,0,6,0,0,0,0,0,0,3,..,4,10,6,0,4,0,0,0,29,0,0,5,0,0,0,0,0,0,3,78,52,113,77,21,8,11,0,0,358,..,0,96,104,40,10,6,0,0,264,..,12,48,11,0,4,0,0,0,79,..,0,0,7,9,0,0,0,0,18,166,..,..,..,..,..,..,..,..,166,..,26,..,..,..,..,..,..,..,26,..,14,0,4,0,0,0,0,0,17,..,10,13,0,0,0,3,0,0,33,..,5,9,0,0,0,0,0,0,22,..,4,11,3,0,0,0,0,0,12,..,5,25,11,5,0,0,0,0,45,3,0,5,0,0,0,0,0,0,7,164,81,196,150,51,23,14,0,0,689
SAL80121,..,0,0,0,3,0,0,0,0,7,..,3,5,4,0,12,30,13,3,55,0,0,0,4,0,0,0,0,0,4,20,10,15,22,19,29,43,21,3,186,..,0,3,9,15,20,25,14,0,92,..,5,4,5,5,13,8,0,0,43,..,0,0,5,6,6,0,8,0,16,30,..,..,..,..,..,..,..,..,30,..,4,..,..,..,..,..,..,..,4,..,8,4,0,0,4,0,0,0,15,..,6,4,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,5,..,0,0,5,7,7,5,6,0,26,..,5,11,12,21,37,45,27,6,161,4,0,0,4,4,0,0,0,0,17,39,23,31,39,59,87,83,53,7,411
SAL80122,..,0,7,3,0,0,4,0,0,11,..,0,7,3,6,6,0,0,0,26,0,0,5,0,0,0,0,0,0,10,303,105,282,214,75,49,30,16,0,1079,..,8,319,390,101,60,38,6,0,906,..,19,57,34,9,0,0,0,0,125,..,5,15,18,20,8,0,0,0,66,624,..,..,..,..,..,..,..,..,624,..,81,..,..,..,..,..,..,..,81,..,28,13,0,0,0,0,0,0,46,..,14,26,6,0,13,17,6,0,85,..,24,45,6,3,0,0,0,0,76,..,10,20,8,0,0,4,0,0,43,..,0,20,8,14,6,7,0,0,61,0,0,10,3,0,0,0,0,0,18,624,194,521,472,147,90,67,16,0,2134
SAL80123,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6,6,4,3,6,4,0,0,40,..,0,4,4,6,8,9,0,0,21,..,4,6,0,5,0,0,0,0,14,..,0,0,5,0,0,0,0,0,4,21,..,..,..,..,..,..,..,..,21,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,0,..,0,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,3,18,6,9,11,8,0,0,82
SAL80124,..,0,14,0,9,5,5,0,0,28,..,0,11,12,22,39,31,10,3,137,13,9,4,4,3,0,5,0,0,37,343,245,278,244,279,284,117,38,15,1852,..,6,187,305,310,350,158,37,5,1366,..,46,133,79,69,44,23,6,0,384,..,3,25,40,54,40,9,5,6,177,697,..,..,..,..,..,..,..,..,697,..,221,..,..,..,..,..,..,..,221,..,175,96,18,7,7,0,0,0,313,..,19,19,10,3,17,13,8,3,77,..,16,17,0,6,4,0,0,0,49,..,18,23,5,15,4,5,3,0,63,..,0,26,32,46,69,44,19,7,242,17,17,15,7,8,5,6,3,0,80,713,517,547,485,524,535,251,73,22,3668
SAL80125,..,11,13,0,0,0,0,0,0,26,..,0,11,4,3,7,3,0,0,25,0,6,4,0,0,6,0,0,0,13,329,95,263,276,104,47,29,9,0,1143,..,8,270,466,198,47,33,8,0,1035,..,3,71,42,7,0,0,0,0,133,..,0,13,18,10,5,5,3,0,51,701,..,..,..,..,..,..,..,..,701,..,99,..,..,..,..,..,..,..,99,..,21,12,3,5,0,0,0,0,47,..,13,19,5,0,7,13,3,0,64,..,5,39,10,0,0,0,0,0,54,..,18,46,11,0,4,0,0,0,82,..,6,21,9,11,10,3,0,0,58,4,3,4,0,0,6,0,0,0,17,707,190,498,569,237,91,49,19,3,2353
SAL80126,..,9,8,0,0,0,0,0,0,23,..,0,4,3,14,22,28,29,16,116,0,5,4,0,0,0,0,0,0,13,245,119,130,170,178,123,93,78,23,1156,..,5,89,243,219,145,109,91,12,903,..,19,59,39,45,24,9,0,0,195,..,3,7,15,29,10,10,6,4,88,496,..,..,..,..,..,..,..,..,496,..,142,..,..,..,..,..,..,..,142,..,59,34,8,9,3,0,0,0,114,..,12,13,8,0,4,6,3,4,48,..,10,10,0,0,0,0,0,0,24,..,20,20,6,8,12,0,5,0,66,..,4,7,9,36,40,42,40,23,194,4,9,7,5,4,4,0,0,3,32,499,280,243,330,355,241,179,145,44,2319
SAL80127,..,242,180,13,0,5,3,0,0,437,..,46,127,89,51,44,49,33,16,446,3,17,18,4,3,0,0,4,6,62,168,487,695,296,207,161,130,72,18,2229,..,3,215,255,173,166,124,55,13,1009,..,145,399,94,54,28,21,0,3,743,..,0,6,24,31,21,8,4,0,94,328,..,..,..,..,..,..,..,..,328,..,102,..,..,..,..,..,..,..,102,..,33,36,11,8,4,0,0,0,88,..,27,35,3,3,3,0,7,5,87,..,24,45,5,0,0,0,0,0,71,..,370,346,38,3,6,3,3,0,771,..,80,249,168,100,87,83,48,20,824,4,28,31,15,11,0,8,4,6,101,336,807,1355,610,381,317,245,123,40,4210
SAL80128,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,16,18,30,23,16,0,0,0,136,..,0,16,48,39,15,6,0,0,129,..,5,7,11,3,6,0,0,0,35,..,0,6,0,0,5,0,0,0,11,76,..,..,..,..,..,..,..,..,76,..,14,..,..,..,..,..,..,..,14,..,11,3,0,0,0,0,0,0,20,..,0,0,0,0,0,0,5,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,76,34,38,62,45,28,9,3,0,293
SAL80129,..,7,16,6,6,5,3,0,0,46,..,3,19,16,47,82,109,67,26,363,6,6,8,0,4,9,10,0,0,47,707,372,460,573,450,486,491,172,51,3774,..,17,382,702,572,532,615,203,36,3055,..,46,205,166,105,72,31,5,5,641,..,6,43,73,88,64,38,18,10,339,1516,..,..,..,..,..,..,..,..,1516,..,391,..,..,..,..,..,..,..,391,..,230,126,60,36,12,8,0,0,468,..,27,33,11,11,25,22,4,12,150,..,29,42,16,3,9,4,0,0,105,..,20,61,14,19,19,10,5,0,145,..,5,57,51,86,153,162,102,34,647,13,15,26,17,13,18,14,6,0,124,1529,795,966,1108,936,902,906,344,92,7570
SAL80130,..,8,11,5,0,0,0,0,0,25,..,3,10,12,14,22,49,39,16,166,9,4,3,0,0,3,0,0,0,19,295,136,169,207,181,125,135,94,25,1363,..,5,143,246,212,131,144,103,13,994,..,22,84,55,49,22,12,3,0,246,..,0,10,19,40,21,12,8,9,118,548,..,..,..,..,..,..,..,..,548,..,140,..,..,..,..,..,..,..,140,..,65,27,13,9,9,0,0,0,130,..,9,3,10,3,6,9,3,3,43,..,12,13,12,0,0,0,0,0,39,..,16,33,15,3,5,3,0,0,66,..,0,16,33,35,53,72,65,27,302,14,6,3,3,3,3,7,3,0,39,559,275,331,403,348,252,248,186,47,2653
SAL80131,..,99,81,19,8,3,5,5,0,215,..,13,78,72,50,100,56,51,18,430,5,16,12,4,6,3,3,4,0,50,601,368,641,614,427,312,165,119,34,3287,..,8,385,674,431,255,171,100,20,2049,..,74,340,218,113,68,14,5,3,837,..,3,18,77,102,39,12,5,9,275,1263,..,..,..,..,..,..,..,..,1263,..,261,..,..,..,..,..,..,..,261,..,107,49,17,12,17,0,0,0,194,..,31,31,7,7,17,12,8,5,113,..,21,51,6,0,5,0,0,0,89,..,173,186,36,13,11,9,0,0,435,..,23,140,128,107,147,105,64,25,730,10,23,21,18,16,9,9,3,0,112,1269,716,1211,1183,811,564,335,196,64,6355
SAL80132,..,9,10,0,0,0,0,0,0,23,..,0,4,11,7,12,33,21,13,106,0,4,3,0,0,3,0,0,0,14,254,169,130,179,196,137,141,102,37,1351,..,4,91,244,289,223,183,158,34,1226,..,8,44,51,38,6,7,3,0,159,..,0,3,6,28,15,9,0,6,74,510,..,..,..,..,..,..,..,..,510,..,201,..,..,..,..,..,..,..,201,..,91,47,11,5,3,0,0,0,172,..,12,5,5,4,6,6,9,11,51,..,15,20,3,6,3,0,0,0,48,..,17,41,3,4,3,8,0,0,79,..,0,13,14,19,23,36,30,18,155,0,10,3,0,0,4,0,3,0,29,510,364,274,347,390,285,253,204,75,2697
SAL80133,..,16,15,0,4,0,6,0,0,40,..,4,15,14,23,36,61,64,24,244,4,7,0,3,0,7,4,11,0,31,365,181,202,283,269,196,192,156,41,1873,..,8,145,374,313,219,196,162,29,1446,..,14,124,61,75,37,15,14,0,337,..,0,3,35,57,20,12,8,3,144,731,..,..,..,..,..,..,..,..,731,..,212,..,..,..,..,..,..,..,212,..,96,34,12,13,6,5,0,0,161,..,13,15,3,7,3,9,8,5,64,..,10,10,9,0,0,0,0,0,34,..,19,40,10,15,0,6,5,0,95,..,6,24,30,48,61,90,76,41,378,10,3,9,6,3,9,4,11,0,53,736,383,401,540,526,348,347,282,85,3658
SAL80134,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,7
SAL80135,..,32,49,8,3,7,5,0,0,97,..,15,94,50,27,24,10,4,0,225,0,5,16,3,4,7,0,0,0,38,398,218,500,397,189,129,58,14,3,1907,..,9,339,531,212,115,80,17,5,1313,..,73,202,93,41,23,0,0,0,430,..,4,16,22,47,28,3,4,0,124,748,..,..,..,..,..,..,..,..,748,..,132,..,..,..,..,..,..,..,132,..,52,30,10,0,0,0,0,0,104,..,17,33,12,0,8,4,6,0,79,..,13,45,6,3,0,0,0,0,64,..,61,102,23,10,10,5,0,0,205,..,25,163,87,52,44,14,4,0,393,6,11,24,11,10,12,5,0,0,73,751,405,957,789,376,229,118,31,9,3657
SAL80136,..,20,13,0,0,4,0,0,3,38,..,6,15,4,13,32,60,50,31,211,0,3,4,0,0,0,3,3,0,11,238,150,110,179,200,224,253,126,49,1535,..,0,45,237,306,307,331,155,28,1411,..,7,48,46,23,36,24,10,0,205,..,0,3,17,23,16,12,8,0,78,465,..,..,..,..,..,..,..,..,465,..,184,..,..,..,..,..,..,..,184,..,57,42,14,11,0,0,0,0,127,..,4,0,0,6,5,10,6,6,30,..,3,4,4,0,0,0,0,0,11,..,39,16,0,3,5,0,4,6,76,..,9,27,20,22,51,86,63,43,320,7,8,7,0,4,3,8,0,0,30,463,311,201,342,397,426,470,240,86,2943
SAL89494,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,14,38,24,17,10,20,3,7,0,132,14,38,24,17,10,20,3,7,0,132,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,18,59,57,41,32,23,19,3,0,263,18,59,57,41,32,23,19,3,0,263
