SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL80028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,17,7,0,6,4,0,0,37,0,6,14,4,7,0,0,0,0,23,12,37,63,25,12,9,5,0,0,148,0,0,7,0,0,0,6,0,0,16,25,70,54,17,4,3,3,0,0,178,37,81,96,23,8,0,0,0,0,253,4,4,22,12,9,3,5,0,0,59,0,6,14,6,4,0,0,0,0,37,0,4,11,5,6,0,0,0,0,28,0,0,12,3,3,3,0,0,0,23,0,33,138,74,41,29,9,0,0,330,0,13,25,17,3,0,4,0,0,66,7,40,168,152,108,61,21,0,0,551,8,35,70,49,21,15,3,0,0,207,3,29,67,22,21,7,0,0,0,144,4,19,18,4,0,0,0,0,0,49,5,11,18,8,3,6,0,0,0,50,4,10,27,10,7,0,0,0,0,65
SAL80029,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,9,11,17,7,3,0,0,53,0,0,10,0,9,7,0,0,0,27,18,42,102,53,39,36,10,0,0,296,0,5,6,6,3,8,0,0,0,22,13,27,25,14,10,10,6,0,0,104,32,10,13,7,7,3,0,0,0,64,0,8,12,27,8,17,4,0,0,70,0,0,0,10,5,0,0,0,0,20,0,0,3,5,3,0,0,0,0,12,0,6,8,7,3,0,0,0,0,27,0,12,36,42,41,17,6,0,0,153,0,6,7,10,3,9,4,0,0,41,3,9,61,91,129,90,19,0,0,399,0,5,14,13,16,18,4,0,0,74,0,14,25,23,17,15,6,0,0,101,4,3,4,3,3,5,0,0,0,25,3,0,15,11,7,4,0,0,0,47,0,4,10,5,5,4,0,0,0,33
SAL80030,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,7,5,5,0,0,0,0,17,0,0,0,0,4,0,0,0,0,10,5,10,31,16,15,12,6,0,0,97,0,0,0,0,0,3,0,0,0,7,17,12,4,8,3,8,3,0,0,53,18,34,14,3,8,3,0,0,0,84,0,7,4,0,0,6,0,0,0,15,0,0,5,3,4,0,0,0,0,14,0,4,8,8,6,3,0,0,0,28,0,3,7,0,0,4,3,0,0,20,0,37,62,39,31,36,18,3,0,227,0,3,5,4,4,5,0,0,0,25,265,546,275,162,158,87,19,4,0,1511,15,34,27,12,20,11,7,0,0,129,0,4,14,10,5,6,9,0,0,50,0,5,6,4,4,3,0,0,0,24,4,7,6,4,0,4,0,0,0,23,0,5,5,11,8,0,0,0,0,28
SAL80031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,9,3,0,0,0,52,0,0,8,8,5,3,0,0,0,20,4,22,79,83,27,12,0,0,0,239,0,3,5,11,4,6,0,0,0,26,17,27,42,27,12,5,3,0,0,127,30,18,29,23,11,3,0,0,0,117,0,5,35,31,8,5,0,0,0,82,0,0,7,25,11,4,0,0,0,45,0,0,12,10,6,0,0,0,0,30,0,4,11,7,0,0,0,0,0,27,0,10,66,93,45,13,4,0,0,229,0,0,15,19,11,6,3,0,0,49,0,8,97,239,110,57,13,0,0,527,3,5,18,36,14,13,3,0,0,88,3,9,20,39,21,11,0,0,0,104,3,5,4,7,7,0,0,0,0,33,4,3,16,10,11,0,0,0,0,46,0,4,26,17,7,0,0,0,0,57
SAL80034,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,10,0,0,0,3,3,0,0,0,0,10,6,19,14,8,8,10,3,0,0,76,0,0,0,0,3,0,0,0,0,9,13,6,4,4,6,0,0,0,0,34,19,9,3,5,4,0,0,0,0,32,0,0,0,0,5,3,0,0,0,14,3,0,0,5,3,0,0,0,0,15,0,0,0,3,10,0,5,3,0,21,0,0,0,7,0,0,7,0,0,11,0,3,11,24,41,37,10,0,0,125,0,3,0,5,4,4,0,0,0,16,0,3,11,49,69,30,16,0,0,176,4,3,7,9,9,5,0,4,0,44,0,3,8,10,12,7,7,0,0,52,3,0,0,6,4,6,0,0,0,12,0,0,0,3,9,4,4,0,0,21,0,5,0,0,6,0,0,0,0,9
SAL80035,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,18,0,0,4,5,8,0,0,0,0,14,10,18,51,40,36,9,0,0,0,167,0,0,3,0,4,0,0,0,0,16,4,6,15,12,11,8,0,0,0,53,9,4,11,7,4,3,4,0,0,51,0,0,17,5,12,10,5,0,0,56,0,0,4,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,7,0,4,17,18,8,7,3,0,0,55,0,3,8,4,4,9,0,0,0,20,5,4,33,50,34,9,11,0,0,152,0,3,4,10,6,6,0,0,0,29,0,0,7,18,10,3,0,0,0,38,3,0,0,11,0,0,0,0,0,20,0,3,11,5,4,10,0,0,0,39,0,0,12,7,5,0,4,0,0,34
SAL80036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,4,0,0,0,18,0,0,0,4,0,0,0,0,0,3,3,11,14,10,11,9,0,0,0,62,0,0,0,3,5,0,0,0,0,9,8,7,19,10,3,0,0,0,0,55,12,14,27,5,8,0,0,0,0,68,0,0,4,0,3,4,0,0,0,19,0,0,4,6,4,6,0,0,0,12,0,0,5,4,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,8,0,3,28,27,19,14,0,0,0,96,0,3,15,4,4,4,3,0,0,40,0,8,44,62,50,31,4,0,0,202,4,6,5,6,0,5,6,0,0,31,0,0,28,13,4,7,0,0,0,57,0,0,4,0,5,3,0,0,0,12,3,0,4,6,8,3,6,0,0,21,0,0,11,4,4,0,0,0,0,29
SAL80037,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,19,12,7,12,0,0,0,49,0,7,4,5,5,7,4,0,0,27,5,37,85,75,43,35,9,0,0,289,0,0,5,6,5,8,0,0,0,32,23,13,18,14,7,15,7,0,0,90,26,7,16,5,4,4,0,0,0,67,0,3,5,9,17,15,7,0,0,67,3,0,0,3,5,6,0,0,0,20,0,0,0,3,4,5,0,0,0,12,0,3,0,0,5,3,0,0,0,20,0,0,28,34,18,15,10,0,0,111,0,13,7,13,8,9,4,0,0,51,3,8,57,84,90,70,15,0,0,330,0,4,9,14,12,15,5,0,0,68,0,4,11,12,13,15,3,0,0,61,0,0,4,3,5,4,0,0,0,14,0,3,13,16,13,3,3,0,0,58,0,5,5,0,5,6,0,0,0,34
SAL80038,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,20,0,3,4,5,0,6,0,0,0,10,0,3,28,10,8,0,0,0,0,50,0,4,0,0,0,0,0,0,0,13,20,29,21,3,0,4,0,0,0,84,31,49,68,20,3,5,0,0,0,176,0,0,7,3,0,0,0,0,0,18,0,0,9,9,11,0,0,0,0,24,0,0,13,10,0,3,0,0,0,23,0,0,11,5,4,0,6,0,0,21,4,41,119,48,26,22,8,0,0,254,0,0,9,3,5,4,0,0,0,31,3,43,195,108,79,31,8,0,0,470,12,37,56,16,13,7,0,0,0,145,7,6,22,10,5,10,0,0,0,62,6,6,3,0,0,0,3,0,0,26,0,6,3,3,0,4,0,0,0,25,3,3,21,0,4,0,0,0,0,31
SAL80039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,5,10,6,6,15,4,0,0,47,0,4,4,3,12,9,4,0,0,37,27,43,61,48,45,25,3,0,0,248,0,3,3,4,8,6,0,0,0,19,19,22,21,12,12,12,7,0,0,108,32,21,17,5,8,4,0,0,0,78,0,3,15,14,11,15,3,0,0,66,0,3,0,0,9,0,0,0,0,11,0,0,0,0,4,0,0,0,0,14,0,0,4,4,4,0,0,0,0,18,0,16,25,19,28,23,6,0,0,123,4,0,4,4,7,3,3,0,0,28,4,23,59,115,144,86,17,0,0,455,3,3,8,9,13,10,0,0,0,50,0,11,13,13,22,18,0,0,0,80,3,4,0,0,4,0,0,0,0,15,4,4,6,5,4,7,0,0,0,37,0,0,3,7,0,7,0,0,0,23
SAL80040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,13,0,0,4,0,3,0,0,0,0,14,5,9,24,8,15,13,0,0,0,66,0,3,0,0,0,0,0,0,0,6,8,11,5,5,0,0,0,0,0,33,10,9,3,3,0,0,0,0,0,31,0,0,3,0,6,6,0,0,0,16,0,0,3,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,8,0,6,17,35,38,16,3,0,0,114,0,0,0,3,6,6,0,0,0,13,0,4,31,75,82,30,0,0,0,223,3,6,7,21,32,8,0,0,0,81,0,3,10,17,9,3,0,0,0,40,0,0,8,5,0,0,0,0,0,16,0,0,5,5,6,0,0,0,0,11,0,0,4,3,0,0,0,0,0,15
SAL80041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,3,8,0,0,0,0,30,0,0,5,4,0,0,0,0,0,9,6,11,50,45,10,4,0,0,0,122,0,3,0,8,5,0,0,0,0,21,10,23,42,17,6,4,0,0,0,106,25,21,33,29,7,6,0,0,0,109,0,0,18,17,3,3,0,0,0,45,0,0,8,11,4,0,0,0,0,27,0,0,4,9,3,3,0,0,0,25,0,0,3,3,4,4,0,0,0,19,0,15,75,66,27,11,0,0,0,192,0,0,14,12,9,4,0,0,0,38,0,20,132,160,76,25,0,0,0,419,6,6,26,22,16,0,0,0,0,84,6,10,57,52,22,6,6,0,0,156,4,3,6,5,3,0,0,0,0,21,0,0,7,13,4,0,0,0,0,34,5,9,8,5,3,0,0,0,0,31
SAL80042,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,7,4,5,5,0,0,0,26,0,0,0,4,3,0,0,0,0,6,4,10,46,49,14,9,4,0,0,141,0,0,0,9,0,4,0,0,0,10,3,15,21,27,11,4,0,0,0,77,21,13,24,14,9,5,0,0,0,82,0,0,9,10,7,5,0,0,0,33,0,0,5,10,0,0,0,0,0,20,0,0,6,15,0,0,0,0,0,24,0,3,0,5,0,0,0,0,0,14,0,11,52,73,50,13,0,0,0,207,0,0,6,5,9,0,0,0,0,23,0,9,112,199,125,39,3,0,0,483,8,0,17,20,16,5,0,0,0,76,0,7,6,21,14,8,0,0,0,64,0,7,7,7,5,0,0,0,0,25,0,3,10,13,5,3,3,0,0,34,0,5,9,9,3,0,0,0,0,28
SAL80043,0,0,0,0,6,0,0,0,0,8,0,0,0,6,0,0,0,0,0,5,4,3,3,4,4,0,0,0,0,22,0,0,8,8,3,0,0,0,0,19,6,15,18,23,17,18,7,0,0,107,0,0,3,4,0,4,0,0,0,13,12,16,12,8,5,9,0,0,0,56,18,13,16,6,8,0,0,0,0,66,4,0,12,8,8,8,3,0,0,39,0,0,6,6,3,3,4,0,0,28,0,3,8,11,9,0,0,0,0,29,0,8,0,5,4,4,0,0,0,20,3,11,31,63,43,47,8,0,0,204,0,7,11,13,4,4,3,0,0,39,0,16,70,113,160,95,14,0,0,470,6,15,24,19,14,13,4,0,0,101,3,6,23,31,29,18,4,0,0,117,10,4,3,0,4,7,0,0,0,23,0,0,0,10,4,0,3,0,0,26,4,3,15,5,0,6,0,0,0,28
SAL80044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,0,5,0,0,0,0,4,7,5,7,12,15,7,0,0,0,55,0,0,5,0,0,0,0,0,0,11,10,3,0,0,0,4,3,0,0,18,12,9,7,6,4,4,0,0,0,42,0,0,0,5,0,0,0,0,0,11,0,0,0,0,5,4,0,0,0,19,0,0,4,4,11,6,3,0,0,27,0,3,0,0,6,3,0,0,0,17,0,15,18,30,42,28,19,4,0,155,0,3,4,0,4,0,0,0,0,16,0,11,36,49,55,37,5,0,0,195,0,0,3,5,12,13,0,3,0,35,0,4,5,20,24,19,13,4,0,83,0,6,0,4,0,8,4,0,0,17,0,3,5,3,0,6,0,0,0,14,0,5,4,6,0,0,0,0,0,18
SAL80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,13,25,19,15,3,0,0,0,79,0,3,4,8,0,0,0,0,0,15,7,9,5,9,3,6,0,0,0,44,5,8,11,13,4,0,0,0,0,39,0,0,18,3,0,0,0,0,0,21,0,3,5,3,0,0,0,0,0,18,0,0,3,8,3,6,0,0,0,20,0,0,8,3,3,0,0,0,0,19,0,5,59,66,23,11,0,0,0,161,0,0,8,4,0,4,0,0,0,15,4,5,72,111,51,16,0,0,0,265,0,3,5,11,7,4,0,0,0,26,0,0,28,27,7,0,0,0,0,68,0,0,7,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,10,0,0,3,7,0,0,0,0,0,15
SAL80046,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,8,11,30,15,10,3,6,0,0,78,0,4,8,0,0,0,0,0,0,8,0,10,17,5,4,3,0,0,0,42,9,23,36,13,6,0,0,0,0,91,0,0,9,3,0,6,0,0,0,19,0,0,4,5,5,0,0,0,0,19,0,3,15,4,0,0,0,0,0,17,0,0,7,3,0,0,0,0,0,12,0,31,67,31,16,14,0,0,0,164,0,6,9,11,3,3,0,0,0,33,0,47,140,82,56,32,3,0,0,354,0,21,23,22,15,12,0,0,0,85,0,6,22,10,7,3,0,0,0,41,0,3,7,5,4,3,0,0,0,20,0,0,4,5,5,3,0,0,0,20,0,0,4,0,0,0,0,0,0,14
SAL80047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,10,0,0,0,0,29,0,0,3,6,0,0,0,0,0,8,3,17,37,26,17,5,6,0,0,114,0,0,4,0,4,0,0,0,0,10,4,12,19,11,9,4,0,0,0,62,15,28,30,15,4,3,0,0,0,104,0,0,14,10,9,8,0,0,0,43,0,0,8,5,3,0,0,0,0,19,0,7,4,7,4,0,0,0,0,19,0,3,5,0,0,0,0,0,0,10,3,15,39,44,29,28,9,0,0,160,0,0,19,18,11,5,0,0,0,56,3,16,75,114,77,47,0,0,0,330,5,8,19,31,20,8,4,0,0,89,0,3,18,12,4,5,0,0,0,37,9,0,5,8,3,0,0,0,0,25,0,5,8,3,6,0,3,0,0,25,0,0,9,7,7,8,0,0,0,26
SAL80048,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,5,0,0,0,14,0,0,3,0,6,3,0,0,0,13,5,20,25,25,24,12,3,0,0,118,0,3,0,0,0,0,0,0,0,9,16,8,21,6,10,4,0,0,0,55,17,12,8,0,0,0,0,0,0,39,0,0,0,6,3,0,0,0,0,16,0,0,0,3,0,0,0,0,0,14,0,0,0,6,5,0,0,0,0,13,0,0,0,4,6,0,0,0,0,9,0,6,24,35,37,20,8,0,0,121,0,0,7,4,4,0,5,0,0,26,0,8,38,74,88,37,8,0,0,261,5,4,7,10,8,9,0,0,0,45,0,4,15,15,6,10,3,0,0,52,7,0,0,0,4,0,0,0,0,15,3,0,0,8,6,4,0,0,0,24,0,0,0,0,0,0,0,0,0,12
SAL80049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,16,9,0,0,0,54,0,0,6,12,8,4,0,0,0,28,21,48,84,67,70,27,5,0,0,319,0,9,5,3,6,6,0,0,0,28,18,22,28,24,13,13,3,0,0,126,45,16,13,17,7,7,0,0,0,105,0,0,11,16,26,20,3,0,0,74,4,3,4,14,5,0,0,0,0,33,0,0,9,14,3,3,0,0,0,21,0,0,4,8,4,3,0,0,0,21,3,11,33,60,48,29,3,0,0,189,0,0,4,14,7,12,0,0,0,37,3,21,84,193,176,92,4,0,0,572,4,11,18,30,25,11,6,0,0,110,4,12,22,24,31,20,8,0,0,117,9,4,8,4,4,0,0,0,0,40,6,15,19,27,18,12,0,0,0,91,0,3,6,16,9,7,0,0,0,39
SAL80050,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,12,10,4,9,0,0,0,45,0,0,5,3,6,4,0,0,0,26,12,33,90,68,43,25,19,0,0,287,0,0,7,4,9,3,0,0,0,23,12,16,9,13,14,11,5,0,0,71,26,16,17,16,13,3,3,0,0,97,0,0,12,7,0,17,4,0,0,39,0,0,11,8,7,0,0,0,0,29,0,0,4,8,3,0,3,0,0,22,0,0,7,0,7,0,0,0,0,9,4,9,49,52,36,19,9,0,0,184,0,3,13,5,6,6,5,0,0,42,0,14,65,102,117,57,13,0,0,366,3,10,18,31,27,16,8,0,0,99,0,11,19,20,14,9,0,0,0,76,4,0,7,9,5,4,0,0,0,29,4,6,3,12,10,0,5,0,0,37,4,3,16,11,10,4,0,0,0,47
SAL80051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,5,6,0,0,0,15,0,0,0,0,0,3,0,0,0,9,3,6,18,15,23,13,5,0,0,87,0,0,0,8,3,0,5,0,0,11,12,5,14,0,6,7,0,0,0,46,17,7,8,4,3,0,5,0,0,44,0,0,10,3,5,6,0,0,0,17,3,0,9,9,9,3,0,0,0,30,0,0,0,4,5,0,0,0,0,12,6,0,0,4,4,6,0,0,0,10,0,9,16,35,21,19,12,0,0,109,0,0,3,4,0,4,0,0,0,16,6,8,20,79,80,71,13,3,0,279,7,3,6,9,17,7,4,3,0,59,5,5,9,11,8,8,0,0,0,50,4,0,0,4,0,0,0,0,0,9,0,0,0,3,4,4,0,0,0,18,0,3,7,4,0,0,0,0,0,10
SAL80052,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,0,0,0,21,0,0,0,4,3,0,0,0,0,8,6,8,28,23,13,8,0,0,0,91,0,0,0,6,4,0,0,0,0,10,11,19,11,9,4,6,4,0,0,58,25,11,12,9,3,0,0,0,0,66,0,5,7,5,0,5,0,0,0,20,0,0,10,4,0,4,0,0,0,17,0,4,3,3,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,11,0,10,17,30,36,15,5,0,0,123,6,3,4,4,5,5,0,0,0,23,0,3,29,72,89,61,10,0,0,265,5,7,3,13,16,4,0,0,0,56,4,5,14,13,9,8,3,0,0,60,7,0,5,0,0,9,0,0,0,26,4,3,4,3,3,3,4,0,0,18,0,4,8,3,3,0,0,0,0,21
SAL80053,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,0,0,0,24,0,0,3,0,6,4,0,0,0,12,9,8,34,28,16,4,4,0,0,95,0,0,4,0,3,5,0,0,0,9,13,0,14,9,0,6,3,0,0,46,13,13,15,6,4,6,0,0,0,52,0,0,0,11,4,9,4,0,0,28,0,3,3,3,7,0,0,0,0,18,0,0,0,3,3,0,0,0,0,8,0,0,6,7,0,0,0,0,0,10,4,4,16,32,21,13,0,3,0,97,0,0,0,9,7,4,0,0,0,17,0,4,38,62,74,26,8,0,0,220,4,0,5,17,20,4,5,0,0,57,0,0,13,20,6,12,4,0,0,54,5,5,0,5,11,4,0,0,0,18,0,8,0,3,8,0,0,0,0,17,0,0,5,3,4,0,0,0,0,15
SAL80054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,9,0,0,0,29,0,0,3,3,7,3,0,0,0,16,5,31,41,22,22,18,3,0,0,155,0,0,0,0,0,3,0,0,0,4,10,20,39,17,4,4,0,0,0,101,10,18,20,15,10,14,0,0,0,83,0,3,7,17,7,20,5,0,0,55,0,0,12,3,6,6,6,0,0,25,0,4,4,9,6,0,0,0,0,24,0,0,4,0,0,0,0,0,0,7,0,8,29,35,28,18,4,0,0,129,0,4,14,7,5,3,3,0,0,36,0,5,60,97,69,63,10,0,0,300,3,6,15,16,15,9,0,3,0,74,0,12,23,19,12,10,0,0,0,79,3,5,5,3,3,3,0,0,0,22,0,9,3,4,4,5,0,0,0,39,0,0,15,13,3,6,0,0,0,35
