SAL_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
SAL80087,0,0,0,0,8,0,0,0,6,20,47,110,126,90,207,160,43,72,9,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,4,0,7,0,27,0,0,0,0,5,3,0,3,0,17,0,11,3,0,10,28,9,22,0,86,0,0,0,0,7,0,0,0,0,7,8,19,31,18,25,22,0,8,0,125,0,35,20,10,32,6,5,0,0,111,0,0,3,10,12,7,4,4,0,36,0,0,0,0,5,7,0,3,0,27,0,0,4,0,4,5,3,0,0,14,4,3,0,0,8,5,0,0,0,17,5,7,19,6,32,49,10,20,0,140,0,13,16,4,25,23,0,5,4,93,27,17,30,37,150,127,37,43,3,477,5,28,21,10,31,29,9,21,0,162,10,30,42,39,72,31,12,28,3,268,0,16,5,3,8,4,0,5,0,35
SAL80088,0,4,3,0,0,0,0,0,6,8,22,51,74,39,77,71,26,24,6,375,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,3,4,0,22,0,0,0,0,0,4,0,0,0,7,6,0,0,0,8,25,9,16,0,62,0,0,0,0,7,0,0,0,0,5,0,7,4,3,3,4,0,9,0,35,0,17,3,0,0,3,0,0,0,40,0,0,0,0,3,0,0,5,0,22,0,0,0,0,0,6,0,0,0,10,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,6,0,3,0,11,4,5,12,11,17,13,3,3,0,71,4,3,5,0,9,0,0,0,0,14,8,13,27,16,62,79,26,10,0,242,5,7,16,3,13,14,3,10,0,73,7,15,13,6,16,8,3,0,0,77,0,5,0,0,0,4,0,5,0,15
SAL80089,0,11,0,0,8,3,0,0,8,23,106,244,284,165,559,297,85,117,16,1876,0,3,3,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,5,0,24,14,3,13,0,66,5,0,0,0,11,7,3,4,0,34,9,16,14,12,51,123,30,64,0,313,0,0,5,5,7,6,5,3,0,30,11,58,52,28,60,34,10,21,5,282,6,62,43,11,42,19,9,6,0,203,6,8,7,3,16,23,6,22,0,103,0,0,0,4,19,20,0,7,0,56,0,3,5,3,23,11,0,4,0,56,3,4,0,3,14,9,3,7,0,39,14,19,21,19,96,94,19,29,0,307,3,17,10,9,29,18,3,7,0,100,55,37,69,74,365,243,79,99,0,1020,21,43,54,32,104,55,24,36,0,374,39,64,77,52,150,68,23,28,4,501,7,12,11,3,16,3,5,8,0,65
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,3,0,0,0,0,0,0,0,8,47,106,91,61,226,132,62,54,3,776,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,4,0,19,0,0,0,0,0,0,0,0,0,6,0,5,3,7,10,37,10,12,8,93,0,0,0,0,0,0,4,0,0,6,3,24,18,5,19,13,0,7,0,95,9,37,18,4,17,15,3,3,0,113,3,3,6,0,9,4,0,4,0,31,0,0,0,0,9,11,4,0,0,23,0,0,0,0,0,0,4,3,0,11,0,0,0,0,4,3,0,0,0,17,7,14,10,7,59,47,11,27,0,174,0,6,13,4,13,10,0,0,0,48,28,12,21,26,151,112,46,40,0,434,9,38,24,12,52,36,23,27,0,218,10,14,27,24,45,22,5,11,3,161,0,3,5,0,7,4,3,0,0,25
SAL80092,0,6,0,0,3,7,0,0,0,16,44,124,137,89,228,151,39,91,11,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,5,5,0,3,0,26,0,4,4,0,0,6,0,4,0,17,4,6,8,8,15,35,14,23,0,110,0,0,0,0,3,3,0,0,0,12,3,33,34,10,30,15,7,9,0,136,5,42,17,7,23,14,0,3,0,117,0,3,6,4,5,6,0,5,0,37,0,0,3,0,4,8,0,0,0,22,0,0,3,0,9,0,0,0,0,15,0,7,0,0,6,0,5,7,0,31,8,9,17,13,21,70,13,22,0,167,0,9,11,7,15,11,0,4,0,67,32,19,30,35,177,122,32,54,0,496,9,20,20,8,26,24,6,15,0,126,17,33,48,41,87,59,11,50,5,341,0,3,0,0,4,3,0,0,0,11
SAL80093,0,0,0,0,0,0,0,0,0,5,40,97,96,65,159,107,35,51,3,662,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,7,0,3,0,24,0,0,0,0,0,3,0,0,0,8,4,8,7,10,17,43,15,30,0,126,0,0,0,0,3,0,0,0,0,11,3,25,10,13,9,8,7,3,0,81,3,23,15,7,14,5,3,12,0,80,0,5,7,0,9,8,0,9,0,33,0,0,0,0,9,3,0,0,0,14,0,0,0,0,7,5,0,3,0,24,5,0,0,0,3,4,0,4,0,15,12,9,7,6,42,48,16,28,0,155,0,10,6,5,5,9,3,0,0,33,17,12,18,23,139,87,24,46,0,370,9,20,15,12,21,29,13,13,0,130,8,25,31,18,31,14,10,15,0,149,0,8,0,0,0,8,0,0,0,16
SAL80094,0,6,0,0,8,0,0,0,0,13,53,131,120,67,206,127,42,61,3,814,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,4,4,0,0,20,0,0,0,0,0,9,0,4,0,18,4,8,7,6,23,55,15,30,4,144,0,0,0,0,7,4,0,0,0,15,8,37,25,4,30,14,0,7,0,128,9,23,19,0,7,11,3,4,0,73,8,4,3,0,9,8,0,0,0,22,0,0,6,3,3,8,4,0,0,28,0,4,0,0,8,6,3,0,0,21,5,0,0,0,4,3,0,0,0,8,11,15,15,14,47,49,15,25,0,196,0,12,5,3,13,6,5,7,0,44,34,14,28,33,141,106,32,30,0,419,21,31,27,12,51,23,12,26,0,204,11,30,27,18,39,26,4,14,0,169,0,9,10,5,16,0,0,0,0,40
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,3,7,4,0,0,3,21,87,180,179,126,336,221,70,92,10,1308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,9,0,10,15,6,8,0,56,0,0,0,0,12,3,0,10,0,20,11,21,16,10,38,88,25,43,7,244,0,3,0,3,3,11,5,4,0,34,9,49,30,18,24,13,3,6,4,148,7,34,21,10,18,13,0,5,0,104,4,3,5,10,17,16,5,15,0,80,0,4,3,5,5,5,8,4,0,30,0,3,5,6,14,3,4,9,0,45,0,0,0,0,3,12,3,3,0,28,3,19,20,15,47,75,20,31,0,224,4,12,8,4,23,14,0,5,0,73,53,31,51,42,304,225,77,61,4,860,12,32,29,20,49,29,15,30,0,218,21,44,48,41,83,53,12,30,5,325,0,17,3,5,11,3,0,4,0,49
SAL80098,0,5,0,0,0,0,0,0,7,17,56,165,150,122,436,256,49,68,12,1323,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,4,0,12,15,0,3,0,52,0,0,4,0,10,5,0,0,0,13,5,14,15,11,33,70,14,34,5,195,0,0,0,3,5,4,3,0,0,23,9,52,23,17,47,36,11,4,3,203,12,47,33,13,32,21,3,8,0,164,3,6,8,7,23,23,11,8,0,85,0,0,0,0,23,13,0,3,0,38,3,5,5,4,19,19,3,5,0,61,0,0,0,5,8,7,0,0,0,28,3,17,13,9,82,149,13,22,5,313,9,5,12,7,22,7,7,5,0,64,28,23,38,30,347,218,39,66,3,789,10,23,28,26,92,32,13,29,3,244,9,39,40,52,126,65,18,15,5,377,0,9,0,0,12,4,0,0,0,27
SAL80099,0,9,0,0,11,7,0,0,4,29,86,231,180,134,381,319,105,159,7,1607,0,0,3,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,9,10,7,0,44,0,0,0,0,3,6,0,0,0,9,8,7,11,7,26,65,24,30,4,181,0,0,0,3,7,9,0,0,0,22,4,71,31,16,26,15,9,14,0,183,14,72,35,16,28,20,7,16,0,205,0,6,12,4,19,10,4,8,0,57,3,3,3,0,11,12,6,6,0,50,0,0,3,7,9,12,0,3,0,44,0,4,0,4,11,9,0,6,0,39,11,23,33,24,68,136,35,59,0,392,0,10,18,5,20,13,0,14,0,82,67,33,55,53,314,302,112,146,7,1082,5,57,24,19,54,49,17,44,0,267,13,51,46,32,83,61,13,32,6,331,3,11,10,8,13,7,5,4,0,54
SAL80100,0,6,8,3,10,4,0,4,10,45,172,400,372,311,853,506,143,193,22,2962,0,4,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,5,0,4,4,12,7,6,33,44,11,13,0,129,3,0,0,0,10,13,7,5,0,47,21,25,37,21,82,172,50,97,13,514,0,3,0,6,14,10,0,12,0,55,25,116,73,41,110,46,26,26,3,459,21,131,63,32,66,33,8,28,5,396,10,15,14,20,41,35,11,26,3,171,4,5,9,3,42,29,6,10,0,106,3,9,4,3,35,17,11,3,0,91,7,4,0,3,26,13,9,7,0,69,20,47,35,30,177,162,36,51,0,569,5,30,30,16,44,30,16,16,3,185,80,41,101,96,619,392,106,133,4,1574,31,72,59,70,155,86,39,55,6,573,31,80,96,85,190,111,24,37,0,651,3,24,10,8,16,20,9,8,0,99
SAL80101,0,4,7,4,0,0,0,3,0,23,98,294,240,162,442,315,98,144,14,1810,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,18,5,8,0,55,0,6,4,0,7,4,0,5,0,24,6,28,22,15,44,83,31,60,0,295,0,0,0,4,11,6,0,3,0,36,6,90,47,17,40,29,15,20,0,264,15,114,37,10,17,22,3,10,3,242,7,5,9,0,14,19,6,8,0,82,0,9,4,0,12,18,4,8,0,56,0,12,7,3,15,21,4,10,0,74,3,3,5,4,16,6,5,10,0,50,11,24,33,25,88,134,42,75,0,434,4,17,9,3,13,19,0,7,0,79,64,24,59,62,394,290,84,119,0,1097,19,74,45,28,86,73,18,37,4,380,17,57,46,35,64,56,18,27,0,323,3,16,7,8,12,11,0,10,0,62
SAL80102,0,8,0,7,3,4,0,6,3,24,76,301,238,146,333,300,118,165,12,1694,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,14,7,0,6,14,8,5,0,58,0,0,0,0,7,5,3,0,0,15,9,14,16,5,29,39,10,34,4,141,0,3,0,3,3,4,0,0,0,20,8,67,37,9,19,16,3,14,0,168,14,110,51,26,21,16,5,14,3,259,6,9,0,7,10,15,4,5,0,47,4,5,7,3,18,21,7,11,0,78,0,9,8,5,12,7,10,5,0,52,4,0,9,0,4,12,0,7,0,34,12,64,55,44,113,132,53,69,0,526,0,17,17,0,12,3,0,5,0,56,50,38,66,67,257,252,101,128,5,954,9,108,42,29,86,87,37,77,4,471,13,47,49,31,50,49,12,22,0,284,4,28,15,9,17,5,3,4,0,80
SAL80103,0,0,0,0,0,0,0,0,0,0,6,39,34,15,51,41,11,24,0,223,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,7,3,0,4,11,3,3,0,35,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,0,0,0,15,0,14,3,0,7,0,0,7,0,34,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,12,0,3,4,3,0,0,0,3,0,20,0,4,4,3,4,17,3,14,0,49,0,10,0,0,0,0,0,3,0,19,4,5,4,3,48,28,10,13,0,110,0,8,5,4,0,7,0,4,0,31,5,11,16,6,14,23,10,17,0,108,0,5,0,0,0,0,0,0,0,4
SAL80104,0,0,0,0,0,0,0,0,0,0,3,3,7,3,20,10,5,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,8,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,5,0,22,11,9,8,0,48,0,0,0,4,0,0,0,0,0,7,3,0,3,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SAL80105,0,3,0,0,0,0,0,0,0,0,26,56,51,42,112,70,30,22,0,409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,5,4,10,20,5,19,0,70,0,0,0,0,0,0,0,0,0,5,0,17,6,9,10,9,3,6,0,67,0,9,5,0,10,5,4,9,0,34,0,0,3,0,3,5,0,3,0,27,0,0,0,0,6,0,0,0,0,16,0,0,7,0,3,0,0,0,0,8,0,3,3,3,3,0,0,3,0,22,0,7,4,0,14,22,3,4,0,59,0,6,4,3,3,4,0,0,0,27,17,13,17,14,95,65,21,14,0,260,6,10,9,7,10,9,6,7,0,63,7,16,16,13,35,17,7,4,0,112,0,0,0,0,3,0,0,0,0,8
SAL80106,0,0,0,0,0,0,0,0,3,11,43,107,102,73,173,111,39,39,9,693,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,10,0,0,0,24,0,0,0,0,3,0,0,0,0,10,4,4,9,0,16,28,8,18,0,85,0,0,3,0,0,0,0,4,0,13,0,20,21,13,20,11,0,0,3,92,0,32,15,9,23,10,6,5,3,100,3,7,7,4,9,3,0,4,0,36,3,0,0,0,11,3,0,0,0,18,4,0,0,5,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,6,4,13,10,15,32,50,12,18,6,151,7,13,11,0,16,9,0,0,0,53,26,11,25,21,133,94,30,28,3,361,3,21,23,6,45,21,5,11,0,137,6,28,38,27,34,28,9,10,0,183,0,8,0,0,6,8,3,0,0,26
SAL80107,0,7,4,0,10,0,0,0,4,25,97,206,224,113,409,248,69,96,4,1473,0,0,5,0,7,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,7,0,0,8,25,4,8,0,53,5,0,0,3,10,6,0,4,0,23,0,11,11,14,33,84,29,44,4,221,0,0,0,0,3,6,0,4,0,19,10,61,36,18,55,22,3,11,0,215,5,64,39,13,33,15,4,5,5,181,3,8,16,6,17,12,13,15,7,89,0,0,5,4,13,15,4,3,0,48,4,0,3,0,7,12,4,0,0,43,8,0,0,0,8,16,5,10,0,43,7,17,32,17,95,107,23,24,0,321,0,11,19,4,22,22,3,11,0,90,45,15,40,43,327,207,72,63,5,815,24,48,40,33,83,43,24,28,0,317,26,36,50,34,88,52,5,20,0,312,0,20,6,7,6,9,4,7,0,52
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,0,0,0,0,0,3,8,38,95,85,83,157,117,37,65,7,683,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,0,5,0,22,0,0,0,0,0,3,0,4,0,4,3,5,8,3,11,27,11,23,0,97,0,0,0,0,0,0,0,6,0,9,7,27,8,4,11,4,4,4,0,65,6,43,15,3,13,10,0,9,0,106,4,0,0,3,7,0,3,0,0,18,0,0,0,4,7,0,3,0,0,20,0,0,4,0,8,4,0,4,0,19,0,0,3,0,4,7,4,5,0,26,4,14,19,10,29,50,11,22,0,155,0,4,4,9,4,3,3,4,0,31,24,9,18,39,123,106,43,40,0,411,10,15,11,10,28,16,7,18,0,107,5,26,33,29,39,30,8,40,0,208,0,13,0,0,5,9,0,0,0,21
SAL80110,3,0,0,0,9,7,0,0,12,26,84,124,173,136,624,401,117,123,22,1819,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,22,8,0,0,53,0,4,0,0,5,9,0,0,0,22,7,3,3,6,23,44,18,22,0,124,0,3,0,0,7,11,0,4,0,24,11,35,45,19,83,28,10,14,3,247,12,44,49,29,44,40,17,17,6,243,4,3,0,0,7,17,5,5,0,51,0,0,0,0,15,15,3,3,0,47,0,0,3,4,8,10,4,5,0,33,3,0,0,0,15,16,3,4,0,42,6,16,19,16,95,101,17,28,0,298,4,13,19,3,31,16,7,13,0,107,32,15,33,44,484,263,89,61,6,1025,10,24,26,5,47,37,11,27,0,186,35,60,79,74,279,172,43,76,6,835,5,3,3,3,18,11,0,4,0,47
SAL80111,0,0,0,0,0,0,0,0,0,0,0,6,11,7,4,5,4,3,0,33,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,5,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0
SAL80112,0,3,0,0,3,3,0,0,0,12,40,158,102,73,123,157,46,90,5,786,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,4,3,10,0,31,0,0,0,0,5,0,0,0,0,7,4,3,5,4,8,19,4,37,0,83,0,0,0,0,0,5,0,9,0,13,6,37,7,7,8,8,0,16,0,98,6,50,14,7,12,12,3,9,0,107,0,4,0,0,3,3,0,0,0,17,0,8,0,0,7,4,3,9,0,31,0,0,0,0,6,5,0,5,0,21,0,6,9,3,3,0,3,7,0,41,9,18,23,16,33,85,15,69,0,271,0,9,5,0,3,5,5,0,0,23,18,19,15,19,105,128,36,72,0,423,0,46,20,4,13,18,14,27,0,143,15,29,33,24,30,45,16,32,0,224,0,10,3,0,0,6,0,0,0,21
SAL80113,0,0,0,0,3,0,0,0,0,8,27,63,50,24,93,67,20,43,5,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,6,0,11,0,0,0,0,0,3,0,0,0,4,0,3,0,3,5,4,0,10,0,27,0,4,4,0,0,3,0,0,0,6,0,14,8,0,0,3,0,6,0,32,4,23,17,9,11,18,5,3,0,81,0,0,4,0,0,6,0,0,0,16,0,0,4,0,4,0,0,0,0,15,0,0,5,0,6,0,0,4,0,11,6,0,0,0,0,3,0,0,0,16,3,13,9,10,27,30,14,20,6,135,4,4,0,5,3,0,0,0,0,19,21,16,11,12,111,64,20,38,0,297,4,18,12,7,29,12,6,13,0,97,10,12,11,4,13,8,3,5,0,60,6,9,6,7,4,0,3,3,0,28
