SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0
SAL80124,5,8,3,8,8,6,0,0,36,8,17,21,16,10,10,0,0,82,8,41,42,39,50,35,7,0,232,15,38,18,10,27,11,4,0,121,0,3,0,0,3,4,0,0,19,3,10,5,4,3,0,0,0,23,0,4,9,9,3,0,3,0,21,3,21,27,35,41,13,5,0,138,9,18,24,28,23,12,4,0,129,5,10,7,0,0,0,0,0,28,0,7,3,7,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,19,11,11,9,11,6,3,7,0,61,71,192,178,175,182,96,27,6,929,0,3,10,10,6,7,0,0,35,0,6,4,7,3,0,0,0,19,0,0,0,4,0,4,0,0,11,4,0,0,0,0,0,0,0,9,3,5,0,3,0,0,0,0,18,6,44,19,19,24,8,0,0,126,14,22,17,23,24,12,5,0,111,11,47
SAL80125,3,3,12,12,0,0,0,0,23,6,46,74,24,4,0,0,0,154,4,34,40,15,0,10,0,0,100,0,8,19,3,4,0,0,0,37,0,0,0,0,0,0,0,0,6,0,5,15,3,0,0,0,0,28,0,3,0,3,0,0,0,0,14,4,49,58,28,5,3,0,0,143,7,18,18,11,3,3,0,0,59,0,4,0,0,0,0,0,0,7,0,11,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,5,14,23,6,5,0,0,0,51,29,188,276,112,23,15,5,0,648,0,7,15,9,0,0,0,0,39,3,15,23,3,0,0,0,0,50,0,8,6,0,0,0,0,0,22,0,3,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0,4,4,44,26,11,3,0,3,0,94,0,10,17,5,0,0,0,0,37,5,73
SAL80126,0,0,10,4,10,9,8,3,31,4,7,24,24,10,11,0,0,81,0,12,17,29,18,14,9,4,100,4,12,18,14,3,0,8,5,55,0,5,6,3,6,0,0,3,14,3,5,8,8,3,3,0,0,26,0,4,6,7,7,10,0,0,31,7,16,14,27,20,7,10,0,94,3,6,31,24,18,17,8,5,113,3,3,10,3,5,0,0,0,30,0,6,3,6,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,10,13,14,9,3,5,5,8,0,50,43,95,145,151,102,71,57,13,673,0,5,9,7,6,5,3,0,35,0,3,3,3,3,5,4,0,23,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,9,13,19,21,25,17,12,7,4,118,3,5,14,11,18,15,10,5,79,14,24
SAL80127,16,68,34,4,10,12,4,6,152,18,59,37,20,18,8,0,0,164,8,56,28,17,13,6,7,3,141,3,22,9,7,3,0,3,0,44,0,12,8,4,5,6,0,0,27,8,29,16,9,8,4,0,0,76,0,3,11,5,4,6,5,0,31,31,99,65,25,28,28,5,5,279,57,194,74,47,33,29,15,3,453,3,30,9,3,8,0,0,0,57,7,12,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,8,5,9,7,0,0,3,6,0,26,10,30,21,12,9,8,3,0,87,171,618,308,163,135,106,50,13,1570,28,67,15,15,4,16,4,0,161,4,15,17,6,3,7,0,0,53,3,23,12,6,11,0,0,0,44,0,13,0,4,5,0,0,0,23,5,8,5,0,3,0,0,0,25,18,54,25,17,14,14,4,0,141,3,24,10,11,8,20,16,4,93,46,123
SAL80128,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,5,6,0,0,0,0,12,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,5,0,0,0,11,0,0,0,6,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,8,5,11,30,20,7,6,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,4,3,0,0,0,3,0,4
SAL80129,3,12,17,24,10,25,17,0,106,16,40,67,56,29,17,6,0,222,8,77,78,61,71,79,25,6,420,8,34,32,19,22,24,3,0,154,0,7,10,10,8,3,5,0,54,3,15,30,16,18,6,3,0,87,0,7,24,17,10,10,9,0,82,12,67,60,69,53,52,13,0,331,19,66,58,54,43,54,15,4,314,10,17,24,12,7,9,4,0,78,0,15,14,13,8,3,4,0,56,0,0,0,0,0,0,0,0,0,0,0,8,4,4,14,0,0,46,15,27,33,28,22,28,9,0,164,104,401,449,376,315,332,116,21,2112,11,15,29,19,11,16,0,0,104,0,11,14,13,10,7,3,0,57,0,10,6,7,7,3,0,0,35,0,8,3,3,0,6,0,0,26,0,3,8,6,3,0,3,0,29,16,74,76,58,54,52,12,0,334,10,28,50,49,53,54,17,0,259,22,83
SAL80130,0,6,10,12,5,10,7,0,45,4,11,23,20,8,4,0,0,75,4,28,22,13,17,13,15,3,123,6,7,11,9,14,3,8,0,62,0,5,5,6,4,0,0,0,22,3,4,9,11,3,7,0,0,40,0,0,16,6,13,0,4,0,40,4,24,31,28,18,17,12,0,131,0,17,30,19,6,15,11,0,108,4,7,7,9,9,0,0,0,35,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,0,0,17,10,14,18,10,6,7,7,0,66,41,133,173,150,104,86,70,14,774,0,3,6,7,3,0,0,0,22,4,3,6,5,0,0,0,0,24,0,0,7,5,0,0,0,0,13,4,0,0,3,4,0,0,0,7,0,0,3,4,0,4,0,0,10,14,29,38,20,13,13,13,0,133,0,15,18,12,14,16,15,0,86,4,27
SAL80131,12,34,49,33,28,18,6,0,178,13,56,74,33,14,3,0,0,200,14,80,64,47,37,17,18,6,276,6,34,28,18,6,9,3,0,110,3,9,16,14,11,3,0,0,53,5,23,20,14,7,4,0,0,76,4,19,14,15,4,12,0,0,70,20,72,82,61,21,21,0,0,272,15,100,101,89,54,39,9,0,421,4,45,33,18,11,0,0,0,112,4,5,7,9,7,0,0,0,36,0,0,0,0,0,0,0,0,3,0,10,12,4,0,7,5,0,34,20,27,34,17,16,9,7,0,125,117,518,519,364,216,147,57,22,1969,13,38,36,29,11,9,8,0,137,0,23,17,8,4,0,0,0,56,6,16,13,5,4,5,0,0,39,0,3,15,0,4,3,0,0,23,0,15,19,8,11,4,0,0,52,9,63,40,30,29,17,3,4,192,9,56,46,41,36,37,18,4,253,10,120
SAL80132,0,5,7,13,9,12,17,7,78,0,18,26,19,14,9,0,0,93,0,20,15,26,16,14,21,5,120,9,4,9,8,11,3,0,0,46,0,0,0,8,0,5,5,3,14,3,4,10,11,6,5,0,0,42,3,4,5,7,7,6,6,5,36,8,26,36,36,20,20,9,8,165,11,23,24,28,27,17,22,4,145,4,8,4,9,3,3,0,0,34,0,7,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,4,6,8,5,8,9,5,0,46,45,130,151,177,124,101,91,29,856,0,8,10,12,8,9,9,0,53,0,3,0,11,6,0,0,0,24,0,4,3,5,4,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,6,9,8,0,0,0,12,5,20,25,23,19,14,13,0,119,4,13,14,31,26,35,19,3,145,3,29
SAL80133,8,6,8,9,14,22,11,5,90,7,18,34,32,10,7,0,0,108,3,30,25,25,20,17,20,9,151,10,16,23,14,6,12,11,3,81,0,4,3,4,3,0,0,0,19,0,13,11,6,3,4,3,4,48,0,12,7,10,7,11,8,0,50,3,28,49,33,18,23,6,4,167,6,28,36,42,35,29,19,4,204,0,3,10,7,0,6,0,0,33,0,8,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,5,11,0,0,0,0,27,6,13,14,7,7,15,33,23,114,45,174,236,213,129,146,121,48,1111,7,5,11,18,13,11,4,0,61,3,4,11,8,6,0,0,0,37,0,3,4,8,0,0,0,0,17,0,3,8,0,0,0,0,0,15,0,0,3,0,0,0,3,0,20,9,48,37,20,17,18,13,3,168,4,16,35,27,24,21,16,0,145,12,35
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,0,23,21,16,4,3,3,0,68,8,62,71,29,8,0,0,0,176,5,55,50,31,18,17,5,3,183,8,14,16,6,4,0,0,0,41,0,4,3,3,0,0,0,0,16,4,42,36,15,3,0,0,0,98,0,9,3,9,0,0,0,0,22,10,80,70,30,15,9,0,0,213,14,46,53,27,19,9,7,0,163,4,13,15,4,0,0,0,0,45,5,11,10,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,23,9,31,18,8,3,4,0,0,74,70,388,371,165,81,47,14,5,1143,8,28,23,13,8,0,0,0,78,3,32,30,4,3,0,0,0,77,5,8,10,0,0,0,0,0,27,0,11,0,4,3,0,0,0,16,0,6,0,0,0,0,0,0,10,18,97,73,26,14,12,0,0,241,5,32,38,15,12,4,0,0,110,16,93
SAL80136,3,7,8,10,20,29,8,5,91,3,9,16,18,17,13,3,0,68,0,3,10,18,19,14,14,4,91,5,5,5,5,11,6,4,0,48,0,0,0,3,8,0,0,0,20,0,6,13,21,15,17,14,3,86,0,3,6,3,9,12,3,0,32,3,19,46,50,44,38,14,0,205,12,15,25,37,41,60,33,8,226,3,3,8,3,0,4,0,0,35,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,0,15,3,0,5,10,8,12,14,3,55,30,67,146,184,199,219,113,27,986,5,14,6,4,10,12,5,0,53,0,4,4,3,6,13,0,0,33,0,0,3,0,3,0,0,0,11,0,0,0,0,0,4,0,0,15,0,0,0,0,6,0,0,0,14,7,16,27,29,38,37,17,0,174,0,7,8,8,23,37,20,5,108,3,14
SAL89494,0,0,0,5,0,0,0,0,10,0,0,0,0,5,0,0,0,8,0,6,0,4,5,0,0,0,18,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,11,0,5,4,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,30,19,17,8,4,0,101,26,36,47,41,32,14,4,0,205,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,9,4,0,3,0,0,0,21,0,0,0,0,5,0,0,0,9,4,6
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
