SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL80081,0,0,23,20,3,22,0,29,5,106,9,30,42,22,19,22,11,23,7,184,50,106,102,45,33,41,22,51,9,464,117,157,83,25,46,15,15,27,13,503,102,118,75,19,40,14,13,24,10,401,58,67,43,8,22,8,19,19,7,242,20,28,8,3,11,4,3,6,0,92,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,355,507,373,144,179,121,86,182,48,2003,0,0,0,34,12,19,5,11,0,85,7,38,5,46,34,27,0,7,0,157,53,135,24,60,66,20,0,15,6,371,96,186,18,46,100,11,0,13,16,481,83,112,9,35,67,13,4,15,4,347,39,75,10,35,76,12,0,3,3,261,7,24,9,11,23,7,0,0,0,75,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,284,569,75,256,373,109,6,77,32,1786
SAL80082,4,4,38,50,5,57,9,66,7,232,21,33,110,68,35,36,12,39,11,368,83,206,215,68,68,46,36,57,21,793,172,259,178,62,90,18,45,53,23,890,216,242,104,51,89,22,46,64,22,858,116,158,72,36,58,16,57,33,11,560,26,51,20,13,23,3,21,15,0,182,6,8,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,634,959,747,348,371,206,220,316,96,3908,9,9,3,69,16,95,0,21,5,228,11,49,23,88,76,42,0,8,4,311,103,239,39,124,148,43,3,17,19,733,210,331,27,100,175,26,0,18,19,908,175,273,24,98,246,37,7,19,18,877,88,169,18,68,140,30,0,25,11,548,3,38,3,27,50,11,0,16,4,155,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,585,1116,148,568,855,284,12,124,82,3775
SAL80083,0,0,3,6,0,3,0,10,0,28,17,57,15,27,19,16,0,7,3,159,164,438,49,61,58,6,12,20,24,818,161,220,27,29,45,14,7,6,11,517,138,107,14,21,21,4,3,3,9,322,88,93,8,5,24,7,3,3,3,235,30,28,6,4,9,0,0,0,0,75,3,5,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,598,941,116,151,171,51,28,48,55,2154,0,4,4,18,5,12,0,3,0,38,17,82,6,35,53,16,0,0,7,215,190,499,11,63,102,29,0,4,20,921,155,239,10,27,56,12,0,6,8,515,70,115,5,16,56,4,0,3,3,279,65,81,4,9,39,12,0,5,3,216,14,30,0,5,11,5,0,0,0,63,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,516,1046,47,172,332,87,3,17,52,2262
SAL80084,0,0,9,6,0,8,0,10,0,37,3,0,30,13,8,13,0,12,3,79,19,40,63,17,19,7,8,15,6,201,49,54,61,13,20,12,15,20,3,244,53,62,28,16,27,9,14,14,7,223,26,26,18,7,10,5,7,11,0,108,8,6,4,0,6,7,5,0,0,34,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,152,202,215,69,84,46,64,86,21,939,0,3,3,21,0,27,0,8,0,62,4,8,4,25,9,5,0,6,0,63,32,69,10,37,43,11,0,9,7,215,55,90,14,20,51,7,0,9,0,249,42,74,0,20,57,9,0,9,3,212,18,38,5,21,27,9,0,10,6,125,4,11,0,0,9,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,295,39,145,199,71,4,41,18,960
SAL80085,0,0,0,6,0,6,6,0,0,26,12,38,37,23,15,21,11,18,4,177,51,158,67,50,42,26,29,38,12,467,38,81,22,14,21,3,6,8,11,197,23,27,7,3,6,0,5,3,0,76,10,9,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,326,135,100,84,57,53,71,27,979,0,0,0,7,4,10,0,0,0,22,19,47,10,52,43,26,0,4,6,202,44,177,15,42,54,27,3,15,15,399,23,83,6,17,33,4,0,5,4,175,23,20,6,14,15,0,0,3,4,73,3,9,0,6,9,0,0,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,335,30,136,154,61,3,32,23,899
SAL80086,0,0,5,8,0,3,0,3,0,35,11,60,24,40,34,22,3,8,6,202,76,246,60,46,52,14,16,43,17,566,80,133,40,14,26,15,9,24,8,347,80,111,16,13,17,3,5,10,6,262,41,49,8,9,12,0,11,9,6,146,10,21,12,3,5,3,5,4,0,55,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,303,615,168,131,141,65,50,101,40,1615,0,0,0,24,10,22,0,5,0,55,14,78,9,60,69,34,3,3,6,281,96,259,33,59,71,30,0,34,11,592,90,136,16,38,40,10,0,13,3,343,71,103,6,15,32,11,3,0,3,244,37,63,0,16,35,10,0,9,0,159,3,11,4,6,16,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,653,67,218,264,115,9,66,36,1735
SAL80087,0,0,4,0,4,12,0,7,0,22,6,17,17,16,10,11,0,17,4,88,28,75,47,27,14,14,16,46,0,269,46,69,29,11,16,6,10,30,4,215,35,58,14,12,15,0,5,14,5,159,18,36,12,6,10,8,0,8,0,95,4,8,5,6,7,0,0,0,3,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,134,258,125,81,69,45,36,120,17,880,0,0,0,18,3,15,0,0,0,44,0,10,7,26,16,12,0,5,3,71,27,87,12,61,32,20,0,24,3,262,50,73,0,26,25,0,0,13,9,196,50,61,5,20,30,5,0,13,3,185,15,33,4,12,17,0,0,3,0,79,0,10,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,150,267,25,163,121,51,4,60,17,856
SAL80088,0,0,3,0,0,3,0,5,0,15,0,4,9,5,0,3,0,4,0,24,8,23,16,5,12,0,0,3,0,68,25,23,14,5,12,0,0,0,5,88,21,21,15,10,5,0,4,0,0,84,22,9,3,5,8,6,10,0,0,63,8,3,0,0,4,0,3,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,89,62,34,42,14,17,19,6,369,0,0,0,7,0,6,0,8,0,23,3,0,0,8,11,3,0,0,0,29,11,25,6,0,22,0,0,0,0,66,19,46,0,7,11,0,0,0,0,86,20,30,4,3,20,3,0,0,0,85,10,20,5,9,15,6,0,0,0,70,0,8,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,66,129,14,40,86,17,5,12,7,375
SAL80089,0,0,9,12,0,16,6,17,0,69,5,9,44,20,13,17,12,15,0,135,51,116,116,47,35,30,33,44,5,480,105,181,95,61,55,18,40,46,19,615,74,94,81,26,34,12,20,16,12,372,21,39,29,12,17,0,16,14,3,164,4,17,20,0,5,3,7,6,5,57,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,263,462,390,180,161,102,127,164,50,1896,0,0,0,32,0,37,0,7,0,84,11,13,11,39,37,23,0,9,4,133,74,158,22,86,107,28,0,9,10,493,106,180,29,95,139,23,0,14,13,593,64,98,6,39,90,14,0,14,6,341,36,37,9,26,68,21,0,9,0,196,7,12,0,5,6,6,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,501,79,315,442,144,6,68,37,1876
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,7,11,0,9,0,4,0,34,6,25,15,21,8,10,0,7,0,92,17,57,45,29,11,14,9,23,3,212,48,61,23,9,11,4,9,12,8,193,31,50,24,14,13,3,4,6,4,140,13,34,9,8,4,5,0,0,0,79,8,13,0,0,0,0,0,0,3,24,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,136,242,121,84,52,45,30,52,15,784,0,0,4,13,3,14,0,0,0,41,7,19,9,23,7,13,0,6,5,83,25,93,5,27,33,10,0,13,4,209,51,77,7,23,23,3,0,3,3,194,34,55,4,4,30,8,0,0,3,142,18,29,0,7,18,4,0,8,0,83,4,9,0,3,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,287,25,107,126,52,0,32,14,776
SAL80092,0,0,10,5,0,12,3,7,0,39,8,11,15,6,3,11,5,6,3,62,28,55,59,24,19,25,15,25,3,249,45,83,25,21,4,4,3,20,3,211,41,55,18,14,22,4,4,14,0,169,32,40,7,4,21,0,0,7,0,117,4,18,9,0,3,3,0,4,4,45,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,149,269,145,71,78,55,31,86,13,900,0,0,4,9,3,18,0,4,0,38,5,13,0,29,14,19,0,3,0,80,22,89,8,49,38,16,0,14,8,242,56,73,0,28,24,8,0,27,4,223,59,57,3,18,46,0,0,0,0,179,19,28,5,16,37,7,0,3,0,119,0,6,0,0,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,269,28,143,171,66,0,46,15,899
SAL80093,0,0,6,3,3,7,0,5,0,29,0,10,26,11,5,3,5,8,0,66,27,38,37,6,9,4,3,7,3,143,37,53,23,4,19,0,10,3,5,147,49,36,23,8,12,3,9,8,6,148,29,41,20,3,11,4,3,3,4,112,6,12,6,3,0,5,12,4,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,147,187,147,33,56,28,38,41,18,701,0,6,0,9,4,19,0,0,0,34,3,11,5,15,15,6,0,0,0,61,13,46,6,11,39,5,0,4,0,129,30,52,5,14,24,0,0,0,5,129,42,43,3,16,29,9,0,0,7,147,21,36,3,13,40,5,0,5,0,123,0,13,0,3,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,114,201,31,82,157,47,4,18,4,662
SAL80094,3,0,13,6,0,14,0,9,0,44,8,16,26,10,3,8,5,9,3,82,18,42,38,13,14,9,0,17,4,150,50,75,45,11,10,6,3,8,4,202,46,65,34,9,11,4,8,11,0,194,27,32,13,3,8,4,7,4,4,109,14,12,8,0,0,0,3,4,0,46,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,160,242,175,53,52,43,27,65,13,835,0,0,0,15,7,17,4,0,0,46,3,7,4,15,13,18,0,0,0,67,25,59,9,21,28,3,0,5,7,156,53,87,4,25,48,5,0,8,4,232,36,71,11,19,40,6,0,4,3,187,16,24,0,11,32,8,0,6,0,101,4,9,0,3,7,3,0,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,141,256,30,109,174,61,7,25,16,814
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,18,10,0,18,0,15,0,71,3,15,33,13,13,19,10,12,9,116,28,74,71,28,22,15,14,23,12,282,71,83,49,13,33,13,21,17,9,304,73,65,47,15,39,8,17,13,3,276,47,73,32,14,27,11,19,18,11,240,8,20,7,4,8,3,3,3,0,66,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,245,329,260,98,143,82,88,96,40,1375,6,7,3,13,5,26,0,6,0,64,3,18,8,29,32,9,0,0,0,100,38,84,12,30,76,11,0,3,6,252,65,125,5,27,66,9,0,9,7,311,61,90,12,28,63,12,3,4,0,273,42,60,4,32,93,14,0,6,7,252,0,12,0,7,20,0,0,3,0,47,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,209,388,40,171,352,85,0,40,18,1308
SAL80098,0,0,7,8,3,19,5,9,3,46,6,21,20,16,12,18,4,14,0,113,70,117,104,38,47,17,31,37,12,468,116,215,80,40,44,20,30,24,12,578,45,76,25,20,31,4,5,4,3,219,13,19,9,0,5,5,5,0,0,57,3,0,0,0,4,0,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,443,252,117,150,76,88,98,31,1502,0,3,0,7,8,23,0,0,0,53,0,16,10,19,30,15,4,0,0,101,46,158,25,75,104,30,0,17,17,464,86,170,19,75,94,20,3,6,10,478,20,50,3,34,44,4,0,6,9,177,14,9,0,6,11,6,0,5,0,50,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,408,66,227,292,97,9,32,35,1323
SAL80099,0,0,11,11,0,17,4,22,0,66,13,26,23,23,17,6,8,15,3,127,49,126,55,23,39,14,15,20,7,357,112,146,37,12,26,8,11,15,8,376,112,131,33,9,34,9,9,11,10,363,59,87,35,16,17,5,12,9,9,235,18,27,3,3,0,3,0,5,3,69,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,369,557,195,101,135,72,52,94,36,1605,0,3,4,29,3,36,0,7,0,84,6,32,4,36,26,13,0,5,4,131,56,149,12,27,49,16,0,12,9,328,109,181,3,30,55,7,0,9,15,411,116,141,0,24,51,14,0,3,11,377,58,90,5,16,42,15,0,7,4,236,7,14,0,8,12,0,0,3,0,47,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,354,618,35,170,245,106,0,49,40,1607
SAL80100,3,3,25,27,5,49,4,33,0,157,16,30,69,28,30,30,14,35,6,270,100,218,186,82,87,45,57,65,10,849,159,223,168,49,85,23,53,48,13,823,129,149,96,37,47,16,31,22,20,546,57,90,51,24,34,13,20,19,5,310,13,20,12,5,9,3,14,9,0,83,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,476,735,604,250,294,189,199,247,59,3054,0,5,7,39,11,60,0,10,0,139,8,49,18,77,54,29,0,6,4,252,115,279,52,122,176,40,0,22,11,818,121,253,27,119,168,43,0,35,14,784,105,161,26,73,169,31,0,21,7,596,51,69,6,48,83,19,0,20,9,302,3,19,0,9,25,6,0,4,0,63,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,406,834,139,493,688,223,12,117,45,2962
SAL80101,4,4,19,27,4,39,5,25,0,131,10,48,67,25,26,23,8,21,0,218,39,85,40,20,31,14,23,18,7,270,85,101,37,15,23,7,13,9,12,302,158,155,55,31,50,9,16,18,6,504,105,125,40,15,39,13,18,19,6,376,27,33,12,8,6,8,9,5,3,103,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,432,548,263,143,184,108,91,112,39,1923,0,6,7,37,6,58,0,12,3,131,9,53,15,44,47,21,0,4,3,193,28,100,13,25,46,9,0,9,3,239,69,138,8,24,81,11,0,4,13,349,122,146,10,40,161,17,0,10,8,514,56,94,14,32,83,18,0,10,0,304,3,21,0,10,24,6,0,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,285,560,74,210,458,143,4,47,31,1810
SAL80102,0,3,13,14,0,19,4,25,5,84,21,77,26,60,39,19,5,17,4,268,47,160,49,35,33,8,16,20,3,376,80,115,33,12,11,4,5,9,10,284,127,136,23,17,31,3,8,4,15,371,57,103,12,9,17,3,7,8,7,220,13,48,0,0,0,0,0,8,0,75,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,352,649,159,149,147,68,39,92,46,1690,0,3,3,19,10,30,0,5,0,73,16,92,4,94,69,27,0,10,5,320,50,215,14,40,35,8,0,16,0,387,94,145,4,21,25,3,0,3,6,310,112,147,11,18,60,5,3,5,5,356,50,91,3,14,31,8,0,4,8,205,3,14,0,0,10,3,0,0,0,36,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,337,709,40,210,244,87,3,37,30,1694
SAL80103,0,0,0,0,0,5,0,4,0,10,3,5,4,0,5,3,0,3,0,22,3,16,3,0,4,0,0,0,0,35,9,16,0,0,0,0,0,3,0,29,18,25,7,0,4,5,0,0,0,62,19,32,3,0,3,0,0,0,0,58,3,20,0,0,0,0,3,3,0,32,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,55,110,17,6,21,14,8,14,4,258,0,0,0,10,5,0,0,0,0,19,0,3,0,3,0,5,0,0,0,24,3,13,0,0,3,0,0,0,0,19,11,6,0,0,5,0,0,0,0,23,14,25,0,3,13,0,0,0,0,70,10,23,0,3,15,0,0,0,3,48,4,3,4,3,5,3,0,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,81,7,22,46,13,0,5,3,223
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,9,3,8,0,0,0,6,3,27,4,0,10,0,4,0,4,5,0,28,4,6,3,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,22,11,3,6,7,10,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,3,0,0,0,0,17,0,6,0,6,6,0,0,0,0,17,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,10,14,8,0,5,0,59
SAL80105,0,0,4,4,0,8,0,0,0,24,5,3,9,5,4,4,3,4,0,37,4,18,24,11,5,0,3,3,3,80,14,29,23,5,5,4,0,6,6,88,26,28,12,10,6,3,5,3,3,91,17,18,11,5,3,4,11,5,0,84,3,4,3,0,4,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,103,94,34,33,30,34,21,9,427,0,0,0,3,0,6,0,0,0,12,0,5,0,8,13,5,0,0,0,32,8,23,7,7,28,11,0,0,3,83,11,43,0,7,22,0,0,3,3,95,19,20,3,9,18,5,0,3,0,82,18,16,3,4,29,3,0,0,0,84,6,5,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,117,13,40,118,26,0,11,9,409
SAL80106,0,0,7,3,0,6,0,14,0,33,4,8,8,13,3,5,5,10,0,58,16,70,47,18,11,14,12,26,3,223,37,65,27,10,15,10,3,10,10,184,15,36,18,7,13,7,11,11,3,123,13,17,13,4,8,0,8,4,0,72,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,197,120,62,58,40,39,76,22,700,0,0,0,9,0,10,0,8,0,25,3,7,7,22,10,15,0,6,0,77,26,82,7,28,29,14,0,3,6,201,40,55,9,13,28,3,0,5,0,155,34,49,3,13,37,3,0,8,5,150,9,23,3,11,12,3,0,4,0,60,0,5,0,3,8,0,0,0,0,25,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,107,235,29,98,120,47,0,38,16,693
SAL80107,0,4,6,8,0,15,3,11,3,51,8,15,35,26,18,18,16,24,6,161,47,91,78,24,31,20,22,29,10,345,73,139,61,14,44,18,12,31,7,388,78,98,42,17,26,3,17,13,10,310,49,65,34,11,17,9,8,22,8,222,7,16,5,0,5,4,4,8,0,44,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,259,422,261,103,149,82,77,132,39,1529,0,0,0,33,3,32,0,6,0,72,7,12,6,34,39,18,0,4,3,140,39,135,23,54,74,16,0,9,8,349,57,122,12,42,86,9,0,9,7,340,50,96,9,31,94,11,0,11,3,318,30,47,15,21,57,15,0,12,3,204,3,16,0,3,13,3,0,5,3,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,195,435,66,223,374,104,4,48,26,1473
