SAL_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
SAL80053,33,48,24,13,12,7,178,3,38,55,45,33,28,8,4,211,0,8,13,17,7,3,5,0,54,6,6,8,5,3,6,3,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,16,4,12,9,5,7,11,9,7,66,28,166,202,183,124,109,74,21,917,3,12,24,26,17,17,11,4,110,3,16,28,17,9,6,0,0,88,0,26,35,34,16,17,17,6,162,3,18,16,20,8,3,9,0,80,0,5,6,0,10,8,4,0,37,3,43,47,29,24,25,16,3,185,0,28,29,29,16,23,20,3,151,6,58,68,86,37,29,22,6,313,12,57,80,80,49,42,22,4,344,7,15,20,26,4,4,4,0,84,7,12,15,13,8,7,3,0,55,0,0,0,0,0,0,0,0,0,0,4,8,5,3,3,0,0,38,13,25,23,14,17,12,15,9,131,67,312,406,379
SAL80054,74,46,59,26,12,0,312,10,55,80,49,57,32,3,0,291,6,18,18,4,4,6,0,0,56,12,21,10,10,8,4,0,0,63,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,18,4,17,15,15,13,7,5,3,84,89,273,304,216,221,137,44,11,1287,8,30,33,40,27,18,11,4,171,19,62,59,42,36,14,6,0,239,18,40,43,41,40,45,16,8,251,9,21,13,12,14,12,10,0,92,5,10,7,11,3,4,3,0,43,20,51,52,36,42,25,6,0,227,7,30,34,29,29,28,20,4,177,30,133,111,77,85,47,15,0,500,23,81,122,79,93,61,22,0,468,3,26,19,14,7,4,0,0,79,16,32,17,14,13,8,3,0,103,0,0,0,0,0,0,0,0,0,0,11,4,8,9,4,5,0,47,9,34,38,27,24,17,7,4,169,167,555,558,436
SAL80055,54,48,28,26,12,0,204,12,40,57,38,37,26,7,0,221,3,7,13,9,8,3,0,0,43,14,16,10,8,7,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,13,14,6,10,9,6,13,3,0,58,75,169,221,194,150,129,46,3,993,7,17,15,21,18,25,10,0,115,13,44,27,28,14,9,9,0,144,8,38,30,19,42,30,14,4,184,11,36,24,35,13,4,3,0,135,0,0,10,11,3,0,4,0,31,11,28,33,24,20,27,7,0,156,5,40,37,34,40,26,10,0,197,11,43,89,87,51,40,13,0,335,24,60,93,62,54,49,17,0,360,13,17,24,16,13,6,5,0,83,17,25,10,16,14,9,0,0,81,0,0,0,0,0,0,0,0,0,0,6,12,7,6,5,5,0,39,12,21,25,21,11,20,4,3,117,125,380,427,384
SAL80056,149,94,29,12,4,0,364,15,34,93,43,21,11,0,0,215,9,7,20,13,3,0,0,0,53,9,8,16,15,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,8,11,3,0,5,0,0,25,15,12,14,11,0,6,0,0,62,79,207,470,293,107,58,14,4,1224,7,20,36,29,9,4,0,0,113,11,26,126,68,22,3,0,0,250,4,18,56,58,31,11,6,0,192,3,18,20,24,7,8,0,0,78,5,3,14,8,3,0,0,0,33,13,41,47,49,24,13,6,0,188,7,22,54,43,15,21,4,0,167,17,112,233,172,64,28,4,0,633,20,64,145,98,43,21,3,5,395,12,12,29,15,3,5,0,0,83,12,10,22,28,5,0,0,0,87,0,0,0,0,0,0,0,0,0,0,12,20,11,5,3,0,0,49,28,30,35,27,9,8,0,0,141,135,392,840,638
SAL80057,25,33,19,12,4,0,143,0,51,34,40,33,29,16,5,212,0,8,7,6,5,6,3,0,34,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,15,3,4,3,3,3,5,6,0,34,24,125,102,131,125,94,61,13,670,0,15,7,9,4,8,10,0,55,4,7,15,21,4,8,0,0,54,3,10,4,14,17,12,3,4,71,0,5,7,13,5,7,9,0,40,0,5,4,4,0,3,0,0,14,5,20,17,33,39,23,19,4,142,0,14,5,6,20,28,9,0,81,18,51,51,73,47,32,15,3,292,6,100,42,67,70,55,35,4,381,0,10,7,6,8,8,6,0,53,3,3,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,8,3,3,3,0,28,5,7,10,5,11,11,12,0,57,48,251,172,254
SAL80058,222,98,46,20,3,0,715,40,129,109,66,31,18,3,0,388,3,33,20,13,4,4,0,0,88,17,43,31,15,5,0,0,0,113,0,0,0,0,0,0,0,0,4,0,11,14,0,3,5,0,0,31,20,65,30,18,13,9,6,0,156,204,860,648,318,141,71,15,0,2265,23,77,60,33,25,12,5,0,233,78,266,176,80,22,4,0,0,622,13,128,101,65,47,20,5,0,379,8,54,32,11,5,0,5,0,118,6,13,12,7,7,0,0,0,43,39,115,81,48,19,11,0,0,321,11,57,59,29,20,14,4,0,187,70,470,400,194,70,37,8,0,1244,68,197,182,119,51,25,5,0,655,11,58,41,22,4,5,0,0,145,28,68,61,30,5,6,0,0,200,0,4,0,0,0,0,0,0,3,5,11,30,10,10,5,0,0,71,58,124,75,37,20,14,3,0,337,407,1656,1302,700
SAL80059,44,36,22,17,4,0,135,8,12,27,23,22,26,5,0,124,0,3,3,0,0,6,0,0,26,3,9,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,6,6,4,5,0,4,0,17,17,68,129,127,98,90,28,3,553,0,7,10,15,12,18,3,4,69,3,11,17,9,17,10,0,0,68,0,19,17,26,32,26,8,0,121,0,17,18,15,3,14,6,0,67,0,6,10,6,6,3,4,0,36,0,13,17,18,25,17,11,0,97,0,6,17,35,23,22,7,3,114,0,21,63,52,32,36,7,0,220,9,25,50,43,32,42,17,0,208,8,6,8,9,9,11,0,0,46,8,13,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,6,15,0,7,15,8,3,3,4,0,46,39,141,241,234
SAL80060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,13,0,9,8,5
SAL80061,62,53,36,23,7,11,224,11,29,67,49,38,32,24,3,247,3,4,12,12,10,0,10,4,45,5,0,12,4,0,6,4,5,29,0,0,0,0,0,0,0,0,5,0,4,3,10,3,0,0,0,25,0,17,17,12,14,16,21,7,106,34,171,296,232,171,140,99,41,1184,4,17,30,34,18,21,14,0,139,9,34,80,31,21,8,0,0,174,0,32,39,32,28,13,25,8,180,0,8,3,14,6,0,8,0,52,0,3,11,9,4,0,4,0,30,8,59,95,68,52,31,28,3,342,0,6,11,31,26,36,28,4,146,13,54,93,85,72,44,20,12,394,19,44,109,79,58,64,43,14,428,7,20,21,13,13,3,6,4,85,5,12,13,3,3,3,3,5,45,0,0,0,0,0,0,0,0,5,7,4,7,6,5,7,3,6,45,13,27,31,25,24,27,33,10,190,84,315,543,434
SAL80062,48,38,44,12,6,0,195,3,37,27,19,24,15,5,0,133,6,7,9,3,0,0,0,0,27,4,10,11,5,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,5,0,5,0,0,33,35,141,169,123,129,51,13,0,662,4,4,6,4,6,5,4,0,40,3,11,26,16,9,6,0,0,69,11,30,43,33,47,25,7,0,196,18,28,17,9,17,4,5,0,101,0,7,5,5,10,5,0,0,28,3,23,22,25,24,7,4,0,103,3,24,17,15,17,10,0,0,91,4,48,73,64,66,24,3,0,281,8,48,43,35,40,22,11,0,202,6,13,15,0,7,7,0,0,47,4,9,14,12,10,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,12,4,13,19,12,12,8,0,0,69,70,260,309,233
SAL80063,69,35,26,23,4,0,206,10,39,49,37,34,33,8,0,211,5,10,22,10,6,7,0,0,59,9,10,9,9,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,15,7,9,13,7,5,11,7,0,59,39,202,243,168,129,136,36,5,959,0,27,23,28,19,17,14,6,130,8,15,34,22,15,13,0,0,110,4,38,46,27,23,31,16,0,186,0,30,27,15,10,17,4,0,107,0,3,18,9,3,3,0,0,39,4,35,36,19,36,19,8,0,149,0,39,31,22,18,29,11,0,156,7,64,103,60,50,50,4,0,344,14,64,78,61,50,55,12,4,339,11,21,36,17,13,7,0,0,102,9,13,11,14,4,4,0,0,59,0,0,0,0,0,0,0,0,0,0,8,10,3,0,6,0,0,30,11,28,20,17,14,19,17,0,130,68,393,469,308
SAL80064,119,147,113,43,16,0,555,34,75,71,82,79,39,6,0,395,10,23,7,12,7,0,6,0,66,21,44,24,23,14,7,4,0,134,0,0,0,0,0,0,0,0,5,4,4,7,11,11,0,4,0,38,19,17,24,25,12,19,26,22,157,152,429,435,444,365,169,81,35,2107,7,25,26,20,34,15,6,3,124,14,57,72,54,51,17,3,0,271,29,88,64,85,118,50,28,9,476,22,67,26,35,42,14,11,5,217,7,8,12,7,9,5,0,0,58,24,79,85,83,58,25,10,5,372,8,65,65,58,46,26,14,5,295,31,148,190,229,184,73,21,8,886,39,111,117,112,129,69,21,6,602,15,39,17,17,10,4,8,3,124,30,53,55,33,25,16,4,0,205,0,0,0,0,0,0,0,0,6,5,13,8,13,17,0,5,0,68,39,36,42,42,29,33,41,37,298,277,786,788,806
SAL80065,52,29,38,24,11,0,204,10,36,44,36,27,23,4,0,179,3,7,12,3,3,0,0,0,34,9,12,8,6,6,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,12,0,11,12,5,3,8,8,0,36,43,176,193,142,139,119,33,4,846,0,12,8,22,6,14,3,0,68,8,25,27,9,22,9,0,0,95,8,24,40,21,29,26,13,0,159,9,35,14,14,12,8,7,0,82,3,0,5,6,5,7,0,0,22,11,37,32,15,26,28,6,0,162,3,26,30,31,37,28,5,0,167,6,60,96,53,65,55,18,6,353,16,55,67,54,49,58,12,4,306,7,15,21,9,7,4,0,0,55,10,15,12,16,5,7,0,0,68,0,0,0,0,0,0,0,0,0,0,5,0,6,7,8,0,0,28,10,25,20,14,5,4,4,0,88,82,319,379,269
SAL80066,66,48,44,32,3,6,300,34,78,54,40,27,23,11,0,266,5,19,10,4,5,7,0,3,60,13,20,12,7,8,0,0,0,65,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,21,5,25,15,8,16,9,20,10,106,116,440,247,163,153,126,83,32,1369,11,36,15,9,13,13,11,5,106,16,115,79,37,18,10,0,0,281,3,80,51,15,33,30,23,11,242,3,23,13,7,4,9,8,0,70,3,5,3,5,0,0,0,0,21,25,96,37,25,37,27,23,9,274,11,63,30,25,14,32,26,7,205,25,166,118,74,70,61,18,6,534,42,125,74,71,39,40,30,9,435,14,42,16,7,11,9,4,3,106,28,40,16,20,8,0,0,0,109,0,0,0,0,0,0,0,0,0,7,13,12,9,0,4,0,3,42,22,68,25,11,21,21,38,18,221,214,863,487,312
SAL80067,70,82,56,27,7,8,376,30,202,114,83,82,48,22,10,590,7,32,18,18,14,0,0,0,101,0,10,3,3,3,0,6,0,41,0,0,0,0,0,0,0,0,0,5,9,15,13,7,3,6,0,57,13,28,11,22,6,9,14,9,108,114,516,340,323,267,178,96,56,1890,21,57,26,40,34,21,19,14,215,13,50,44,42,22,8,0,0,175,6,47,41,44,29,18,17,7,216,5,18,20,16,19,16,7,5,108,4,12,3,3,9,7,3,0,38,15,95,62,54,57,40,16,19,360,8,36,30,35,26,45,23,3,204,31,202,128,157,110,56,14,5,700,63,340,197,173,159,119,62,20,1131,14,46,47,32,24,6,4,0,168,3,30,13,8,11,0,8,0,82,0,0,0,0,0,0,0,0,0,10,8,21,13,14,10,6,0,87,27,48,30,40,19,14,22,12,216,209,991,658,656
SAL80068,172,111,50,41,5,0,747,49,146,118,59,35,21,10,0,442,11,46,26,9,9,4,0,0,108,23,40,30,19,10,4,0,0,126,0,0,0,0,0,0,0,0,4,0,20,11,5,3,0,0,0,47,30,64,40,26,10,4,5,0,176,262,1027,602,357,209,112,33,4,2609,19,86,51,43,30,14,0,0,236,75,284,144,74,36,9,0,0,629,25,172,103,67,61,18,13,4,461,22,48,43,29,11,7,3,0,166,0,11,6,7,6,3,0,0,36,43,133,81,47,33,19,6,0,367,14,106,74,50,42,15,6,4,304,74,600,291,196,114,56,5,0,1342,79,230,199,110,67,41,9,0,733,18,70,37,22,9,3,0,0,170,45,97,63,33,11,4,0,0,251,0,0,0,0,0,0,0,0,9,0,34,20,18,9,6,3,0,89,58,127,92,57,24,11,16,0,379,477,2002,1192,751
SAL80069,37,28,24,12,4,0,128,16,51,84,86,56,42,21,4,359,6,14,24,18,12,6,0,0,79,4,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,7,9,4,0,0,0,29,5,6,4,8,6,0,7,3,44,43,153,234,246,171,109,52,27,1026,7,23,38,43,30,28,12,8,182,3,17,21,17,15,3,3,0,73,0,24,30,22,22,11,13,0,124,0,13,19,16,10,3,9,0,76,0,10,14,20,6,9,0,0,57,9,20,27,29,22,20,9,5,134,5,18,23,35,35,21,19,6,153,3,44,69,72,40,20,16,8,263,21,76,130,138,93,67,27,10,556,6,21,37,33,17,9,0,0,128,6,3,9,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,4,15,16,8,8,3,0,56,7,20,16,26,15,13,7,12,104,66,289,441,454
SAL80070,3,0,3,3,0,0,12,0,0,3,6,6,4,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,25,15,18,5,0,81,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,4,4,4,5,0,12,0,3,4,4,3,3,0,0,12,0,0,0,6,0,3,0,0,10,0,0,0,7,3,0,4,0,16,0,3,5,3,7,6,0,0,18,4,0,4,3,5,7,4,0,23,0,5,4,13,9,8,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,13,13,21,44
SAL80071,247,112,46,20,4,0,658,43,139,144,102,35,10,0,0,480,8,45,26,10,6,0,0,0,96,16,30,25,18,0,0,0,0,93,0,0,0,0,0,0,0,0,0,3,10,10,10,0,0,0,0,33,24,47,24,25,4,4,3,0,145,194,734,723,419,161,70,28,0,2333,17,78,68,44,28,18,0,0,251,35,190,182,90,32,4,0,0,545,14,115,140,89,44,20,9,0,434,13,45,32,34,7,3,3,0,139,0,15,17,15,8,3,0,0,56,33,118,95,48,17,13,0,0,329,14,47,66,59,19,13,14,0,229,54,396,427,217,90,26,9,0,1229,63,207,229,176,55,23,11,0,764,13,80,47,19,11,3,0,0,174,29,59,64,28,0,3,0,0,185,0,3,0,0,0,0,0,0,8,3,20,23,23,10,0,0,0,76,44,121,74,53,18,4,5,0,317,346,1492,1447,894
SAL80072,32,45,25,18,14,8,181,12,30,51,38,33,34,27,4,235,4,17,8,7,11,6,3,0,53,7,3,6,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,17,3,23,7,8,7,3,5,0,61,52,162,166,172,152,131,98,15,953,4,16,13,36,14,28,21,0,140,3,25,29,29,11,9,0,0,111,3,22,17,36,15,20,15,5,127,3,8,12,10,3,10,9,0,49,0,7,6,4,3,10,8,0,34,16,27,20,12,32,37,22,0,162,6,19,27,36,31,30,28,8,180,14,65,59,83,57,48,20,8,355,12,49,78,71,64,59,41,8,387,6,25,19,16,9,8,0,0,97,8,13,13,9,8,0,0,0,45,0,0,0,0,0,0,0,0,0,5,5,3,3,8,5,6,3,37,19,30,17,10,10,5,14,0,111,105,303,313,347
SAL80073,55,30,18,10,10,0,189,6,43,51,36,32,21,6,4,201,3,13,12,15,3,7,0,0,41,6,7,19,11,4,0,0,0,47,0,0,0,0,0,0,3,0,8,0,4,4,4,0,0,0,0,11,6,9,9,6,5,7,3,0,51,45,205,211,153,111,82,50,10,866,0,17,16,14,15,12,11,3,89,7,22,32,19,20,10,0,0,107,9,36,26,35,28,18,21,3,181,12,38,23,15,16,10,13,0,119,0,10,9,11,4,5,4,0,48,4,34,32,29,14,12,6,0,133,7,27,32,26,29,22,18,5,153,17,82,77,56,33,18,13,0,301,8,63,79,61,45,32,19,6,314,7,18,22,21,8,8,0,0,87,11,16,25,16,5,3,0,0,85,0,0,3,0,0,4,3,0,8,0,8,9,6,4,4,0,0,30,16,13,23,20,12,13,11,3,109,92,390,410,326
SAL80074,35,40,24,8,7,4,164,4,40,52,52,42,29,12,5,224,4,9,12,13,4,5,0,0,49,0,8,0,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,18,3,9,10,5,7,6,3,0,49,28,153,188,184,131,92,60,25,854,0,17,24,17,17,18,8,0,118,9,17,33,25,16,7,0,0,107,4,18,29,26,24,18,13,4,141,5,12,17,6,4,6,11,4,70,5,4,10,11,7,0,0,0,31,3,34,28,32,16,10,15,3,144,4,21,23,27,22,23,13,7,134,13,54,77,66,44,26,17,4,292,8,61,82,79,54,46,30,5,357,5,12,25,19,12,7,3,0,84,0,8,0,7,11,3,0,0,36,0,0,0,0,0,0,0,0,0,0,9,5,4,8,0,9,0,32,10,17,13,16,17,17,3,0,105,63,282,366,342
SAL80075,78,69,39,35,18,6,361,27,78,98,58,40,29,13,10,354,4,33,26,8,5,4,0,0,78,6,35,11,11,6,10,0,0,77,0,0,0,0,0,0,0,0,9,4,7,8,0,5,3,4,0,32,10,24,17,16,5,15,9,3,103,106,449,384,264,153,152,80,28,1616,6,23,32,22,12,11,4,0,113,17,57,68,31,13,9,3,0,198,12,61,43,39,33,35,22,8,251,9,46,34,34,8,24,5,0,158,0,9,12,20,11,0,6,0,54,21,87,58,48,35,25,11,8,295,3,55,60,47,28,36,20,6,264,27,171,133,102,62,55,28,3,586,35,126,160,88,57,54,30,11,557,9,44,47,18,12,8,4,0,133,10,55,33,20,7,13,0,0,136,0,0,0,6,0,0,0,0,11,4,9,18,7,11,13,3,0,58,27,50,42,30,14,22,21,5,208,183,813,737,496
SAL80076,38,38,38,12,5,3,172,12,36,77,44,48,37,26,13,277,3,9,11,13,9,5,3,4,48,0,9,5,7,3,7,4,0,23,0,0,0,0,0,0,0,0,0,0,9,4,6,3,5,0,3,34,4,5,4,10,5,8,10,27,81,46,147,203,185,176,112,85,85,1038,0,15,15,11,30,17,9,7,121,14,31,13,30,20,0,0,0,101,0,18,24,21,23,23,10,11,132,0,6,13,20,14,9,10,0,67,0,0,0,8,10,0,9,4,34,6,42,44,35,29,28,24,11,218,3,13,18,26,24,27,26,21,151,13,48,85,86,68,24,13,9,337,23,55,117,89,82,80,38,23,503,9,11,21,21,10,6,5,4,85,5,5,11,6,3,8,4,0,40,0,0,0,0,0,0,0,0,0,0,9,12,8,10,5,0,7,54,4,15,18,19,8,14,13,38,129,84,271,389,373
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,27,19,6,3,3,0,92,4,28,27,19
SAL80078,27,30,38,26,14,3,177,8,13,42,21,33,30,14,5,162,5,0,5,7,9,3,0,0,29,0,4,3,3,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,0,15,0,5,4,5,3,5,7,3,28,31,86,134,122,157,132,77,15,764,4,10,17,12,21,24,12,4,102,6,13,25,18,32,11,5,0,110,0,15,9,11,26,31,20,6,115,4,4,4,9,10,3,9,0,37,0,0,3,4,3,4,5,0,17,8,32,37,36,36,30,24,0,205,0,16,11,24,9,30,17,3,119,11,44,51,57,69,50,20,3,311,12,32,59,41,58,61,33,4,298,5,3,12,9,7,9,0,0,48,0,3,8,10,12,7,3,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,3,0,29,3,8,6,9,14,9,12,3,65,55,182,240,244
