SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041120,0,0,0,3,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,8,0,0,0,14,0,8,4,0,0,27,4,51,54,549,57,17,22,0,0,758,0,0,8,15,7,3,0,0,0,28,0,0,0,7,6,0,0,0,0,20,0,0,0,3,4,4,0,0,0,10,0,4,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,4,50,9,0,0,0,0,60,0,0,0,7,0,0,0,0,0,7,0,7,0,18,3,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,5,66,0,0,0,0,0,73,0,0,0,3,0,0,0,0,0,3,0,13,8,12,10,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0
801041121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,6,32,30,388,39,20,19,5,0,533,0,0,0,5,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,4,45,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,17,0,22,14,221,43,8,4,0,0,317,0,0,0,9,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,3,10,45,6,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,5
801051049,0,0,8,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,18,0,0,57,33,0,0,0,0,0,87,0,0,4,10,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,9,0,0,8,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,23,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
801051050,0,0,0,0,5,9,12,5,6,41,0,0,0,0,0,9,0,3,10,19,0,0,4,3,0,0,4,0,0,13,0,0,3,14,7,3,7,0,0,32,0,0,0,4,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,4,0,3,0,4,0,6,7,32,0,0,0,0,3,0,0,0,0,7,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,4,5,0,0,5,0,0,0,6,3,7,3,3,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,15,5,0,12,12,13,11,17,4,0,77,0,0,0,0,0,4,0,0,0,5
801051051,0,0,7,22,4,4,3,6,0,45,0,0,0,0,0,0,0,0,0,6,0,0,26,45,0,10,0,0,0,75,0,4,35,137,8,5,4,0,0,192,0,3,0,12,5,0,0,0,0,23,0,0,5,17,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,12,0,0,0,8,0,0,0,5,0,15,0,0,3,14,0,0,0,0,0,26,0,4,6,61,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,10,39,4,0,3,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,4,0,0,0,4,0,8,0,0,12,17,0,0,0,0,0,24,0,0,0,3,4,0,4,3,0,14,0,0,15,46,13,11,5,0,0,91,0,0,0,3,0,0,0,0,0,6
801051053,0,0,0,8,4,0,0,3,0,18,0,0,0,0,0,0,3,0,0,3,0,0,30,27,4,3,3,0,0,69,0,3,52,93,16,4,0,0,0,167,0,0,16,12,0,3,0,0,0,30,0,0,3,14,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,3,6,0,0,4,0,0,18,0,0,10,9,0,3,0,0,0,22,0,0,14,53,13,0,0,0,0,82,0,0,0,0,0,0,0,0,0,4,0,0,41,32,8,7,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,24,0,0,3,4,0,0,3,0,0,11,0,0,26,27,10,9,6,3,0,68,0,0,0,0,0,0,0,0,0,0
801051054,0,0,0,6,5,4,0,0,0,18,0,0,0,0,0,0,0,6,0,5,0,0,3,8,0,3,0,0,0,15,0,0,8,30,4,3,0,0,0,41,0,0,0,13,0,0,0,0,0,21,0,0,0,6,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,3,18,0,0,0,3,0,0,0,0,0,12,0,0,5,14,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,6,7,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,38,0,0,3,4,0,0,0,6,6,16,0,0,3,8,7,5,4,4,0,34,0,0,0,0,0,0,0,0,0,0
801051055,0,0,0,6,0,0,0,3,0,24,0,0,3,0,0,5,0,4,4,18,0,0,6,9,0,0,0,0,0,14,0,0,14,55,3,0,6,0,0,82,0,3,0,19,0,0,6,0,0,28,0,0,0,9,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,3,11,0,0,0,0,0,0,9,0,5,22,0,0,0,6,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,17,0,0,0,30,0,0,0,0,0,33,0,3,0,0,4,0,5,4,0,14,0,0,4,16,8,13,0,6,0,47,0,0,0,0,0,0,0,0,0,0
801051056,0,4,0,0,4,4,3,3,3,19,0,0,0,0,4,0,0,9,7,19,0,4,0,0,0,3,0,0,0,10,0,4,0,8,0,0,0,0,0,17,0,0,0,8,3,0,0,0,0,9,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,5,0,4,0,14,0,0,0,4,0,0,0,0,0,9,0,0,0,0,4,4,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,3,0,15,7,5,0,0,3,42,0,0,0,0,0,0,0,0,0,0
801051057,0,0,3,6,9,10,10,7,0,42,0,0,0,4,0,3,4,8,0,20,0,0,4,20,0,0,5,0,0,34,5,6,18,112,9,8,0,0,0,162,0,6,6,25,5,0,0,0,0,43,0,0,3,12,7,0,0,0,0,19,0,0,0,4,0,0,0,0,0,8,0,0,0,7,0,0,3,7,0,16,0,0,0,4,0,3,7,11,5,30,0,0,0,9,0,3,0,0,0,16,0,6,7,22,0,8,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,6,16,7,3,5,6,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,0,4,8,0,0,0,0,15,0,0,14,57,0,0,0,0,0,69,3,0,0,5,4,5,0,0,0,17,0,4,12,16,15,3,4,6,0,69,0,0,0,0,0,0,0,0,0,0
801051058,0,0,5,10,12,4,12,5,9,55,0,0,0,0,3,0,5,0,0,6,0,3,11,6,5,5,0,0,0,31,0,7,11,71,19,6,3,0,0,113,0,0,6,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,10,0,0,3,0,4,17,0,4,0,0,4,6,0,0,0,11,0,0,0,11,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,7,3,0,0,40,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,4,0,4,0,0,3,28,0,0,0,0,0,34,0,0,5,4,4,0,3,0,0,25,0,0,12,22,15,24,3,8,4,88,0,0,0,0,0,0,0,0,0,5
801051060,0,0,0,7,8,0,0,0,4,18,0,0,0,0,0,0,0,0,0,4,0,0,10,18,8,4,0,0,0,36,0,6,20,91,9,5,10,0,3,143,0,0,5,13,0,0,5,0,0,18,0,0,6,17,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,4,0,0,0,5,5,0,0,0,0,12,0,0,0,12,0,4,4,3,0,24,0,0,0,5,3,0,0,0,0,7,0,0,0,26,5,0,0,0,0,33,0,0,0,0,0,0,0,4,0,9,0,0,23,30,5,10,0,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,0,0,7,14,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,10,0,5,4,38,6,5,5,3,0,71,0,0,0,0,3,0,0,0,0,3
801051061,0,0,9,13,8,9,3,5,4,42,0,0,0,0,0,3,8,5,4,15,0,0,4,15,6,4,0,0,0,29,0,13,7,92,10,8,5,3,0,132,0,3,0,15,5,0,3,0,0,29,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,0,23,0,0,0,6,0,3,5,9,7,32,0,0,4,3,7,4,0,0,0,16,0,0,0,17,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,21,5,3,7,0,0,39,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,11,0,0,3,51,0,3,0,0,0,57,0,0,0,0,4,3,4,7,0,18,0,3,12,33,22,19,9,3,0,94,0,0,0,0,0,0,0,0,0,3
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,0,0,0,5,6,0,5,0,0,20,0,0,0,0,0,3,0,3,3,11,0,0,4,13,5,4,0,0,0,21,0,4,6,14,5,3,0,0,0,26,0,0,6,8,0,0,0,4,0,15,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,9,6,0,19,0,0,4,3,0,0,0,0,0,10,0,0,8,7,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,4,0,10,12,9,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,15,0,0,0,0,0,18,0,0,0,0,4,0,0,0,7,13,0,4,4,25,12,11,5,6,0,58,0,0,0,5,0,3,0,0,0,9
801051125,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,15,3,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,0,0,0,5,0,4,4,0,0,16,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,5,20,4,3,0,0,0,41,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,23,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,13,0,0,0,3,0,0,4,3,0,7,0,0,6,0,4,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,0,0,0,0,0,7,8,5,3,25,0,0,0,0,0,0,3,7,6,12,0,3,0,3,5,0,4,0,0,16,0,0,3,39,15,0,12,0,0,73,0,3,0,4,0,4,0,0,0,13,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,7,7,7,4,27,0,6,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,8,3,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,4,7,4,5,5,6,0,33,0,0,0,0,0,0,0,0,0,7
801061063,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,4,6,3,0,0,0,0,14,0,3,0,19,11,5,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,3,0,3,4,0,3,12,0,0,0,7,3,0,0,0,0,3,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,9,0,0,6,3,3,11,6,7,0,29,0,0,0,0,0,0,4,0,0,4
801061064,0,0,0,4,4,0,6,6,4,33,0,0,0,0,0,0,0,4,0,7,0,0,0,10,0,0,0,0,0,22,0,8,5,62,15,3,5,3,0,101,0,0,3,7,0,0,3,0,0,13,0,0,0,11,5,0,4,0,0,21,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,0,0,0,0,14,0,3,4,4,6,5,9,6,4,40,0,0,0,8,3,0,0,0,0,12,0,5,0,11,4,5,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,14,10,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,49,0,0,0,0,0,66,0,0,4,0,3,0,3,0,0,15,0,0,3,23,14,10,11,5,0,71,0,0,0,0,0,0,0,0,0,0
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,0,0,4,6,9,4,5,6,3,35,0,0,0,0,0,0,4,11,3,18,0,10,0,10,0,3,0,0,0,28,4,8,16,105,22,5,0,0,0,167,0,0,4,13,4,3,0,0,0,25,0,0,0,7,0,0,4,0,0,13,0,0,4,3,0,3,4,0,0,16,0,0,0,5,0,5,0,0,0,18,0,0,0,7,0,12,10,7,8,41,0,4,6,10,6,0,0,0,0,33,0,0,4,6,9,0,0,0,0,26,0,0,4,3,5,0,5,0,0,10,0,0,3,11,3,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,6,7,71,0,0,0,0,0,90,0,0,5,7,0,6,7,4,0,25,0,7,11,19,16,27,10,4,0,84,0,0,0,0,0,0,0,0,0,3
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,0,3,0,3,5,5,8,3,7,25,0,0,0,0,0,6,3,4,0,20,0,3,6,4,6,0,0,0,0,19,0,11,0,46,21,9,4,6,0,83,0,3,3,7,4,0,0,0,0,15,0,0,3,3,4,3,0,0,0,13,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8,27,0,0,5,0,0,4,0,0,0,12,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,0,0,3,24,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,15,0,0,0,0,5,7,0,0,4,10,0,3,6,3,4,0,0,0,4,28,0,0,0,7,0,4,0,0,0,11
