SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
801051060,167,324,87,4,62,64,11,28,478,13,324,1728,65,2911,3,8,0,0,4,0,0,0,10,0,7,65,0,95,16,7,6,0,3,5,0,3,18,0,27,69,3,138,10,4,0,0,3,0,0,0,6,0,10,51,0,79,12,8,3,0,6,6,0,3,9,3,5,51,0,78,3,8,0,0,4,3,0,0,5,0,7,33,0,58,5,4,5,0,10,0,3,0,9,0,19,153,9,200,0,10,0,0,10,6,3,0,13,0,15,285,0,332,8,9,0,0,8,3,0,0,15,0,11,192,4,240,17,13,3,0,7,4,0,0,20,0,6,95,3,142,8,0,0,0,0,0,0,0,6,0,6,26,0,39,69,76,29,7,59,34,12,9,120,7,113,1011,21,1411,4,0,0,0,0,0,0,0,0,0,0,8,133,148,244,397,114,8,120,103,24,36,595,21,435,2748,221,4470,..,..,..,..
801051061,299,544,106,10,105,92,36,58,658,20,497,2936,112,4753,12,17,3,5,6,3,0,0,17,0,20,74,4,133,21,20,9,0,12,4,0,3,33,5,51,119,5,228,15,13,10,0,6,6,0,3,9,0,16,82,0,130,29,11,5,5,13,3,0,3,12,0,30,54,7,135,0,3,0,0,0,0,0,0,4,0,5,29,0,44,16,14,10,0,11,0,0,0,12,0,24,168,3,234,3,7,0,0,10,0,0,0,7,0,11,159,0,193,4,14,0,0,10,3,0,0,6,0,13,350,5,404,15,11,8,0,5,7,0,4,17,4,25,109,0,166,3,7,0,0,0,0,0,0,6,0,6,58,0,79,126,115,47,9,64,40,8,19,137,9,200,1203,25,1750,4,0,0,0,0,0,0,0,0,0,4,9,203,226,427,661,147,20,174,140,39,81,794,35,707,4143,336,6727,..,..,..,..
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
801051124,239,294,106,15,62,95,30,28,332,22,333,2124,105,3315,13,5,0,0,5,6,0,0,9,0,5,44,0,73,29,14,13,7,3,12,0,3,21,0,25,121,7,214,9,5,7,0,3,3,0,0,6,0,5,57,0,88,10,4,9,0,5,9,0,0,4,4,5,50,0,84,0,0,0,0,0,0,0,0,0,0,0,23,0,24,5,13,3,0,0,0,0,0,3,0,16,82,0,120,3,0,0,0,6,0,0,0,4,0,12,117,0,137,4,3,0,0,6,0,0,0,0,0,7,91,0,110,11,6,4,0,0,0,0,3,12,0,15,78,0,115,3,6,3,0,0,0,0,0,0,0,6,35,0,52,87,56,35,11,27,30,6,11,68,6,95,701,12,1021,0,0,6,0,0,3,0,0,3,0,0,7,245,249,331,348,146,29,96,127,38,37,401,30,431,2831,357,4588,..,..,..,..
801051125,15,58,3,0,0,0,0,0,39,0,31,1157,21,1311,0,4,0,0,0,0,0,0,0,0,3,53,0,54,0,4,0,0,0,0,0,0,0,0,3,71,5,86,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,60,0,61,0,0,0,0,0,0,0,0,0,0,0,24,0,25,3,3,0,0,0,0,0,0,0,0,0,31,3,38,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,17,6,8,0,0,0,0,0,0,11,0,9,275,10,314,0,0,0,0,0,0,0,0,0,0,0,0,350,350,21,69,9,0,0,3,0,0,51,0,37,1433,382,1974,..,..,..,..
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
801051127,96,110,30,3,43,32,0,17,148,7,104,546,27,986,4,3,0,0,5,3,0,0,5,0,11,10,0,24,11,7,3,0,4,3,0,4,15,0,15,34,0,80,0,0,0,0,0,8,0,0,4,0,6,28,0,47,0,0,0,0,0,0,0,0,4,0,6,24,0,35,0,0,0,0,0,5,0,0,4,0,0,10,0,22,4,5,3,0,0,5,0,0,3,0,3,36,0,58,5,0,0,0,0,0,0,0,0,0,4,59,5,72,0,5,0,0,0,0,0,0,0,0,0,57,4,71,3,0,0,0,0,0,0,0,0,0,0,24,0,32,3,0,0,0,0,0,0,0,4,0,4,12,0,19,36,20,10,0,15,21,3,0,43,7,51,301,8,462,3,0,0,0,0,0,0,0,0,0,4,3,90,104,135,132,45,5,54,56,4,23,193,10,160,847,134,1544,..,..,..,..
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
801061062,207,193,109,14,64,96,26,38,177,22,221,1297,75,2166,7,7,5,0,0,0,0,0,4,0,0,30,3,50,30,10,17,5,8,15,0,4,15,3,22,94,0,180,10,5,5,0,0,6,0,0,6,0,3,35,0,58,20,0,13,4,7,6,0,5,0,0,9,51,0,96,0,0,0,0,0,4,0,0,0,0,0,25,6,35,4,4,5,0,0,0,5,0,4,0,11,64,4,93,4,0,3,0,6,3,0,0,3,0,6,60,0,76,7,8,3,0,6,0,0,0,0,0,8,98,4,126,9,4,4,0,3,0,0,0,6,0,8,53,0,78,4,6,0,0,0,3,0,0,0,0,8,21,0,30,88,32,42,10,44,40,9,9,39,11,77,534,20,820,5,0,5,0,0,6,0,0,0,0,0,4,117,139,299,230,155,28,106,143,32,47,223,25,305,1831,211,3124,..,..,..,..
801061063,109,122,47,6,30,65,10,20,111,11,118,819,37,1317,3,5,4,0,0,0,0,0,4,0,4,21,0,44,12,8,8,0,0,3,0,0,12,4,11,40,0,71,11,0,4,0,0,5,0,0,3,0,3,22,5,47,3,0,3,3,4,4,0,0,0,0,0,34,0,58,3,0,3,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,3,0,0,0,0,0,4,26,4,42,5,0,0,0,0,0,0,0,5,0,0,51,0,58,3,12,0,0,7,0,0,0,3,0,5,46,0,70,0,6,7,0,0,3,0,0,3,0,5,26,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,12,47,38,32,3,24,20,9,4,33,5,33,282,8,460,0,0,0,0,0,0,0,0,0,0,0,5,47,51,156,156,77,7,51,86,14,29,144,14,153,1103,97,1827,..,..,..,..
801061064,318,379,122,64,91,136,48,45,439,37,421,2245,97,3722,9,11,4,0,4,6,0,0,6,0,6,53,0,85,36,17,21,7,11,19,0,8,24,4,34,130,9,258,15,9,0,4,5,4,0,3,8,3,12,71,0,110,24,11,12,8,13,10,0,0,8,0,13,91,5,146,5,0,0,0,6,0,6,0,0,0,11,40,0,53,6,9,0,3,6,6,0,0,6,0,5,115,3,159,5,0,3,0,7,4,0,0,5,3,15,130,0,166,7,3,3,3,11,4,0,0,4,0,13,201,7,255,10,6,3,0,0,7,3,0,12,0,15,99,4,141,11,4,0,0,0,0,0,0,3,0,3,39,4,51,123,80,47,27,53,52,13,16,86,16,140,967,24,1424,3,0,0,0,0,0,0,0,5,0,0,3,173,184,441,450,174,90,143,190,61,67,525,47,563,3213,297,5328,..,..,..,..
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
801061067,395,400,127,69,122,131,43,68,506,27,510,2570,106,4274,15,10,3,4,10,8,0,5,23,0,19,67,5,129,52,22,24,16,12,23,6,8,32,3,37,101,7,252,12,4,4,10,11,10,0,4,12,0,15,95,3,149,39,12,7,10,18,15,7,3,14,5,26,86,8,202,6,4,4,0,8,3,4,0,5,0,10,69,3,93,13,19,3,0,9,6,4,0,10,0,28,157,6,224,3,7,7,0,7,0,0,0,7,0,16,143,0,188,7,8,3,0,18,5,0,0,6,0,15,322,10,381,10,14,5,0,3,4,0,0,25,0,13,88,5,144,7,6,0,0,4,0,0,0,5,0,6,36,4,53,157,109,59,35,98,73,23,27,132,18,184,1175,42,1817,6,0,4,28,8,0,0,3,29,14,54,21,267,363,563,509,192,132,225,205,69,99,669,65,750,3758,425,6455,..,..,..,..
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,..,..,..,..
801061069,198,190,72,30,39,82,18,28,182,10,189,1386,71,2150,6,0,0,0,0,0,0,0,5,0,7,25,4,40,20,12,10,0,5,11,0,0,3,3,14,80,4,132,3,0,0,0,0,4,3,0,4,0,9,43,0,66,22,4,5,7,3,11,3,0,8,3,10,40,4,97,3,0,3,0,0,0,0,0,0,0,0,38,0,48,4,7,0,0,4,0,0,0,6,0,15,86,3,108,3,3,4,0,3,4,0,4,6,0,9,95,0,116,3,11,0,0,15,5,0,0,0,0,18,130,0,168,7,5,0,0,0,4,0,0,6,0,9,37,0,63,5,4,0,0,3,0,0,0,0,0,7,33,0,51,84,45,32,13,34,43,8,5,42,6,102,592,16,899,0,0,0,0,0,0,0,0,0,0,0,10,85,91,283,239,107,41,70,125,28,26,224,13,286,1992,170,3146,..,..,..,..
801061070,198,226,101,16,63,98,26,35,155,8,202,1260,51,2116,8,10,8,0,0,3,0,0,4,0,10,31,0,60,47,15,9,0,7,16,3,6,11,3,25,89,3,193,8,6,7,0,9,6,0,0,0,4,6,37,0,68,18,0,4,3,6,3,0,3,3,0,9,46,0,79,5,0,0,0,0,0,0,0,0,0,5,23,0,28,6,7,0,0,5,7,0,0,8,0,5,52,0,85,3,6,3,0,5,0,0,0,5,0,7,66,0,86,0,6,0,0,5,9,0,0,5,0,3,70,7,97,0,11,5,0,4,8,3,0,8,0,20,83,0,125,3,9,5,0,0,7,0,0,6,0,4,34,4,56,99,66,45,7,48,57,11,14,45,10,91,531,19,880,4,0,0,0,0,3,0,0,0,0,0,9,112,127,305,289,151,24,107,157,42,52,207,21,295,1801,180,3120,..,..,..,..
801061129,80,120,42,6,36,37,15,7,139,3,109,756,29,1217,5,3,6,0,0,0,0,0,11,0,3,26,0,45,10,7,6,0,4,4,0,0,7,0,11,61,0,102,8,0,0,0,0,0,0,0,4,0,4,25,0,37,6,0,0,0,0,3,0,0,6,0,3,32,0,50,0,0,0,0,0,0,0,0,0,0,3,19,0,24,0,0,0,0,5,0,0,0,0,3,8,38,0,49,0,0,0,0,0,0,0,0,0,0,4,50,0,61,3,0,0,0,0,0,0,0,0,0,7,33,0,43,3,8,0,0,0,0,0,0,3,0,11,53,0,64,0,6,5,0,0,7,0,0,0,0,4,14,0,24,39,23,11,0,13,16,7,0,38,7,58,350,6,503,0,0,0,0,0,0,0,0,0,0,0,3,223,226,117,143,58,3,53,56,20,9,177,11,165,1112,254,1946,..,..,..,..
801061130,0,0,0,0,0,0,0,0,13,0,3,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,0,16,0,3,23,6,52,..,..,..,..
801061131,289,485,119,11,84,98,27,32,536,23,487,2673,116,4363,11,15,0,0,5,3,0,0,9,0,5,86,3,122,30,12,22,0,8,11,9,5,30,7,29,186,4,299,14,13,5,0,4,3,0,0,16,0,11,102,5,154,3,4,4,0,4,0,6,0,5,0,4,87,3,116,3,3,5,0,0,3,0,0,9,0,7,49,0,67,5,9,5,0,4,0,0,0,4,0,6,150,3,193,4,6,0,0,0,0,0,0,10,0,11,176,0,215,6,6,4,0,9,4,0,0,9,0,8,156,0,197,7,10,5,0,4,0,0,5,17,0,16,131,0,180,3,0,0,0,0,0,0,0,6,0,5,61,0,72,89,81,51,4,48,32,19,11,111,9,113,1179,27,1602,0,0,0,0,0,0,0,0,3,0,4,10,598,612,380,570,165,13,133,129,43,42,646,30,603,3867,738,6579,..,..,..,..
801071071,302,431,86,5,156,100,42,51,531,30,437,2500,118,4049,6,7,0,0,8,0,3,0,6,0,9,30,0,52,27,19,13,0,18,16,5,4,20,3,17,65,0,162,8,3,0,0,6,6,0,7,0,0,4,17,0,35,13,8,5,0,7,8,0,4,12,3,6,65,3,113,0,0,0,0,0,0,0,0,0,0,4,32,0,42,11,13,6,0,15,9,0,0,7,4,23,120,9,191,3,5,0,0,3,0,0,0,0,0,0,26,3,37,4,5,0,0,13,0,6,0,0,0,10,159,7,205,8,7,7,0,8,0,3,0,6,0,4,26,0,57,6,0,0,0,3,0,0,0,4,0,0,23,0,34,94,67,36,4,81,45,15,13,63,14,82,564,23,926,3,0,0,0,0,0,0,4,4,0,0,6,120,127,399,505,122,9,245,147,58,65,593,43,525,3065,258,5100,..,..,..,..
801071072,248,313,88,7,94,88,22,46,355,16,299,1666,80,2785,6,13,0,0,6,6,0,0,8,0,8,25,0,52,37,16,11,0,18,18,0,3,16,3,25,64,6,147,9,6,4,0,4,7,4,0,7,0,8,20,0,43,25,5,9,0,10,12,0,3,5,5,9,33,0,86,0,0,0,0,3,0,0,0,0,0,4,50,0,66,6,7,4,0,14,5,7,4,9,0,10,127,3,177,0,0,0,0,10,3,0,0,0,0,9,44,6,64,10,9,3,0,17,7,0,0,0,0,5,179,3,220,3,0,0,0,3,3,0,0,3,0,11,16,0,39,0,4,0,0,5,0,0,0,5,0,6,33,0,54,104,66,38,0,98,55,13,13,47,11,87,592,13,942,0,0,0,0,0,0,3,0,0,0,0,3,99,110,355,373,130,11,192,138,41,56,400,31,388,2260,194,3839,..,..,..,..
801071073,373,514,125,23,176,131,40,58,538,28,472,2656,169,4489,11,9,4,0,11,3,0,5,4,0,11,36,0,82,51,23,13,9,17,13,4,14,22,0,36,108,9,218,14,3,3,0,6,4,6,3,7,3,11,29,0,61,25,12,11,9,11,19,3,4,14,3,18,57,6,127,0,0,3,0,5,0,0,0,0,0,10,48,3,62,17,8,12,0,13,0,4,0,9,0,16,122,0,180,0,3,3,0,0,0,0,0,0,0,3,25,0,39,6,3,0,0,11,8,0,0,6,0,11,152,4,196,3,3,9,0,11,5,0,0,4,0,5,34,0,60,4,0,0,0,0,0,0,0,4,0,3,28,0,40,137,67,48,19,91,59,17,28,69,9,122,635,25,1059,0,0,6,0,0,4,0,0,0,0,6,9,168,181,505,581,175,40,265,194,53,85,607,34,595,3297,350,5730,..,..,..,..
801071074,383,459,116,6,178,137,40,81,504,39,451,2443,143,4136,10,13,3,0,11,3,4,0,15,0,7,42,7,77,34,21,24,0,19,12,0,11,9,0,30,81,8,174,3,9,5,0,4,3,6,3,3,0,9,25,0,55,18,3,8,0,14,11,3,0,5,7,10,52,6,115,5,7,6,0,9,4,0,0,8,3,7,51,4,85,17,12,5,0,21,15,0,0,3,0,17,117,0,186,4,0,0,0,4,4,0,0,0,0,3,22,0,34,6,5,0,0,17,7,6,0,3,0,6,129,3,161,9,0,0,0,4,0,0,0,9,0,7,29,0,53,4,0,0,0,3,5,5,0,4,0,3,23,0,37,110,69,54,9,97,58,13,17,62,19,94,572,30,964,0,4,0,0,8,3,0,3,5,0,0,11,142,164,495,529,168,9,287,190,54,106,570,52,547,3020,315,5268,..,..,..,..
801071075,336,433,105,12,141,116,27,53,523,20,476,2351,112,3963,4,13,4,0,4,3,0,0,8,0,5,46,0,80,46,20,6,0,16,22,4,9,23,3,30,80,6,199,9,0,3,0,0,11,0,5,0,0,9,25,3,51,14,6,5,0,12,4,0,0,0,0,10,68,0,107,8,8,0,0,10,0,0,3,3,0,4,42,3,79,9,17,4,0,17,4,0,0,12,3,16,122,10,193,3,0,0,0,3,0,0,0,3,0,5,25,0,39,4,0,0,0,7,8,3,0,3,0,6,132,5,155,7,4,0,0,4,5,0,0,5,0,11,30,0,55,3,0,0,0,7,6,0,0,4,0,0,32,0,55,112,83,31,4,71,60,16,28,73,6,103,610,27,1018,0,3,0,0,0,4,0,0,0,0,4,7,115,129,447,515,138,19,217,177,43,76,599,31,582,2969,254,5108,..,..,..,..
