SAL_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
SAL80080,0,0,0,0,0,0,0,0,0,0,34,67,12,48,10,3,0,0,0,182,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,28,6,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL80081,0,0,0,13,5,0,0,0,0,19,226,440,397,671,304,260,296,91,28,2699,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,5,3,0,3,0,4,0,0,16,0,0,0,0,0,3,4,3,0,15,0,13,10,75,26,23,4,5,0,156,0,0,0,0,0,0,6,10,9,17,0,0,0,0,0,0,0,0,0,3,0,3,4,14,16,20,27,20,7,109,0,0,0,5,0,4,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,0,0,4,4,0,5,3,0,19,0,0,0,0,0,0,6,6,3,19,0,0,3,8,0,0,0,0,0,18,0,6,4,60,12,7,8,0,0,105,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,9
SAL80082,0,0,0,0,0,0,0,0,0,4,427,959,792,1477,734,627,649,252,44,5966,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,20,0,0,0,0,4,0,0,0,0,11,0,0,0,14,4,5,0,0,0,32,0,0,0,0,3,3,3,14,0,26,0,0,0,0,0,3,0,0,0,5,0,3,6,38,45,67,62,43,13,285,0,0,0,3,0,3,0,0,0,12,0,0,0,3,3,0,0,0,0,10,0,0,0,0,7,6,14,17,0,38,0,0,0,0,0,0,6,6,4,12,0,0,0,3,3,0,0,0,0,11,5,10,24,93,38,7,0,4,0,181,0,0,3,4,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4
SAL80083,0,0,0,0,0,0,0,0,0,0,99,122,198,1037,216,202,153,60,12,2103,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,3,0,15,0,0,0,0,4,0,0,0,0,3,0,4,3,22,6,9,0,0,0,34,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,4,40,28,31,21,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,3,3,4,4,0,4,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,12,4,0,0,0,0,18,0,0,4,31,3,3,0,4,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7
SAL80084,0,0,0,0,0,0,0,0,0,0,138,267,177,366,209,105,109,49,8,1433,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,3,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,13,17,11,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,5,0,3,4,24,0,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL80085,0,0,0,5,0,0,0,0,0,5,72,84,146,262,27,16,8,0,0,613,0,3,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,42,127,7,9,6,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,6,20,92,13,0,0,0,0,136,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
SAL80086,0,0,0,5,0,0,0,0,0,9,103,180,271,623,183,162,136,42,23,1723,0,0,5,8,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,10,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,3,9,49,10,0,0,0,3,69,0,0,0,0,0,0,7,8,0,20,0,0,0,0,0,0,0,0,0,0,0,3,11,23,18,13,9,14,5,99,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,4,6,3,7,3,0,21,0,0,0,0,0,0,3,4,0,8,0,0,4,11,0,0,0,0,0,18,0,4,6,61,3,4,0,0,0,81,0,3,4,6,4,0,0,0,0,16,0,0,3,10,3,0,0,0,0,12
SAL80087,0,0,3,4,0,0,0,0,0,5,88,144,135,253,134,98,54,47,26,975,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,6,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,9,9,11,4,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,13,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,6,4,0,0,55,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL80088,0,0,0,0,0,0,0,0,0,0,48,100,59,140,70,75,66,11,4,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,4,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80089,0,4,0,10,0,0,0,0,0,19,293,522,262,781,278,148,151,53,10,2487,0,4,0,15,11,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,7,14,3,4,8,0,0,42,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,4,0,3,5,13,18,25,24,5,0,97,0,0,0,3,3,4,0,0,0,9,0,0,0,3,0,0,4,0,0,5,0,0,0,0,3,8,5,4,0,17,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,0,0,13,12,103,24,7,3,0,0,159,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,0,0,0,0,66,123,133,285,112,99,77,48,14,962,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,11,12,13,0,55,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,4,0,0,10,31,0,0,0,3,0,51,0,3,0,4,0,0,0,0,0,8,0,0,0,5,0,3,0,0,0,3
SAL80092,0,0,0,0,0,0,0,0,0,0,98,172,131,230,120,122,85,64,24,1048,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,12,4,11,3,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,5,4,67,6,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8
SAL80093,0,0,0,0,0,0,0,0,0,0,65,152,128,235,115,110,78,25,8,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,9,5,7,4,0,0,35,0,0,0,0,0,0,4,3,4,15,0,0,0,0,0,0,0,0,0,3,0,3,7,3,3,3,7,5,0,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,4,5,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL80094,0,0,0,0,0,0,0,0,0,4,112,232,176,293,160,119,103,62,9,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,0,3,0,15,0,8,0,0,0,22,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,0,0,0,5,0,0,4,7,8,14,8,10,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,16,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,3,0,0,0,0,0,6,168,307,241,497,225,219,185,72,47,1958,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,4,0,0,21,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,9,11,26,20,7,11,84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,3,23,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,47,4,15,6,5,3,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL80098,0,0,0,5,0,0,0,0,0,11,294,404,166,425,96,35,16,8,0,1445,0,3,8,31,13,0,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,47,0,4,0,0,0,64,0,0,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,4,5,19,8,4,3,4,0,50,0,0,0,4,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,6,0,0,13,4,19,34,291,32,11,11,0,0,402,0,0,0,11,0,0,0,0,0,15,0,0,0,4,6,0,0,0,0,12
SAL80099,0,0,0,4,0,0,0,0,0,4,144,356,258,523,262,238,189,93,37,2093,0,0,0,7,0,5,0,0,0,14,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,5,6,6,12,4,3,0,0,34,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,8,4,3,12,24,21,13,4,96,0,0,0,0,0,0,0,0,0,5,0,4,5,5,0,0,0,0,0,17,0,0,4,0,5,0,0,3,0,10,0,0,0,0,0,0,6,3,7,11,0,5,0,4,0,4,0,0,0,13,0,4,5,57,16,0,0,0,0,87,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
SAL80100,0,0,0,12,5,0,5,0,0,22,458,682,524,1144,387,270,145,99,19,3726,0,0,0,26,0,0,0,0,0,28,0,0,0,6,5,5,3,0,0,18,0,0,3,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,3,3,5,0,0,0,10,0,0,12,42,10,13,10,0,3,91,0,0,0,3,3,9,6,6,0,26,0,0,0,9,0,0,0,0,0,14,0,6,7,22,14,32,18,18,8,109,0,0,0,16,3,7,3,0,0,29,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,15,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,0,0,0,0,14,0,9,26,181,22,11,11,6,0,259,0,0,0,4,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,15
SAL80101,0,0,0,0,0,0,0,0,0,0,144,399,421,398,363,308,196,85,7,2320,0,0,0,5,0,3,5,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,9,51,15,20,11,7,0,112,0,0,0,0,0,8,8,12,0,34,0,0,0,4,3,0,0,0,0,12,0,8,8,9,16,33,23,28,3,128,0,0,0,0,3,3,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,9,9,0,0,18,0,0,0,0,0,0,0,4,0,7,0,5,0,6,9,4,9,0,0,31,0,0,7,29,25,12,12,4,0,80,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL80102,0,0,0,0,0,0,0,0,0,0,115,315,438,509,301,219,162,53,21,2129,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,0,0,0,16,0,0,0,0,0,0,0,4,0,7,0,0,10,20,3,3,0,0,0,42,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,6,15,17,21,25,20,11,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,9,6,3,24,0,0,0,0,3,0,5,0,0,7,0,0,6,5,0,3,0,0,0,12,0,0,5,38,6,6,0,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL80103,0,0,0,0,0,0,0,0,0,0,9,38,43,47,40,24,27,13,3,245,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,3,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,3,0,4,0,7,0,0,0,7,3,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80104,0,0,0,12,0,0,0,0,0,11,11,14,17,39,21,19,14,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,0,0,0,0,0,0,0,0,0,0,42,128,124,150,83,84,66,18,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80106,0,0,0,11,4,0,0,0,0,8,87,138,97,260,97,72,62,65,45,920,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,12,8,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,6,38,3,3,0,4,0,57,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3
SAL80107,0,0,0,0,0,0,0,0,0,0,183,343,255,519,221,178,96,36,4,1836,0,0,0,6,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,4,6,44,15,20,12,0,0,101,0,0,0,0,0,0,10,5,0,16,0,0,0,5,0,0,0,0,0,3,0,4,0,15,9,14,15,3,4,59,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,16,0,0,0,0,4,0,0,0,0,8,0,0,0,4,0,3,9,0,0,19,0,10,13,63,10,5,12,0,5,116,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,10
